actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-10T23:11:01.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-10T23:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-10T23:11:04.0Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2024-04-10T23:11:04Z,40000,False,,,0,,Jump Ball J. Allen vs. T. Jemison: Tip to D. Garland,"[1629636, 1628386, 1641998]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Jemison,1641998.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-04-10T23:11:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.5722733245729295,53.92156862745098,1610612739,0,0,2024-04-10T23:25:08Z,70000,False,-20.0,19.0,1,left,MISS M. Strus cutting Layup,[1629622],1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2024-04-10T23:11:17.8Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,0,2024-04-10T23:25:08Z,80000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M44.00S,2024-04-10T23:11:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.521024967148489,49.50980392156863,1610612739,0,0,2024-04-10T23:25:21Z,90000,False,2.0,9.0,1,left,MISS J. Allen putback Layup - blocked,"[1628386, 1630205]",1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.91,Missed,,,,,Stevens,1630205.0,,,,,,,,,,,,
10,PT11M44.00S,2024-04-10T23:11:18.5Z,1,REGULAR,block,,[],1630205,,,1610612739,0,0,2024-04-10T23:12:49Z,100000,False,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M42.00S,2024-04-10T23:11:20.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,0,2024-04-10T23:25:21Z,110000,False,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,9.0,2.0,0.0,2.0,,,,,,,,,,,,,,
12,PT11M39.00S,2024-04-10T23:11:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,9.806176084099869,51.71568627450981,1610612739,0,0,2024-04-10T23:14:15Z,120000,False,-9.0,40.0,1,left,MISS J. Allen putback Layup - blocked,"[1628386, 1641998]",1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,Jemison,1641998.0,,,,,,,,,,,,
13,PT11M39.00S,2024-04-10T23:11:25.2Z,1,REGULAR,block,,[],1641998,,,1610612739,0,0,2024-04-10T23:17:23Z,130000,False,,,0,,T. Jemison BLOCK (1 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M38.00S,2024-04-10T23:11:26.2Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,0,0,2024-04-10T23:14:15Z,140000,False,,,0,,T. Jemison REBOUND (Off:0 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M23.00S,2024-04-10T23:11:36.8Z,1,REGULAR,3pt,Jump Shot,[],1641713,73.53810775295663,11.76470588235294,1610612763,0,0,2024-04-10T23:11:44Z,150000,False,-191.0,196.0,1,right,MISS G. Jackson 27' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
16,PT11M20.00S,2024-04-10T23:11:40.2Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612763,0,0,2024-04-10T23:11:40Z,160000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
17,PT11M15.00S,2024-04-10T23:11:45.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630205,80.6340341655716,54.166666666666664,1610612763,0,0,2024-04-10T23:15:24Z,170000,False,21.0,130.0,1,right,MISS L. Stevens 13' fadeaway Shot,[1630205],1610612763.0,MEM,fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,13.12,Missed,,,,,,,,,,,,,,,,,,
18,PT11M12.00S,2024-04-10T23:11:48.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2024-04-10T23:11:50Z,180000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT11M04.00S,2024-04-10T23:11:56.5Z,1,REGULAR,2pt,Jump Shot,[],1628378,21.50131406044678,26.96078431372549,1610612739,2,0,2024-04-10T23:12:00Z,190000,False,115.0,150.0,1,left,D. Mitchell 18' pullup Jump Shot (2 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,18.88,Made,,,,,,,2.0,,,,,,,,,,,
20,PT10M40.00S,2024-04-10T23:12:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,94.69448094612353,50.73529411764706,1610612763,2,2,2024-04-10T23:12:25Z,200000,False,4.0,-3.0,1,right,L. Stevens driving Layup (2 PTS) (J. LaRavia 1 AST),"[1630205, 1631222]",1610612763.0,MEM,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,2.0,J. LaRavia,1631222.0,1.0,,,,,,,,
22,PT10M26.00S,2024-04-10T23:12:34.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,27.94021024967148,76.47058823529412,1610612739,5,2,2024-04-10T23:12:39Z,220000,False,-132.0,210.0,1,left,D. Mitchell 24' 3PT pullup (5 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,,,5.0,,,,,,,,,,,
24,PT10M00.00S,2024-04-10T23:13:18.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,5,2,2024-04-10T23:13:23Z,240000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,,,,,,,
25,PT09M49.00S,2024-04-10T23:13:39.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,31.488173455978973,50.98039215686274,1610612739,5,2,2024-04-10T23:13:44Z,250000,False,-5.0,243.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,24.35,Missed,,,,,,,,,,,,,,,,,,
26,PT09M47.00S,2024-04-10T23:13:41.9Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,5,2,2024-04-10T23:13:44Z,260000,False,,,0,,T. Jemison REBOUND (Off:0 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M38.00S,2024-04-10T23:13:51.8Z,1,REGULAR,3pt,Jump Shot,[],1631222,64.86530880420499,43.13725490196079,1610612763,5,5,2024-04-10T23:16:36Z,270000,False,-34.0,278.0,1,right,J. LaRavia 27' 3PT pullup (3 PTS) (G. Jackson 1 AST),"[1631222, 1641713]",1610612763.0,MEM,pullup,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,27.99,Made,,,,,,,3.0,G. Jackson,1641713.0,1.0,,,,,,,,
29,PT09M27.00S,2024-04-10T23:14:02.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,30.962549277266753,77.94117647058823,1610612739,8,5,2024-04-10T23:14:06Z,290000,False,-140.0,239.0,1,left,D. Mitchell 27' 3PT pullup (8 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.64,Made,,,,,,,8.0,,,,,,,,,,,
30,PT09M10.00S,2024-04-10T23:14:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612763,8,5,2024-04-10T23:14:32Z,300000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Stevens 2 FT),"[1629636, 1630205]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202041.0,1.0,0.0,Stevens,1630205.0,,,
32,PT09M10.00S,2024-04-10T23:14:49.1Z,1,REGULAR,freethrow,1 of 2,[],1630205,,,1610612763,8,6,2024-04-10T23:14:49Z,320000,False,,,0,,L. Stevens Free Throw 1 of 2 (3 PTS),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
33,PT09M10.00S,2024-04-10T23:15:05.8Z,1,REGULAR,freethrow,2 of 2,[],1630205,,,1610612763,8,7,2024-04-10T23:15:05Z,330000,False,,,0,,L. Stevens Free Throw 2 of 2 (4 PTS),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
34,PT08M54.00S,2024-04-10T23:15:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,6.783837056504599,97.05882352941177,1610612739,11,7,2024-04-10T23:15:27Z,340000,False,-235.0,11.0,1,left,E. Mobley 3PT  (3 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,,
36,PT08M34.00S,2024-04-10T23:15:43.6Z,1,REGULAR,2pt,Jump Shot,[],1631222,78.9257555847569,61.274509803921575,1610612763,11,7,2024-04-10T23:18:48Z,360000,False,56.0,146.0,1,right,MISS J. LaRavia 15' fadeaway Shot,[1631222],1610612763.0,MEM,fadeaway,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Center,15.61,Missed,,,,,,,,,,,,,,,,,,
37,PT08M32.00S,2024-04-10T23:15:45.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,11,7,2024-04-10T23:18:48Z,370000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M16.00S,2024-04-10T23:16:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.697109067017081,51.470588235294116,1610612739,13,7,2024-04-10T23:16:26Z,390000,False,-7.0,67.0,1,left,D. Garland 6' driving floating Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1629636, 1628378]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,
41,PT07M51.00S,2024-04-10T23:16:47.1Z,1,REGULAR,2pt,Jump Shot,[],1630205,90.62089356110381,10.294117647058822,1610612763,13,9,2024-04-10T23:16:52Z,410000,False,-199.0,36.0,1,right,L. Stevens 20' Jump Shot (6 PTS),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Left,20.17,Made,,,,,,,6.0,,,,,,,,,,,
42,PT07M37.00S,2024-04-10T23:17:01.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.783837056504599,50.0,1610612739,15,9,2024-04-10T23:19:56Z,420000,False,0.0,11.0,1,left,J. Allen cutting DUNK (2 PTS) (D. Mitchell 2 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,2.0,D. Mitchell,1628378.0,2.0,,,,,,,,
44,PT07M17.00S,2024-04-10T23:17:20.8Z,1,REGULAR,3pt,Jump Shot,[],1641713,66.96780551905388,47.794117647058826,1610612763,15,12,2024-04-10T23:17:26Z,440000,False,-11.0,258.0,1,right,G. Jackson 25' 3PT step back (3 PTS),[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,25.82,Made,,,,,,,3.0,,,,,,,,,,,
45,PT07M05.00S,2024-04-10T23:17:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630596,6.521024967148489,3.9215686274509802,1610612739,18,12,2024-04-10T23:17:38Z,450000,False,230.0,9.0,1,left,E. Mobley 3PT  (6 PTS) (D. Mitchell 3 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,23.06,Made,,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,,,
47,PT07M03.00S,2024-04-10T23:17:40.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,12,2024-04-10T23:17:40Z,470000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M38.00S,2024-04-10T23:21:03.2Z,1,REGULAR,3pt,Jump Shot,[],1631222,73.27529566360053,84.06862745098039,1610612763,18,15,2024-04-10T23:21:07Z,480000,False,170.0,199.0,1,right,J. LaRavia 26' 3PT  (6 PTS) (S. Pippen Jr. 1 AST),"[1631222, 1630590]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,26.17,Made,,,,,,,6.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,
50,PT06M14.00S,2024-04-10T23:21:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630596,22.552562417871222,91.42156862745098,1610612739,18,15,2024-04-10T23:21:47Z,500000,False,-207.0,159.0,1,left,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
51,PT06M12.00S,2024-04-10T23:21:31.4Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,18,15,2024-04-10T23:21:47Z,510000,False,,,0,,T. Jemison REBOUND (Off:0 Def:3),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,
52,PT06M03.00S,2024-04-10T23:21:37.9Z,1,REGULAR,3pt,Jump Shot,[],1631222,74.72076215505913,7.352941176470589,1610612763,18,18,2024-04-10T23:21:42Z,520000,False,-213.0,185.0,1,right,J. LaRavia 28' 3PT  (9 PTS) (S. Pippen Jr. 2 AST),"[1631222, 1630590]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,28.23,Made,,,,,,,9.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,
54,PT05M51.00S,2024-04-10T23:21:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.389618922470433,52.69607843137255,1610612739,18,18,2024-04-10T23:21:54Z,540000,False,-13.0,8.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
55,PT05M48.00S,2024-04-10T23:21:53.2Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,18,18,2024-04-10T23:21:54Z,550000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT05M44.00S,2024-04-10T23:21:56.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,70.38436268068331,75.0,1610612763,18,21,2024-04-11T01:24:54Z,560000,False,125.0,226.0,1,right,J. LaRavia 25' 3PT running (12 PTS) (S. Pippen Jr. 3 AST),"[1631222, 1630590]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,12.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,
58,PT05M25.00S,2024-04-10T23:22:20.0Z,1,REGULAR,foul,offensive,[],1628386,,,1610612739,18,21,2024-04-10T23:22:28Z,580000,False,,,0,,J. Allen offensive FOUL (1 PF),"[1628386, 1630590]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,1.0,0.0,Pippen Jr.,1630590.0,,,
60,PT05M25.00S,2024-04-10T23:22:20.0Z,1,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,18,21,2024-04-10T23:22:20Z,600000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,,,,,1.0,,
