actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M30.00S,2023-11-19T23:12:42.0Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,4,4,2023-11-19T23:12:44Z,180000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Left,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M23.00S,2023-11-19T23:12:52.9Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612739,4,4,2023-11-19T23:12:59Z,190000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Garland 2 FT),"[1629008, 1629636]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203177.0,1.0,0.0,Garland,1629636.0,,,
21,PT10M23.00S,2023-11-19T23:13:14.7Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,5,4,2023-11-19T23:13:14Z,210000,False,,,0,,D. Garland Free Throw 1 of 2 (1 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M23.00S,2023-11-19T23:13:14.7Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,5,4,2023-11-19T23:13:35Z,220000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2023-11-19T23:13:17.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,4,2023-11-19T23:13:35Z,230000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
24,PT10M07.00S,2023-11-19T23:13:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.652431011826544,50.245098039215684,1610612743,5,6,2023-11-19T23:13:51Z,240000,False,-1.0,10.0,1,left,A. Gordon cutting DUNK (2 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,,,,,,,N. Jokic,203999.0,1.0,,,,,,,,
26,PT09M55.00S,2023-11-19T23:14:00.5Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612739,5,6,2023-11-19T23:14:09Z,260000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Strus 2 FT),"[203999, 1629622]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Strus,1629622.0,,,
28,PT09M55.00S,2023-11-19T23:14:23.8Z,1,REGULAR,freethrow,1 of 2,[],1629622,,,1610612739,6,6,2023-11-19T23:14:40Z,280000,False,,,0,,M. Strus Free Throw 1 of 2 (1 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2023-11-19T23:14:23.8Z,1,REGULAR,freethrow,2 of 2,[],1629622,,,1610612739,6,6,2023-11-19T23:14:40Z,290000,False,,,0,,MISS M. Strus Free Throw 2 of 2,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M53.00S,2023-11-19T23:14:25.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,6,2023-11-19T23:14:40Z,300000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M38.00S,2023-11-19T23:14:53.3Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612743,6,6,2023-11-19T23:15:03Z,310000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1629636]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0
32,PT09M38.00S,2023-11-19T23:14:53.3Z,1,REGULAR,steal,,[],1629636,,,1610612739,6,6,2023-11-19T23:14:55Z,320000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
33,PT09M31.00S,2023-11-19T23:15:00.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628386,82.86793692509855,43.872549019607845,1610612739,6,6,2023-11-19T23:15:08Z,330000,False,-31.0,109.0,1,right,MISS J. Allen 11' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2023-11-19T23:15:02.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,6,2023-11-19T23:15:02Z,340000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,
35,PT09M23.00S,2023-11-19T23:15:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.178055190538765,46.07843137254902,1610612743,6,6,2023-11-19T23:15:28Z,350000,False,20.0,15.0,1,left,MISS M. Porter Jr. driving Layup - blocked,"[1629008, 1630596]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.47,Missed,,Mobley,1630596.0,,,,,,,,,,,,,,,
36,PT09M23.00S,2023-11-19T23:15:08.8Z,1,REGULAR,block,,[],1630596,,,1610612743,6,6,2023-11-19T23:15:13Z,360000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M20.00S,2023-11-19T23:15:11.8Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,6,6,2023-11-19T23:15:19Z,370000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT09M11.00S,2023-11-19T23:15:20.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203484,17.95335085413929,23.774509803921568,1610612743,6,6,2023-11-19T23:15:28Z,380000,False,131.0,116.0,1,left,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,17.53,Missed,,,,,,,,,,,,,,,,,,
39,PT09M08.00S,2023-11-19T23:15:23.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,6,6,2023-11-19T23:15:28Z,390000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,,
40,PT09M03.00S,2023-11-19T23:15:32.0Z,1,REGULAR,foul,personal,[],203484,,,1610612739,6,6,2023-11-19T23:15:43Z,400000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1629622]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202035.0,1.0,0.0,Strus,1629622.0,,,
42,PT08M50.00S,2023-11-19T23:15:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,67.62483574244416,28.676470588235293,1610612739,9,6,2023-11-19T23:16:05Z,420000,False,-107.0,252.0,1,right,D. Garland 27' 3PT pullup (4 PTS) (D. Wade 1 AST),"[1629636, 1629731]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.34,Made,4.0,,,,,,,D. Wade,1629731.0,1.0,,,,,,,,
44,PT08M31.00S,2023-11-19T23:16:18.9Z,1,REGULAR,3pt,Jump Shot,[],1629008,29.38567674113009,75.73529411764706,1610612743,9,9,2023-11-19T23:16:24Z,440000,False,-129.0,224.0,1,left,M. Porter Jr. 25' 3PT  (3 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.81,Made,3.0,,,,,,,A. Gordon,203932.0,1.0,,,,,,,,
46,PT08M15.00S,2023-11-19T23:16:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,79.84559789750328,38.72549019607843,1610612739,11,9,2023-11-20T00:13:27Z,460000,False,-56.0,137.0,1,right,E. Mobley 14' Jump Shot (6 PTS) (M. Strus 2 AST),"[1630596, 1629622]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,14.82,Made,6.0,,,,,,,M. Strus,1629622.0,2.0,,,,,,,,
48,PT07M59.00S,2023-11-19T23:16:51.2Z,1,REGULAR,3pt,Jump Shot,[],203484,6.521024967148489,3.1862745098039214,1610612743,11,12,2023-11-19T23:16:56Z,480000,False,234.0,9.0,1,left,K. Caldwell-Pope 3PT  (3 PTS) (N. Jokic 2 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.43,Made,3.0,,,,,,,N. Jokic,203999.0,2.0,,,,,,,,
50,PT07M49.00S,2023-11-19T23:17:01.7Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,11,12,2023-11-19T23:17:09Z,500000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 202704]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0
51,PT07M49.00S,2023-11-19T23:17:01.7Z,1,REGULAR,steal,,[],202704,,,1610612743,11,12,2023-11-19T23:17:35Z,510000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
52,PT07M43.00S,2023-11-19T23:17:06.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203484,6.915243101182654,51.9607843137255,1610612743,11,12,2023-11-19T23:17:28Z,520000,False,-10.0,13.0,1,left,MISS K. Caldwell-Pope running Layup,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
53,PT07M41.00S,2023-11-19T23:17:08.4Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,11,12,2023-11-19T23:17:28Z,530000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,
54,PT07M37.00S,2023-11-19T23:17:12.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,70.64717477003943,76.7156862745098,1610612739,11,12,2023-11-19T23:19:15Z,540000,False,134.0,223.0,1,right,MISS M. Strus 26' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
55,PT07M35.00S,2023-11-19T23:17:14.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,11,12,2023-11-19T23:17:14Z,550000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,54.0,3.0,1.0,2.0,,,,,,,,,,,
56,PT07M32.00S,2023-11-19T23:17:17.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,78.26872536136662,7.598039215686274,1610612739,14,12,2023-11-19T23:17:23Z,560000,False,-212.0,152.0,1,right,M. Strus 26' 3PT  (4 PTS) (E. Mobley 1 AST),"[1629622, 1630596]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.07,Made,4.0,,,,,,,E. Mobley,1630596.0,1.0,,,,,,,,
58,PT07M06.00S,2023-11-19T23:17:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,19.398817345597898,36.76470588235294,1610612743,14,14,2023-11-19T23:17:50Z,580000,False,66.0,130.0,1,left,M. Porter Jr. 14' fadeaway Jump Shot (5 PTS),[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.57,Made,5.0,,,,,,,,,,,,,,,,,
59,PT06M56.00S,2023-11-19T23:17:54.6Z,1,REGULAR,2pt,Jump Shot,[],1629636,77.21747700394218,45.588235294117645,1610612739,16,14,2023-11-19T23:17:58Z,590000,False,-22.0,162.0,1,right,D. Garland 16' pullup Jump Shot (6 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,16.32,Made,6.0,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2023-11-19T23:18:06.1Z,1,REGULAR,3pt,Jump Shot,[],203484,32.53942181340342,60.29411764705882,1610612743,16,14,2023-11-19T23:18:13Z,600000,False,-51.0,253.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
61,PT06M38.00S,2023-11-19T23:18:12.1Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,16,14,2023-11-19T23:18:13Z,610000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,
62,PT06M36.00S,2023-11-19T23:18:15.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,74.19513797634691,85.04901960784314,1610612739,16,14,2023-11-19T23:20:32Z,620000,False,175.0,190.0,1,right,MISS M. Strus 25' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2023-11-19T23:18:16.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,14,2023-11-19T23:18:35Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,62.0,,,,,,,,,,,,,,
65,PT06M35.00S,2023-11-19T23:18:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,14,2023-11-19T23:18:23Z,650000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,out,[],1629731,,,1610612743,16,14,2023-11-19T23:21:09Z,660000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612743,16,14,2023-11-19T23:21:09Z,670000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,out,[],202704,,,1610612743,16,14,2023-11-19T23:21:09Z,680000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612743,16,14,2023-11-19T23:21:09Z,690000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,in,[],202684,,,1610612743,16,14,2023-11-19T23:21:09Z,700000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2023-11-19T23:19:30.0Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,16,14,2023-11-19T23:21:09Z,710000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M23.00S,2023-11-19T23:21:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.783837056504599,49.50980392156863,1610612743,16,16,2023-11-19T23:21:41Z,720000,False,2.0,11.0,1,left,M. Porter Jr. cutting Layup (7 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.16,Made,7.0,,,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
74,PT06M00.00S,2023-11-19T23:21:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,90.22667542706965,62.254901960784316,1610612739,16,16,2023-11-19T23:22:09Z,740000,False,61.0,39.0,1,right,MISS G. Niang 7' driving floating bank Shot,[1627777],1610612739.0,CLE,driving floating bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
75,PT05M57.00S,2023-11-19T23:21:57.6Z,1,REGULAR,rebound,offensive,[],202684,,,1610612739,16,16,2023-11-19T23:22:09Z,750000,False,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,,
76,PT05M55.00S,2023-11-19T23:22:01.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202684,94.40999984741211,50.0,1610612739,18,16,2023-11-19T23:22:28Z,760000,False,0.0,0.0,1,right,T. Thompson tip Layup (2 PTS),[202684],1610612739.0,CLE,tip,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2023-11-19T23:22:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,7.5722733245729295,59.55882352941176,1610612743,18,16,2023-11-19T23:26:41Z,770000,False,-48.0,19.0,1,left,MISS A. Gordon driving floating Shot,[203932],1610612743.0,DEN,driving floating,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
78,PT05M44.00S,2023-11-19T23:22:13.2Z,1,REGULAR,rebound,offensive,[],203484,,,1610612743,18,16,2023-11-19T23:26:41Z,780000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,
100,PT05M43.00S,2023-11-19T23:22:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,5.732588699080158,49.50980392156863,1610612743,18,16,2023-11-19T23:27:08Z,785000,False,2.0,1.0,1,left,MISS K. Caldwell-Pope tip Layup,[203484],1610612743.0,DEN,tip,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
101,PT05M42.00S,2023-11-19T23:22:23.2Z,1,REGULAR,rebound,defensive,[],202684,,,1610612739,18,16,2023-11-19T23:27:08Z,787500,False,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,,
79,PT05M23.00S,2023-11-19T23:22:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629622,80.1084099868594,90.44117647058823,1610612739,21,16,2023-11-19T23:22:36Z,790000,False,202.0,134.0,1,right,M. Strus 24' 3PT  (7 PTS) (E. Mobley 2 AST),"[1629622, 1630596]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,24.28,Made,7.0,,,,,,,E. Mobley,1630596.0,2.0,,,,,,,,
81,PT05M08.00S,2023-11-19T23:22:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,19.398817345597898,95.09803921568627,1610612743,21,19,2023-11-19T23:22:51Z,810000,False,-225.0,130.0,1,left,M. Porter Jr. 26' 3PT  (10 PTS) (N. Jokic 3 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.02,Made,10.0,,,,,,,N. Jokic,203999.0,3.0,,,,,,,,
83,PT04M48.00S,2023-11-19T23:23:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,50.49019607843137,1610612739,23,19,2023-11-19T23:23:11Z,830000,False,2.0,15.0,1,right,D. Garland driving Layup (8 PTS) (M. Strus 3 AST),"[1629636, 1629622]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.49,Made,8.0,,,,,,,M. Strus,1629622.0,3.0,,,,,,,,
