actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M22.00S,2023-11-27T00:42:45.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,71.17279894875165,21.568627450980394,1610612761,4,7,2023-11-27T00:42:49Z,180000,False,-142.0,218.0,1,right,D. Schroder 26' 3PT  (3 PTS) (P. Siakam 1 AST),"[203471, 1627783]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.07,Made,3.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
20,PT10M08.00S,2023-11-27T00:42:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.075558475689881,52.69607843137255,1610612739,6,7,2023-11-27T00:43:04Z,200000,False,-13.0,-5.0,1,left,D. Garland driving Layup (4 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,,,,,,,,,,,,,,,,,
21,PT09M56.00S,2023-11-27T00:43:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.03745072273325,50.245098039215684,1610612761,6,9,2023-11-27T00:43:15Z,210000,False,1.0,4.0,1,right,P. Siakam alley-oop Layup (2 PTS) (J. Poeltl 2 AST),"[1627783, 1627751]",1610612761.0,TOR,alley-oop,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
23,PT09M38.00S,2023-11-27T00:43:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.703679369250986,47.549019607843135,1610612739,8,9,2023-11-27T00:44:46Z,230000,False,12.0,20.0,1,left,J. Allen driving Layup (2 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.34,Made,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
25,PT09M26.00S,2023-11-27T00:43:40.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,71.82982917214193,18.872549019607842,1610612761,8,9,2023-11-27T00:43:47Z,250000,False,-156.0,212.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
26,PT09M24.00S,2023-11-27T00:43:42.0Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,8,9,2023-11-27T00:43:47Z,260000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,
27,PT09M15.00S,2023-11-27T00:43:52.3Z,1,REGULAR,3pt,Jump Shot,[],1629622,31.488173455978973,40.68627450980392,1610612739,8,9,2023-11-27T00:43:57Z,270000,False,47.0,243.0,1,left,MISS M. Strus 24' step back 3PT,[1629622],1610612739.0,CLE,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,24.79,Missed,,,,,,,,,,,,,,,,,,
28,PT09M12.00S,2023-11-27T00:43:54.8Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,8,9,2023-11-27T00:43:54Z,280000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,
29,PT09M10.00S,2023-11-27T00:43:57.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,33.196452036793694,68.87254901960785,1610612739,8,9,2023-11-27T00:44:02Z,290000,False,-94.0,260.0,1,left,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
30,PT09M08.00S,2023-11-27T00:43:59.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,8,9,2023-11-27T00:44:02Z,300000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,29.0,,,,,,,,,,
32,PT08M47.00S,2023-11-27T00:44:29.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,92.9862023653088,64.70588235294117,1610612761,8,11,2023-11-27T00:44:34Z,320000,False,74.0,13.0,1,right,J. Poeltl 7' Hook (4 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,4.0,,,,,,,,,,,,,,,,,
33,PT08M30.00S,2023-11-27T00:44:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,33.85348226018397,43.38235294117647,1610612739,8,11,2023-11-27T00:44:54Z,330000,False,33.0,266.0,1,left,MISS D. Garland 26' 3PT - blocked,"[1629636, 1627783]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,Siakam,1627783.0,,,,,
34,PT08M30.00S,2023-11-27T00:44:45.6Z,1,REGULAR,block,,[],1627783,,,1610612739,8,11,2023-11-27T00:44:48Z,340000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
35,PT08M28.00S,2023-11-27T00:44:47.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,8,11,2023-11-27T00:44:54Z,350000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
36,PT08M23.00S,2023-11-27T00:44:56.1Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,8,11,2023-11-27T00:45:05Z,360000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (1 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,,,,,,,202049.0,,,,
37,PT08M07.00S,2023-11-27T00:45:37.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630596,24.78646517739816,46.568627450980394,1610612739,10,11,2023-11-27T01:42:22Z,370000,False,17.0,180.0,1,left,E. Mobley 18' pullup Jump Shot (4 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,18.13,Made,4.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
39,PT07M51.00S,2023-11-27T00:45:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630567,80.50262812089356,91.91176470588235,1610612761,10,11,2023-11-27T00:45:56Z,390000,False,210.0,131.0,1,right,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
40,PT07M49.00S,2023-11-27T00:45:54.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,10,11,2023-11-27T00:45:56Z,400000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,
41,PT07M44.00S,2023-11-27T00:46:00.4Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,10,11,2023-11-27T00:46:05Z,410000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1627783]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Siakam,1627783.0,,,,,,,,,,,
42,PT07M44.00S,2023-11-27T00:46:00.4Z,1,REGULAR,steal,,[],1627783,,,1610612761,10,11,2023-11-27T00:46:02Z,420000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
43,PT07M39.00S,2023-11-27T00:46:04.8Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,10,11,2023-11-27T00:46:08Z,430000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1628378]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,Mitchell,1628378.0,,,,,,,,,,,
44,PT07M39.00S,2023-11-27T00:46:04.8Z,1,REGULAR,steal,,[],1628378,,,1610612739,10,11,2023-11-27T00:51:12Z,440000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
45,PT07M35.00S,2023-11-27T00:46:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,7.5722733245729295,48.529411764705884,1610612739,12,11,2023-11-27T00:46:18Z,450000,False,7.0,19.0,1,left,D. Garland driving Layup (6 PTS) (M. Strus 2 AST),"[1629636, 1629622]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.01,Made,6.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
47,PT07M35.00S,2023-11-27T00:46:14.5Z,1,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612739,12,11,2023-11-27T00:46:31Z,470000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Garland 1 FT),"[1627751, 1629636]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Garland,1629636.0
49,PT07M35.00S,2023-11-27T00:46:42.8Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629636,,,1610612739,13,11,2023-11-27T00:46:42Z,490000,False,,,0,,D. Garland Free Throw 1 of 1 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
51,PT07M20.00S,2023-11-27T00:47:00.9Z,1,REGULAR,3pt,Jump Shot,[],203471,69.85873850197109,11.76470588235294,1610612761,13,11,2023-11-27T00:47:05Z,500000,False,-191.0,231.0,1,right,MISS D. Schroder 29' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,29.97,Missed,,,,,,,,,,,,,,,,,,
52,PT07M17.00S,2023-11-27T00:47:03.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,13,11,2023-11-27T00:47:05Z,510000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,
53,PT07M07.00S,2023-11-27T00:47:14.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,13.354139290407357,49.754901960784316,1610612739,15,11,2023-11-27T00:47:19Z,520000,False,1.0,73.0,1,left,J. Allen 7' driving Hook (4 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
55,PT07M07.00S,2023-11-27T00:47:20.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,15,11,2023-11-27T00:47:20Z,540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2023-11-27T00:47:25.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,15,11,2023-11-27T00:50:11Z,550000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M07.00S,2023-11-27T00:47:25.7Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,15,11,2023-11-27T00:50:11Z,560000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M47.00S,2023-11-27T00:50:40.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,84.44480946123521,0.9803921568627451,1610612761,15,11,2023-11-27T00:50:45Z,570000,False,-245.0,94.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left,26.24,Missed,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2023-11-27T00:50:43.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,15,11,2023-11-27T00:50:45Z,580000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,
60,PT06M39.00S,2023-11-27T00:50:48.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,7.178055190538765,50.0,1610612739,17,11,2023-11-27T00:50:56Z,590000,False,0.0,15.0,1,left,J. Allen running DUNK (6 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.5,Made,6.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
62,PT06M16.00S,2023-11-27T00:51:11.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,77.08607095926413,7.8431372549019605,1610612761,17,11,2023-11-27T00:51:17Z,610000,False,-211.0,163.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
63,PT06M13.00S,2023-11-27T00:51:14.4Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,17,11,2023-11-27T00:51:17Z,620000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,62.0,1.0,0.0,1.0,,,,,,,
64,PT06M08.00S,2023-11-27T00:51:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203471,93.64323258869908,58.82352941176471,1610612761,17,11,2023-11-27T00:51:27Z,630000,False,44.0,7.0,1,right,MISS D. Schroder driving Layup,[203471],1610612761.0,TOR,driving,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
65,PT06M05.00S,2023-11-27T00:51:23.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,17,11,2023-11-27T00:51:27Z,640000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,64.0,3.0,3.0,0.0,,,,,,,
66,PT06M02.00S,2023-11-27T00:51:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,7.5722733245729295,48.77450980392157,1610612739,19,11,2023-11-27T00:51:33Z,650000,False,6.0,19.0,1,left,E. Mobley driving finger roll Layup (6 PTS),[1630596],1610612739.0,CLE,driving finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.97,Made,6.0,,,,,,,,,,,,,,,,,
67,PT05M42.00S,2023-11-27T00:51:45.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,71.43561103810775,22.058823529411764,1610612761,19,14,2023-11-27T00:51:49Z,660000,False,-140.0,216.0,1,right,O. Anunoby 25' 3PT  (3 PTS) (P. Siakam 2 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.72,Made,3.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
69,PT05M23.00S,2023-11-27T00:52:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.703679369250986,51.225490196078425,1610612739,19,14,2023-11-27T00:52:08Z,680000,False,-6.0,20.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
70,PT05M21.00S,2023-11-27T00:52:06.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,19,14,2023-11-27T00:52:08Z,690000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,
71,PT05M12.00S,2023-11-27T00:52:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.82588699080158,52.20588235294118,1610612761,19,14,2023-11-27T00:55:04Z,700000,False,11.0,-4.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
72,PT05M11.00S,2023-11-27T00:52:19.9Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,19,14,2023-11-27T00:55:04Z,710000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:0),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,71.0,2.0,0.0,2.0,,,,,,,
73,PT05M11.00S,2023-11-27T00:52:22.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628384,94.40999984741211,50.0,1610612761,19,14,2023-11-27T00:55:16Z,720000,False,0.0,0.0,1,right,MISS O. Anunoby tip Layup,[1628384],1610612761.0,TOR,tip,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
74,PT05M09.00S,2023-11-27T00:52:24.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,19,14,2023-11-27T00:55:16Z,730000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,
75,PT04M59.00S,2023-11-27T00:52:29.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629018,81.68528252299606,51.225490196078425,1610612761,19,16,2023-11-27T00:52:34Z,740000,False,6.0,120.0,1,right,G. Trent Jr. 11' pullup Jump Shot (2 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.99,Made,2.0,,,,,,,,,,,,,,,,,
76,PT04M44.00S,2023-11-27T00:52:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,20.18725361366623,60.5392156862745,1610612739,19,16,2023-11-27T00:55:57Z,750000,False,-53.0,137.0,1,left,MISS E. Mobley 14' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,14.71,Missed,,,,,,,,,,,,,,,,,,
77,PT04M42.00S,2023-11-27T00:52:46.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,19,16,2023-11-27T00:52:49Z,760000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,76.0,3.0,1.0,2.0,,,,,,,
78,PT04M29.00S,2023-11-27T00:53:01.5Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,19,16,2023-11-27T00:53:13Z,770000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,200833.0,,,,
79,PT04M29.00S,2023-11-27T00:53:06.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,19,16,2023-11-27T00:53:19Z,780000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2023-11-27T00:53:06.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,19,16,2023-11-27T00:53:19Z,790000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2023-11-27T00:53:06.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,19,16,2023-11-27T00:53:19Z,800000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2023-11-27T00:53:06.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,19,16,2023-11-27T00:53:19Z,810000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M14.00S,2023-11-27T00:53:36.7Z,1,REGULAR,turnover,lost ball,[],1629622,,,1610612739,19,16,2023-11-27T00:53:40Z,820000,False,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 1629018]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Trent Jr.,1629018.0,,,,,,,,,,,
