actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
30,PT10M02.00S,2023-11-26T00:44:10.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,26.363337713534822,11.76470588235294,1610612747,2,7,2023-11-26T00:44:17Z,300000,False,191.0,195.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,27.33,Missed,,,,,,,,,,,,,,,
31,PT10M00.00S,2023-11-26T00:44:12.5Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,2,7,2023-11-26T00:44:17Z,310000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,
32,PT09M52.00S,2023-11-26T00:44:21.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,89.83245729303549,66.66666666666666,1610612739,4,7,2023-11-26T00:44:26Z,320000,False,83.0,43.0,1,right,D. Garland 9' driving floating bank Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,9.38,Made,2.0,,,,,,,,,,,,,,
33,PT09M34.00S,2023-11-26T00:44:38.8Z,1,REGULAR,3pt,Jump Shot,[],1627752,27.414586070959263,17.892156862745097,1610612747,4,10,2023-11-26T00:44:43Z,330000,False,161.0,205.0,1,left,T. Prince 26' 3PT  (5 PTS) (A. Davis 1 AST),"[1627752, 203076]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,26.05,Made,5.0,A. Davis,203076.0,1.0,,,,,,,,,,,
35,PT09M20.00S,2023-11-26T00:44:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,94.43166885676742,50.0,1610612739,6,10,2023-11-26T00:45:11Z,350000,False,0.0,0.0,1,right,M. Strus driving finger roll Layup (2 PTS) (E. Mobley 1 AST),"[1629622, 1630596]",1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,0.02,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,
37,PT09M02.00S,2023-11-26T00:45:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.783837056504599,51.71568627450981,1610612747,6,12,2023-11-26T00:45:14Z,370000,False,-9.0,11.0,1,left,D. Russell driving Layup (2 PTS) (L. James 2 AST),"[1626156, 2544]",1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,1.42,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,
39,PT08M57.00S,2023-11-26T00:45:21.5Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,6,12,2023-11-26T00:45:29Z,390000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,200832.0,,,,,,,,,,
40,PT08M45.00S,2023-11-26T00:45:37.6Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,6,12,2023-11-26T00:45:47Z,400000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1629636]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,1.0,Garland,1629636.0,,,,,,,,,,,,,,,,,
41,PT08M45.00S,2023-11-26T00:45:37.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,6,12,2023-11-26T00:45:39Z,410000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
42,PT08M39.00S,2023-11-26T00:45:43.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630596,94.03745072273325,50.49019607843137,1610612739,6,12,2023-11-26T00:49:52Z,420000,False,2.0,4.0,1,right,MISS E. Mobley running alley-oop Layup,[1630596],1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.43,Missed,,,,,,,,,,,,,,,
43,PT08M37.00S,2023-11-26T00:45:45.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,6,12,2023-11-26T00:46:29Z,430000,False,,,0,,J. Allen REBOUND (Off:3 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,42.0,4.0,1.0,3.0,,
44,PT08M36.00S,2023-11-26T00:45:50.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,94.40999984741211,50.0,1610612739,6,12,2023-11-26T00:50:21Z,440000,False,0.0,0.0,1,right,MISS J. Allen putback DUNK - blocked,"[1628386, 203076]",1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,Davis,203076.0
64,PT08M36.00S,2023-11-26T00:45:50.2Z,1,REGULAR,block,,[],203076,,,1610612739,6,12,2023-11-26T00:50:59Z,445000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M35.00S,2023-11-26T00:45:51.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,12,2023-11-26T00:46:42Z,450000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,
46,PT08M29.00S,2023-11-26T00:45:53.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,7.046649145860711,50.73529411764706,1610612747,6,14,2023-11-26T00:51:40Z,460000,False,-4.0,14.0,1,left,L. James running Layup (5 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.42,Made,5.0,,,,,,,,,,,,,,
47,PT08M26.00S,2023-11-26T00:46:00.5Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612739,6,14,2023-11-26T00:47:18Z,470000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1631108, 1628378]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,202007.0,1.0,0.0,Mitchell,1628378.0,,,,,,
49,PT08M26.00S,2023-11-26T00:46:39.5Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,7,14,2023-11-26T00:47:10Z,490000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
50,PT08M26.00S,2023-11-26T00:46:39.5Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,8,14,2023-11-26T00:47:10Z,500000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
51,PT08M10.00S,2023-11-26T00:47:21.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,5.601182654402102,53.67647058823529,1610612747,8,16,2023-11-26T00:47:26Z,510000,False,-18.0,0.0,1,left,M. Christie cutting DUNK (4 PTS) (A. Davis 2 AST),"[1631108, 203076]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,1.84,Made,4.0,A. Davis,203076.0,2.0,,,,,,,,,,,
53,PT07M49.00S,2023-11-26T00:47:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,83.78777923784494,46.81372549019608,1610612739,8,16,2023-11-26T00:47:47Z,530000,False,-16.0,100.0,1,right,MISS E. Mobley 10' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,10.12,Missed,,,,,,,,,,,,,,,
54,PT07M47.00S,2023-11-26T00:47:44.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,8,16,2023-11-26T00:47:47Z,540000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,
55,PT07M42.00S,2023-11-26T00:47:49.4Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,8,16,2023-11-26T00:47:59Z,550000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1630596]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,2.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,
56,PT07M42.00S,2023-11-26T00:47:49.4Z,1,REGULAR,steal,,[],1630596,,,1610612739,8,16,2023-11-26T00:47:51Z,560000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
80,PT07M38.00S,2023-11-26T00:48:09.6Z,1,REGULAR,turnover,lost ball,[],1629622,,,1610612739,8,16,2023-11-26T00:53:53Z,585000,False,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 1626156]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.0,Russell,1626156.0,,,,,,,,,,,,,,,,,
81,PT07M38.00S,2023-11-26T00:48:09.6Z,1,REGULAR,steal,,[],1626156,,,1610612747,8,16,2023-11-26T00:53:39Z,587500,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2023-11-26T00:48:21.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,8,16,2023-11-26T00:48:21Z,590000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M24.00S,2023-11-26T00:51:14.2Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,8,16,2023-11-26T00:51:18Z,600000,False,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1628386]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,3.0,Allen,1628386.0,,,,,,,,,,,,,,,,,
66,PT07M24.00S,2023-11-26T00:51:14.2Z,1,REGULAR,steal,,[],1628386,,,1610612739,8,16,2023-11-26T00:51:16Z,610000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
67,PT07M17.00S,2023-11-26T00:51:20.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628386,92.9862023653088,50.49019607843137,1610612739,10,16,2023-11-26T00:56:07Z,620000,False,2.0,13.0,1,right,J. Allen DUNK (4 PTS) (E. Mobley 2 AST),"[1628386, 1630596]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.36,Made,4.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,
69,PT07M05.00S,2023-11-26T00:51:32.7Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,10,16,2023-11-26T00:51:38Z,640000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1630596]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,1.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,
70,PT07M05.00S,2023-11-26T00:51:32.7Z,1,REGULAR,steal,,[],1630596,,,1610612739,10,16,2023-11-26T00:51:36Z,650000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT06M58.00S,2023-11-26T00:51:39.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629636,75.50919842312747,8.333333333333332,1610612739,10,16,2023-11-26T00:57:45Z,660000,False,-208.0,178.0,1,right,MISS D. Garland 27' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,27.38,Missed,,,,,,,,,,,,,,,
72,PT06M55.00S,2023-11-26T00:51:42.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,10,16,2023-11-26T00:51:42Z,670000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,71.0,2.0,2.0,0.0,,
73,PT06M41.00S,2023-11-26T00:51:56.7Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,10,16,2023-11-26T00:52:01Z,680000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630596]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,1.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2023-11-26T00:51:56.7Z,1,REGULAR,steal,,[],1630596,,,1610612739,10,16,2023-11-26T00:51:58Z,690000,False,,,0,,E. Mobley STEAL (3 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT06M34.00S,2023-11-26T00:52:02.6Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,10,16,2023-11-26T00:52:06Z,700000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1627752]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,2.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
76,PT06M34.00S,2023-11-26T00:52:02.6Z,1,REGULAR,steal,,[],1627752,,,1610612747,10,16,2023-11-26T00:52:04Z,710000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
77,PT06M30.00S,2023-11-26T00:52:06.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",2544,25.969119579500656,83.33333333333334,1610612747,10,16,2023-11-26T00:58:56Z,720000,False,-167.0,192.0,1,left,MISS L. James 25' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,25.4,Missed,,,,,,,,,,,,,,,
78,PT06M27.00S,2023-11-26T00:52:09.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,16,2023-11-26T00:52:13Z,730000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
79,PT06M25.00S,2023-11-26T00:52:23.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,16,2023-11-26T00:52:23Z,740000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,16,2023-11-26T00:55:02Z,750000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,out,[],2544,,,1610612739,10,16,2023-11-26T00:55:02Z,760000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,out,[],1631108,,,1610612739,10,16,2023-11-26T00:55:02Z,770000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,10,16,2023-11-26T00:55:02Z,780000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,in,[],1630559,,,1610612739,10,16,2023-11-26T00:55:02Z,790000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
