actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-01T00:10:42.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-01T00:10:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2023-12-01T00:10:48.3Z,1,REGULAR,jumpball,recovered,[],1641739,,,1610612757,0,0,2023-12-01T00:10:48Z,40000,False,,,0,,Jump Ball D. Ayton vs. J. Allen: Tip to T. Camara,"[1641739, 1629028, 1628386]",1610612757.0,POR,startperiod,T. Camara,1641739.0,Camara,T. Camara,Ayton,1629028.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-12-01T00:11:03.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.783837056504599,52.450980392156865,1610612757,0,2,2023-12-01T00:11:07Z,70000,False,-12.0,11.0,1,left,D. Ayton alley-oop DUNK (2 PTS) (M. Brogdon 1 AST),"[1629028, 1627763]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2023-12-01T00:11:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.30026281208936,50.245098039215684,1610612739,2,2,2023-12-01T00:11:30Z,90000,False,1.0,1.0,1,right,J. Allen cutting finger roll Layup (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
11,PT11M01.00S,2023-12-01T00:11:40.3Z,1,REGULAR,2pt,Jump Shot,[],1631101,14.273981603153747,77.94117647058823,1610612757,2,2,2023-12-01T00:11:47Z,110000,False,-140.0,82.0,1,left,MISS S. Sharpe 16' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,16.18,Missed,,,,,,,,,,,,,,,,,,
12,PT10M55.00S,2023-12-01T00:11:46.3Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,2,2,2023-12-01T00:11:47Z,120000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT10M55.00S,2023-12-01T00:11:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641739,5.590000152587891,50.0,1610612757,2,4,2023-12-01T00:11:46Z,130000,False,0.0,0.0,1,left,T. Camara tip DUNK (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2023-12-01T00:11:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,91.01511169513797,63.48039215686274,1610612739,4,4,2023-12-01T00:11:58Z,140000,False,67.0,32.0,1,right,D. Garland 7' driving floating bank Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.46,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M36.00S,2023-12-01T00:12:05.5Z,1,REGULAR,2pt,Jump Shot,[],203924,25.57490144546649,45.83333333333333,1610612757,4,4,2023-12-01T00:12:38Z,150000,False,21.0,188.0,1,left,MISS J. Grant 18' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,18.9,Missed,,,,,,,,,,,,,,,,,,
16,PT10M34.00S,2023-12-01T00:12:07.5Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,4,4,2023-12-01T00:12:10Z,160000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M32.00S,2023-12-01T00:12:12.8Z,1,REGULAR,foul,personal,[],203924,,,1610612739,4,4,2023-12-01T00:12:24Z,170000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1628386]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Allen,1628386.0,,,,,
19,PT10M24.00S,2023-12-01T00:12:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.51182654402102,50.73529411764706,1610612739,6,4,2023-12-01T00:12:45Z,190000,False,4.0,8.0,1,right,J. Allen cutting finger roll Layup (4 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.93,Made,4.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
21,PT10M10.00S,2023-12-01T00:12:53.8Z,1,REGULAR,3pt,Jump Shot,[],203924,9.937582128777924,98.0392156862745,1610612757,6,4,2023-12-01T00:12:57Z,210000,False,-240.0,41.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,24.37,Missed,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2023-12-01T00:12:56.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,4,2023-12-01T00:12:56Z,220000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M02.00S,2023-12-01T00:13:02.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629622,93.77463863337714,50.73529411764706,1610612739,8,4,2023-12-01T00:13:08Z,230000,False,4.0,6.0,1,right,M. Strus driving floating bank Jump Shot (2 PTS),[1629622],1610612739.0,CLE,driving floating bank,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M42.00S,2023-12-01T00:13:21.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203924,8.09789750328515,55.14705882352941,1610612757,8,4,2023-12-01T00:13:26Z,240000,False,-26.0,24.0,1,left,MISS J. Grant driving Hook,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
25,PT09M40.00S,2023-12-01T00:13:23.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,8,4,2023-12-01T00:13:26Z,250000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M30.00S,2023-12-01T00:13:34.4Z,1,REGULAR,2pt,Jump Shot,[],1630596,86.41590013140605,18.872549019607842,1610612739,8,4,2023-12-01T00:13:39Z,260000,False,-156.0,75.0,1,right,MISS E. Mobley 17' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,17.28,Missed,,,,,,,,,,,,,,,,,,
27,PT09M26.00S,2023-12-01T00:13:38.4Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,8,4,2023-12-01T00:13:39Z,270000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
