actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-07T18:11:49.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-07T18:11:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-07T18:11:53.9Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2024-01-07T18:11:53Z,40000,False,,,0,,Jump Ball J. Allen vs. V. Wembanyama: Tip to D. Mitchell,"[1628378, 1628386, 1641705]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-01-07T18:12:04.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.5722733245729295,49.50980392156863,1610612739,0,0,2024-01-07T18:12:09Z,70000,False,2.0,19.0,1,left,MISS J. Allen cutting DUNK,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-01-07T18:12:06.8Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,0,0,2024-01-07T18:12:06Z,80000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-01-07T18:12:17.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,32.53942181340342,65.44117647058823,1610612739,0,0,2024-01-07T18:12:21Z,90000,False,-77.0,253.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2024-01-07T18:12:19.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,0,2024-01-07T18:12:21Z,100000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-01-07T18:12:39.4Z,1,REGULAR,2pt,Jump Shot,[],1630170,81.94809461235218,28.431372549019606,1610612759,0,2,2024-01-07T18:13:25Z,110000,False,-108.0,117.0,1,right,D. Vassell 15' pullup Jump Shot (2 PTS) (J. Champagnie 1 AST),"[1630170, 1630577]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,15.92,Made,,,,,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
14,PT10M40.00S,2024-01-07T18:13:26.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,7.095926412614981,13.748468137254902,1610612739,0,2,2024-01-07T18:15:32Z,140000,False,181.0,14.0,1,left,MISS D. Mitchell 18' Jump Shot,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,18.19,Missed,,,,,,,,,,,,,,,,,,
15,PT10M38.00S,2024-01-07T18:13:28.8Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,0,2,2024-01-07T18:13:30Z,150000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M36.00S,2024-01-07T18:13:35.3Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612759,0,2,2024-01-07T18:13:43Z,160000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1629731, 1641705]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,1.0,0.0,Wembanyama,1641705.0,,,,,
