actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
19,PT10M48.00S,2024-01-06T00:42:39.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,6,3,2024-01-06T00:42:54Z,190000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,
20,PT10M25.00S,2024-01-06T00:43:15.4Z,1,REGULAR,2pt,Jump Shot,[],1628398,92.19776609724047,84.06862745098039,1610612764,6,5,2024-01-06T00:43:21Z,200000,False,170.0,21.0,1,right,K. Kuzma 17' step back Jump Shot (2 PTS) (T. Jones 1 AST),"[1628398, 1626145]",1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,17.16,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
22,PT10M07.00S,2024-01-06T00:43:33.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.521024967148489,51.71568627450981,1610612739,8,5,2024-01-06T00:43:41Z,220000,False,-9.0,9.0,1,left,J. Allen driving DUNK (4 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,,,,,,,,,,,,,,,,,
23,PT09M53.00S,2024-01-06T00:43:51.1Z,1,REGULAR,foul,personal,[],1630171,,,1610612764,8,5,2024-01-06T00:43:57Z,230000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1629655]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627539.0,1.0,0.0,Gafford,1629655.0,,,,,,
25,PT09M38.00S,2024-01-06T00:44:29.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,8,5,2024-01-06T00:44:34Z,250000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627539.0,,,,,,,,,,
26,PT09M28.00S,2024-01-06T00:44:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,7.440867279894875,98.0392156862745,1610612739,11,5,2024-01-06T00:45:00Z,260000,False,-240.0,17.0,1,left,D. Wade 24' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,24.08,Made,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
28,PT09M15.00S,2024-01-06T00:45:09.1Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,11,5,2024-01-06T00:45:17Z,280000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1628386]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Allen,1628386.0,,,,,,,,,,,
29,PT09M15.00S,2024-01-06T00:45:09.1Z,1,REGULAR,steal,,[],1628386,,,1610612739,11,5,2024-01-06T00:46:39Z,290000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
30,PT09M12.00S,2024-01-06T00:45:13.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629622,6.521024967148489,50.245098039215684,1610612739,13,5,2024-01-06T00:45:23Z,300000,False,-1.0,9.0,1,left,M. Strus running alley-oop DUNK (2 PTS) (D. Mitchell 3 AST),"[1629622, 1628378]",1610612739.0,CLE,running alley-oop,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
32,PT09M12.00S,2024-01-06T00:45:22.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,5,2024-01-06T00:45:22Z,320000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M03.00S,2024-01-06T00:48:20.8Z,1,REGULAR,3pt,Jump Shot,[],1626145,77.08607095926413,87.00980392156863,1610612764,13,5,2024-01-06T00:48:26Z,330000,False,185.0,163.0,1,right,MISS T. Jones 24' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
34,PT09M01.00S,2024-01-06T00:48:22.8Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,13,5,2024-01-06T00:48:26Z,340000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,
35,PT08M37.00S,2024-01-06T00:48:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,19.793035479632064,43.13725490196079,1610612739,13,5,2024-01-06T00:48:50Z,350000,False,34.0,134.0,1,left,MISS D. Wade 13' pullup Shot,[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,13.79,Missed,,,,,,,,,,,,,,,,,,
36,PT08M35.00S,2024-01-06T00:48:49.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,13,5,2024-01-06T00:48:49Z,360000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,
37,PT08M26.00S,2024-01-06T00:48:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,92.59198423127464,2.696078431372549,1610612764,13,5,2024-01-06T00:49:02Z,370000,False,-237.0,17.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
38,PT08M22.00S,2024-01-06T00:49:02.3Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,13,5,2024-01-06T00:49:02Z,380000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,37.0,1.0,1.0,0.0,,
39,PT08M20.00S,2024-01-06T00:49:09.1Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612739,13,5,2024-01-06T00:49:17Z,390000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Okoro 2 FT),"[1629655, 1630171]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627539.0,1.0,0.0,Okoro,1630171.0,,,,,,
41,PT08M20.00S,2024-01-06T00:49:31.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,14,5,2024-01-06T00:49:31Z,410000,False,,,0,,I. Okoro Free Throw 1 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2024-01-06T00:49:43.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,15,5,2024-01-06T00:49:43Z,420000,False,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
43,PT08M09.00S,2024-01-06T00:49:58.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,92.59198423127464,95.83333333333334,1610612764,15,8,2024-01-06T00:50:02Z,430000,False,229.0,17.0,1,right,T. Jones 3PT  (6 PTS) (D. Avdija 1 AST),"[1626145, 1630166]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.98,Made,6.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
45,PT07M48.00S,2024-01-06T00:50:19.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,7.046649145860711,51.225490196078425,1610612739,17,8,2024-01-06T00:50:35Z,450000,False,-6.0,14.0,1,left,J. Allen turnaround bank Hook (6 PTS),[1628386],1610612739.0,CLE,turnaround bank,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.5,Made,6.0,,,,,,,,,,,,,,,,,
46,PT07M39.00S,2024-01-06T00:50:29.6Z,1,REGULAR,foul,personal,[],1629622,,,1610612764,17,8,2024-01-06T00:50:45Z,460000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1626145]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,,,1148.0,1.0,0.0,Jones,1626145.0,,,,,,
48,PT07M29.00S,2024-01-06T00:50:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,53.67647058823529,1610612764,17,8,2024-01-06T00:51:01Z,480000,False,18.0,5.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
49,PT07M26.00S,2024-01-06T00:50:59.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,17,8,2024-01-06T00:50:59Z,490000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,48.0,2.0,2.0,0.0,,
50,PT07M21.00S,2024-01-06T00:51:04.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,25.443495400788436,11.519607843137255,1610612739,17,8,2024-01-06T00:51:29Z,500000,False,192.0,187.0,1,left,MISS D. Wade 26' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
51,PT07M18.00S,2024-01-06T00:51:07.8Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,17,8,2024-01-06T00:51:07Z,510000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,50.0,1.0,0.0,1.0,,
52,PT07M09.00S,2024-01-06T00:51:16.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,22.946780551905388,31.127450980392158,1610612739,19,8,2024-01-06T00:51:19Z,520000,False,94.0,163.0,1,left,D. Mitchell 18' pullup Jump Shot (5 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,18.85,Made,5.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
54,PT06M51.00S,2024-01-06T00:51:34.2Z,1,REGULAR,3pt,Jump Shot,[],1626145,67.09921156373193,62.00980392156863,1610612764,19,11,2024-01-06T00:51:39Z,540000,False,60.0,257.0,1,right,T. Jones 26' 3PT  (9 PTS) (K. Kuzma 2 AST),"[1626145, 1628398]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.37,Made,9.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
56,PT06M37.00S,2024-01-06T00:51:48.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,24.78646517739816,14.705882352941178,1610612739,22,11,2024-01-06T00:51:51Z,560000,False,176.0,180.0,1,left,D. Mitchell 25' 3PT  (8 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.25,Made,8.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
58,PT06M22.00S,2024-01-06T00:52:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,68.01905387647832,31.862745098039213,1610612764,22,11,2024-01-06T00:52:11Z,580000,False,-91.0,248.0,1,right,MISS K. Kuzma 26' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
59,PT06M19.00S,2024-01-06T00:52:06.7Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,22,11,2024-01-06T00:52:11Z,590000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,
60,PT06M16.00S,2024-01-06T00:52:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,7.440867279894875,49.754901960784316,1610612739,22,11,2024-01-06T00:52:22Z,600000,False,1.0,17.0,1,left,MISS I. Okoro running Layup - blocked,"[1630171, 1630166]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
61,PT06M16.00S,2024-01-06T00:52:13.2Z,1,REGULAR,block,,[],1630166,,,1610612739,22,11,2024-01-06T00:52:16Z,610000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M16.00S,2024-01-06T00:52:13.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,11,2024-01-06T00:52:22Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,60.0,,,,,
64,PT06M16.00S,2024-01-06T00:52:20.4Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,22,11,2024-01-06T00:52:30Z,640000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M16.00S,2024-01-06T00:52:20.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612739,22,11,2024-01-06T00:52:30Z,650000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M16.00S,2024-01-06T00:52:20.4Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,22,11,2024-01-06T00:52:30Z,660000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2024-01-06T00:52:20.4Z,1,REGULAR,substitution,in,[],1641731,,,1610612739,22,11,2024-01-06T00:52:30Z,670000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M08.00S,2024-01-06T00:52:43.4Z,1,REGULAR,turnover,traveling,[],1628386,,,1610612739,22,11,2024-01-06T00:52:49Z,680000,False,,,0,,J. Allen traveling TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1627539.0,,,,,,,,,,
69,PT05M58.00S,2024-01-06T00:53:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612764,22,11,2024-01-06T00:53:10Z,690000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Gafford 2 FT),"[1628386, 1629655]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,1155.0,1.0,0.0,Gafford,1629655.0,,,,,,
71,PT05M58.00S,2024-01-06T00:53:31.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629655,,,1610612764,22,12,2024-01-06T00:53:31Z,710000,False,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
72,PT05M58.00S,2024-01-06T00:53:49.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629655,,,1610612764,22,13,2024-01-06T00:53:49Z,720000,False,,,0,,D. Gafford Free Throw 2 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2024-01-06T00:54:17.0Z,1,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,22,13,2024-01-06T00:54:25Z,730000,False,,,0,,J. Allen bad pass out-of-bounds TURNOVER (2 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,1148.0,,,,,,,,,,
74,PT05M24.00S,2024-01-06T00:54:41.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,87.46714848883047,41.66666666666667,1610612764,22,15,2024-01-06T00:54:47Z,740000,False,-42.0,65.0,1,right,T. Jones 7' driving floating Jump Shot (11 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,11.0,,,,,,,,,,,,,,,,,
75,PT05M05.00S,2024-01-06T00:55:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,12.302890932982917,39.950980392156865,1610612739,24,15,2024-01-06T00:55:05Z,750000,False,50.0,63.0,1,left,C. LeVert 8' driving floating Jump Shot (2 PTS),[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,8.06,Made,2.0,,,,,,,,,,,,,,,,,
77,PT04M43.00S,2024-01-06T00:55:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,83.78777923784494,57.107843137254896,1610612764,24,15,2024-01-06T00:55:27Z,770000,False,36.0,100.0,1,right,MISS K. Kuzma 10' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,10.6,Missed,,,,,,,,,,,,,,,,,,
78,PT04M39.00S,2024-01-06T00:55:25.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,24,15,2024-01-06T00:55:27Z,780000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,77.0,2.0,1.0,1.0,,
79,PT04M29.00S,2024-01-06T00:55:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,49.01960784313725,1610612739,26,15,2024-01-06T00:55:47Z,790000,False,5.0,16.0,1,left,J. Allen Layup (8 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.69,Made,8.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
81,PT04M24.00S,2024-01-06T00:55:44.8Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,26,15,2024-01-06T00:56:29Z,810000,False,,,0,,K. Kuzma step out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,,,,,,,2.0,,,1627539.0,,,,,,,,,,
82,PT04M24.00S,2024-01-06T00:55:55.0Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,26,15,2024-01-06T00:56:03Z,820000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M24.00S,2024-01-06T00:55:55.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612739,26,15,2024-01-06T00:56:03Z,830000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M24.00S,2024-01-06T00:55:55.0Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,26,15,2024-01-06T00:56:03Z,840000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M24.00S,2024-01-06T00:55:55.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612739,26,15,2024-01-06T00:56:03Z,850000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M15.00S,2024-01-06T00:56:13.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.61957950065703,16.42156862745098,1610612739,29,15,2024-01-06T00:57:43Z,860000,False,168.0,245.0,1,left,D. Mitchell 29' 3PT pullup (11 PTS) (D. Wade 1 AST),"[1628378, 1629731]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,29.68,Made,11.0,D. Wade,1629731.0,1.0,,,,,,,,,,,,,,
88,PT03M59.00S,2024-01-06T00:56:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,88.38699080157687,46.07843137254902,1610612764,29,17,2024-01-06T00:56:37Z,880000,False,-20.0,57.0,1,right,C. Kispert 6' floating Jump Shot (2 PTS),[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,2.0,,,,,,,,,,,,,,,,,
89,PT03M52.00S,2024-01-06T00:56:38.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,30.042706964520367,15.196078431372548,1610612739,29,17,2024-01-06T00:58:41Z,890000,False,174.0,230.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.83,Missed,,,,,,,,,,,,,,,,,,
