actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-24T03:40:28.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-24T03:40:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-24T03:40:32.9Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612763,0,0,2023-01-24T03:40:32Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Sabonis: Tip to T. Jones,"[1626145, 1628991, 1627734]",1610612763.0,MEM,startperiod,T. Jones,1626145.0,Jones,T. Jones,Jackson Jr.,1628991.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-01-24T03:40:46.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,32.276609724047304,53.92156862745098,1610612763,0,0,2023-01-24T03:40:51Z,70000,False,-20.0,251.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-01-24T03:40:49.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,0,0,2023-01-24T03:40:51Z,80000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-01-24T03:41:09.6Z,1,REGULAR,foul,personal,[],1628991,,,1610612758,0,0,2023-01-24T03:41:29Z,90000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1627734]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,201638.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
11,PT11M12.00S,2023-01-24T03:41:33.6Z,1,REGULAR,3pt,Jump Shot,[],203084,92.19776609724047,96.56862745098039,1610612758,3,0,2023-01-24T03:41:38Z,110000,False,233.0,21.0,1,right,H. Barnes 3PT  (3 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.37,Made,,,,,,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,
13,PT10M58.00S,2023-01-24T03:41:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,6.389618922470433,46.568627450980394,1610612763,3,2,2023-01-24T03:41:50Z,130000,False,17.0,8.0,1,left,X. Tillman Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1630214, 1628991]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,,2.0,J. Jackson Jr.,1628991.0,1.0,,,,,
15,PT10M39.00S,2023-01-24T03:42:06.2Z,1,REGULAR,3pt,Jump Shot,[],203084,93.51182654402102,3.431372549019608,1610612758,6,2,2023-01-24T03:42:10Z,150000,False,-233.0,8.0,1,right,H. Barnes 3PT  (6 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,,,6.0,K. Huerter,1628989.0,1.0,,,,,
17,PT10M28.00S,2023-01-24T03:42:17.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,24.26084099868594,84.80392156862744,1610612763,6,5,2023-01-24T03:42:22Z,170000,False,-174.0,176.0,1,left,D. Brooks 24' 3PT  (3 PTS) (D. Bane 1 AST),"[1628415, 1630217]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,,,,,,3.0,D. Bane,1630217.0,1.0,,,,,
19,PT10M17.00S,2023-01-24T03:42:29.4Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,6,5,2023-01-24T03:42:33Z,190000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1626145]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,,
20,PT10M17.00S,2023-01-24T03:42:29.4Z,1,REGULAR,steal,,[],1626145,,,1610612763,6,5,2023-01-24T03:42:31Z,200000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
21,PT10M11.00S,2023-01-24T03:42:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,7.046649145860711,38.48039215686275,1610612763,6,7,2023-01-24T03:42:42Z,210000,False,58.0,14.0,1,left,D. Bane running Layup (2 PTS),[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,,,,2.0,,,,,,,,
22,PT09M52.00S,2023-01-24T03:42:53.0Z,1,REGULAR,3pt,Jump Shot,[],203084,68.28186596583443,35.049019607843135,1610612758,9,7,2023-01-24T03:43:01Z,220000,False,-75.0,246.0,1,right,H. Barnes 25' 3PT step back (9 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,,,,9.0,D. Sabonis,1627734.0,2.0,,,,,
24,PT09M34.00S,2023-01-24T03:43:11.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,29.25427069645204,26.225490196078432,1610612763,9,7,2023-01-24T03:43:16Z,240000,False,119.0,222.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
25,PT09M29.00S,2023-01-24T03:43:16.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,9,7,2023-01-24T03:43:16Z,250000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M24.00S,2023-01-24T03:43:21.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,66.44218134034165,54.41176470588235,1610612758,12,7,2023-01-24T03:43:27Z,260000,False,22.0,263.0,1,right,K. Murray 26' 3PT  (3 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.38,Made,,,,,,,,,,3.0,D. Sabonis,1627734.0,3.0,,,,,
28,PT09M22.00S,2023-01-24T03:43:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,12,7,2023-01-24T03:43:30Z,280000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
