actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M25.00S,2023-01-26T03:12:25.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,2,5,2023-01-26T03:12:25Z,180000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2023-01-26T03:15:20.0Z,1,REGULAR,foul,personal,[],1629018,,,1610612758,2,5,2023-01-26T03:15:43Z,190000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1628989]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,203593.0,1.0,0.0,Huerter,1628989.0,,,
22,PT10M00.00S,2023-01-26T03:16:13.8Z,1,REGULAR,3pt,Jump Shot,[],203084,30.962549277266753,89.70588235294117,1610612758,5,5,2023-01-26T03:16:22Z,220000,False,-199.0,239.0,1,left,H. Barnes 31' 3PT  (3 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,31.03,Made,,,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,
24,PT09M36.00S,2023-01-26T03:16:38.6Z,1,REGULAR,3pt,Jump Shot,[],1627783,90.75229960578186,4.411764705882353,1610612761,5,8,2023-01-26T03:16:44Z,240000,False,-228.0,34.0,1,right,P. Siakam 3PT  (3 PTS) (S. Barnes 2 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,,,
26,PT09M10.00S,2023-01-26T03:17:05.1Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,5,8,2023-01-26T03:17:11Z,260000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1628384]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0
27,PT09M10.00S,2023-01-26T03:17:05.1Z,1,REGULAR,steal,,[],1628384,,,1610612761,5,8,2023-01-26T03:18:46Z,270000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
28,PT09M01.00S,2023-01-26T03:17:13.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,68.01905387647832,44.36274509803921,1610612761,5,8,2023-01-26T03:17:21Z,280000,False,-28.0,248.0,1,right,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
29,PT08M55.00S,2023-01-26T03:17:19.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,8,2023-01-26T03:17:21Z,290000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT08M35.00S,2023-01-26T03:17:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.850854139290407,41.911764705882355,1610612758,5,8,2023-01-26T03:18:01Z,310000,False,40.0,96.0,1,left,MISS D. Fox 10' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,,,,,,,,,
32,PT08M33.00S,2023-01-26T03:17:57.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,5,8,2023-01-26T03:17:57Z,320000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,
33,PT08M31.00S,2023-01-26T03:17:59.4Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,5,8,2023-01-26T03:18:04Z,330000,False,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1627832]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
34,PT08M31.00S,2023-01-26T03:17:59.4Z,1,REGULAR,steal,,[],1627832,,,1610612761,5,8,2023-01-26T03:18:01Z,340000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M24.00S,2023-01-26T03:18:05.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,89.70105124835742,49.01960784313725,1610612761,5,8,2023-01-26T03:18:20Z,350000,False,-5.0,44.0,1,right,MISS S. Barnes running Shot,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
36,PT08M24.00S,2023-01-26T03:18:12.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,8,2023-01-26T03:18:12Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,35.0,,,,,,,,,,,,,,,
38,PT08M17.00S,2023-01-26T03:18:34.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,70.77858081471747,78.18627450980392,1610612761,5,8,2023-01-26T03:18:42Z,380000,False,141.0,222.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
39,PT08M15.00S,2023-01-26T03:18:36.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,8,2023-01-26T03:18:42Z,390000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,
40,PT08M07.00S,2023-01-26T03:18:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,21.50131406044678,89.2156862745098,1610612758,5,8,2023-01-26T03:18:52Z,400000,False,-196.0,150.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
41,PT08M03.00S,2023-01-26T03:18:49.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,5,8,2023-01-26T03:18:52Z,410000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT07M57.00S,2023-01-26T03:18:55.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,76.42904073587385,10.53921568627451,1610612761,5,11,2023-01-26T03:19:02Z,420000,False,-197.0,169.0,1,right,P. Siakam 25' 3PT  (6 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,,,6.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,
44,PT07M41.00S,2023-01-26T03:19:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.703679369250986,49.50980392156863,1610612758,7,11,2023-01-26T03:19:21Z,440000,False,2.0,20.0,1,left,D. Sabonis finger roll Layup (4 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,,,4.0,D. Fox,1628368.0,2.0,,,,,,,,
46,PT07M27.00S,2023-01-26T03:19:24.8Z,1,REGULAR,3pt,Jump Shot,[],1628384,89.56964520367937,95.83333333333334,1610612761,7,14,2023-01-26T03:19:33Z,460000,False,229.0,46.0,1,right,O. Anunoby 3PT  (3 PTS) (S. Barnes 3 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.37,Made,,,,,,,3.0,S. Barnes,1630567.0,3.0,,,,,,,,
48,PT07M13.00S,2023-01-26T03:19:39.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,28.465834428383708,77.94117647058823,1610612758,7,14,2023-01-26T03:19:48Z,480000,False,-140.0,215.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
49,PT07M10.00S,2023-01-26T03:19:42.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,7,14,2023-01-26T03:19:48Z,490000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,
50,PT07M07.00S,2023-01-26T03:19:46.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,89.17542706964521,94.11764705882352,1610612761,7,14,2023-01-26T03:19:52Z,500000,False,221.0,49.0,1,right,MISS P. Siakam running 3PT,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
51,PT07M03.00S,2023-01-26T03:19:50.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,7,14,2023-01-26T03:19:52Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,
52,PT06M56.00S,2023-01-26T03:19:56.3Z,1,REGULAR,3pt,Jump Shot,[],1628989,29.6484888304862,27.450980392156865,1610612758,10,14,2023-01-26T03:20:05Z,520000,False,113.0,226.0,1,left,K. Huerter 25' 3PT  (3 PTS) (D. Fox 3 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,,,3.0,D. Fox,1628368.0,3.0,,,,,,,,
54,PT06M42.00S,2023-01-26T03:20:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.919185282523,44.11764705882353,1610612761,10,16,2023-01-26T03:20:17Z,540000,False,-29.0,99.0,1,right,S. Barnes 10' pullup Jump Shot (2 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,,,,,,,2.0,,,,,,,,,,,
56,PT06M29.00S,2023-01-26T03:20:31.2Z,1,REGULAR,substitution,out,[],203084,,,1610612758,10,16,2023-01-26T03:20:47Z,560000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M29.00S,2023-01-26T03:20:31.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,10,16,2023-01-26T03:20:47Z,570000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M29.00S,2023-01-26T03:20:31.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,10,16,2023-01-26T03:20:47Z,580000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M29.00S,2023-01-26T03:20:31.2Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,10,16,2023-01-26T03:20:47Z,590000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2023-01-26T03:20:49.8Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612758,10,16,2023-01-26T03:20:55Z,600000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1627832]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
61,PT06M25.00S,2023-01-26T03:20:49.8Z,1,REGULAR,steal,,[],1627832,,,1610612761,10,16,2023-01-26T03:24:46Z,610000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
62,PT06M20.00S,2023-01-26T03:20:55.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,90.75229960578186,46.568627450980394,1610612761,10,16,2023-01-26T03:24:31Z,620000,False,-17.0,34.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2023-01-26T03:20:57.5Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,16,2023-01-26T03:21:02Z,630000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,
64,PT06M08.00S,2023-01-26T03:21:08.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,6.389618922470433,1.9607843137254901,1610612758,13,16,2023-01-26T03:25:18Z,640000,False,240.0,8.0,1,left,K. Murray 24' 3PT  (3 PTS) (C. Metu 1 AST),"[1631099, 1629002]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.03,Made,,,,,,,3.0,C. Metu,1629002.0,1.0,,,,,,,,
66,PT05M46.00S,2023-01-26T03:21:28.5Z,1,REGULAR,3pt,Jump Shot,[],1628384,92.59198423127464,3.431372549019608,1610612761,13,16,2023-01-26T03:21:34Z,660000,False,-233.0,17.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
67,PT05M44.00S,2023-01-26T03:21:30.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,16,2023-01-26T03:21:34Z,670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,
68,PT05M30.00S,2023-01-26T03:21:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.521024967148489,50.245098039215684,1610612758,15,16,2023-01-26T03:21:53Z,680000,False,-1.0,9.0,1,left,K. Murray driving Layup (5 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,5.0,K. Huerter,1628989.0,1.0,,,,,,,,
70,PT05M14.00S,2023-01-26T03:22:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,71.04139290407359,73.52941176470588,1610612761,15,16,2023-01-26T03:26:56Z,700000,False,118.0,220.0,1,right,MISS S. Barnes 24' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
71,PT05M11.00S,2023-01-26T03:22:03.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,15,16,2023-01-26T03:22:06Z,710000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,
72,PT05M11.00S,2023-01-26T03:22:11.0Z,1,REGULAR,foul,personal,[],1630567,,,1610612758,15,16,2023-01-26T03:23:43Z,720000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1627734]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Sabonis,1627734.0,,,
74,PT05M11.00S,2023-01-26T03:22:21.0Z,1,REGULAR,substitution,out,[],1628384,,,1610612758,15,16,2023-01-26T03:22:28Z,740000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M11.00S,2023-01-26T03:22:21.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612758,15,16,2023-01-26T03:22:28Z,750000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M11.00S,2023-01-26T03:22:21.0Z,1,REGULAR,substitution,in,[],1630173,,,1610612758,15,16,2023-01-26T03:22:28Z,760000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M11.00S,2023-01-26T03:22:21.0Z,1,REGULAR,substitution,in,[],1628449,,,1610612758,15,16,2023-01-26T03:22:28Z,770000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2023-01-26T03:23:03.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,2.8416557161629434,94.36274509803921,1610612758,18,16,2023-01-26T03:23:09Z,780000,False,-222.0,-26.0,1,left,K. Huerter 3PT  (6 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,22.33,Made,,,,,,,6.0,D. Sabonis,1627734.0,2.0,,,,,,,,
80,PT04M46.00S,2023-01-26T03:23:10.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,18,16,2023-01-26T03:23:10Z,800000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M27.00S,2023-01-26T03:26:18.5Z,1,REGULAR,foul,offensive,[],1630173,,,1610612761,18,16,2023-01-26T03:26:38Z,810000,False,,,0,,P. Achiuwa offensive FOUL (1 PF),"[1630173, 1629002]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Metu,1629002.0,,,
83,PT04M27.00S,2023-01-26T03:26:18.5Z,1,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,18,16,2023-01-26T03:26:18Z,830000,False,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,,1.0,,
84,PT04M18.00S,2023-01-26T03:26:39.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629002,5.601182654402102,49.26470588235294,1610612758,18,16,2023-01-26T03:26:47Z,840000,False,4.0,0.0,1,left,MISS C. Metu DUNK - blocked,"[1629002, 1628449]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,0.37,Missed,Boucher,1628449.0,,,,,,,,,,,,,,,,
85,PT04M18.00S,2023-01-26T03:26:39.3Z,1,REGULAR,block,,[],1628449,,,1610612758,18,16,2023-01-26T03:26:42Z,850000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M14.00S,2023-01-26T03:26:43.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,18,16,2023-01-26T03:30:08Z,860000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,
87,PT04M09.00S,2023-01-26T03:26:48.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,68.15045992115637,35.294117647058826,1610612761,18,16,2023-01-26T03:29:54Z,870000,False,-74.0,247.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
88,PT04M05.00S,2023-01-26T03:26:52.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,18,16,2023-01-26T03:26:58Z,880000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,
