actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT11M00.00S,2022-12-28T03:11:58.3Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,2,0,2022-12-28T03:11:59Z,150000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,
16,PT10M52.00S,2022-12-28T03:12:07.0Z,1,REGULAR,2pt,Jump Shot,[],203484,77.4802890932983,60.5392156862745,1610612743,2,0,2022-12-28T03:12:13Z,160000,False,53.0,159.0,1,right,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,16.77,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2022-12-28T03:12:12.0Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,2,0,2022-12-28T03:13:51Z,170000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Center,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M43.00S,2022-12-28T03:12:14.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,27.283180026281208,18.137254901960784,1610612758,2,0,2022-12-28T03:13:46Z,180000,False,159.0,204.0,1,left,MISS H. Barnes 25' running pullup 3PT,[203084],1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2022-12-28T03:12:18.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,0,2022-12-28T03:12:23Z,190000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT10M31.00S,2022-12-28T03:12:27.5Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,2,0,2022-12-28T03:12:32Z,200000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 203084]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Barnes,203084.0,,,,,,,,,,
21,PT10M31.00S,2022-12-28T03:12:27.5Z,1,REGULAR,steal,,[],203084,,,1610612758,2,0,2022-12-28T03:12:30Z,210000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
23,PT10M27.00S,2022-12-28T03:12:44.7Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612758,2,0,2022-12-28T03:12:57Z,230000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Len 2 FT),"[203999, 203458]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Len,203458.0,,,,,
25,PT10M27.00S,2022-12-28T03:13:04.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203458,,,1610612758,3,0,2022-12-28T03:13:04Z,250000,False,,,0,,A. Len Free Throw 1 of 2 (1 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT10M27.00S,2022-12-28T03:13:22.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203458,,,1610612758,4,0,2022-12-28T03:13:22Z,260000,False,,,0,,A. Len Free Throw 2 of 2 (2 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT10M15.00S,2022-12-28T03:13:37.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,71.96123521681997,20.588235294117645,1610612743,4,3,2022-12-28T03:13:43Z,270000,False,-147.0,211.0,1,right,J. Murray 25' 3PT  (3 PTS) (K. Caldwell-Pope 1 AST),"[1627750, 203484]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.73,Made,3.0,,,,,,,,,,,,,K. Caldwell-Pope,203484.0,1.0,,
29,PT09M58.00S,2022-12-28T03:13:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,30.699737187910642,26.715686274509803,1610612758,4,3,2022-12-28T03:13:59Z,290000,False,116.0,236.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
30,PT09M55.00S,2022-12-28T03:13:57.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,3,2022-12-28T03:13:59Z,300000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT09M46.00S,2022-12-28T03:14:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.64323258869908,44.11764705882353,1610612743,4,3,2022-12-28T03:17:00Z,310000,False,-29.0,7.0,1,right,MISS M. Porter Jr. cutting Layup,[1629008],1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
32,PT09M44.00S,2022-12-28T03:14:08.9Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,4,3,2022-12-28T03:14:10Z,320000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M36.00S,2022-12-28T03:14:16.3Z,1,REGULAR,3pt,Jump Shot,[],203458,30.17411300919842,68.38235294117648,1610612758,4,3,2022-12-28T03:14:20Z,330000,False,-92.0,231.0,1,left,MISS A. Len 24' 3PT,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
34,PT09M33.00S,2022-12-28T03:14:19.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,3,2022-12-28T03:14:20Z,340000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT09M29.00S,2022-12-28T03:14:23.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,76.69185282522996,88.23529411764706,1610612743,4,3,2022-12-28T03:14:31Z,350000,False,191.0,167.0,1,right,MISS M. Porter Jr. 25' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2022-12-28T03:14:27.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,4,3,2022-12-28T03:14:31Z,360000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,
37,PT09M18.00S,2022-12-28T03:14:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,20.18725361366623,34.80392156862745,1610612758,4,3,2022-12-28T03:17:43Z,370000,False,76.0,137.0,1,left,MISS D. Fox 15' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,15.69,Missed,,,,,,,,,,,,,,,,,,
38,PT09M15.00S,2022-12-28T03:14:37.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,4,3,2022-12-28T03:14:53Z,380000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,
39,PT09M03.00S,2022-12-28T03:14:49.4Z,1,REGULAR,2pt,Jump Shot,[],1629008,74.98357424441524,36.51960784313725,1610612743,4,3,2022-12-28T03:18:08Z,390000,False,-67.0,183.0,1,right,MISS M. Porter Jr. 19' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,19.47,Missed,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2022-12-28T03:14:53.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,4,3,2022-12-28T03:15:13Z,400000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,
41,PT08M48.00S,2022-12-28T03:15:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,9.149145860709593,36.27450980392157,1610612758,4,3,2022-12-28T03:16:22Z,410000,False,69.0,34.0,1,left,MISS H. Barnes 7' driving floating bank Shot,[203084],1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
42,PT08M46.00S,2022-12-28T03:15:08.7Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,4,3,2022-12-28T03:16:22Z,420000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,
43,PT08M46.00S,2022-12-28T03:15:12.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203084,5.590000152587891,50.0,1610612758,6,3,2022-12-28T03:16:29Z,430000,False,0.0,0.0,1,left,H. Barnes tip Layup (2 PTS),[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M27.00S,2022-12-28T03:15:25.3Z,1,REGULAR,3pt,Jump Shot,[],203484,72.09264126149803,22.54901960784314,1610612743,6,3,2022-12-28T03:15:31Z,440000,False,-137.0,210.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
45,PT08M27.00S,2022-12-28T03:15:25.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,6,3,2022-12-28T03:15:31Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,44.0,,,,,,,,,,,,,,,,
46,PT08M27.00S,2022-12-28T03:15:31.5Z,1,REGULAR,foul,personal,[],203084,,,1610612743,6,3,2022-12-28T03:15:57Z,460000,False,,,0,,H. Barnes loose ball personal FOUL (1 PF),"[203084, 1630192]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Nnaji,1630192.0,,,,,
48,PT08M14.00S,2022-12-28T03:15:55.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,75.24638633377135,84.80392156862744,1610612743,6,6,2022-12-28T03:20:51Z,480000,False,174.0,180.0,1,right,J. Murray 25' 3PT step back (6 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.05,Made,6.0,,,,,,,,,,,,,,,,,
49,PT08M08.00S,2022-12-28T03:16:02.5Z,1,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612758,6,6,2022-12-28T03:16:28Z,490000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Fox 2 FT),"[1630192, 1628368]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628482.0,1.0,0.0,Fox,1628368.0,,,,,
51,PT08M08.00S,2022-12-28T03:16:29.4Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,6,6,2022-12-28T03:16:50Z,510000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M08.00S,2022-12-28T03:16:29.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,6,6,2022-12-28T03:16:50Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
53,PT08M08.00S,2022-12-28T03:16:29.4Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,6,6,2022-12-28T03:16:50Z,530000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT08M04.00S,2022-12-28T03:16:33.4Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,6,6,2022-12-28T03:16:50Z,540000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,
55,PT07M51.00S,2022-12-28T03:17:02.2Z,1,REGULAR,3pt,Jump Shot,[],203484,73.66951379763469,84.06862745098039,1610612743,6,6,2022-12-28T03:17:07Z,550000,False,170.0,195.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2022-12-28T03:17:06.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,6,6,2022-12-28T03:17:07Z,560000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,
58,PT07M43.00S,2022-12-28T03:17:26.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,6,2022-12-28T03:17:26Z,580000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M29.00S,2022-12-28T03:20:24.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,11.908672798948752,95.83333333333334,1610612758,6,6,2022-12-28T03:22:21Z,590000,False,-229.0,59.0,1,left,MISS D. Fox pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
60,PT07M26.00S,2022-12-28T03:20:27.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,6,2022-12-28T03:20:31Z,600000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,
61,PT07M23.00S,2022-12-28T03:20:31.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629008,93.51182654402102,46.32352941176471,1610612743,6,8,2022-12-28T03:22:42Z,610000,False,-18.0,8.0,1,right,M. Porter Jr. running reverse Layup (2 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,running reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,,,,,,,,,,,,,N. Jokic,203999.0,1.0,,
63,PT07M13.00S,2022-12-28T03:20:40.2Z,1,REGULAR,3pt,Jump Shot,[],203084,11.251642575558476,3.431372549019608,1610612758,9,8,2022-12-28T03:20:45Z,630000,False,233.0,53.0,1,left,H. Barnes 3PT  (5 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.88,Made,5.0,,,,,,,,,,,,,D. Fox,1628368.0,1.0,,
65,PT07M02.00S,2022-12-28T03:20:52.3Z,1,REGULAR,3pt,Jump Shot,[],1629008,70.25295663600527,25.49019607843137,1610612743,9,8,2022-12-28T03:20:56Z,650000,False,-123.0,227.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2022-12-28T03:20:56.3Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,9,8,2022-12-28T03:20:56Z,660000,False,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Left Center,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,
67,PT06M51.00S,2022-12-28T03:21:03.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.042706964520367,30.14705882352941,1610612758,9,8,2022-12-28T03:23:16Z,670000,False,99.0,230.0,1,left,MISS K. Huerter 25' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2022-12-28T03:21:06.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,8,2022-12-28T03:21:09Z,680000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,
69,PT06M42.00S,2022-12-28T03:21:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.11760840998686,44.6078431372549,1610612743,9,8,2022-12-28T03:21:16Z,690000,False,-27.0,12.0,1,right,MISS K. Caldwell-Pope Layup,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2022-12-28T03:21:14.5Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,9,8,2022-12-28T03:21:14Z,700000,False,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,
71,PT06M34.00S,2022-12-28T03:21:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,19.136005256241788,62.00980392156863,1610612758,11,8,2022-12-28T03:21:25Z,710000,False,-60.0,127.0,1,left,K. Huerter 14' pullup Jump Shot (2 PTS),[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,14.08,Made,2.0,,,,,,,,,,,,,,,,,
72,PT06M16.00S,2022-12-28T03:21:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.51182654402102,46.07843137254902,1610612743,11,10,2022-12-28T03:21:56Z,720000,False,-20.0,8.0,1,right,M. Porter Jr. reverse Layup (4 PTS) (N. Jokic 2 AST),"[1629008, 203999]",1610612743.0,DEN,reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,,,,,,,,,,,,,N. Jokic,203999.0,2.0,,
74,PT06M00.00S,2022-12-28T03:21:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,13.222733245729303,40.68627450980392,1610612758,13,10,2022-12-28T03:24:14Z,740000,False,47.0,72.0,1,left,H. Barnes 8' pullup bank Jump Shot (7 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,pullup bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,8.56,Made,7.0,,,,,,,,,,,,,K. Huerter,1628989.0,1.0,,
76,PT06M00.00S,2022-12-28T03:22:02.9Z,1,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612758,13,10,2022-12-28T03:22:38Z,760000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Barnes 1 FT),"[1630192, 203084]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,2.0,0.0,Barnes,203084.0,,,,,
78,PT06M00.00S,2022-12-28T03:22:15.9Z,1,REGULAR,substitution,out,[],203458,,,1610612758,13,10,2022-12-28T03:22:34Z,780000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M00.00S,2022-12-28T03:22:15.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,13,10,2022-12-28T03:22:34Z,790000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2022-12-28T03:22:15.9Z,1,REGULAR,substitution,out,[],1630192,,,1610612758,13,10,2022-12-28T03:22:34Z,800000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M00.00S,2022-12-28T03:22:15.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612758,13,10,2022-12-28T03:22:34Z,810000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2022-12-28T03:22:15.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,13,10,2022-12-28T03:22:34Z,820000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
