actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT05M03.00S,2023-02-24T03:22:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.24901445466492,45.09803921568628,1610612757,9,24,2023-02-24T03:22:19Z,850000,False,-25.0,11.0,1,right,MISS S. Sharpe driving Layup - blocked,"[1631101, 1631099]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,Murray,1631099.0
89,PT05M03.00S,2023-02-24T03:22:12.8Z,1,REGULAR,block,,[],1631099,,,1610612757,9,24,2023-02-24T03:22:15Z,860000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M00.00S,2023-02-24T03:22:15.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,24,2023-02-24T03:22:19Z,870000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,88.0,,,,4.0,4.0,0.0,,,,,,,,,,,
91,PT04M51.00S,2023-02-24T03:22:25.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629056,6.258212877792378,48.529411764705884,1610612758,11,24,2023-02-24T03:22:30Z,880000,False,7.0,6.0,1,left,T. Davis driving DUNK (4 PTS) (D. Mitchell 1 AST),"[1629056, 1630558]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,4.0,D. Mitchell,1630558.0,1.0,,,,,,,
92,PT04M39.00S,2023-02-24T03:22:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629642,77.21747700394218,9.803921568627452,1610612757,11,27,2023-02-24T03:22:43Z,890000,False,-201.0,162.0,1,right,N. Little 25' 3PT  (12 PTS) (T. Watford 3 AST),"[1629642, 1630570]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.8,Made,,,,,,,,12.0,T. Watford,1630570.0,3.0,,,,,,,
94,PT04M23.00S,2023-02-24T03:22:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,52.69607843137255,1610612758,13,27,2023-02-24T03:22:58Z,910000,False,-13.0,8.0,1,left,D. Sabonis cutting Layup (4 PTS) (D. Mitchell 2 AST),"[1627734, 1630558]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,4.0,D. Mitchell,1630558.0,2.0,,,,,,,
97,PT04M06.00S,2023-02-24T03:23:09.5Z,1,REGULAR,2pt,Hook,[],1629680,91.27792378449409,30.392156862745097,1610612757,13,27,2023-02-24T03:23:14Z,930000,False,-98.0,29.0,1,right,MISS M. Thybulle 10' turnaround Hook,[1629680],1610612757.0,POR,turnaround,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,10.23,Missed,,,,,,,,,,,,,,,,,,
98,PT04M03.00S,2023-02-24T03:23:12.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,27,2023-02-24T03:23:14Z,940000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,97.0,,,,5.0,5.0,0.0,,,,,,,,,,,
99,PT03M58.00S,2023-02-24T03:23:18.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,27.020367936925098,80.14705882352942,1610612758,16,27,2023-02-24T03:23:25Z,950000,False,-151.0,201.0,1,left,K. Murray 25' 3PT  (3 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,,3.0,D. Sabonis,1627734.0,3.0,,,,,,,
101,PT03M57.00S,2023-02-24T03:23:25.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,27,2023-02-24T03:23:25Z,970000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612757,16,27,2023-02-24T03:26:19Z,980000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612757,16,27,2023-02-24T03:26:19Z,990000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,16,27,2023-02-24T03:26:19Z,1000000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,out,[],1629642,,,1610612757,16,27,2023-02-24T03:26:19Z,1010000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,out,[],1627853,,,1610612757,16,27,2023-02-24T03:26:19Z,1020000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612757,16,27,2023-02-24T03:26:19Z,1030000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612757,16,27,2023-02-24T03:26:19Z,1040000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,in,[],1629629,,,1610612757,16,27,2023-02-24T03:26:19Z,1050000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,16,27,2023-02-24T03:26:19Z,1060000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M57.00S,2023-02-24T03:25:58.5Z,1,REGULAR,substitution,in,[],1630553,,,1610612757,16,27,2023-02-24T03:26:19Z,1070000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M35.00S,2023-02-24T03:26:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.51182654402102,39.950980392156865,1610612757,16,27,2023-02-24T03:28:15Z,1080000,False,-50.0,8.0,1,right,MISS K. Johnson Layup,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2023-02-24T03:26:49.0Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612757,16,27,2023-02-24T03:26:51Z,1090000,False,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,,,,2.0,1.0,1.0,,,,,,,,,,,
115,PT03M30.00S,2023-02-24T03:26:48.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,94.40999984741211,50.0,1610612757,16,29,2023-02-24T03:26:48Z,1100000,False,0.0,0.0,1,right,T. Watford tip Layup (2 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,2.0,,,,,,,,,,
116,PT03M19.00S,2023-02-24T03:26:58.6Z,1,REGULAR,3pt,Jump Shot,[],1629056,18.478975032851512,92.40196078431373,1610612758,19,29,2023-02-24T03:27:03Z,1110000,False,-212.0,121.0,1,left,T. Davis 24' 3PT  (7 PTS) (M. Monk 1 AST),"[1629056, 1628370]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,24.42,Made,,,,,,,,7.0,M. Monk,1628370.0,1.0,,,,,,,
118,PT02M54.00S,2023-02-24T03:27:24.5Z,1,REGULAR,3pt,Jump Shot,[],1629629,73.27529566360053,82.35294117647058,1610612757,19,29,2023-02-24T03:27:29Z,1130000,False,162.0,199.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
119,PT02M50.00S,2023-02-24T03:27:28.5Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,19,29,2023-02-24T03:27:29Z,1140000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,118.0,,,,1.0,1.0,0.0,,,,,,,,,,,
120,PT02M46.00S,2023-02-24T03:27:34.9Z,1,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,19,29,2023-02-24T03:27:41Z,1150000,False,,,0,,T. Davis bad pass out-of-bounds TURNOVER (3 TO),[1629056],1610612758.0,SAC,bad pass,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,,,,,,,,,,202027.0,,,,,,
121,PT02M28.00S,2023-02-24T03:28:00.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,80.1084099868594,80.88235294117648,1610612757,19,29,2023-02-24T03:28:13Z,1160000,False,154.0,134.0,1,right,MISS S. Sharpe 20' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,20.48,Missed,,,,,,,,,,,,,,,,,,
122,PT02M27.00S,2023-02-24T03:28:01.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,19,29,2023-02-24T03:28:13Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,121.0,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2023-02-24T03:28:09.1Z,1,REGULAR,foul,personal,[],1629056,,,1610612757,19,29,2023-02-24T03:28:25Z,1180000,False,,,0,,T. Davis loose ball personal FOUL (2 PF),"[1629056, 1630553]",1610612758.0,SAC,loose ball,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Johnson,1630553.0,,
125,PT02M18.00S,2023-02-24T03:28:34.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631133,78.79434954007884,65.68627450980392,1610612757,19,31,2023-02-24T03:28:39Z,1200000,False,78.0,147.0,1,right,J. Walker 16' Jump Shot (2 PTS) (S. Sharpe 1 AST),"[1631133, 1631101]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,16.64,Made,,,,,,,,2.0,S. Sharpe,1631101.0,1.0,,,,,,,
127,PT02M03.00S,2023-02-24T03:28:48.0Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,19,31,2023-02-24T03:28:54Z,1220000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1631101]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,1.0,Sharpe,1631101.0,,,,,,,,,,,,,,
128,PT02M03.00S,2023-02-24T03:28:48.0Z,1,REGULAR,steal,,[],1631101,,,1610612757,19,31,2023-02-24T03:28:51Z,1230000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
129,PT02M00.00S,2023-02-24T03:28:52.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631101,93.11760840998686,51.225490196078425,1610612757,19,33,2023-02-24T03:29:00Z,1240000,False,6.0,12.0,1,right,S. Sharpe running DUNK (7 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,7.0,,,,,,,,,,
130,PT02M00.00S,2023-02-24T03:28:59.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,19,33,2023-02-24T03:28:59Z,1250000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M00.00S,2023-02-24T03:30:12.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,19,33,2023-02-24T03:30:33Z,1260000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M00.00S,2023-02-24T03:30:12.6Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,19,33,2023-02-24T03:30:33Z,1270000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M39.00S,2023-02-24T03:30:55.3Z,1,REGULAR,2pt,Jump Shot,[],1629056,22.28975032851511,50.0,1610612758,19,33,2023-02-24T03:31:29Z,1280000,False,0.0,157.0,1,left,MISS T. Davis 15' pullup Shot,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,Mid-Range,8-16 Center,15.7,Missed,,,,,,,,,,,,,,,,,,
134,PT01M36.00S,2023-02-24T03:30:58.3Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,19,33,2023-02-24T03:31:02Z,1290000,False,,,0,,T. Lyles REBOUND (Off:1 Def:0),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Center,,,133.0,,,,1.0,0.0,1.0,,,,,,,,,,,
135,PT01M34.00S,2023-02-24T03:31:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,6.521024967148489,46.07843137254902,1610612758,21,33,2023-02-24T03:31:41Z,1300000,False,20.0,9.0,1,left,T. Lyles putback Layup (2 PTS),[1626168],1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,,2.0,,,,,,,,,,
136,PT01M11.00S,2023-02-24T03:31:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.03745072273325,53.431372549019606,1610612757,21,35,2023-02-24T03:31:27Z,1310000,False,17.0,4.0,1,right,T. Watford Layup (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,4.0,,,,,,,,,,
137,PT00M57.70S,2023-02-24T03:31:37.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,27.283180026281208,77.45098039215686,1610612758,24,35,2023-02-24T03:31:44Z,1320000,False,-137.0,204.0,1,left,M. Monk 24' 3PT  (3 PTS) (D. Mitchell 3 AST),"[1628370, 1630558]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.59,Made,,,,,,,,3.0,D. Mitchell,1630558.0,3.0,,,,,,,
139,PT00M39.90S,2023-02-24T03:32:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,92.06636005256242,60.5392156862745,1610612757,24,35,2023-02-24T03:32:54Z,1340000,False,53.0,22.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1629002]",1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,Metu,1629002.0
140,PT00M39.90S,2023-02-24T03:32:00.2Z,1,REGULAR,block,,[],1629002,,,1610612757,24,35,2023-02-24T03:32:02Z,1350000,False,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M36.80S,2023-02-24T03:32:03.3Z,1,REGULAR,rebound,offensive,[],1629629,,,1610612757,24,35,2023-02-24T03:32:11Z,1360000,False,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,139.0,,,,1.0,0.0,1.0,,,,,,,,,,,
142,PT00M36.50S,2023-02-24T03:32:05.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630570,91.5407358738502,62.99019607843137,1610612757,24,37,2023-02-24T03:32:15Z,1370000,False,65.0,27.0,1,right,T. Watford 7' floating Jump Shot (6 PTS) (C. Reddish 2 AST),"[1630570, 1629629]",1610612757.0,POR,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,6.0,C. Reddish,1629629.0,2.0,,,,,,,
144,PT00M32.40S,2023-02-24T03:32:11.4Z,1,REGULAR,3pt,Jump Shot,[],1628370,33.196452036793694,49.01960784313725,1610612758,24,37,2023-02-24T03:33:41Z,1390000,False,5.0,260.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
145,PT00M30.40S,2023-02-24T03:32:13.4Z,1,REGULAR,rebound,offensive,[],1629056,,,1610612758,24,37,2023-02-24T03:33:41Z,1400000,False,,,0,,T. Davis REBOUND (Off:1 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,,,144.0,,,,2.0,1.0,1.0,,,,,,,,,,,
146,PT00M25.70S,2023-02-24T03:32:19.7Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612758,24,37,2023-02-24T03:32:29Z,1410000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Davis 2 FT),"[1631133, 1629056]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Davis,1629056.0,,
148,PT00M25.70S,2023-02-24T03:32:49.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629056,,,1610612758,25,37,2023-02-24T03:32:49Z,1430000,False,,,0,,T. Davis Free Throw 1 of 2 (8 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
149,PT00M25.70S,2023-02-24T03:33:24.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629056,,,1610612758,26,37,2023-02-24T03:33:24Z,1440000,False,,,0,,T. Davis Free Throw 2 of 2 (9 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
150,PT00M07.60S,2023-02-24T03:33:47.9Z,1,REGULAR,foul,personal,[],1630558,,,1610612757,26,37,2023-02-24T03:33:57Z,1450000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1631101]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Sharpe,1631101.0,,
152,PT00M04.00S,2023-02-24T03:34:16.7Z,1,REGULAR,turnover,lost ball,[],1629629,,,1610612757,26,37,2023-02-24T03:36:25Z,1470000,False,,,0,,C. Reddish lost ball TURNOVER (2 TO),"[1629629, 1629002]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,Metu,1629002.0,,,,,,,,,,,,,,
153,PT00M04.00S,2023-02-24T03:34:16.7Z,1,REGULAR,steal,,[],1629002,,,1610612758,26,37,2023-02-24T03:34:19Z,1480000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-02-24T03:34:23.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,28.597240473061763,75.24509803921569,1610612758,29,37,2023-02-24T03:34:29Z,1490000,False,-126.0,216.0,1,left,T. Lyles 25' 3PT running (5 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,,,,5.0,C. Metu,1629002.0,1.0,,,,,,,
155,PT00M00.00S,2023-02-24T03:34:42.5Z,1,REGULAR,period,end,[],0,,,1610612757,29,37,2023-02-24T03:34:42Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612757,29,37,2023-02-24T03:36:59Z,1520000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,29,37,2023-02-24T03:36:59Z,1530000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,out,['startperiod'],1630553,,,1610612757,29,37,2023-02-24T03:36:59Z,1540000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612757,29,37,2023-02-24T03:36:59Z,1550000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,in,['startperiod'],1627853,,,1610612757,29,37,2023-02-24T03:36:59Z,1560000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-24T03:35:41.5Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,29,37,2023-02-24T03:36:59Z,1570000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-24T03:37:03.5Z,2,REGULAR,period,start,[],0,,,1610612757,29,37,2023-02-24T03:37:03Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M45.00S,2023-02-24T03:37:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,92.06636005256242,48.28431372549019,1610612757,29,39,2023-02-24T03:37:23Z,1590000,False,-9.0,22.0,1,right,S. Sharpe driving DUNK (9 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,9.0,,,,,,,,,,
166,PT11M22.00S,2023-02-24T03:37:39.8Z,2,REGULAR,3pt,Jump Shot,[],1626168,6.783837056504599,3.431372549019608,1610612758,29,39,2023-02-24T03:37:48Z,1600000,False,233.0,11.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
167,PT11M19.00S,2023-02-24T03:37:42.8Z,2,REGULAR,rebound,defensive,[],1627853,,,1610612757,29,39,2023-02-24T03:37:48Z,1610000,False,,,0,,R. Arcidiacono REBOUND (Off:0 Def:4),[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Right Corner 3,24+ Right,,,166.0,,,,4.0,4.0,0.0,,,,,,,,,,,
168,PT11M09.00S,2023-02-24T03:37:52.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.72339027595268,50.98039215686274,1610612757,29,41,2023-02-24T03:38:00Z,1620000,False,5.0,16.0,1,right,D. Eubanks cutting DUNK (2 PTS) (J. Walker 1 AST),"[1629234, 1631133]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,2.0,J. Walker,1631133.0,1.0,,,,,,,
170,PT10M50.00S,2023-02-24T03:38:12.2Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.225361366622867,37.5,1610612758,32,41,2023-02-24T03:38:17Z,1640000,False,62.0,241.0,1,left,D. Fox 24' 3PT  (3 PTS) (T. Lyles 1 AST),"[1628368, 1626168]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,24.9,Made,,,,,,,,3.0,T. Lyles,1626168.0,1.0,,,,,,,
172,PT10M35.00S,2023-02-24T03:38:32.4Z,2,REGULAR,foul,personal,[],1628370,,,1610612757,32,41,2023-02-24T03:38:45Z,1660000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1629629]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Reddish,1629629.0,,
174,PT10M35.00S,2023-02-24T03:38:45.0Z,2,REGULAR,substitution,out,[],1629056,,,1610612757,32,41,2023-02-24T03:38:50Z,1680000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2023-02-24T03:38:45.0Z,2,REGULAR,substitution,in,[],203084,,,1610612757,32,41,2023-02-24T03:38:50Z,1690000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
