actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
90,PT05M09.00S,2022-12-29T03:24:48.8Z,1,REGULAR,3pt,Jump Shot,[],1630538,72.22404730617609,79.41176470588235,1610612743,14,22,2022-12-29T03:24:57Z,900000,False,147.0,209.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,
91,PT05M09.00S,2022-12-29T03:24:55.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,14,22,2022-12-29T03:24:55Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,90.0,,,,,,,,,
92,PT05M09.00S,2022-12-29T03:24:56.3Z,1,REGULAR,foul,personal,[],203084,,,1610612743,14,22,2022-12-29T03:25:05Z,920000,False,,,0,,H. Barnes loose ball personal FOUL (1 PF),"[203084, 1630192]",1610612758.0,SAC,loose ball,,,Barnes,H. Barnes,,,,,1151.0,Above the Break 3,24+ Right Center,,,,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,
94,PT05M09.00S,2022-12-29T03:25:05.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612743,14,22,2022-12-29T03:25:26Z,940000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M09.00S,2022-12-29T03:25:05.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612743,14,22,2022-12-29T03:25:26Z,950000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M09.00S,2022-12-29T03:25:05.7Z,1,REGULAR,substitution,in,[],1628370,,,1610612743,14,22,2022-12-29T03:25:26Z,960000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M09.00S,2022-12-29T03:25:05.7Z,1,REGULAR,substitution,in,[],1626168,,,1610612743,14,22,2022-12-29T03:25:26Z,970000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M05.00S,2022-12-29T03:25:30.7Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612743,14,22,2022-12-29T03:26:32Z,980000,False,,,0,,D. Sabonis personal FOUL (2 PF) (Jokic 2 FT),"[1627734, 203999]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,1627964.0,In The Paint (Non-RA),8-16 Left,,,,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,
100,PT05M05.00S,2022-12-29T03:25:57.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,14,23,2022-12-29T03:25:58Z,1000000,False,,,0,,N. Jokic Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
101,PT05M05.00S,2022-12-29T03:26:03.4Z,1,REGULAR,substitution,out,[],1627734,,,1610612743,14,23,2022-12-29T03:26:10Z,1010000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M05.00S,2022-12-29T03:26:03.4Z,1,REGULAR,substitution,in,[],1626158,,,1610612743,14,23,2022-12-29T03:26:10Z,1020000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M05.00S,2022-12-29T03:26:23.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,14,24,2022-12-29T03:26:23Z,1030000,False,,,0,,N. Jokic Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
104,PT04M48.00S,2022-12-29T03:26:42.5Z,1,REGULAR,3pt,Jump Shot,[],1626168,6.521024967148489,3.6764705882352944,1610612758,17,24,2022-12-29T03:26:47Z,1040000,False,232.0,9.0,1,left,T. Lyles 3PT  (3 PTS) (H. Barnes 1 AST),"[1626168, 203084]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Right Corner 3,24+ Right,23.18,Made,3.0,,,,,,,,,,,H. Barnes,203084.0,1.0,,,
106,PT04M40.00S,2022-12-29T03:26:54.7Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612743,17,24,2022-12-29T03:27:05Z,1060000,False,,,0,,R. Holmes shooting personal FOUL (1 PF) (Jokic 2 FT),"[1626158, 203999]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,1151.0,In The Paint (Non-RA),8-16 Left,,,,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,
108,PT04M40.00S,2022-12-29T03:27:14.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203999,,,1610612743,17,25,2022-12-29T03:27:14Z,1080000,False,,,0,,N. Jokic Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
109,PT04M40.00S,2022-12-29T03:27:32.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203999,,,1610612743,17,26,2022-12-29T03:27:32Z,1090000,False,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
110,PT04M25.00S,2022-12-29T03:27:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,13.61695137976347,49.50980392156863,1610612758,17,26,2022-12-29T03:38:43Z,1100000,False,2.0,75.0,1,left,MISS M. Monk 7' turnaround Shot - blocked,"[1628370, 203999]",1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,,,,,,Jokic,203999.0,,,,,,,,,,
111,PT04M25.00S,2022-12-29T03:27:47.9Z,1,REGULAR,block,,[],203999,,,1610612758,17,26,2022-12-29T03:29:21Z,1110000,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
112,PT04M20.00S,2022-12-29T03:27:52.9Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,17,26,2022-12-29T03:27:54Z,1120000,False,,,0,,R. Holmes REBOUND (Off:1 Def:0),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,110.0,,,,,,,1.0,0.0,1.0
113,PT04M17.00S,2022-12-29T03:27:55.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630558,17.559132720105126,70.09803921568627,1610612758,17,26,2022-12-29T03:28:20Z,1130000,False,-100.0,113.0,1,left,MISS D. Mitchell 15' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Left,15.09,Missed,,,,,,,,,,,,,,,,,
114,PT04M14.00S,2022-12-29T03:27:58.5Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612758,17,26,2022-12-29T03:28:03Z,1140000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Left,,,,,,,,,,113.0,,,,,,,1.0,0.0,1.0
115,PT04M04.00S,2022-12-29T03:28:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,7.046649145860711,53.18627450980392,1610612758,19,26,2022-12-29T03:28:13Z,1150000,False,-16.0,14.0,1,left,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,,Restricted Area,0-8 Center,2.1,Made,2.0,,,,,,,,,,,,,,,,
116,PT03M52.00S,2022-12-29T03:28:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,86.02168199737189,60.5392156862745,1610612743,19,26,2022-12-29T03:28:27Z,1160000,False,53.0,79.0,1,right,MISS B. Hyland 9' floating Shot,[1630538],1610612743.0,DEN,floating,,,Hyland,B. Hyland,,,,,,In The Paint (Non-RA),8-16 Right,9.49,Missed,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2022-12-29T03:28:25.4Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,19,26,2022-12-29T03:28:25Z,1170000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,116.0,,,,,,,2.0,1.0,1.0
118,PT03M39.00S,2022-12-29T03:28:33.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,30.962549277266753,67.40196078431373,1610612758,19,26,2022-12-29T03:28:38Z,1180000,False,-87.0,239.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,
119,PT03M35.00S,2022-12-29T03:28:37.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,19,26,2022-12-29T03:28:38Z,1190000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,118.0,,,,,,,3.0,3.0,0.0
120,PT03M29.00S,2022-12-29T03:28:47.1Z,1,REGULAR,turnover,out-of-bounds,[],1630192,,,1610612743,19,26,2022-12-29T03:28:54Z,1200000,False,,,0,,Z. Nnaji bad pass out-of-bounds TURNOVER (1 TO),[1630192],1610612743.0,DEN,bad pass,,,Nnaji,Z. Nnaji,,,,,1627964.0,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,
121,PT03M29.00S,2022-12-29T03:28:51.8Z,1,REGULAR,substitution,out,[],203999,,,1610612758,19,26,2022-12-29T03:29:11Z,1210000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M29.00S,2022-12-29T03:28:51.8Z,1,REGULAR,substitution,out,[],1630192,,,1610612758,19,26,2022-12-29T03:29:11Z,1220000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M29.00S,2022-12-29T03:28:51.8Z,1,REGULAR,substitution,in,[],201599,,,1610612758,19,26,2022-12-29T03:29:11Z,1230000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M29.00S,2022-12-29T03:28:51.8Z,1,REGULAR,substitution,in,[],1628427,,,1610612758,19,26,2022-12-29T03:29:11Z,1240000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M08.00S,2022-12-29T03:29:34.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,6.783837056504599,3.1862745098039214,1610612758,19,26,2022-12-29T03:29:39Z,1250000,False,234.0,11.0,1,left,MISS M. Monk step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2022-12-29T03:29:37.1Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,19,26,2022-12-29T03:29:39Z,1260000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Right Corner 3,24+ Right,,,,,,,,,,125.0,,,,,,,1.0,1.0,0.0
127,PT02M53.00S,2022-12-29T03:29:49.6Z,1,REGULAR,3pt,Jump Shot,[],1628427,72.61826544021025,19.11764705882353,1610612743,19,29,2022-12-29T03:29:54Z,1270000,False,-154.0,205.0,1,right,V. Cancar 25' 3PT  (3 PTS) (B. Hyland 2 AST),"[1628427, 1630538]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Above the Break 3,24+ Left Center,25.66,Made,3.0,,,,,,,,,,,B. Hyland,1630538.0,2.0,,,
129,PT02M38.00S,2022-12-29T03:30:03.9Z,1,REGULAR,3pt,Jump Shot,[],203084,4.418528252299605,95.83333333333334,1610612758,19,29,2022-12-29T03:30:10Z,1290000,False,-229.0,-11.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,
130,PT02M35.00S,2022-12-29T03:30:06.9Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,19,29,2022-12-29T03:30:10Z,1300000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Left Corner 3,24+ Left,,,,,,,,,,129.0,,,,,,,1.0,1.0,0.0
131,PT02M30.00S,2022-12-29T03:30:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,92.85479632063075,44.6078431372549,1610612743,19,29,2022-12-29T03:30:23Z,1310000,False,-27.0,15.0,1,right,MISS K. Caldwell-Pope running Layup,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,
132,PT02M28.00S,2022-12-29T03:30:13.9Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,19,29,2022-12-29T03:30:23Z,1320000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,,,,,,,,,,131.0,,,,,,,1.0,1.0,0.0
133,PT02M21.00S,2022-12-29T03:30:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.995400788436268,51.71568627450981,1610612758,19,29,2022-12-29T03:30:42Z,1330000,False,-9.0,4.0,1,left,MISS H. Barnes Layup - blocked,"[203084, 1628427]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,Cancar,1628427.0,,,,,,,,,,
134,PT02M21.00S,2022-12-29T03:30:27.4Z,1,REGULAR,block,,[],1628427,,,1610612758,19,29,2022-12-29T03:30:31Z,1340000,False,,,0,,V. Cancar BLOCK (1 BLK),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
135,PT02M21.00S,2022-12-29T03:30:27.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,19,29,2022-12-29T03:30:42Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,133.0,,,,,,,,,
137,PT02M21.00S,2022-12-29T03:30:43.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,29,2022-12-29T03:30:43Z,1370000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,19,29,2022-12-29T03:33:07Z,1380000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,out,[],203084,,,1610612758,19,29,2022-12-29T03:33:07Z,1390000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,out,[],1630538,,,1610612758,19,29,2022-12-29T03:33:07Z,1400000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,out,[],203484,,,1610612758,19,29,2022-12-29T03:33:07Z,1410000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,19,29,2022-12-29T03:33:07Z,1420000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,19,29,2022-12-29T03:33:07Z,1430000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,in,[],202397,,,1610612758,19,29,2022-12-29T03:33:07Z,1440000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M21.00S,2022-12-29T03:32:07.6Z,1,REGULAR,substitution,in,[],1629008,,,1610612758,19,29,2022-12-29T03:33:07Z,1450000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M13.00S,2022-12-29T03:33:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,6.258212877792378,52.450980392156865,1610612758,21,29,2022-12-29T03:33:34Z,1460000,False,-12.0,6.0,1,left,D. Sabonis Layup (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Restricted Area,0-8 Center,1.38,Made,8.0,,,,,,,,,,,,,,,,
147,PT01M48.00S,2022-12-29T03:33:53.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,75.1149802890933,13.23529411764706,1610612743,21,32,2022-12-29T03:33:58Z,1470000,False,-184.0,181.0,1,right,M. Porter Jr. 25' 3PT  (8 PTS) (V. Cancar 1 AST),"[1629008, 1628427]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Above the Break 3,24+ Left Center,25.82,Made,8.0,,,,,,,,,,,V. Cancar,1628427.0,1.0,,,
149,PT01M33.00S,2022-12-29T03:34:09.0Z,1,REGULAR,2pt,Jump Shot,[],1627734,24.392247043363994,62.99019607843137,1610612758,21,32,2022-12-29T03:34:14Z,1490000,False,-65.0,177.0,1,left,MISS D. Sabonis 18' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Mid-Range,16-24 Left Center,18.84,Missed,,,,,,,,,,,,,,,,,
150,PT01M29.00S,2022-12-29T03:34:13.0Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,21,32,2022-12-29T03:34:14Z,1500000,False,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,149.0,,,,,,,2.0,1.0,1.0
151,PT01M26.00S,2022-12-29T03:34:15.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,25.443495400788436,15.441176470588236,1610612758,24,32,2022-12-29T03:34:21Z,1510000,False,173.0,187.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (D. Fox 4 AST),"[1630558, 1628368]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Right Center,25.44,Made,3.0,,,,,,,,,,,D. Fox,1628368.0,4.0,,,
153,PT01M06.00S,2022-12-29T03:34:35.9Z,1,REGULAR,3pt,Jump Shot,[],1628427,72.48685939553219,81.86274509803921,1610612743,24,35,2022-12-29T03:34:42Z,1530000,False,159.0,206.0,1,right,V. Cancar 26' 3PT bank (6 PTS) (I. Smith 1 AST),"[1628427, 202397]",1610612743.0,DEN,bank,,,Cancar,V. Cancar,,,,,,Above the Break 3,24+ Right Center,26.05,Made,6.0,,,,,,,,,,,I. Smith,202397.0,1.0,,,
155,PT00M53.10S,2022-12-29T03:34:50.0Z,1,REGULAR,2pt,Jump Shot,[],1628370,21.369908015768726,46.81372549019608,1610612758,24,35,2022-12-29T04:27:56Z,1550000,False,16.0,148.0,1,left,MISS M. Monk 14' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,,Mid-Range,8-16 Center,14.92,Missed,,,,,,,,,,,,,,,,,
156,PT00M49.30S,2022-12-29T03:34:53.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,35,2022-12-29T03:34:54Z,1560000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Mid-Range,8-16 Center,,,,,,,,,,155.0,,,,,,,2.0,2.0,0.0
157,PT00M42.20S,2022-12-29T03:35:00.5Z,1,REGULAR,2pt,Jump Shot,[],1629008,90.75229960578186,79.16666666666666,1610612743,24,37,2022-12-29T03:35:06Z,1570000,False,146.0,34.0,1,right,M. Porter Jr. 14' fadeaway Jump Shot (10 PTS),[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,,Mid-Range,8-16 Right,14.98,Made,10.0,,,,,,,,,,,,,,,,
158,PT00M29.10S,2022-12-29T03:35:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,9.149145860709593,54.65686274509803,1610612758,24,37,2022-12-29T03:35:24Z,1580000,False,-23.0,34.0,1,left,MISS M. Monk pullup Shot - blocked,"[1628370, 1629008]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,Porter Jr.,1629008.0,,,,,,,,,,
159,PT00M29.10S,2022-12-29T03:35:19.1Z,1,REGULAR,block,,[],1629008,,,1610612758,24,37,2022-12-29T03:38:04Z,1590000,False,,,0,,M. Porter Jr. BLOCK (2 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
160,PT00M25.30S,2022-12-29T03:35:22.9Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,24,37,2022-12-29T03:35:24Z,1600000,False,,,0,,T. Lyles REBOUND (Off:2 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,,,,,,,,,,158.0,,,,,,,3.0,1.0,2.0
161,PT00M23.10S,2022-12-29T03:35:25.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,22.421156373193167,53.431372549019606,1610612758,24,37,2022-12-29T03:35:29Z,1610000,False,-17.0,158.0,1,left,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Mid-Range,8-16 Center,15.92,Missed,,,,,,,,,,,,,,,,,
162,PT00M21.00S,2022-12-29T03:35:27.3Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,37,2022-12-29T03:35:29Z,1620000,False,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Mid-Range,8-16 Center,,,,,,,,,,161.0,,,,,,,3.0,3.0,0.0
163,PT00M00.80S,2022-12-29T03:35:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,83.919185282523,4.411764705882353,1610612743,24,40,2022-12-29T03:35:54Z,1630000,False,-228.0,99.0,1,right,M. Porter Jr. 24' 3PT step back (13 PTS) (V. Cancar 2 AST),"[1629008, 1628427]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,,Above the Break 3,24+ Left Center,24.84,Made,13.0,,,,,,,,,,,V. Cancar,1628427.0,2.0,,,
165,PT00M00.00S,2022-12-29T03:35:54.8Z,1,REGULAR,period,end,[],0,,,1610612758,24,40,2022-12-29T03:35:54Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-29T03:38:20.1Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,24,40,2022-12-29T03:38:45Z,1660000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-12-29T03:38:20.1Z,2,REGULAR,substitution,out,['startperiod'],1627734,,,1610612758,24,40,2022-12-29T03:38:45Z,1670000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-12-29T03:38:20.1Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,24,40,2022-12-29T03:38:45Z,1680000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-12-29T03:38:20.1Z,2,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,24,40,2022-12-29T03:38:45Z,1690000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-12-29T03:39:13.0Z,2,REGULAR,period,start,[],0,,,1610612758,24,40,2022-12-29T03:39:13Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M45.00S,2022-12-29T03:39:32.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,10.988830486202366,96.56862745098039,1610612758,27,40,2022-12-29T03:39:38Z,1710000,False,-233.0,51.0,1,left,D. Fox 3PT  (3 PTS) (M. Monk 1 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Left Corner 3,24+ Left,23.83,Made,3.0,,,,,,,,,,,M. Monk,1628370.0,1.0,,,
