actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
27,PT10M09.00S,2022-12-01T03:17:03.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,5,2022-12-01T03:17:24Z,270000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,
28,PT09M54.00S,2022-12-01T03:17:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.783837056504599,45.09803921568628,1610612758,7,5,2022-12-01T03:17:29Z,280000,False,25.0,11.0,1,left,MISS K. Murray driving reverse Layup - blocked,"[1631099, 1630188]",1610612758.0,SAC,driving reverse,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,Smith,1630188.0,,,
29,PT09M54.00S,2022-12-01T03:17:18.4Z,1,REGULAR,block,,[],1630188,,,1610612758,7,5,2022-12-01T03:17:21Z,290000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M51.00S,2022-12-01T03:17:21.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,7,5,2022-12-01T03:17:29Z,300000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
31,PT09M49.00S,2022-12-01T03:17:23.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,81.2910643889619,5.637254901960785,1610612754,7,5,2022-12-01T03:17:34Z,310000,False,-222.0,123.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
32,PT09M46.00S,2022-12-01T03:17:26.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,5,2022-12-01T03:17:34Z,320000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,31.0,3.0,3.0,0.0,,,,,
33,PT09M41.00S,2022-12-01T03:17:32.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,5.469776609724048,95.83333333333334,1610612758,7,5,2022-12-01T03:17:39Z,330000,False,-229.0,-1.0,1,left,MISS H. Barnes running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
34,PT09M37.00S,2022-12-01T03:17:36.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,7,5,2022-12-01T03:17:39Z,340000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT09M26.00S,2022-12-01T03:17:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,88.51839684625493,48.03921568627451,1610612754,7,7,2022-12-01T03:17:57Z,350000,False,-10.0,55.0,1,right,M. Turner cutting Layup (2 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,2.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,
37,PT09M12.00S,2022-12-01T03:18:00.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.017739816031538,55.392156862745104,1610612758,7,7,2022-12-01T03:18:10Z,370000,False,-27.0,32.0,1,left,MISS D. Sabonis driving Hook - blocked,"[1627734, 1626167]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,
38,PT09M12.00S,2022-12-01T03:18:00.8Z,1,REGULAR,block,,[],1626167,,,1610612758,7,7,2022-12-01T03:18:04Z,380000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT09M08.00S,2022-12-01T03:18:04.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,7,7,2022-12-01T03:18:10Z,390000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,
40,PT08M57.00S,2022-12-01T03:18:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.85479632063075,57.35294117647059,1610612754,7,7,2022-12-01T03:19:36Z,400000,False,37.0,15.0,1,right,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
41,PT08M57.00S,2022-12-01T03:18:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,7,7,2022-12-01T03:18:37Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,40.0,,,,,,,,
42,PT08M57.00S,2022-12-01T03:18:29.4Z,1,REGULAR,foul,personal,[],1631099,,,1610612754,7,7,2022-12-01T03:22:43Z,420000,False,,,0,,K. Murray loose ball personal FOUL (1 PF),"[1631099, 1630169]",1610612758.0,SAC,loose ball,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,
44,PT08M47.00S,2022-12-01T03:18:54.4Z,1,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612754,7,7,2022-12-01T03:19:07Z,440000,False,,,0,,B. Hield lost ball out-of-bounds TURNOVER (1 TO),[1627741],1610612754.0,IND,lost ball,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,,,,1.0,,
45,PT08M34.00S,2022-12-01T03:19:11.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,26.757555847568987,78.92156862745098,1610612758,10,7,2022-12-01T03:19:17Z,450000,False,-145.0,199.0,1,left,D. Sabonis 24' 3PT  (3 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.6,Made,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
47,PT08M18.00S,2022-12-01T03:19:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,10,7,2022-12-01T03:19:36Z,470000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,,,,,,,202027.0,,,,,,,,,,,1.0,,
48,PT08M01.00S,2022-12-01T03:19:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,5.469776609724048,96.81372549019608,1610612758,10,7,2022-12-01T03:19:55Z,480000,False,-234.0,-1.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
49,PT07M59.00S,2022-12-01T03:19:51.0Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,10,7,2022-12-01T03:19:55Z,490000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT07M56.00S,2022-12-01T03:19:55.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,82.34231274638634,3.6764705882352944,1610612754,10,7,2022-12-01T03:20:02Z,500000,False,-232.0,113.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
51,PT07M51.00S,2022-12-01T03:20:00.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,10,7,2022-12-01T03:20:02Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,
53,PT07M43.00S,2022-12-01T03:20:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,55.14705882352941,1610612758,12,7,2022-12-01T03:20:30Z,530000,False,-26.0,8.0,1,left,D. Sabonis Layup (5 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.68,Made,5.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
55,PT07M36.00S,2022-12-01T03:20:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.85479632063075,45.09803921568628,1610612754,12,9,2022-12-01T03:21:41Z,550000,False,-25.0,15.0,1,right,B. Hield driving Layup (2 PTS) (T. Haliburton 3 AST),"[1627741, 1630169]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
57,PT07M23.00S,2022-12-01T03:20:45.2Z,1,REGULAR,3pt,Jump Shot,[],203084,4.812746386333772,96.32352941176471,1610612758,12,9,2022-12-01T03:20:50Z,570000,False,-232.0,-7.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
58,PT07M19.00S,2022-12-01T03:20:49.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,12,9,2022-12-01T03:20:50Z,580000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,
59,PT07M12.00S,2022-12-01T03:20:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629614,83.78777923784494,3.9215686274509802,1610612754,12,9,2022-12-01T03:21:01Z,590000,False,-230.0,100.0,1,right,MISS A. Nembhard 25' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
60,PT07M10.00S,2022-12-01T03:20:58.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,12,9,2022-12-01T03:21:01Z,600000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,59.0,4.0,4.0,0.0,,,,,
61,PT07M05.00S,2022-12-01T03:21:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,6.389618922470433,53.18627450980392,1610612758,14,9,2022-12-01T03:21:15Z,610000,False,-16.0,8.0,1,left,D. Sabonis running Layup (7 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.76,Made,7.0,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2022-12-01T03:21:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,81.15965834428384,6.61764705882353,1610612754,14,12,2022-12-01T03:21:26Z,620000,False,-217.0,125.0,1,right,T. Haliburton 25' 3PT step back (3 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.01,Made,3.0,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2022-12-01T03:21:29.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,22.026938239159,88.97058823529412,1610612758,14,12,2022-12-01T03:21:36Z,630000,False,-195.0,155.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
64,PT06M36.00S,2022-12-01T03:21:32.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,14,12,2022-12-01T03:21:36Z,640000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,
65,PT06M25.00S,2022-12-01T03:21:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,67.23061760840999,34.31372549019608,1610612754,14,12,2022-12-01T03:23:47Z,650000,False,-78.0,256.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2022-12-01T03:21:47.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,12,2022-12-01T03:21:47Z,660000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,
67,PT06M20.00S,2022-12-01T03:21:52.7Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612758,14,12,2022-12-01T03:22:05Z,670000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630188, 203084]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
69,PT06M20.00S,2022-12-01T03:22:17.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203084,,,1610612758,15,12,2022-12-01T03:22:17Z,690000,False,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2022-12-01T03:22:35.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,12,2022-12-01T03:22:35Z,700000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,15,12,2022-12-01T03:25:29Z,710000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,15,12,2022-12-01T03:25:29Z,720000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,out,[],1627741,,,1610612758,15,12,2022-12-01T03:25:29Z,730000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,in,[],1629644,,,1610612758,15,12,2022-12-01T03:25:29Z,740000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,15,12,2022-12-01T03:25:29Z,750000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2022-12-01T03:24:08.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612758,15,12,2022-12-01T03:25:29Z,760000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M20.00S,2022-12-01T03:25:39.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203084,,,1610612758,16,12,2022-12-01T03:25:39Z,770000,False,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
78,PT06M09.00S,2022-12-01T03:25:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.51182654402102,45.588235294117645,1610612754,16,12,2022-12-01T03:25:57Z,780000,False,-22.0,8.0,1,right,MISS J. Smith alley-oop Layup,[1630188],1610612754.0,IND,alley-oop,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2022-12-01T03:25:55.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,12,2022-12-01T03:25:57Z,790000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,78.0,5.0,5.0,0.0,,,,,
80,PT06M02.00S,2022-12-01T03:25:59.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,28.86005256241787,73.2843137254902,1610612758,19,12,2022-12-01T03:26:06Z,800000,False,-116.0,219.0,1,left,D. Mitchell 24' 3PT running (3 PTS) (D. Sabonis 3 AST),"[1630558, 1627734]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.78,Made,3.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
82,PT05M44.00S,2022-12-01T03:26:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,83.65637319316689,52.69607843137255,1610612754,19,14,2022-12-01T03:26:25Z,820000,False,13.0,101.0,1,right,B. Mathurin 10' floating Jump Shot (2 PTS) (A. Nembhard 1 AST),"[1631097, 1629614]",1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
84,PT05M28.00S,2022-12-01T03:26:33.0Z,1,REGULAR,2pt,Jump Shot,[],1627734,24.392247043363994,68.38235294117648,1610612758,19,14,2022-12-01T03:26:39Z,840000,False,-92.0,177.0,1,left,MISS D. Sabonis 19' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,19.93,Missed,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2022-12-01T03:26:36.0Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,19,14,2022-12-01T03:26:39Z,850000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,
