actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT04M56.00S,2022-10-20T02:27:04.4Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,17,21,2022-10-20T02:27:15Z,880000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629234, 1627734]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
93,PT04M56.00S,2022-10-20T02:27:34.2Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,17,21,2022-10-20T02:27:34Z,900000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT04M56.00S,2022-10-20T02:27:34.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,17,21,2022-10-20T02:27:34Z,910000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,
95,PT04M56.00S,2022-10-20T02:27:57.5Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,18,21,2022-10-20T02:27:57Z,920000,,,0,,D. Sabonis Free Throw 2 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2022-10-20T02:28:20.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203924,88.91261498028909,47.05882352941176,1610612757,18,21,2022-10-20T02:28:31Z,930000,-15.0,52.0,1,right,MISS J. Grant Hook,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
98,PT04M37.00S,2022-10-20T02:28:20.6Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,18,21,2022-10-20T02:28:31Z,940000,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,96.0,1.0,0.0,1.0,,,,,
99,PT04M36.00S,2022-10-20T02:28:29.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203924,94.40999984741211,50.0,1610612757,18,21,2022-10-20T02:32:28Z,950000,0.0,0.0,1,right,MISS J. Grant tip DUNK,[203924],1610612757.0,POR,tip,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
100,PT04M36.00S,2022-10-20T02:28:29.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,18,21,2022-10-20T02:32:28Z,960000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,99.0,,,,,,,,
103,PT04M25.00S,2022-10-20T02:28:44.5Z,1,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612758,18,21,2022-10-20T02:29:04Z,990000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1626159, 1627734]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
105,PT04M25.00S,2022-10-20T02:29:13.2Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,18,21,2022-10-20T02:29:37Z,1010000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2022-10-20T02:29:13.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,18,21,2022-10-20T02:29:37Z,1020000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,
107,PT04M25.00S,2022-10-20T02:29:13.2Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,18,21,2022-10-20T02:29:37Z,1030000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT04M22.00S,2022-10-20T02:29:16.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,18,21,2022-10-20T02:29:37Z,1040000,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,107.0,2.0,1.0,1.0,,,,,
109,PT04M18.00S,2022-10-20T02:29:40.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629644,,,1610612757,18,21,2022-10-20T02:30:07Z,1050000,,,0,,K. Okpala personal FOUL (3 PF) (Lillard 2 FT),"[1629644, 203081]",1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,3.0,0.0,Lillard,203081.0,,,,,,,,,
111,PT04M18.00S,2022-10-20T02:30:11.4Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,18,22,2022-10-20T02:30:11Z,1070000,,,0,,D. Lillard Free Throw 1 of 2 (5 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
112,PT04M18.00S,2022-10-20T02:30:12.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612757,18,22,2022-10-20T02:30:23Z,1080000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M18.00S,2022-10-20T02:30:12.5Z,1,REGULAR,substitution,out,[],1629644,,,1610612757,18,22,2022-10-20T02:30:23Z,1090000,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M18.00S,2022-10-20T02:30:12.5Z,1,REGULAR,substitution,in,[],203084,,,1610612757,18,22,2022-10-20T02:30:23Z,1100000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M18.00S,2022-10-20T02:30:12.5Z,1,REGULAR,substitution,in,[],1630558,,,1610612757,18,22,2022-10-20T02:30:23Z,1110000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M18.00S,2022-10-20T02:30:32.9Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,18,23,2022-10-20T02:30:32Z,1120000,,,0,,D. Lillard Free Throw 2 of 2 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
118,PT04M01.00S,2022-10-20T02:30:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,11.12023653088042,53.67647058823529,1610612758,18,23,2022-10-20T02:30:58Z,1130000,-18.0,52.0,1,left,MISS M. Monk turnaround Shot,[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
119,PT03M58.00S,2022-10-20T02:30:54.3Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,18,23,2022-10-20T02:30:58Z,1140000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,
120,PT03M42.00S,2022-10-20T02:31:10.1Z,1,REGULAR,3pt,Jump Shot,[],1626159,89.83245729303549,95.34313725490196,1610612757,18,23,2022-10-20T02:31:30Z,1150000,227.0,43.0,1,right,MISS J. Winslow 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
121,PT03M39.00S,2022-10-20T02:31:13.1Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,18,23,2022-10-20T02:31:30Z,1160000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,
122,PT03M37.00S,2022-10-20T02:31:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612758,18,23,2022-10-20T02:31:32Z,1170000,,,0,,J. Hart shooting personal FOUL (1 PF) (Davis 2 FT),"[1628404, 1629056]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Davis,1629056.0,,,,,,,,,
124,PT03M37.00S,2022-10-20T02:31:49.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629056,,,1610612758,19,23,2022-10-20T02:31:49Z,1190000,,,0,,T. Davis Free Throw 1 of 2 (1 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
125,PT03M37.00S,2022-10-20T02:31:50.8Z,1,REGULAR,substitution,out,[],203081,,,1610612758,19,23,2022-10-20T02:32:05Z,1200000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M37.00S,2022-10-20T02:31:50.8Z,1,REGULAR,substitution,out,[],1628404,,,1610612758,19,23,2022-10-20T02:32:05Z,1210000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M37.00S,2022-10-20T02:31:50.8Z,1,REGULAR,substitution,in,[],1631101,,,1610612758,19,23,2022-10-20T02:32:05Z,1220000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M37.00S,2022-10-20T02:31:50.8Z,1,REGULAR,substitution,in,[],1629014,,,1610612758,19,23,2022-10-20T02:32:05Z,1230000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M37.00S,2022-10-20T02:32:10.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629056,,,1610612758,20,23,2022-10-20T02:32:10Z,1240000,,,0,,T. Davis Free Throw 2 of 2 (2 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
130,PT03M15.00S,2022-10-20T02:32:34.8Z,1,REGULAR,3pt,Jump Shot,[],203924,91.67214191852825,3.1862745098039214,1610612757,20,26,2022-10-20T02:32:40Z,1250000,-234.0,26.0,1,right,J. Grant 3PT  (7 PTS) (A. Simons 1 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.55,Made,7.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
132,PT03M00.00S,2022-10-20T02:32:50.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.783837056504599,57.107843137254896,1610612758,20,26,2022-10-20T02:32:55Z,1270000,-36.0,11.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
133,PT02M57.00S,2022-10-20T02:32:53.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,20,26,2022-10-20T02:32:55Z,1280000,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,132.0,3.0,2.0,1.0,,,,,
136,PT02M55.00S,2022-10-20T02:33:21.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612757,20,26,2022-10-20T02:37:06Z,1310000,,,0,,T. Davis shooting personal FOUL (1 PF) (Grant 2 FT),"[1629056, 203924]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Grant,203924.0,,,,,,,,,
143,PT02M55.00S,2022-10-20T02:34:49.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,20,26,2022-10-20T02:36:53Z,1325000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M55.00S,2022-10-20T02:36:17.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,20,27,2022-10-20T02:36:17Z,1330000,,,0,,J. Grant Free Throw 1 of 2 (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
139,PT02M55.00S,2022-10-20T02:36:17.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,20,27,2022-10-20T02:36:56Z,1340000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT02M53.00S,2022-10-20T02:36:19.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,20,27,2022-10-20T02:36:56Z,1350000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,139.0,2.0,2.0,0.0,,,,,
141,PT02M48.00S,2022-10-20T02:36:38.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629056,10.381077529566369,46.61075367647059,1610612758,20,27,2022-10-20T02:38:42Z,1360000,17.0,45.0,1,left,MISS T. Davis running pullup Shot,[1629056],1610612758.0,SAC,running pullup,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
142,PT02M40.00S,2022-10-20T02:36:46.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,20,27,2022-10-20T02:37:12Z,1370000,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,
144,PT02M27.00S,2022-10-20T02:36:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,82.47371879106439,49.754901960784316,1610612757,20,27,2022-10-20T02:39:04Z,1380000,-1.0,112.0,1,right,MISS J. Grant 11' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,,
145,PT02M27.00S,2022-10-20T02:36:58.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,27,2022-10-20T02:37:07Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,144.0,,,,,,,,
147,PT02M26.00S,2022-10-20T02:37:06.6Z,1,REGULAR,substitution,out,[],203924,,,1610612757,20,27,2022-10-20T02:37:09Z,1410000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M26.00S,2022-10-20T02:37:06.6Z,1,REGULAR,substitution,in,[],1629642,,,1610612757,20,27,2022-10-20T02:37:09Z,1420000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M26.00S,2022-10-20T02:37:22.3Z,1,REGULAR,substitution,out,[],1629056,,,1610612757,20,27,2022-10-20T02:37:27Z,1430000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M26.00S,2022-10-20T02:37:22.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612757,20,27,2022-10-20T02:37:27Z,1440000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M22.00S,2022-10-20T02:37:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612757,20,27,2022-10-20T02:38:03Z,1450000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Sharpe 2 FT),"[203084, 1631101]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
153,PT02M22.00S,2022-10-20T02:38:09.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,20,28,2022-10-20T02:38:09Z,1470000,,,0,,S. Sharpe Free Throw 1 of 2 (1 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
154,PT02M22.00S,2022-10-20T02:38:10.1Z,1,REGULAR,substitution,out,[],1627734,,,1610612757,20,28,2022-10-20T02:38:14Z,1480000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M22.00S,2022-10-20T02:38:10.1Z,1,REGULAR,substitution,in,[],1626158,,,1610612757,20,28,2022-10-20T02:38:14Z,1490000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M22.00S,2022-10-20T02:38:09.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,20,28,2022-10-20T02:38:37Z,1500000,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
157,PT02M18.00S,2022-10-20T02:38:13.3Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,20,28,2022-10-20T02:38:37Z,1510000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,
158,PT02M12.00S,2022-10-20T02:38:38.1Z,1,REGULAR,3pt,Jump Shot,[],1628370,5.601182654402102,96.81372549019608,1610612758,20,28,2022-10-20T02:38:45Z,1520000,-234.0,0.0,1,left,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
159,PT02M09.00S,2022-10-20T02:38:41.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,20,28,2022-10-20T02:38:45Z,1530000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,
160,PT01M55.00S,2022-10-20T02:38:55.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,72.22404730617609,20.34313725490196,1610612757,20,28,2022-10-20T02:41:08Z,1540000,-148.0,209.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
161,PT01M52.00S,2022-10-20T02:38:58.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,20,28,2022-10-20T02:39:02Z,1550000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,160.0,3.0,3.0,0.0,,,,,
162,PT01M36.00S,2022-10-20T02:39:15.0Z,1,REGULAR,3pt,Jump Shot,[],1626168,22.421156373193167,12.254901960784313,1610612758,20,28,2022-10-20T02:41:38Z,1560000,189.0,158.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
163,PT01M32.00S,2022-10-20T02:39:19.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,20,28,2022-10-20T02:39:22Z,1570000,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,162.0,2.0,2.0,0.0,,,,,
164,PT01M28.00S,2022-10-20T02:39:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,93.38042049934296,55.14705882352941,1610612757,20,28,2022-10-20T02:39:30Z,1580000,26.0,10.0,1,right,MISS S. Sharpe running Layup,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
165,PT01M26.00S,2022-10-20T02:39:24.2Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,20,28,2022-10-20T02:39:30Z,1590000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,
166,PT01M15.00S,2022-10-20T02:39:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.732588699080158,54.41176470588235,1610612758,22,28,2022-10-20T02:39:43Z,1600000,-22.0,1.0,1,left,H. Barnes driving Layup (4 PTS) (M. Monk 1 AST),"[203084, 1628370]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
168,PT00M57.00S,2022-10-20T02:39:54.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,91.40932982917214,3.9215686274509802,1610612757,22,31,2022-10-20T02:40:00Z,1620000,-230.0,28.0,1,right,S. Sharpe 3PT  (4 PTS) (A. Simons 2 AST),"[1631101, 1629014]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.21,Made,4.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
170,PT00M45.70S,2022-10-20T02:40:10.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612758,22,31,2022-10-20T02:40:20Z,1640000,,,0,,J. Winslow shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626159, 203084]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Left,,,,,,,203593.0,2.0,0.0,Barnes,203084.0,,,,,,,,,
172,PT00M45.70S,2022-10-20T02:40:39.2Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,22,31,2022-10-20T02:40:39Z,1660000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT00M45.70S,2022-10-20T02:40:39.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,22,31,2022-10-20T02:40:39Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,
174,PT00M45.70S,2022-10-20T02:40:41.2Z,1,REGULAR,substitution,out,[],1626159,,,1610612758,22,31,2022-10-20T02:40:48Z,1680000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M45.70S,2022-10-20T02:40:41.2Z,1,REGULAR,substitution,in,[],203081,,,1610612758,22,31,2022-10-20T02:40:48Z,1690000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M45.70S,2022-10-20T02:41:07.0Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,23,31,2022-10-20T02:41:07Z,1700000,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
177,PT00M33.50S,2022-10-20T02:41:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612757,23,31,2022-10-20T02:47:17Z,1745000,,,0,,M. Monk shooting personal FOUL (1 PF) (Simons 2 FT),"[1628370, 1629014]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,1627961.0,1.0,0.0,Simons,1629014.0,,,,,,,,,
179,PT00M33.50S,2022-10-20T02:41:55.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,23,31,2022-10-20T02:47:31Z,1748750,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M33.50S,2022-10-20T02:44:21.9Z,1,REGULAR,substitution,out,[],203081,,,1610612757,23,31,2022-10-20T02:44:39Z,1750000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M33.50S,2022-10-20T02:44:21.9Z,1,REGULAR,substitution,in,[],1628404,,,1610612757,23,31,2022-10-20T02:44:39Z,1760000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M33.50S,2022-10-20T02:44:43.4Z,1,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,23,31,2022-10-20T02:48:01Z,1770000,,,0,,MISS A. Simons Free Throw 1 of 2,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT00M33.50S,2022-10-20T02:44:43.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,23,31,2022-10-20T02:48:01Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,
