actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-25T02:10:42.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-25T02:10:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-03-25T02:10:46.3Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2023-03-25T02:10:46Z,40000,False,,,0,,Jump Ball B. Biyombo vs. D. Sabonis: Tip to C. Paul,"[101108, 202687, 1627734]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Biyombo,202687.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-03-25T02:10:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202687,6.915243101182654,54.166666666666664,1610612756,0,0,2023-03-25T02:11:04Z,70000,False,-21.0,13.0,1,left,MISS B. Biyombo alley-oop Layup,[202687],1610612756.0,PHX,alley-oop,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-03-25T02:11:00.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2023-03-25T02:11:04Z,80000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2023-03-25T02:11:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,92.19776609724047,47.05882352941176,1610612758,2,0,2023-03-25T02:11:20Z,90000,False,-15.0,21.0,1,right,H. Barnes cutting Layup (2 PTS) (K. Murray 1 AST),"[203084, 1631099]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,
11,PT11M24.00S,2023-03-25T02:11:21.3Z,1,REGULAR,foul,personal,[],1631099,,,1610612756,2,0,2023-03-25T02:11:30Z,110000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1626164]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,1.0,0.0,Booker,1626164.0,,,,,
13,PT11M17.00S,2023-03-25T02:11:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.915243101182654,53.92156862745098,1610612756,2,2,2023-03-25T02:11:48Z,130000,False,-20.0,13.0,1,left,D. Booker driving Layup (2 PTS) (J. Okogie 1 AST),"[1626164, 1629006]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,2.0,J. Okogie,1629006.0,1.0,,,,,,,,,,
15,PT11M00.00S,2023-03-25T02:12:01.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,92.59198423127464,3.9215686274509802,1610612758,5,2,2023-03-25T02:12:06Z,150000,False,-230.0,17.0,1,right,K. Murray 3PT  (3 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.1,Made,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
17,PT10M35.00S,2023-03-25T02:12:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,15.982260183968464,44.85294117647059,1610612756,5,4,2023-03-25T02:12:52Z,170000,False,26.0,98.0,1,left,B. Biyombo 10' Jump Shot (2 PTS) (D. Booker 1 AST),"[202687, 1626164]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,
19,PT10M35.00S,2023-03-25T02:12:50.2Z,1,REGULAR,foul,personal,['1freethrow'],203084,,,1610612756,5,4,2023-03-25T02:12:59Z,190000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Biyombo 1 FT),"[203084, 202687]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,1.0,0.0,Biyombo,202687.0,,,,,
