actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
83,PT05M17.00S,2022-11-10T03:23:56.8Z,1,REGULAR,foul,personal,['2freethrow'],201577,,,1610612758,14,12,2022-11-10T03:24:12Z,830000,False,,,0,,R. Lopez shooting personal FOUL (1 PF) (Sabonis 2 FT),"[201577, 1627734]",1610612739.0,CLE,shooting,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
85,PT05M17.00S,2022-11-10T03:24:28.5Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,15,12,2022-11-10T03:24:28Z,850000,False,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
86,PT05M17.00S,2022-11-10T03:24:29.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612758,15,12,2022-11-10T03:24:35Z,860000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M17.00S,2022-11-10T03:24:29.6Z,1,REGULAR,substitution,in,[],201567,,,1610612758,15,12,2022-11-10T03:24:35Z,870000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M17.00S,2022-11-10T03:24:51.8Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,16,12,2022-11-10T03:24:51Z,880000,False,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
89,PT05M05.00S,2022-11-10T03:25:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.51182654402102,53.67647058823529,1610612739,16,14,2022-11-10T03:25:11Z,890000,False,18.0,8.0,1,right,C. Osman driving Layup (2 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,2.0,,,,,,,,
90,PT04M53.00S,2022-11-10T03:25:16.8Z,1,REGULAR,3pt,Jump Shot,[],203084,27.54599211563732,79.41176470588235,1610612758,19,14,2022-11-10T03:25:21Z,900000,False,-147.0,206.0,1,left,H. Barnes 25' 3PT  (3 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,,,,,,3.0,,,,,,K. Huerter,1628989.0,1.0
92,PT04M35.00S,2022-11-10T03:25:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.77463863337714,54.41176470588235,1610612739,19,16,2022-11-10T03:25:39Z,920000,False,22.0,6.0,1,right,C. LeVert driving Layup (2 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,,,2.0,,,,,,,,
93,PT04M23.00S,2022-11-10T03:25:46.7Z,1,REGULAR,2pt,Jump Shot,[],203084,21.632720105124836,44.36274509803921,1610612758,21,16,2022-11-10T03:26:09Z,930000,False,28.0,151.0,1,left,H. Barnes 15' Jump Shot (5 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Center,15.34,Made,,,,,,,,,,5.0,,,,,,D. Sabonis,1627734.0,2.0
95,PT04M15.00S,2022-11-10T03:25:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.2910643889619,49.26470588235294,1610612739,21,16,2022-11-10T03:26:03Z,950000,False,-4.0,123.0,1,right,MISS C. LeVert 12' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,12.35,Missed,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-11-10T03:25:59.0Z,1,REGULAR,rebound,offensive,[],1627747,,,1610612739,21,16,2022-11-10T03:25:59Z,960000,False,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,95.0,4.0,2.0,2.0,,,,,,,,,,,,,,
97,PT04M06.00S,2022-11-10T03:26:04.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,69.33311432325887,31.372549019607842,1610612739,21,16,2022-11-10T03:26:09Z,970000,False,-93.0,236.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
98,PT04M02.00S,2022-11-10T03:26:08.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,21,16,2022-11-10T03:26:09Z,980000,False,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,97.0,5.0,5.0,0.0,,,,,,,,,,,,,,
99,PT03M54.00S,2022-11-10T03:26:15.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,33.722076215505915,36.029411764705884,1610612758,24,16,2022-11-10T03:26:21Z,990000,False,70.0,264.0,1,left,K. Huerter 27' 3PT  (5 PTS) (H. Barnes 2 AST),"[1628989, 203084]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.36,Made,,,,,,,,,,5.0,,,,,,H. Barnes,203084.0,2.0
101,PT03M33.00S,2022-11-10T03:26:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.24901445466492,46.81372549019608,1610612739,24,16,2022-11-10T03:26:40Z,1010000,False,-16.0,11.0,1,right,MISS C. Osman driving Layup,[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
102,PT03M31.00S,2022-11-10T03:26:38.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,24,16,2022-11-10T03:26:40Z,1020000,False,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,101.0,6.0,6.0,0.0,,,,,,,,,,,,,,
103,PT03M28.00S,2022-11-10T03:26:41.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,28.203022339027594,76.22549019607843,1610612758,27,16,2022-11-10T03:26:48Z,1030000,False,-131.0,213.0,1,left,D. Mitchell 24' 3PT running (3 PTS) (H. Barnes 3 AST),"[1630558, 203084]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,,,,,,3.0,,,,,,H. Barnes,203084.0,3.0
104,PT03M28.00S,2022-11-10T03:26:49.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,27,16,2022-11-10T03:26:49Z,1040000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612739,27,16,2022-11-10T03:29:48Z,1050000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,out,[],203084,,,1610612739,27,16,2022-11-10T03:29:48Z,1060000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,27,16,2022-11-10T03:29:48Z,1070000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612739,27,16,2022-11-10T03:29:48Z,1080000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,in,[],1629002,,,1610612739,27,16,2022-11-10T03:29:48Z,1090000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M28.00S,2022-11-10T03:28:40.5Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,27,16,2022-11-10T03:29:48Z,1100000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M28.00S,2022-11-10T03:29:50.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,27,16,2022-11-10T03:30:05Z,1110000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
113,PT03M11.00S,2022-11-10T03:30:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.38042049934296,54.166666666666664,1610612739,27,16,2022-11-10T03:30:09Z,1120000,False,21.0,10.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
114,PT03M09.00S,2022-11-10T03:30:04.4Z,1,REGULAR,rebound,offensive,[],201577,,,1610612739,27,16,2022-11-10T03:30:04Z,1130000,False,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT03M07.00S,2022-11-10T03:30:06.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,79.05716162943496,9.068627450980392,1610612739,27,19,2022-11-10T03:30:12Z,1140000,False,-205.0,144.0,1,right,C. Osman 25' 3PT  (5 PTS) (R. Lopez 1 AST),"[1626224, 201577]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.05,Made,,,,,,,,,,5.0,,,,,,R. Lopez,201577.0,1.0
117,PT02M48.00S,2022-11-10T03:30:26.2Z,1,REGULAR,turnover,traveling,[],1629002,,,1610612758,27,19,2022-11-10T03:30:33Z,1160000,False,,,0,,C. Metu traveling TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,,,,,,1.0,,,,,,,
118,PT02M48.00S,2022-11-10T03:30:30.7Z,1,REGULAR,substitution,out,[],1627747,,,1610612739,27,19,2022-11-10T03:30:42Z,1170000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2022-11-10T03:30:30.7Z,1,REGULAR,substitution,out,[],201577,,,1610612739,27,19,2022-11-10T03:30:42Z,1180000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2022-11-10T03:30:30.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,27,19,2022-11-10T03:30:42Z,1190000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2022-11-10T03:30:30.7Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,27,19,2022-11-10T03:30:42Z,1200000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2022-11-10T03:30:54.5Z,1,REGULAR,turnover,traveling,[],201567,,,1610612739,27,19,2022-11-10T03:31:01Z,1210000,False,,,0,,K. Love traveling TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,,,,,,1.0,,,,,,,
123,PT02M28.00S,2022-11-10T03:31:15.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629002,6.1268068331143235,53.18627450980392,1610612758,29,19,2022-11-10T03:31:22Z,1220000,False,-16.0,5.0,1,left,C. Metu alley-oop Layup (2 PTS) (D. Mitchell 1 AST),"[1629002, 1630558]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,2.0,,,,,,D. Mitchell,1630558.0,1.0
125,PT02M18.00S,2022-11-10T03:31:31.7Z,1,REGULAR,foul,personal,[],1630558,,,1610612739,29,19,2022-11-10T03:31:41Z,1240000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1629636]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,1.0,0.0,Garland,1629636.0,,,,,,,,,
127,PT02M18.00S,2022-11-10T03:31:39.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612739,29,19,2022-11-10T03:31:42Z,1260000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M18.00S,2022-11-10T03:31:39.5Z,1,REGULAR,substitution,in,[],1631099,,,1610612739,29,19,2022-11-10T03:31:42Z,1270000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M08.00S,2022-11-10T03:32:00.8Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612739,29,19,2022-11-10T03:32:07Z,1280000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Mobley 2 FT),"[1631099, 1630596]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
131,PT02M08.00S,2022-11-10T03:32:23.3Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,29,19,2022-11-10T03:32:23Z,1300000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT02M08.00S,2022-11-10T03:32:23.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,29,19,2022-11-10T03:32:23Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,
133,PT02M08.00S,2022-11-10T03:32:39.7Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,29,20,2022-11-10T03:32:39Z,1320000,False,,,0,,E. Mobley Free Throw 2 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
134,PT01M55.00S,2022-11-10T03:32:52.7Z,1,REGULAR,3pt,Jump Shot,[],1628370,8.492115637319317,2.450980392156863,1610612758,32,20,2022-11-10T03:32:57Z,1330000,False,238.0,27.0,1,left,M. Monk 3PT  (3 PTS) (D. Mitchell 2 AST),"[1628370, 1630558]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.93,Made,,,,,,,,,,3.0,,,,,,D. Mitchell,1630558.0,2.0
136,PT01M42.00S,2022-11-10T03:33:06.2Z,1,REGULAR,3pt,Jump Shot,[],201567,68.28186596583443,33.57843137254902,1610612739,32,23,2022-11-10T03:33:12Z,1350000,False,-82.0,246.0,1,right,K. Love 25' 3PT  (3 PTS) (D. Garland 2 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.91,Made,,,,,,,,,,3.0,,,,,,D. Garland,1629636.0,2.0
137,PT01M30.00S,2022-11-10T03:33:22.6Z,1,REGULAR,foul,offensive,[],1626168,,,1610612758,32,23,2022-11-10T03:34:05Z,1360000,False,,,0,,T. Lyles charge offensive FOUL (1 PF),"[1626168, 201567]",1610612758.0,SAC,charge,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Love,201567.0,,,,,,,,,
139,PT01M30.00S,2022-11-10T03:33:22.6Z,1,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,32,23,2022-11-10T03:33:22Z,1380000,False,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,1.0,,,,,,,
140,PT01M07.00S,2022-11-10T03:33:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,90.3580814717477,53.92156862745098,1610612739,32,25,2022-11-10T03:34:03Z,1390000,False,20.0,38.0,1,right,E. Mobley cutting Layup (5 PTS) (C. Osman 1 AST),"[1630596, 1626224]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,,,,,,5.0,,,,,,C. Osman,1626224.0,1.0
143,PT00M49.30S,2022-11-10T03:34:17.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,10.726018396846255,36.27450980392157,1610612758,32,25,2022-11-10T03:34:24Z,1410000,False,69.0,48.0,1,left,MISS M. Monk 8' driving Hook,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Right,8.39,Missed,,,,,,,,,,,,,,,,,,
144,PT00M46.70S,2022-11-10T03:34:19.8Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,32,25,2022-11-10T03:34:19Z,1420000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Right,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT00M41.30S,2022-11-10T03:34:26.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,86.41590013140605,50.49019607843137,1610612739,32,27,2022-11-10T03:34:32Z,1430000,False,2.0,75.0,1,right,C. Osman 7' driving floating Jump Shot (7 PTS),[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,,,,,,,,,,7.0,,,,,,,,
146,PT00M34.20S,2022-11-10T03:34:35.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,18.610381077529567,92.8921568627451,1610612758,32,27,2022-11-10T03:35:32Z,1440000,False,-214.0,122.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
147,PT00M31.10S,2022-11-10T03:34:38.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,32,27,2022-11-10T03:34:43Z,1450000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT00M12.10S,2022-11-10T03:34:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.85479632063075,45.34313725490196,1610612739,32,29,2022-11-10T03:35:05Z,1460000,False,-23.0,15.0,1,right,E. Mobley cutting Layup (7 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,,,7.0,,,,,,D. Garland,1629636.0,3.0
150,PT00M01.00S,2022-11-10T03:35:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.1268068331143235,56.61764705882353,1610612758,34,29,2022-11-10T03:35:20Z,1480000,False,-33.0,5.0,1,left,D. Mitchell driving Layup (5 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,,,5.0,,,,,,,,
151,PT00M00.00S,2022-11-10T03:35:27.6Z,1,REGULAR,period,end,[],0,,,1610612739,34,29,2022-11-10T03:35:27Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-10T03:37:08.3Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612739,34,29,2022-11-10T03:38:00Z,1500000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-10T03:37:08.3Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,34,29,2022-11-10T03:38:00Z,1510000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-10T03:37:08.3Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612739,34,29,2022-11-10T03:38:00Z,1520000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-10T03:37:08.3Z,2,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,34,29,2022-11-10T03:38:00Z,1530000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-10T03:37:58.4Z,2,REGULAR,period,start,[],0,,,1610612758,34,29,2022-11-10T03:38:01Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M42.00S,2022-11-10T03:38:16.0Z,2,REGULAR,3pt,Jump Shot,[],1629002,27.151773981603156,77.20588235294117,1610612758,34,29,2022-11-10T03:38:27Z,1550000,False,-136.0,203.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
158,PT11M40.00S,2022-11-10T03:38:18.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,34,29,2022-11-10T03:38:27Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,157.0,,,,,,,,,,,,,,,,,
159,PT11M40.00S,2022-11-10T03:38:24.3Z,2,REGULAR,foul,personal,[],201567,,,1610612758,34,29,2022-11-10T03:38:45Z,1570000,False,,,0,,K. Love loose ball personal FOUL (1 PF),"[201567, 1626168]",1610612739.0,CLE,loose ball,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,
161,PT11M30.00S,2022-11-10T03:38:48.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629002,5.995400788436268,51.470588235294116,1610612758,36,29,2022-11-10T03:39:06Z,1590000,False,-7.0,4.0,1,left,C. Metu reverse DUNK (4 PTS) (T. Lyles 1 AST),"[1629002, 1626168]",1610612758.0,SAC,reverse,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,,,4.0,,,,,,T. Lyles,1626168.0,1.0
163,PT11M15.00S,2022-11-10T03:39:03.3Z,2,REGULAR,3pt,Jump Shot,[],1629636,74.58935611038108,81.86274509803921,1610612739,36,29,2022-11-10T03:40:09Z,1610000,False,159.0,186.0,1,right,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,24.52,Missed,,,,,,,,,,,,,,,,,,
164,PT11M15.00S,2022-11-10T03:39:03.3Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,36,29,2022-11-10T03:39:12Z,1620000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,163.0,4.0,3.0,1.0,,,,,,,,,,,,,,
165,PT11M10.00S,2022-11-10T03:39:08.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,92.59198423127464,51.225490196078425,1610612739,36,29,2022-11-10T03:39:14Z,1630000,False,6.0,17.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
166,PT11M07.00S,2022-11-10T03:39:11.3Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,36,29,2022-11-10T03:39:11Z,1640000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT11M05.00S,2022-11-10T03:39:13.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,6.521024967148489,51.71568627450981,1610612758,38,29,2022-11-10T03:40:59Z,1650000,False,-9.0,9.0,1,left,D. Fox running reverse Layup (6 PTS) (M. Monk 1 AST),"[1628368, 1628370]",1610612758.0,SAC,running reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,6.0,,,,,,M. Monk,1628370.0,1.0
169,PT10M49.00S,2022-11-10T03:39:32.8Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612739,38,29,2022-11-10T03:39:44Z,1670000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Allen 2 FT),"[1628370, 1628386]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
171,PT10M49.00S,2022-11-10T03:39:55.7Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,38,30,2022-11-10T03:39:55Z,1690000,False,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
