actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
606,PT03M04.00S,2023-03-22T04:09:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.1268068331143235,48.28431372549019,1610612738,99,123,2023-03-22T04:16:32Z,5970000,False,9.0,5.0,1,left,J. Tatum driving Layup (36 PTS) (G. Williams 3 AST),"[1628369, 1629684]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.0,36.0,G. Williams,1629684.0,3.0,,,,,
608,PT02M51.00S,2023-03-22T04:09:44.0Z,4,REGULAR,2pt,Jump Shot,[],1628408,77.7431011826544,68.13725490196079,1610612758,99,123,2023-03-22T04:17:09Z,5990000,False,91.0,157.0,1,right,MISS P. Dozier 18' pullup Shot,[1628408],1610612758.0,SAC,pullup,,,Dozier,P. Dozier,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,18.11,,,,,,,,,
609,PT02M50.00S,2023-03-22T04:09:45.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,99,123,2023-03-22T04:09:57Z,6000000,False,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,608.0,5.0,3.0,2.0,,,,,,,,,,
610,PT02M50.00S,2023-03-22T04:09:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,99,123,2023-03-22T04:09:53Z,6010000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,out,[],1631099,,,1610612738,99,123,2023-03-22T04:11:26Z,6020000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,99,123,2023-03-22T04:11:26Z,6030000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,99,123,2023-03-22T04:11:26Z,6040000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,out,[],203935,,,1610612738,99,123,2023-03-22T04:11:26Z,6050000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,in,[],203521,,,1610612738,99,123,2023-03-22T04:11:26Z,6060000,False,,,0,,SUB in: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,99,123,2023-03-22T04:11:26Z,6070000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,99,123,2023-03-22T04:11:26Z,6080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M50.00S,2023-03-22T04:10:49.0Z,4,REGULAR,substitution,in,[],203488,,,1610612738,99,123,2023-03-22T04:11:26Z,6090000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M37.00S,2023-03-22T04:11:57.0Z,4,REGULAR,3pt,Jump Shot,[],1630573,32.276609724047304,48.77450980392157,1610612738,99,126,2023-03-22T04:17:46Z,6100000,False,6.0,251.0,1,left,S. Hauser 25' 3PT pullup (3 PTS) (L. Kornet 1 AST),"[1630573, 1628436]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,25.1,3.0,L. Kornet,1628436.0,1.0,,,,,
621,PT02M18.00S,2023-03-22T04:12:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628408,92.59198423127464,55.63725490196079,1610612758,99,126,2023-03-22T04:12:23Z,6120000,False,28.0,17.0,1,right,MISS P. Dozier driving reverse Layup,[1628408],1610612758.0,SAC,driving reverse,,,Dozier,P. Dozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.3,,,,,,,,,
622,PT02M15.00S,2023-03-22T04:12:19.2Z,4,REGULAR,rebound,defensive,[],203488,,,1610612738,99,126,2023-03-22T04:12:19Z,6130000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,,621.0,1.0,1.0,0.0,,,,,,,,,,
623,PT02M00.00S,2023-03-22T04:12:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630573,6.915243101182654,4.166666666666666,1610612738,99,126,2023-03-22T04:12:39Z,6140000,False,229.0,13.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.95,,,,,,,,,
624,PT01M58.00S,2023-03-22T04:12:35.2Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,99,126,2023-03-22T04:12:39Z,6150000,False,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Right Corner 3,24+ Right,,,,,,,623.0,2.0,1.0,1.0,,,,,,,,,,
625,PT01M50.00S,2023-03-22T04:12:44.1Z,4,REGULAR,3pt,Jump Shot,[],1626158,73.01248357424441,80.63725490196079,1610612758,102,126,2023-03-22T04:12:50Z,6160000,False,153.0,201.0,1,right,R. Holmes 25' 3PT  (3 PTS) (M. Dellavedova 1 AST),"[1626158, 203521]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.29,3.0,M. Dellavedova,203521.0,1.0,,,,,
627,PT01M35.00S,2023-03-22T04:13:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612738,102,126,2023-03-22T04:13:19Z,6180000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (White 2 FT),"[1631165, 1628401]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,202035.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
629,PT01M35.00S,2023-03-22T04:13:25.8Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,102,127,2023-03-22T04:13:25Z,6200000,False,,,0,,D. White Free Throw 1 of 2 (19 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,,,,,,19.0,,,,,,,,
630,PT01M35.00S,2023-03-22T04:13:40.0Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,102,128,2023-03-22T04:13:40Z,6210000,False,,,0,,D. White Free Throw 2 of 2 (20 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,,,,,,20.0,,,,,,,,
631,PT01M26.00S,2023-03-22T04:13:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,82.86793692509855,55.63725490196079,1610612758,104,128,2023-03-22T04:13:57Z,6220000,False,28.0,109.0,1,right,R. Holmes 11' floating Jump Shot (5 PTS) (M. Dellavedova 2 AST),"[1626158, 203521]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.21,5.0,M. Dellavedova,203521.0,2.0,,,,,
633,PT01M01.00S,2023-03-22T04:14:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,18.2161629434954,46.07843137254902,1610612738,104,130,2023-03-22T04:14:24Z,6240000,False,20.0,119.0,1,left,L. Kornet 12' floating Jump Shot (2 PTS) (D. White 12 AST),"[1628436, 1628401]",1610612738.0,BOS,floating,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,12.03,2.0,D. White,1628401.0,12.0,,,,,
635,PT00M54.40S,2023-03-22T04:14:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203521,81.02825229960578,50.0,1610612758,106,130,2023-03-22T04:14:37Z,6260000,False,0.0,126.0,1,right,M. Dellavedova 12' driving floating Jump Shot (2 PTS),[203521],1610612758.0,SAC,driving floating,,,Dellavedova,M. Dellavedova,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,12.58,2.0,,,,,,,,
636,PT00M34.50S,2023-03-22T04:14:51.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1629684,9.937582128777924,44.85294117647059,1610612738,106,132,2023-03-22T04:15:12Z,6270000,False,26.0,41.0,1,left,G. Williams turnaround Jump Shot (6 PTS),[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,4.83,6.0,,,,,,,,
637,PT00M34.50S,2023-03-22T04:14:54.8Z,4,REGULAR,violation,defensive goaltending,[],1626158,,,1610612738,106,132,2023-03-22T04:15:12Z,6280000,False,,,0,,R. Holmes defensive goaltending VIOLATION,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
638,PT00M24.20S,2023-03-22T04:15:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,91.67214191852825,45.83333333333333,1610612758,108,132,2023-03-22T04:15:32Z,6290000,False,-21.0,26.0,1,right,C. Metu driving Layup (2 PTS) (K. Ellis 1 AST),"[1629002, 1631165]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.31,2.0,K. Ellis,1631165.0,1.0,,,,,
640,PT00M24.20S,2023-03-22T04:15:18.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203488,,,1610612758,108,132,2023-03-22T04:15:30Z,6310000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Metu 1 FT),"[203488, 1629002]",1610612738.0,BOS,shooting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,
642,PT00M24.20S,2023-03-22T04:15:36.3Z,4,REGULAR,freethrow,1 of 1,[],1629002,,,1610612758,109,132,2023-03-22T04:15:36Z,6330000,False,,,0,,C. Metu Free Throw 1 of 1 (3 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,
646,PT00M00.20S,2023-03-22T04:15:52.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,109,132,2023-03-22T04:22:22Z,6335000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2023-03-22T04:16:14.1Z,4,REGULAR,period,end,[],0,,,1610612758,109,132,2023-03-22T04:19:30Z,6350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M00.00S,2023-03-22T04:17:29.6Z,4,REGULAR,game,end,[],0,,,0,109,132,2023-03-22T04:17:29Z,6360000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
