actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M11.00S,2022-10-28T02:24:19.1Z,1,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612763,23,15,2022-10-28T02:24:47Z,870000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Jones 1 FT),"[1628989, 1626145]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Jones,1626145.0,,,,,
89,PT04M11.00S,2022-10-28T02:24:27.3Z,1,REGULAR,substitution,out,[],203500,,,1610612763,23,15,2022-10-28T02:25:05Z,890000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M11.00S,2022-10-28T02:24:27.3Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,23,15,2022-10-28T02:25:05Z,900000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,out,[],1628989,,,1610612763,23,15,2022-10-28T02:25:05Z,910000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612763,23,15,2022-10-28T02:25:05Z,920000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,out,[],203084,,,1610612763,23,15,2022-10-28T02:25:05Z,930000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,in,[],1631099,,,1610612763,23,15,2022-10-28T02:25:05Z,940000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,in,[],1626158,,,1610612763,23,15,2022-10-28T02:25:05Z,950000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-10-28T02:24:32.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612763,23,15,2022-10-28T02:25:05Z,960000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M11.00S,2022-10-28T02:24:47.7Z,1,REGULAR,freethrow,1 of 1,[],1626145,,,1610612763,23,16,2022-10-28T02:24:47Z,970000,,,0,,T. Jones Free Throw 1 of 1 (3 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
98,PT03M56.00S,2022-10-28T02:25:02.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,75.3777923784494,41.42156862745098,1610612758,23,16,2022-10-28T02:25:11Z,980000,-43.0,179.0,1,right,MISS D. Fox 18' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,18.4,Missed,,,,,,,,,,,,,,,,,,
99,PT03M53.00S,2022-10-28T02:25:05.3Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,23,16,2022-10-28T02:25:11Z,990000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,
100,PT03M51.00S,2022-10-28T02:25:10.4Z,1,REGULAR,turnover,double dribble,[],1629634,,,1610612763,23,16,2022-10-28T02:25:19Z,1000000,,,0,,B. Clarke double dribble TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2005.0,,,,,1.0,,,,
101,PT03M40.00S,2022-10-28T02:25:29.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,74.32654402102497,85.5392156862745,1610612758,23,16,2022-10-28T02:25:37Z,1010000,178.0,189.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
102,PT03M36.00S,2022-10-28T02:25:33.8Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,23,16,2022-10-28T02:25:37Z,1020000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,
103,PT03M24.00S,2022-10-28T02:25:45.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,31.882391590013142,55.392156862745104,1610612763,23,19,2022-10-28T02:25:52Z,1030000,-27.0,247.0,1,left,T. Jones 24' 3PT  (6 PTS) (J. Morant 3 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.87,Made,6.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
105,PT03M12.00S,2022-10-28T02:25:57.6Z,1,REGULAR,turnover,bad pass,[],1631099,,,1610612758,23,19,2022-10-28T02:26:03Z,1050000,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 1629634]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Clarke,1629634.0,,
106,PT03M12.00S,2022-10-28T02:25:57.6Z,1,REGULAR,steal,,[],1629634,,,1610612763,23,19,2022-10-28T02:25:59Z,1060000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2022-10-28T02:26:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,5.732588699080158,51.71568627450981,1610612763,23,21,2022-10-28T02:26:11Z,1070000,-9.0,1.0,1,left,T. Jones running Layup (8 PTS) (B. Clarke 1 AST),"[1626145, 1629634]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.87,Made,8.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
108,PT03M09.00S,2022-10-28T02:26:14.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,21,2022-10-28T02:26:14Z,1080000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M09.00S,2022-10-28T02:27:41.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,23,21,2022-10-28T02:29:00Z,1090000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M09.00S,2022-10-28T02:27:41.7Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,23,21,2022-10-28T02:29:00Z,1100000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2022-10-28T02:29:19.8Z,1,REGULAR,2pt,Jump Shot,[],1631099,92.46057818659659,8.823529411764707,1610612758,25,21,2022-10-28T02:29:31Z,1110000,-206.0,18.0,1,right,K. Murray 20' Jump Shot (4 PTS) (M. Monk 1 AST),"[1631099, 1628370]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,20.67,Made,4.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
113,PT02M41.00S,2022-10-28T02:29:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,8.886333771353483,48.529411764705884,1610612763,25,23,2022-10-28T02:29:43Z,1130000,7.0,31.0,1,left,J. Morant floating Jump Shot (8 PTS),[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.19,Made,8.0,,,,,,,,,,,,,,,,,
114,PT02M41.00S,2022-10-28T02:29:38.7Z,1,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612763,25,23,2022-10-28T02:29:52Z,1140000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Morant 1 FT),"[1626158, 1629630]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Morant,1629630.0,,,,,
116,PT02M41.00S,2022-10-28T02:29:53.7Z,1,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,25,24,2022-10-28T02:29:53Z,1160000,,,0,,J. Morant Free Throw 1 of 1 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
117,PT02M30.00S,2022-10-28T02:30:03.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,70.64717477003943,76.22549019607843,1610612758,25,24,2022-10-28T02:30:09Z,1170000,131.0,223.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
118,PT02M26.00S,2022-10-28T02:30:07.0Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,25,24,2022-10-28T02:30:09Z,1180000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,
119,PT02M18.00S,2022-10-28T02:30:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,7.966491458607096,51.470588235294116,1610612763,25,26,2022-10-28T02:34:49Z,1190000,-7.0,22.0,1,left,B. Clarke floating Jump Shot (2 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
121,PT02M07.00S,2022-10-28T02:30:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,83.13074901445466,34.068627450980394,1610612758,25,26,2022-10-28T02:30:32Z,1210000,-80.0,106.0,1,right,MISS K. Murray 13' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,13.27,Missed,,,,,,,,,,,,,,,,,,
122,PT02M05.00S,2022-10-28T02:30:27.4Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,25,26,2022-10-28T02:30:32Z,1220000,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT01M48.00S,2022-10-28T02:30:44.9Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,25,26,2022-10-28T02:30:51Z,1230000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1630558]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0,,
124,PT01M48.00S,2022-10-28T02:30:44.9Z,1,REGULAR,steal,,[],1630558,,,1610612758,25,26,2022-10-28T02:30:47Z,1240000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT01M43.00S,2022-10-28T02:30:49.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,79.45137976346912,91.91176470588235,1610612758,28,26,2022-10-28T02:30:57Z,1250000,210.0,141.0,1,right,M. Monk 25' 3PT running (3 PTS) (D. Mitchell 1 AST),"[1628370, 1630558]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.24,Made,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
127,PT01M26.00S,2022-10-28T02:31:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,5.732588699080158,46.07843137254902,1610612763,28,28,2022-10-28T02:36:45Z,1270000,20.0,1.0,1,left,T. Jones driving finger roll Layup (10 PTS) (B. Clarke 2 AST),"[1626145, 1629634]",1610612763.0,MEM,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.96,Made,10.0,B. Clarke,1629634.0,2.0,,,,,,,,,,,,,,
129,PT01M11.00S,2022-10-28T02:31:23.4Z,1,REGULAR,foul,offensive,[],1628370,,,1610612758,28,28,2022-10-28T02:31:32Z,1290000,,,0,,M. Monk charge offensive FOUL (1 PF),"[1628370, 1629634]",1610612758.0,SAC,charge,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,1.0,0.0,Clarke,1629634.0,,,,,
131,PT01M11.00S,2022-10-28T02:31:23.4Z,1,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,28,28,2022-10-28T02:31:23Z,1310000,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,,,,,1.0,,,,
132,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,out,[],1629002,,,1610612763,28,28,2022-10-28T02:31:58Z,1320000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,28,28,2022-10-28T02:31:58Z,1330000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,28,28,2022-10-28T02:31:58Z,1340000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,in,[],1629056,,,1610612763,28,28,2022-10-28T02:31:58Z,1350000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,28,28,2022-10-28T02:31:58Z,1360000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M11.00S,2022-10-28T02:31:32.1Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,28,28,2022-10-28T02:31:58Z,1370000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M02.00S,2022-10-28T02:32:03.4Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612763,28,28,2022-10-28T02:32:20Z,1380000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Clarke 2 FT),"[1626158, 1629634]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628159.0,2.0,0.0,Clarke,1629634.0,,,,,
140,PT01M02.00S,2022-10-28T02:32:29.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629634,,,1610612763,28,29,2022-10-28T02:32:29Z,1400000,,,0,,B. Clarke Free Throw 1 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
141,PT01M02.00S,2022-10-28T02:32:30.7Z,1,REGULAR,substitution,out,[],1626158,,,1610612763,28,29,2022-10-28T02:32:37Z,1410000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M02.00S,2022-10-28T02:32:30.7Z,1,REGULAR,substitution,in,[],1627734,,,1610612763,28,29,2022-10-28T02:32:37Z,1420000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M02.00S,2022-10-28T02:32:46.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629634,,,1610612763,28,30,2022-10-28T02:32:46Z,1430000,,,0,,B. Clarke Free Throw 2 of 2 (4 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
144,PT00M52.40S,2022-10-28T02:32:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,67.23061760840999,47.549019607843135,1610612758,28,30,2022-10-28T02:33:05Z,1440000,-12.0,256.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
145,PT00M49.60S,2022-10-28T02:33:01.2Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,28,30,2022-10-28T02:33:01Z,1450000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,
146,PT00M45.70S,2022-10-28T02:33:05.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,32.802233902759525,52.94117647058824,1610612763,28,30,2022-10-28T02:33:14Z,1460000,-15.0,256.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
147,PT00M41.60S,2022-10-28T02:33:09.1Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612763,28,30,2022-10-28T02:33:09Z,1470000,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,
148,PT00M31.40S,2022-10-28T02:33:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626145,8.229303547963205,57.35294117647059,1610612763,28,30,2022-10-28T02:33:28Z,1480000,-37.0,25.0,1,left,MISS T. Jones driving Layup - blocked,"[1626145, 1628370]",1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0
149,PT00M31.40S,2022-10-28T02:33:19.3Z,1,REGULAR,block,,[],1628370,,,1610612763,28,30,2022-10-28T02:33:21Z,1490000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M31.40S,2022-10-28T02:33:19.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,28,30,2022-10-28T02:33:28Z,1500000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,148.0,,,,,,,,,,,,,
153,PT00M28.00S,2022-10-28T02:33:41.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,8.886333771353483,96.56862745098039,1610612763,28,30,2022-10-28T02:33:46Z,1520000,-233.0,31.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
154,PT00M25.70S,2022-10-28T02:33:44.0Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,28,30,2022-10-28T02:33:44Z,1530000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,
155,PT00M07.00S,2022-10-28T02:34:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,85.23324572930355,35.294117647058826,1610612758,28,30,2022-10-28T02:34:09Z,1540000,-74.0,86.0,1,right,MISS T. Davis 11' fadeaway Shot,[1629056],1610612758.0,SAC,fadeaway,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Left,11.34,Missed,,,,,,,,,,,,,,,,,,
156,PT00M03.90S,2022-10-28T02:34:05.7Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,28,30,2022-10-28T02:34:05Z,1550000,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT00M00.30S,2022-10-28T02:34:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630217,6.389618922470433,45.83333333333333,1610612763,28,32,2022-10-28T02:37:21Z,1560000,21.0,8.0,1,left,D. Bane running Layup (5 PTS),[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.21,Made,5.0,,,,,,,,,,,,,,,,,
158,PT00M00.30S,2022-10-28T02:34:18.2Z,1,REGULAR,violation,defensive goaltending,[],1628370,,,1610612763,28,32,2022-10-28T02:37:40Z,1570000,,,0,,M. Monk defensive goaltending VIOLATION,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,
160,PT00M00.00S,2022-10-28T02:37:48.1Z,1,REGULAR,period,end,[],0,,,1610612758,28,32,2022-10-28T02:37:48Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-10-28T02:38:16.5Z,2,REGULAR,period,start,[],0,,,1610612758,28,32,2022-10-28T02:38:16Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2022-10-28T02:38:18.8Z,2,REGULAR,3pt,Jump Shot,[],1628370,79.45137976346912,7.8431372549019605,1610612758,28,32,2022-10-28T02:38:23Z,1610000,-211.0,141.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
163,PT11M46.00S,2022-10-28T02:38:21.2Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,28,32,2022-10-28T02:38:21Z,1620000,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,162.0,3.0,2.0,1.0,,,,,,,,,,
164,PT11M39.00S,2022-10-28T02:38:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,5.732588699080158,44.6078431372549,1610612763,28,34,2022-10-28T02:38:32Z,1630000,27.0,1.0,1,left,B. Clarke cutting Layup (6 PTS) (T. Jones 1 AST),"[1629634, 1626145]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.7,Made,6.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
166,PT11M22.00S,2022-10-28T02:38:43.7Z,2,REGULAR,3pt,Jump Shot,[],1631099,68.67608409986859,62.254901960784316,1610612758,31,34,2022-10-28T02:38:49Z,1650000,61.0,242.0,1,right,K. Murray 24' 3PT  (7 PTS) (D. Sabonis 5 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,24.95,Made,7.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
168,PT11M05.00S,2022-10-28T02:39:02.4Z,2,REGULAR,3pt,Jump Shot,[],1631222,17.821944809461236,6.372549019607843,1610612763,31,37,2022-10-28T02:39:07Z,1670000,218.0,115.0,1,left,J. LaRavia 24' 3PT  (3 PTS) (T. Jones 2 AST),"[1631222, 1626145]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,24.66,Made,3.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
170,PT10M42.00S,2022-10-28T02:39:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,44.11764705882353,1610612758,31,37,2022-10-28T02:39:41Z,1690000,-29.0,8.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
171,PT10M42.00S,2022-10-28T02:39:26.1Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,31,37,2022-10-28T02:39:26Z,1700000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,170.0,3.0,2.0,1.0,,,,,,,,,,
172,PT10M42.00S,2022-10-28T02:39:29.5Z,2,REGULAR,foul,personal,[],1631222,,,1610612758,31,37,2022-10-28T02:39:35Z,1710000,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1627734]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Sabonis,1627734.0,,,,,
174,PT10M36.00S,2022-10-28T02:39:54.2Z,2,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612758,31,37,2022-10-28T02:40:05Z,1730000,,,0,,T. Jones shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626145, 1630558]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2530.0,1.0,0.0,Mitchell,1630558.0,,,,,
