actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-02-12T03:10:34.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-12T03:10:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-12T03:10:37.2Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612758,0,0,2023-02-12T03:10:37Z,40000,False,,,0,,Jump Ball D. Sabonis vs. D. Powell: Tip to H. Barnes,"[203084, 1627734, 203939]",1610612758.0,SAC,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Sabonis,1627734.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-02-12T03:10:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.521024967148489,53.18627450980392,1610612758,2,0,2023-02-12T03:10:58Z,70000,False,-16.0,9.0,1,left,H. Barnes Layup (2 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2023-02-12T03:11:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.67214191852825,62.00980392156863,1610612742,2,2,2023-02-12T03:11:21Z,90000,False,60.0,26.0,1,right,L. Doncic 6' bank Jump Shot (2 PTS),[1629029],1610612742.0,DAL,bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M02.00S,2023-02-12T03:11:31.3Z,1,REGULAR,2pt,Jump Shot,[],203084,11.645860709592641,31.372549019607842,1610612758,2,2,2023-02-12T03:11:36Z,100000,False,93.0,57.0,1,left,MISS H. Barnes 10' bank Shot,[203084],1610612758.0,SAC,bank,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,10.92,Missed,,,,,,,,,,,,,,,,,,
11,PT10M59.00S,2023-02-12T03:11:34.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,2,2023-02-12T03:11:36Z,110000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M54.00S,2023-02-12T03:11:38.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,65.1281208935611,49.50980392156863,1610612742,2,5,2023-02-12T03:11:47Z,120000,False,-2.0,275.0,1,right,L. Doncic 27' 3PT running (5 PTS) (T. Hardaway Jr. 1 AST),"[1629029, 203501]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.53,Made,5.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
14,PT10M37.00S,2023-02-12T03:11:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,8.492115637319317,44.85294117647059,1610612758,2,5,2023-02-12T03:12:01Z,140000,False,26.0,27.0,1,left,MISS K. Huerter Layup - blocked,"[1628989, 203939]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,Powell,203939.0,,,,,,,,
15,PT10M37.00S,2023-02-12T03:11:56.6Z,1,REGULAR,block,,[],203939,,,1610612758,2,5,2023-02-12T03:11:59Z,150000,False,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M34.00S,2023-02-12T03:11:59.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,5,2023-02-12T03:12:01Z,160000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,14.0,2.0,2.0,0.0,,,,,,,,,,
