actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-22T03:10:23.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-22T03:10:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-22T03:10:26.8Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612758,0,0,2023-01-22T03:10:26Z,40000,False,,,0,,Jump Ball D. Sabonis vs. M. Harrell: Tip to H. Barnes,"[203084, 1627734, 1626149]",1610612758.0,SAC,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Sabonis,1627734.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2023-01-22T03:10:46.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,23.603810775295663,35.294117647058826,1610612758,2,0,2023-01-22T03:10:52Z,70000,False,74.0,169.0,1,left,D. Fox 18' fadeaway Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,18.47,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
9,PT11M09.00S,2023-01-22T03:11:13.2Z,1,REGULAR,3pt,Jump Shot,[],202699,90.22667542706965,96.56862745098039,1610612755,2,0,2023-01-22T03:11:19Z,90000,False,233.0,39.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
10,PT11M06.00S,2023-01-22T03:11:16.2Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612755,2,0,2023-01-22T03:11:19Z,100000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT10M55.00S,2023-01-22T03:11:26.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200782,92.72339027595268,3.6764705882352944,1610612755,2,0,2023-01-22T03:11:32Z,110000,False,-232.0,16.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
12,PT10M52.00S,2023-01-22T03:11:29.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,0,2023-01-22T03:11:32Z,120000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M45.00S,2023-01-22T03:11:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,25.04927726675427,82.1078431372549,1610612758,2,0,2023-01-22T03:12:10Z,130000,False,-161.0,183.0,1,left,MISS K. Huerter 24' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2023-01-22T03:11:38.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,2,0,2023-01-22T03:11:42Z,140000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M34.00S,2023-01-22T03:11:48.2Z,1,REGULAR,2pt,Jump Shot,[],1630178,94.1688567674113,74.75490196078431,1610612755,2,2,2023-01-22T03:11:54Z,150000,False,124.0,2.0,1,right,T. Maxey 12' fadeaway Jump Shot (2 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,12.38,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M20.00S,2023-01-22T03:12:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,15.719448094612352,57.35294117647059,1610612758,4,2,2023-01-22T03:12:15Z,160000,False,-37.0,95.0,1,left,K. Huerter 10' pullup Jump Shot (2 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,10.22,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
18,PT10M20.00S,2023-01-22T03:12:10.6Z,1,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612758,4,2,2023-01-22T03:12:19Z,180000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Huerter 1 FT),"[1630178, 1628989]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,1.0,0.0,Huerter,1628989.0,,,,,
20,PT10M20.00S,2023-01-22T03:12:46.0Z,1,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,5,2,2023-01-22T03:12:46Z,200000,False,,,0,,K. Huerter Free Throw 1 of 1 (3 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
21,PT10M05.00S,2023-01-22T03:13:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,95.22010512483574,34.55882352941176,1610612755,5,4,2023-01-22T03:13:11Z,210000,False,-77.0,-8.0,1,right,T. Harris 7' driving floating Jump Shot (2 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,2.0,,,,,,,,,,,,,,,,,
