actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
26,PT09M32.00S,2023-01-08T03:13:54.4Z,1,REGULAR,foul,offensive,[],1629308,,,1610612747,6,9,2023-01-08T03:14:01Z,260000,False,,,0,,J. Toscano-Anderson offensive FOUL (2 PF),"[1629308, 1628989]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left,,,,,,,1627962.0,,,,,,2.0,0.0,Huerter,1628989.0,,,,
28,PT09M32.00S,2023-01-08T03:13:54.4Z,1,REGULAR,turnover,offensive foul,[],1629308,,,1610612747,6,9,2023-01-08T03:13:54Z,280000,False,,,0,,J. Toscano-Anderson offensive foul TURNOVER (1 TO),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left,,,,,,,1627962.0,1.0,,,,,,,,,,,,
29,PT09M19.00S,2023-01-08T03:14:18.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,76.2976346911958,34.31372549019608,1610612758,6,9,2023-01-08T03:14:22Z,290000,False,-78.0,170.0,1,right,MISS K. Murray 18' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,18.75,Missed,,,,,,,,,,,,,,,,,,
30,PT09M15.00S,2023-01-08T03:14:22.0Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,6,9,2023-01-08T03:14:22Z,300000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,
31,PT09M07.00S,2023-01-08T03:14:30.4Z,1,REGULAR,foul,offensive,[],1628418,,,1610612747,6,9,2023-01-08T03:14:41Z,310000,False,,,0,,T. Bryant offensive FOUL (1 PF),"[1628418, 1628368]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,16-24 Right Center,,,,,,,2003.0,,,,,,1.0,0.0,Fox,1628368.0,,,,
33,PT09M07.00S,2023-01-08T03:14:30.4Z,1,REGULAR,turnover,offensive foul,[],1628418,,,1610612747,6,9,2023-01-08T03:14:30Z,330000,False,,,0,,T. Bryant offensive foul TURNOVER (1 TO),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,16-24 Right Center,,,,,,,2003.0,1.0,,,,,,,,,,,,
34,PT09M03.00S,2023-01-08T03:14:43.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,78.13731931668858,38.72549019607843,1610612758,8,9,2023-01-08T03:15:10Z,340000,False,-56.0,153.0,1,right,D. Fox 16' pullup Jump Shot (4 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,16.31,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2023-01-08T03:15:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,5.601182654402102,43.872549019607845,1610612747,8,9,2023-01-08T03:15:08Z,350000,False,31.0,0.0,1,left,MISS T. Bryant Layup - blocked,"[1628418, 203084]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,Barnes,203084.0,,
36,PT08M44.00S,2023-01-08T03:15:02.4Z,1,REGULAR,block,,[],203084,,,1610612747,8,9,2023-01-08T03:15:05Z,360000,False,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M40.00S,2023-01-08T03:15:06.4Z,1,REGULAR,rebound,offensive,[],1629308,,,1610612747,8,9,2023-01-08T03:15:37Z,370000,False,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:0),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,
38,PT08M37.00S,2023-01-08T03:15:13.0Z,1,REGULAR,violation,kicked ball,[],203084,,,1610612747,8,9,2023-01-08T03:15:31Z,380000,False,,,0,,H. Barnes kicked ball VIOLATION,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,1627962.0,,,,,,,,,,,,,
39,PT08M29.00S,2023-01-08T03:15:35.9Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,8,9,2023-01-08T03:15:40Z,390000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1631099]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Murray,1631099.0
40,PT08M29.00S,2023-01-08T03:15:35.9Z,1,REGULAR,steal,,[],1631099,,,1610612758,8,9,2023-01-08T03:15:37Z,400000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2023-01-08T03:15:40.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631099,78.79434954007884,8.088235294117647,1610612758,8,9,2023-01-08T03:15:47Z,410000,False,-210.0,147.0,1,right,MISS K. Murray 25' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2023-01-08T03:15:45.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,8,9,2023-01-08T03:15:47Z,420000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT08M18.00S,2023-01-08T03:15:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612747,8,9,2023-01-08T03:16:09Z,430000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (James 2 FT),"[1628368, 2544]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627962.0,,,,,,1.0,0.0,James,2544.0,,,,
45,PT08M18.00S,2023-01-08T03:16:19.3Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,8,10,2023-01-08T03:16:19Z,450000,False,,,0,,L. James Free Throw 1 of 2 (1 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
46,PT08M18.00S,2023-01-08T03:16:37.4Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,8,11,2023-01-08T03:16:37Z,460000,False,,,0,,L. James Free Throw 2 of 2 (2 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2023-01-08T03:16:51.4Z,1,REGULAR,3pt,Jump Shot,[],203084,93.24901445466492,3.6764705882352944,1610612758,8,11,2023-01-08T03:17:31Z,470000,False,-232.0,11.0,1,right,MISS H. Barnes pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
48,PT08M00.00S,2023-01-08T03:16:56.4Z,1,REGULAR,rebound,defensive,[],203471,,,1610612747,8,11,2023-01-08T03:16:56Z,480000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,
49,PT07M41.00S,2023-01-08T03:17:16.1Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612747,8,11,2023-01-08T03:17:19Z,490000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1631099]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,,,Murray,1631099.0
50,PT07M41.00S,2023-01-08T03:17:16.1Z,1,REGULAR,steal,,[],1631099,,,1610612758,8,11,2023-01-08T03:17:18Z,500000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M33.00S,2023-01-08T03:17:23.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,69.33311432325887,71.81372549019608,1610612758,11,11,2023-01-08T03:17:30Z,510000,False,109.0,236.0,1,right,K. Murray 25' 3PT  (3 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.98,Made,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
53,PT07M17.00S,2023-01-08T03:17:39.2Z,1,REGULAR,3pt,Jump Shot,[],203471,26.757555847568987,81.37254901960785,1610612747,11,14,2023-01-08T03:17:43Z,530000,False,-157.0,199.0,1,left,D. Schroder 25' 3PT  (3 PTS) (L. James 3 AST),"[203471, 2544]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.34,Made,3.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
55,PT07M04.00S,2023-01-08T03:17:51.9Z,1,REGULAR,2pt,Jump Shot,[],1627734,74.85216819973719,30.14705882352941,1610612758,13,14,2023-01-08T03:17:56Z,550000,False,-99.0,184.0,1,right,D. Sabonis 20' Jump Shot (2 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,20.9,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
57,PT06M46.00S,2023-01-08T03:18:10.1Z,1,REGULAR,3pt,Jump Shot,[],2544,31.225361366622867,64.70588235294117,1610612747,13,17,2023-01-08T03:18:14Z,570000,False,-74.0,241.0,1,left,L. James 25' 3PT pullup (5 PTS) (P. Beverley 1 AST),"[2544, 201976]",1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.2,Made,5.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
59,PT06M35.00S,2023-01-08T03:18:20.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,68.01905387647832,30.88235294117647,1610612758,16,17,2023-01-08T03:18:29Z,590000,False,-96.0,248.0,1,right,K. Huerter 26' 3PT pullup (5 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.59,Made,5.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
61,PT06M15.00S,2023-01-08T03:18:41.0Z,1,REGULAR,3pt,Jump Shot,[],2544,28.07161629434954,76.7156862745098,1610612747,16,17,2023-01-08T03:19:29Z,610000,False,-134.0,211.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2023-01-08T03:18:42.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,16,17,2023-01-08T03:18:46Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,61.0,,,,,,,,,,,
64,PT06M14.00S,2023-01-08T03:18:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,16,17,2023-01-08T03:18:52Z,640000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M14.00S,2023-01-08T03:20:43.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,16,17,2023-01-08T03:21:46Z,650000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2023-01-08T03:20:43.6Z,1,REGULAR,substitution,out,[],1629308,,,1610612758,16,17,2023-01-08T03:21:46Z,660000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2023-01-08T03:20:43.6Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,16,17,2023-01-08T03:21:46Z,670000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2023-01-08T03:20:43.6Z,1,REGULAR,substitution,in,[],201566,,,1610612758,16,17,2023-01-08T03:21:46Z,680000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M55.00S,2023-01-08T03:22:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630558,81.42247043363994,81.12745098039215,1610612758,16,17,2023-01-08T03:22:07Z,690000,False,156.0,122.0,1,right,MISS D. Mitchell 19' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.78,Missed,,,,,,,,,,,,,,,,,,
70,PT05M52.00S,2023-01-08T03:22:05.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,16,17,2023-01-08T03:22:07Z,700000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,
71,PT05M40.00S,2023-01-08T03:22:17.4Z,1,REGULAR,3pt,Jump Shot,[],2544,31.882391590013142,58.82352941176471,1610612747,16,17,2023-01-08T03:22:21Z,710000,False,-44.0,247.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
72,PT05M37.00S,2023-01-08T03:22:20.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,17,2023-01-08T03:22:21Z,720000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,
73,PT05M27.00S,2023-01-08T03:22:30.2Z,1,REGULAR,2pt,Jump Shot,[],1627734,78.0059132720105,68.87254901960785,1610612758,18,17,2023-01-08T03:22:34Z,730000,False,94.0,154.0,1,right,D. Sabonis 18' Jump Shot (4 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,18.08,Made,4.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
75,PT05M14.00S,2023-01-08T03:22:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,5.863994743758213,64.2156862745098,1610612747,18,19,2023-01-08T03:23:42Z,750000,False,-71.0,3.0,1,left,D. Schroder 7' driving floating Jump Shot (5 PTS),[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,7.11,Made,5.0,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2023-01-08T03:22:52.9Z,1,REGULAR,2pt,Jump Shot,[],1628989,83.52496714848883,75.73529411764706,1610612758,18,19,2023-01-08T03:22:58Z,760000,False,129.0,102.0,1,right,MISS K. Huerter 16' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,16.45,Missed,,,,,,,,,,,,,,,,,,
77,PT05M01.00S,2023-01-08T03:22:56.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,18,19,2023-01-08T03:22:58Z,770000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,
78,PT04M55.00S,2023-01-08T03:23:02.6Z,1,REGULAR,3pt,Jump Shot,[],201976,11.251642575558476,4.901960784313726,1610612747,18,22,2023-01-08T03:23:07Z,780000,False,225.0,53.0,1,left,P. Beverley 3PT  (6 PTS) (L. James 4 AST),"[201976, 2544]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,23.17,Made,6.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
80,PT04M42.00S,2023-01-08T03:23:15.3Z,1,REGULAR,2pt,Jump Shot,[],1627734,76.95466491458606,58.333333333333336,1610612758,18,22,2023-01-08T03:23:19Z,800000,False,42.0,164.0,1,right,MISS D. Sabonis 16' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,16.93,Missed,,,,,,,,,,,,,,,,,,
81,PT04M40.00S,2023-01-08T03:23:17.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,18,22,2023-01-08T03:23:19Z,810000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,80.0,4.0,4.0,0.0,,,,,,,,
82,PT04M27.00S,2023-01-08T03:23:31.3Z,1,REGULAR,3pt,Jump Shot,[],203471,22.552562417871222,87.99019607843137,1610612747,18,25,2023-01-08T03:23:35Z,820000,False,-190.0,159.0,1,left,D. Schroder 24' 3PT  (8 PTS) (L. James 5 AST),"[203471, 2544]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,24.81,Made,8.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
84,PT04M18.00S,2023-01-08T03:23:41.4Z,1,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,18,25,2023-01-08T03:23:48Z,840000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,bad pass,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,1.0,,,,,,,,,,,,
85,PT04M18.00S,2023-01-08T03:23:46.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612747,18,25,2023-01-08T03:24:06Z,850000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M18.00S,2023-01-08T03:23:46.4Z,1,REGULAR,substitution,out,[],2544,,,1610612747,18,25,2023-01-08T03:24:06Z,860000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M18.00S,2023-01-08T03:23:46.4Z,1,REGULAR,substitution,out,[],201976,,,1610612747,18,25,2023-01-08T03:24:06Z,870000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M18.00S,2023-01-08T03:23:46.4Z,1,REGULAR,substitution,in,[],1629056,,,1610612747,18,25,2023-01-08T03:24:06Z,880000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
