actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M11.00S,2023-01-12T03:23:19.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,68.28186596583443,64.2156862745098,1610612745,16,16,2023-01-12T03:23:25Z,790000,False,71.0,246.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,25.58,Missed,,,,,,,,,,,,,,,,
85,PT05M07.00S,2023-01-12T03:23:23.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,16,2023-01-12T03:23:25Z,800000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,
86,PT05M02.00S,2023-01-12T03:23:29.6Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612758,16,16,2023-01-12T03:23:38Z,810000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1630578, 1627734]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,,
88,PT05M02.00S,2023-01-12T03:24:00.4Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,17,16,2023-01-12T03:24:00Z,830000,False,,,0,,D. Sabonis Free Throw 1 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
89,PT05M02.00S,2023-01-12T03:24:01.5Z,1,REGULAR,substitution,out,[],201569,,,1610612758,17,16,2023-01-12T03:24:13Z,840000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M02.00S,2023-01-12T03:24:01.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612758,17,16,2023-01-12T03:24:13Z,850000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2023-01-12T03:24:01.5Z,1,REGULAR,substitution,in,[],1628981,,,1610612758,17,16,2023-01-12T03:24:13Z,860000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M02.00S,2023-01-12T03:24:01.5Z,1,REGULAR,substitution,in,[],1630256,,,1610612758,17,16,2023-01-12T03:24:13Z,870000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2023-01-12T03:24:26.8Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,18,16,2023-01-12T03:24:26Z,880000,False,,,0,,D. Sabonis Free Throw 2 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
94,PT04M46.00S,2023-01-12T03:24:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,89.17542706964521,49.50980392156863,1610612745,18,16,2023-01-12T03:24:52Z,890000,False,-2.0,49.0,1,right,MISS J. Green fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,4.94,Missed,,,,,,,,,,,,,,,,
95,PT04M43.00S,2023-01-12T03:24:49.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,16,2023-01-12T03:24:52Z,900000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,,,
96,PT04M36.00S,2023-01-12T03:24:56.4Z,1,REGULAR,3pt,Jump Shot,[],203084,21.632720105124836,87.74509803921569,1610612758,18,16,2023-01-12T03:25:03Z,910000,False,-189.0,151.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,24.16,Missed,,,,,,,,,,,,,,,,
97,PT04M33.00S,2023-01-12T03:24:59.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,18,16,2023-01-12T03:25:03Z,920000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,96.0,5.0,4.0,1.0,,,,,,,,,,,,
98,PT04M30.00S,2023-01-12T03:25:02.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,27.54599211563732,20.833333333333336,1610612758,18,16,2023-01-12T03:25:07Z,930000,False,146.0,206.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,25.27,Missed,,,,,,,,,,,,,,,,
99,PT04M26.00S,2023-01-12T03:25:06.0Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612758,18,16,2023-01-12T03:25:07Z,940000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,
100,PT04M25.00S,2023-01-12T03:25:08.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,22.158344283837057,87.25490196078431,1610612758,18,16,2023-01-12T03:25:12Z,950000,False,-186.0,156.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,24.29,Missed,,,,,,,,,,,,,,,,
101,PT04M22.00S,2023-01-12T03:25:11.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,18,16,2023-01-12T03:25:12Z,960000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,,,
102,PT04M08.00S,2023-01-12T03:25:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.19776609724047,51.9607843137255,1610612745,18,16,2023-01-12T03:38:03Z,970000,False,10.0,21.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.3,Missed,,,,,,,,,,,,,,,,
103,PT04M06.00S,2023-01-12T03:25:26.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,16,2023-01-12T03:25:29Z,980000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,102.0,6.0,5.0,1.0,,,,,,,,,,,,
104,PT04M02.00S,2023-01-12T03:25:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,8.09789750328515,49.01960784313725,1610612758,20,16,2023-01-12T03:25:44Z,990000,False,5.0,24.0,1,left,H. Barnes running finger roll Layup (7 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,running finger roll,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,2.41,Made,,,,,7.0,D. Mitchell,1630558.0,1.0,,,,,,,,
106,PT03M43.00S,2023-01-12T03:25:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,89.04402102496715,35.049019607843135,1610612745,20,16,2023-01-12T03:39:02Z,1010000,False,-75.0,50.0,1,right,MISS K. Porter Jr. 9' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,9.03,Missed,,,,,,,,,,,,,,,,
107,PT03M43.00S,2023-01-12T03:25:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,20,16,2023-01-12T03:25:57Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,106.0,,,,,,,,,,,,,,,
108,PT03M43.00S,2023-01-12T03:25:54.8Z,1,REGULAR,foul,personal,[],1627734,,,1610612745,20,16,2023-01-12T03:26:17Z,1030000,False,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1628981]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,1.0,0.0,Fernando,1628981.0,,,,
110,PT03M43.00S,2023-01-12T03:26:11.8Z,1,REGULAR,substitution,out,[],1629056,,,1610612745,20,16,2023-01-12T03:26:20Z,1050000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2023-01-12T03:26:11.8Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,20,16,2023-01-12T03:26:20Z,1060000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M43.00S,2023-01-12T03:26:11.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612745,20,16,2023-01-12T03:26:20Z,1070000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M43.00S,2023-01-12T03:26:11.8Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,20,16,2023-01-12T03:26:20Z,1080000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M39.00S,2023-01-12T03:26:34.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,71.04139290407359,77.45098039215686,1610612745,20,16,2023-01-12T03:26:40Z,1090000,False,137.0,220.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.91,Missed,,,,,,,,,,,,,,,,
115,PT03M35.00S,2023-01-12T03:26:38.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,20,16,2023-01-12T03:26:40Z,1100000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,114.0,7.0,6.0,1.0,,,,,,,,,,,,
116,PT03M25.00S,2023-01-12T03:26:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.915243101182654,51.470588235294116,1610612758,22,16,2023-01-12T03:40:18Z,1110000,False,-7.0,13.0,1,left,D. Sabonis driving Layup (7 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.45,Made,,,,,7.0,M. Monk,1628370.0,1.0,,,,,,,,
117,PT03M12.00S,2023-01-12T03:27:01.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,91.67214191852825,50.73529411764706,1610612745,22,18,2023-01-12T03:27:06Z,1120000,False,4.0,26.0,1,right,K. Martin Jr. cutting DUNK (2 PTS) (J. Tate 1 AST),"[1630231, 1630256]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,2.61,Made,,,,,2.0,J. Tate,1630256.0,1.0,,,,,,,,
120,PT02M58.00S,2023-01-12T03:27:23.7Z,1,REGULAR,3pt,Jump Shot,[],1631099,12.171484888304862,5.637254901960785,1610612758,22,18,2023-01-12T03:42:01Z,1150000,False,222.0,62.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,23.03,Missed,,,,,,,,,,,,,,,,
121,PT02M57.00S,2023-01-12T03:27:24.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,18,2023-01-12T03:42:01Z,1160000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,120.0,3.0,2.0,1.0,,,,,,,,,,,,
122,PT02M48.00S,2023-01-12T03:27:28.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.72339027595268,44.36274509803921,1610612745,22,20,2023-01-12T03:27:54Z,1170000,False,-28.0,16.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (K. Porter Jr. 3 AST),"[1630231, 1629645]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,3.24,Made,,,,,4.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,
124,PT02M48.00S,2023-01-12T03:27:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,22,20,2023-01-12T05:24:47Z,1190000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,22,20,2023-01-12T03:30:14Z,1200000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,22,20,2023-01-12T03:30:14Z,1210000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,22,20,2023-01-12T03:30:14Z,1220000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,out,[],203084,,,1610612758,22,20,2023-01-12T03:30:14Z,1230000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,out,[],1631095,,,1610612758,22,20,2023-01-12T03:30:14Z,1240000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,in,[],1629644,,,1610612758,22,20,2023-01-12T03:30:14Z,1250000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,22,20,2023-01-12T03:30:14Z,1260000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,22,20,2023-01-12T03:30:14Z,1270000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,22,20,2023-01-12T03:30:14Z,1280000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M48.00S,2023-01-12T03:28:14.2Z,1,REGULAR,substitution,in,[],1631106,,,1610612758,22,20,2023-01-12T03:30:14Z,1290000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M35.00S,2023-01-12T03:30:30.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612758,22,20,2023-01-12T03:30:44Z,1300000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Monk 2 FT),"[1631106, 1628370]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,,,
137,PT02M35.00S,2023-01-12T03:30:55.9Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,23,20,2023-01-12T03:30:55Z,1320000,False,,,0,,M. Monk Free Throw 1 of 2 (1 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
138,PT02M35.00S,2023-01-12T03:31:10.6Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,24,20,2023-01-12T03:31:10Z,1330000,False,,,0,,M. Monk Free Throw 2 of 2 (2 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
139,PT02M28.00S,2023-01-12T03:31:21.4Z,1,REGULAR,foul,personal,[],1628370,,,1610612745,24,20,2023-01-12T03:32:09Z,1340000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1630256]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,1626302.0,,,,,,,,,,,,1.0,0.0,Tate,1630256.0,,,,
141,PT02M15.00S,2023-01-12T03:32:13.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.9862023653088,47.05882352941176,1610612745,24,22,2023-01-12T03:32:18Z,1360000,False,-15.0,13.0,1,right,K. Martin Jr. cutting DUNK (6 PTS) (J. Tate 2 AST),"[1630231, 1630256]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,1.99,Made,,,,,6.0,J. Tate,1630256.0,2.0,,,,,,,,
143,PT02M02.00S,2023-01-12T03:32:25.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,6.915243101182654,52.450980392156865,1610612758,24,22,2023-01-12T03:32:32Z,1380000,False,-12.0,13.0,1,left,MISS M. Monk driving Hook,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.75,Missed,,,,,,,,,,,,,,,,
144,PT01M57.00S,2023-01-12T03:32:30.2Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,24,22,2023-01-12T03:32:32Z,1390000,False,,,0,,C. Metu REBOUND (Off:1 Def:0),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,
145,PT01M57.00S,2023-01-12T03:32:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,5.590000152587891,50.0,1610612758,24,22,2023-01-12T03:32:29Z,1400000,False,0.0,0.0,1,left,MISS C. Metu tip Layup,[1629002],1610612758.0,SAC,tip,,,Metu,C. Metu,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
146,PT01M57.00S,2023-01-12T03:32:30.5Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,24,22,2023-01-12T03:32:30Z,1410000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
147,PT01M48.00S,2023-01-12T03:32:39.1Z,1,REGULAR,3pt,Jump Shot,[],1631106,71.17279894875165,78.67647058823529,1610612745,24,22,2023-01-12T03:32:44Z,1420000,False,143.0,218.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,26.14,Missed,,,,,,,,,,,,,,,,
148,PT01M44.00S,2023-01-12T03:32:43.1Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,24,22,2023-01-12T03:32:44Z,1430000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,
149,PT01M42.00S,2023-01-12T03:32:47.9Z,1,REGULAR,turnover,traveling,[],1630256,,,1610612745,24,22,2023-01-12T03:32:56Z,1440000,False,,,0,,J. Tate traveling TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,,,,,,,,,,,,,,,,,,
150,PT01M42.00S,2023-01-12T03:32:54.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612758,24,22,2023-01-12T03:33:00Z,1450000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M42.00S,2023-01-12T03:32:54.7Z,1,REGULAR,substitution,in,[],201569,,,1610612758,24,22,2023-01-12T03:33:00Z,1460000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M37.00S,2023-01-12T03:33:11.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,23.73521681997372,84.31372549019608,1610612758,24,22,2023-01-12T03:33:19Z,1470000,False,-172.0,171.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,24.2,Missed,,,,,,,,,,,,,,,,
153,PT01M33.00S,2023-01-12T03:33:15.7Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,24,22,2023-01-12T03:33:19Z,1480000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,152.0,3.0,2.0,1.0,,,,,,,,,,,,
154,PT01M25.00S,2023-01-12T03:33:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.06636005256242,51.71568627450981,1610612745,24,24,2023-01-12T03:33:28Z,1490000,False,9.0,22.0,1,right,E. Gordon driving Layup (4 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,2.37,Made,,,,,4.0,,,,,,,,,,,
155,PT01M14.00S,2023-01-12T03:33:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.434296977660972,48.03921568627451,1610612758,26,24,2023-01-12T03:47:59Z,1500000,False,10.0,64.0,1,left,D. Fox 6' driving floating Jump Shot (4 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,6.51,Made,,,,,4.0,,,,,,,,,,,
156,PT01M04.00S,2023-01-12T03:33:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630231,76.2976346911958,87.5,1610612745,26,24,2023-01-12T03:33:50Z,1510000,False,188.0,170.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,25.33,Missed,,,,,,,,,,,,,,,,
157,PT01M00.00S,2023-01-12T03:33:48.3Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,26,24,2023-01-12T03:33:48Z,1520000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,
158,PT00M57.10S,2023-01-12T03:33:53.6Z,1,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612745,26,24,2023-01-12T03:34:15Z,1530000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1629002, 1630231]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,,,1.0,0.0,Martin Jr.,1630231.0,,,,
160,PT00M57.10S,2023-01-12T03:34:19.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612745,26,24,2023-01-12T03:34:46Z,1550000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
161,PT00M57.10S,2023-01-12T03:34:19.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,26,24,2023-01-12T03:34:46Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,
162,PT00M57.10S,2023-01-12T03:34:22.0Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,26,24,2023-01-12T03:34:35Z,1570000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M57.10S,2023-01-12T03:34:22.0Z,1,REGULAR,substitution,in,[],1630224,,,1610612745,26,24,2023-01-12T03:34:35Z,1580000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M57.10S,2023-01-12T03:34:19.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630231,,,1610612745,26,24,2023-01-12T03:34:46Z,1590000,False,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
165,PT00M55.00S,2023-01-12T03:34:22.0Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,26,24,2023-01-12T03:34:46Z,1600000,False,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,
