actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
33,PT09M14.00S,2022-12-24T03:14:38.0Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612758,8,3,2022-12-24T03:14:51Z,330000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629655, 1627734]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,203054.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,
35,PT09M14.00S,2022-12-24T03:15:09.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627734,,,1610612758,9,3,2022-12-24T03:17:21Z,350000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
36,PT09M14.00S,2022-12-24T03:15:09.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627734,,,1610612758,10,3,2022-12-24T03:17:21Z,360000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
37,PT08M56.00S,2022-12-24T03:15:51.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,25.837713534822605,15.686274509803921,1610612764,10,3,2022-12-24T03:15:56Z,370000,False,172.0,190.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2022-12-24T03:15:54.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,3,2022-12-24T03:15:56Z,380000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M48.00S,2022-12-24T03:15:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,92.85479632063075,55.88235294117647,1610612758,10,3,2022-12-24T03:16:07Z,390000,False,29.0,15.0,1,right,MISS D. Sabonis running Layup,[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
40,PT08M45.00S,2022-12-24T03:16:02.7Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,10,3,2022-12-24T03:16:07Z,400000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M42.00S,2022-12-24T03:16:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,7.178055190538765,40.931372549019606,1610612764,10,5,2022-12-24T03:16:10Z,410000,False,45.0,15.0,1,left,K. Kuzma running Layup (2 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M24.00S,2022-12-24T03:16:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,55.14705882352941,1610612758,12,5,2022-12-24T03:16:33Z,420000,False,26.0,15.0,1,right,D. Sabonis driving Layup (6 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,6.0,,,,,,,,,,,,,
43,PT08M07.00S,2022-12-24T03:16:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,6.783837056504599,57.59803921568627,1610612764,12,7,2022-12-24T03:16:47Z,430000,False,-38.0,11.0,1,left,K. Kuzma turnaround bank Jump Shot (4 PTS),[1628398],1610612764.0,WAS,turnaround bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,4.0,,,,,,,,,,,,,
44,PT07M44.00S,2022-12-24T03:17:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.38042049934296,59.31372549019608,1610612758,12,7,2022-12-24T03:17:08Z,440000,False,47.0,10.0,1,right,MISS H. Barnes driving finger roll Layup - blocked,"[203084, 204001]",1610612758.0,SAC,driving finger roll,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,Porzingis,204001.0,,,
62,PT07M44.00S,2022-12-24T03:17:03.5Z,1,REGULAR,block,,[],204001,,,1610612758,12,7,2022-12-24T03:21:24Z,445000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M41.00S,2022-12-24T03:17:06.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,12,7,2022-12-24T03:17:08Z,450000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M38.00S,2022-12-24T03:17:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,6.258212877792378,45.09803921568628,1610612764,12,9,2022-12-24T03:17:19Z,460000,False,25.0,6.0,1,left,B. Beal running reverse Layup (5 PTS) (K. Kuzma 1 AST),"[203078, 1628398]",1610612764.0,WAS,running reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,5.0,,,,,,K. Kuzma,1628398.0,1.0,,,,,
48,PT07M18.00S,2022-12-24T03:17:29.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,72.48685939553219,79.65686274509804,1610612758,12,9,2022-12-24T03:17:34Z,480000,False,148.0,206.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2022-12-24T03:17:32.2Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,12,9,2022-12-24T03:17:34Z,490000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT07M13.00S,2022-12-24T03:17:35.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,78.13731931668858,43.38235294117647,1610612758,14,9,2022-12-24T03:17:40Z,500000,False,-33.0,153.0,1,right,D. Sabonis 15' Jump Shot (8 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.65,Made,,,,,8.0,,,,,,K. Murray,1631099.0,1.0,,,,,
52,PT07M10.00S,2022-12-24T03:17:42.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,9,2022-12-24T03:17:42Z,520000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M10.00S,2022-12-24T03:19:27.5Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,14,9,2022-12-24T03:20:37Z,530000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2022-12-24T03:19:27.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,14,9,2022-12-24T03:20:37Z,540000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2022-12-24T03:19:27.5Z,1,REGULAR,substitution,in,[],201959,,,1610612764,14,9,2022-12-24T03:20:37Z,550000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2022-12-24T03:19:27.5Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,14,9,2022-12-24T03:20:37Z,560000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M54.00S,2022-12-24T03:20:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,6.389618922470433,65.44117647058823,1610612764,14,11,2022-12-24T03:21:04Z,570000,False,-77.0,8.0,1,left,B. Beal 7' pullup Jump Shot (7 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,,,,,7.0,,,,,,,,,,,,,
58,PT06M54.00S,2022-12-24T03:20:59.6Z,1,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612764,14,11,2022-12-24T03:21:15Z,580000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Beal 1 FT),"[1627734, 203078]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203054.0,1.0,0.0,Beal,203078.0,,,,,,,,
60,PT06M54.00S,2022-12-24T03:21:21.3Z,1,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,14,11,2022-12-24T03:21:28Z,600000,False,,,0,,MISS B. Beal Free Throw 1 of 1,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2022-12-24T03:21:25.3Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,14,11,2022-12-24T03:24:38Z,610000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,
63,PT06M49.00S,2022-12-24T03:21:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,5.732588699080158,47.05882352941176,1610612764,14,13,2022-12-24T03:21:31Z,620000,False,15.0,1.0,1,left,B. Beal driving Layup (9 PTS) (K. Porzingis 1 AST),"[203078, 204001]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,9.0,,,,,,K. Porzingis,204001.0,1.0,,,,,
64,PT06M36.00S,2022-12-24T03:21:38.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,49.01960784313725,1610612758,17,13,2022-12-24T03:21:45Z,630000,False,-5.0,260.0,1,right,K. Huerter 26' 3PT  (7 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,7.0,,,,,,D. Sabonis,1627734.0,3.0,,,,,
67,PT06M10.00S,2022-12-24T03:22:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,9.937582128777924,51.71568627450981,1610612764,17,13,2022-12-24T03:22:25Z,660000,False,-9.0,41.0,1,left,MISS K. Porzingis driving floating Shot,[204001],1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
68,PT06M08.00S,2022-12-24T03:22:22.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,17,13,2022-12-24T03:22:25Z,670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,67.0,3.0,2.0,1.0,,,,,,,,,,,,,,
69,PT06M01.00S,2022-12-24T03:22:33.9Z,1,REGULAR,foul,personal,[],201959,,,1610612758,17,13,2022-12-24T03:22:47Z,680000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1627734]",1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,,,,,202041.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,
71,PT06M01.00S,2022-12-24T03:22:49.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,17,13,2022-12-24T03:22:55Z,700000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M01.00S,2022-12-24T03:22:49.8Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,17,13,2022-12-24T03:22:55Z,710000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M47.00S,2022-12-24T03:23:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,82.21090670170827,47.30392156862745,1610612758,17,13,2022-12-24T03:23:20Z,720000,False,-13.0,115.0,1,right,MISS D. Sabonis 11' fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2022-12-24T03:23:18.3Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,17,13,2022-12-24T03:23:18Z,730000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M41.00S,2022-12-24T03:23:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629060,6.521024967148489,48.03921568627451,1610612764,17,15,2022-12-24T03:23:30Z,740000,False,10.0,9.0,1,left,R. Hachimura running finger roll Layup (2 PTS),[1629060],1610612764.0,WAS,running finger roll,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,2.0,,,,,,,,,,,,,
76,PT05M28.00S,2022-12-24T03:23:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,91.01511169513797,35.78431372549019,1610612758,17,15,2022-12-24T03:23:39Z,750000,False,-71.0,32.0,1,right,MISS K. Huerter 7' turnaround bank Shot,[1628989],1610612758.0,SAC,turnaround bank,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2022-12-24T03:23:36.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,17,15,2022-12-24T03:23:39Z,760000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT05M23.00S,2022-12-24T03:23:38.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628420,23.340998685939553,43.627450980392155,1610612764,17,17,2022-12-24T03:23:47Z,770000,False,32.0,167.0,1,left,M. Morris 16' running pullup Jump Shot (2 PTS),[1628420],1610612764.0,WAS,running pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Center,16.99,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M06.00S,2022-12-24T03:23:55.5Z,1,REGULAR,3pt,Jump Shot,[],203084,74.32654402102497,83.08823529411765,1610612758,20,17,2022-12-24T03:27:18Z,780000,False,165.0,189.0,1,right,H. Barnes 25' 3PT pullup (5 PTS),[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.1,Made,,,,,5.0,,,,,,,,,,,,,
80,PT04M47.00S,2022-12-24T03:24:16.8Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612764,20,17,2022-12-24T03:24:35Z,790000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630558, 204001]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
82,PT04M47.00S,2022-12-24T03:24:44.7Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,20,17,2022-12-24T03:24:44Z,810000,False,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
