actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M29.00S,2022-10-23T02:23:16.8Z,1,REGULAR,substitution,out,[],1629644,,,1610612746,18,14,2022-10-23T02:23:26Z,840000,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M29.00S,2022-10-23T02:23:16.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612746,18,14,2022-10-23T02:23:26Z,850000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2022-10-23T02:23:39.7Z,1,REGULAR,2pt,Jump Shot,[],202694,10.85742444152431,73.77450980392157,1610612746,18,16,2022-10-23T02:23:46Z,860000,-119.0,50.0,1,left,M. Morris Sr. 12' fadeaway Jump Shot (4 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,12.88,Made,4.0,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2022-10-23T02:24:06.0Z,1,REGULAR,foul,offensive,[],1628370,,,1610612758,18,16,2022-10-23T02:24:14Z,880000,,,0,,M. Monk offensive FOUL (1 PF),"[1628370, 202694]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,16-24 Right,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Morris Sr.,202694.0
90,PT05M06.00S,2022-10-23T02:24:06.0Z,1,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,18,16,2022-10-23T02:24:06Z,900000,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,16-24 Right,,,,,,,,,,,,,1.0,,,1627526.0,,,,
92,PT04M45.00S,2022-10-23T02:24:40.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,9.806176084099869,96.32352941176471,1610612746,18,19,2022-10-23T02:24:46Z,920000,-232.0,40.0,1,left,L. Kennard 3PT pullup (3 PTS) (M. Morris Sr. 2 AST),"[1628379, 202694]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,23.5,Made,3.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,
94,PT04M33.00S,2022-10-23T02:24:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,66.83639947437582,57.59803921568627,1610612758,18,19,2022-10-23T02:24:58Z,940000,38.0,259.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
95,PT04M29.00S,2022-10-23T02:24:55.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,19,2022-10-23T02:24:58Z,950000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,94.0,3.0,2.0,1.0,,,,,,,,,,
96,PT04M20.00S,2022-10-23T02:25:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,5.601182654402102,65.19607843137256,1610612746,18,21,2022-10-23T02:25:20Z,960000,-76.0,0.0,1,left,M. Morris Sr. 7' pullup Jump Shot (6 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,6.0,,,,,,,,,,,,,,,,,
97,PT04M03.00S,2022-10-23T02:25:21.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,82.34231274638634,5.637254901960785,1610612758,21,21,2022-10-23T02:25:28Z,970000,-222.0,113.0,1,right,K. Murray 24' 3PT  (3 PTS) (D. Fox 2 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,24.92,Made,3.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
99,PT03M46.00S,2022-10-23T02:25:38.8Z,1,REGULAR,2pt,Jump Shot,[],1626181,11.645860709592641,18.38235294117647,1610612746,21,23,2022-10-23T02:25:44Z,990000,158.0,57.0,1,left,N. Powell 16' pullup Jump Shot (2 PTS) (P. George 2 AST),"[1626181, 202331]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,16.81,Made,2.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
102,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,21,23,2022-10-23T02:26:15Z,1020000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,21,23,2022-10-23T02:26:15Z,1030000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,21,23,2022-10-23T02:26:15Z,1040000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,out,[],1626181,,,1610612758,21,23,2022-10-23T02:26:15Z,1050000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612758,21,23,2022-10-23T02:26:15Z,1060000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,21,23,2022-10-23T02:26:15Z,1070000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,21,23,2022-10-23T02:26:15Z,1080000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,in,[],203084,,,1610612758,21,23,2022-10-23T02:26:15Z,1090000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,in,[],201587,,,1610612758,21,23,2022-10-23T02:26:15Z,1100000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2022-10-23T02:25:56.3Z,1,REGULAR,substitution,in,[],1629611,,,1610612758,21,23,2022-10-23T02:26:15Z,1110000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2022-10-23T02:26:32.4Z,1,REGULAR,3pt,Jump Shot,[],203084,81.94809461235218,5.147058823529411,1610612758,21,23,2022-10-23T02:26:42Z,1120000,-224.0,117.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2022-10-23T02:26:34.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,21,23,2022-10-23T02:26:42Z,1130000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,112.0,,,,,,,,,,,,,
115,PT03M08.00S,2022-10-23T02:26:57.2Z,1,REGULAR,2pt,Jump Shot,[],1628379,27.283180026281208,36.76470588235294,1610612746,21,23,2022-10-23T02:27:02Z,1150000,66.0,204.0,1,left,MISS L. Kennard 21' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,21.45,Missed,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2022-10-23T02:27:00.2Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,21,23,2022-10-23T02:27:02Z,1160000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT02M57.00S,2022-10-23T02:27:07.2Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,21,23,2022-10-23T02:27:14Z,1170000,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 201587]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Batum,201587.0,,,,,
118,PT02M57.00S,2022-10-23T02:27:07.2Z,1,REGULAR,steal,,[],201587,,,1610612746,21,23,2022-10-23T02:27:11Z,1180000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M43.00S,2022-10-23T02:27:21.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,30.042706964520367,28.676470588235293,1610612746,21,26,2022-10-23T02:27:29Z,1190000,107.0,230.0,1,left,N. Batum 25' 3PT  (3 PTS) (P. George 3 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,25.34,Made,3.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
156,PT02M17.00S,2022-10-23T02:27:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.29829172141919,51.447610294117645,1610612758,21,26,2022-10-23T02:37:43Z,1225000,7.0,10.0,1,right,MISS H. Barnes Layup - blocked,"[203084, 202331]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,George,202331.0,,,,,,,,
157,PT02M17.00S,2022-10-23T02:27:50.8Z,1,REGULAR,block,,[],202331,,,1610612758,21,26,2022-10-23T02:37:43Z,1227500,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT02M17.00S,2022-10-23T02:27:50.8Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,21,26,2022-10-23T02:37:43Z,1228750,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,156.0,4.0,4.0,0.0,,,,,,,,,,
123,PT02M10.00S,2022-10-23T02:27:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,8.09789750328515,42.40196078431372,1610612746,21,26,2022-10-23T02:37:43Z,1230000,38.0,24.0,1,left,MISS L. Kennard Layup - blocked,"[1628379, 1631099]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
124,PT02M10.00S,2022-10-23T02:27:54.2Z,1,REGULAR,block,,[],1631099,,,1610612746,21,26,2022-10-23T02:27:56Z,1240000,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M07.00S,2022-10-23T02:27:57.2Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,21,26,2022-10-23T02:28:06Z,1250000,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,
126,PT01M56.00S,2022-10-23T02:28:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.32917214191852,47.794117647058826,1610612758,21,26,2022-10-23T02:28:24Z,1260000,-11.0,20.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
127,PT01M54.00S,2022-10-23T02:28:10.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,21,26,2022-10-23T02:28:24Z,1270000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,
128,PT01M41.00S,2022-10-23T02:28:23.3Z,1,REGULAR,3pt,Jump Shot,[],202331,29.6484888304862,27.205882352941174,1610612746,21,26,2022-10-23T02:31:41Z,1280000,114.0,226.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
129,PT01M39.00S,2022-10-23T02:28:25.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,21,26,2022-10-23T02:28:28Z,1290000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,
130,PT01M30.00S,2022-10-23T02:28:34.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.19776609724047,59.068627450980394,1610612758,21,26,2022-10-23T02:28:47Z,1300000,45.0,21.0,1,right,MISS D. Sabonis turnaround Hook,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
131,PT01M28.00S,2022-10-23T02:28:36.9Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,21,26,2022-10-23T02:28:36Z,1310000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,
132,PT01M12.00S,2022-10-23T02:28:52.9Z,1,REGULAR,3pt,Jump Shot,[],1628379,32.276609724047304,43.38235294117647,1610612746,21,26,2022-10-23T02:28:58Z,1320000,33.0,251.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
133,PT01M08.00S,2022-10-23T02:28:56.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,21,26,2022-10-23T02:28:58Z,1330000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,132.0,5.0,4.0,1.0,,,,,,,,,,
134,PT00M55.20S,2022-10-23T02:29:12.3Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612758,21,26,2022-10-23T02:29:38Z,1340000,,,0,,T. Mann shooting personal FOUL (1 PF) (Murray 2 FT),"[1629611, 1631099]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Murray,1631099.0
136,PT00M55.20S,2022-10-23T02:29:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,21,26,2022-10-23T02:29:36Z,1360000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M55.20S,2022-10-23T02:30:34.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,21,26,2022-10-23T02:31:12Z,1370000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
138,PT00M55.20S,2022-10-23T02:31:53.8Z,1,REGULAR,substitution,out,[],202694,,,1610612758,21,26,2022-10-23T02:32:15Z,1380000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M55.20S,2022-10-23T02:31:53.8Z,1,REGULAR,substitution,out,[],202331,,,1610612758,21,26,2022-10-23T02:32:15Z,1390000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M55.20S,2022-10-23T02:31:53.8Z,1,REGULAR,substitution,in,[],203496,,,1610612758,21,26,2022-10-23T02:32:15Z,1400000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M55.20S,2022-10-23T02:31:53.8Z,1,REGULAR,substitution,in,[],1629599,,,1610612758,21,26,2022-10-23T02:32:15Z,1410000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M55.20S,2022-10-23T02:32:41.5Z,1,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,22,26,2022-10-23T02:32:41Z,1420000,,,0,,K. Murray Free Throw 1 of 2 (4 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
143,PT00M55.20S,2022-10-23T02:32:56.4Z,1,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,23,26,2022-10-23T02:32:56Z,1430000,,,0,,K. Murray Free Throw 2 of 2 (5 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
144,PT00M37.80S,2022-10-23T02:33:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612746,23,26,2022-10-23T02:33:40Z,1440000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Coffey 2 FT),"[1627734, 1629599]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Coffey,1629599.0
146,PT00M37.80S,2022-10-23T02:33:41.7Z,1,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,23,27,2022-10-23T02:33:57Z,1460000,,,0,,A. Coffey Free Throw 1 of 2 (1 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT00M37.80S,2022-10-23T02:33:41.7Z,1,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,23,27,2022-10-23T02:33:57Z,1470000,,,0,,MISS A. Coffey Free Throw 2 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT00M35.20S,2022-10-23T02:33:44.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,23,27,2022-10-23T02:33:57Z,1480000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,147.0,6.0,5.0,1.0,,,,,,,,,,
149,PT00M31.20S,2022-10-23T02:34:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,93.64323258869908,45.83333333333333,1610612758,23,27,2022-10-23T02:34:56Z,1490000,-21.0,7.0,1,right,MISS D. Mitchell running Layup,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
150,PT00M29.00S,2022-10-23T02:34:02.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,23,27,2022-10-23T02:34:08Z,1500000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,
151,PT00M19.00S,2022-10-23T02:34:13.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629599,9.674770039421814,51.71568627450981,1610612746,23,29,2022-10-23T02:34:18Z,1510000,-9.0,38.0,1,left,A. Coffey driving Hook (3 PTS),[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,3.94,Made,3.0,,,,,,,,,,,,,,,,,
152,PT00M01.80S,2022-10-23T02:34:35.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,91.14651773981603,95.58823529411765,1610612758,26,29,2022-10-23T02:34:41Z,1520000,228.0,31.0,1,right,K. Murray 3PT  (8 PTS) (D. Mitchell 1 AST),"[1631099, 1630558]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.0,Made,8.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
154,PT00M00.00S,2022-10-23T02:34:47.9Z,1,REGULAR,period,end,[],0,,,1610612746,26,29,2022-10-23T02:34:47Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-10-23T02:37:31.9Z,2,REGULAR,period,start,[],0,,,1610612746,26,29,2022-10-23T02:37:31Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M42.00S,2022-10-23T02:37:48.7Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,26,29,2022-10-23T02:37:57Z,1560000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1628370]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,
160,PT11M42.00S,2022-10-23T02:37:48.7Z,2,REGULAR,steal,,[],1628370,,,1610612758,26,29,2022-10-23T02:37:51Z,1570000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
161,PT11M36.00S,2022-10-23T02:37:54.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,93.11760840998686,45.34313725490196,1610612758,26,29,2022-10-23T02:40:13Z,1580000,-23.0,12.0,1,right,MISS M. Monk running Layup,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
162,PT11M33.00S,2022-10-23T02:37:57.3Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,26,29,2022-10-23T02:39:32Z,1590000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
163,PT11M21.00S,2022-10-23T02:38:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201587,7.440867279894875,49.50980392156863,1610612746,26,31,2022-10-23T02:40:46Z,1600000,2.0,17.0,1,left,N. Batum cutting Layup (5 PTS) (T. Mann 1 AST),"[201587, 1629611]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,1.76,Made,5.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
165,PT11M21.00S,2022-10-23T02:38:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,26,31,2022-10-23T02:38:39Z,1620000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M59.00S,2022-10-23T02:41:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.9862023653088,45.588235294117645,1610612758,26,31,2022-10-23T02:42:25Z,1630000,-22.0,13.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 201587]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,Batum,201587.0,,,,,,,,
167,PT10M59.00S,2022-10-23T02:41:25.5Z,2,REGULAR,block,,[],201587,,,1610612758,26,31,2022-10-23T02:41:28Z,1640000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT10M56.00S,2022-10-23T02:41:28.5Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,26,31,2022-10-23T02:41:36Z,1650000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
169,PT10M51.00S,2022-10-23T02:41:37.8Z,2,REGULAR,foul,offensive,[],203496,,,1610612746,26,31,2022-10-23T02:43:01Z,1660000,,,0,,R. Covington offensive FOUL (1 PF),"[203496, 1630558]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Mitchell,1630558.0
171,PT10M51.00S,2022-10-23T02:41:37.8Z,2,REGULAR,turnover,offensive foul,[],203496,,,1610612746,26,31,2022-10-23T02:41:37Z,1680000,,,0,,R. Covington offensive foul TURNOVER (1 TO),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
172,PT10M51.00S,2022-10-23T02:41:51.7Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,26,31,2022-10-23T02:41:58Z,1690000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M51.00S,2022-10-23T02:41:51.7Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,26,31,2022-10-23T02:41:58Z,1700000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
