actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
19,PT10M09.00S,2022-01-20T01:42:45.4Z,1,REGULAR,2pt,Jump Shot,[],1627783,25.57490144546649,47.05882352941176,1610612761,6,5,2022-01-20T01:42:54Z,190000,15.0,188.0,1,left,MISS P. Siakam 18' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M06.00S,2022-01-20T01:42:48.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,6,5,2022-01-20T01:42:54Z,200000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT09M54.00S,2022-01-20T01:43:00.6Z,1,REGULAR,3pt,Jump Shot,[],1628467,91.40932982917214,95.58823529411765,1610612742,6,5,2022-01-20T01:43:15Z,210000,228.0,28.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M50.00S,2022-01-20T01:43:04.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,6,5,2022-01-20T01:43:15Z,220000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT09M45.00S,2022-01-20T01:43:09.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,5.995400788436268,49.26470588235294,1610612761,6,7,2022-01-20T01:43:24Z,230000,4.0,4.0,1,left,O. Anunoby running DUNK (5 PTS) (P. Siakam 1 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,0.54,Made,5.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,,
25,PT09M31.00S,2022-01-20T01:43:25.6Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,6,7,2022-01-20T01:43:32Z,250000,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (1 TO),[1627827],1610612742.0,DAL,step,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
26,PT09M20.00S,2022-01-20T01:43:48.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,27.414586070959263,70.58823529411765,1610612761,6,7,2022-01-20T01:46:01Z,260000,-103.0,205.0,1,left,MISS O. Anunoby 22' pullup Shot,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2022-01-20T01:43:50.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,7,2022-01-20T01:43:53Z,270000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT09M07.00S,2022-01-20T01:44:01.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.64323258869908,52.20588235294118,1610612742,8,7,2022-01-20T01:44:05Z,280000,11.0,7.0,1,right,K. Porzingis cutting DUNK (4 PTS) (D. Finney-Smith 1 AST),"[204001, 1627827]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.32,Made,4.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
30,PT08M58.00S,2022-01-20T01:44:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,6.521024967148489,45.83333333333333,1610612761,8,9,2022-01-20T01:44:38Z,300000,21.0,9.0,1,left,F. VanVleet driving floating Jump Shot (2 PTS),[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,2.26,Made,2.0,,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2022-01-20T01:44:14.7Z,1,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612761,8,9,2022-01-20T01:44:22Z,310000,,,0,,J. Brunson shooting personal FOUL (1 PF) (VanVleet 1 FT),"[1628973, 1627832]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,1199.0,1.0,0.0,VanVleet,1627832.0,,,,,,
33,PT08M58.00S,2022-01-20T01:44:37.5Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,8,10,2022-01-20T01:44:37Z,330000,,,0,,F. VanVleet Free Throw 1 of 1 (3 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
34,PT08M44.00S,2022-01-20T01:44:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,33.33333333333333,1610612742,11,10,2022-01-20T01:44:58Z,340000,-83.0,249.0,1,right,L. Doncic 26' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.29,Made,5.0,,,,,,,,,,,,,,,,,,
35,PT08M16.00S,2022-01-20T01:45:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.389618922470433,46.568627450980394,1610612761,11,10,2022-01-20T01:45:26Z,350000,17.0,8.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M15.00S,2022-01-20T01:45:23.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,11,10,2022-01-20T01:45:23Z,360000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M11.00S,2022-01-20T01:45:27.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627827,94.03745072273325,50.49019607843137,1610612742,13,10,2022-01-20T01:45:31Z,370000,2.0,4.0,1,right,D. Finney-Smith alley-oop DUNK (2 PTS) (L. Doncic 1 AST),"[1627827, 1629029]",1610612742.0,DAL,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,0.43,Made,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,,
39,PT07M51.00S,2022-01-20T01:45:47.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,10.463206307490145,50.98039215686274,1610612761,13,12,2022-01-20T01:45:53Z,390000,-5.0,46.0,1,left,S. Barnes turnaround Hook (4 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,4.62,Made,4.0,,,,,,,,,,,,,,,,,,
40,PT07M35.00S,2022-01-20T01:46:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.68528252299606,50.0,1610612742,13,12,2022-01-20T01:49:26Z,400000,0.0,120.0,1,right,MISS J. Brunson 11' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,11.97,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M32.00S,2022-01-20T01:46:06.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,13,12,2022-01-20T01:46:09Z,410000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
42,PT07M28.00S,2022-01-20T01:46:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,6.389618922470433,49.50980392156863,1610612761,13,14,2022-01-20T01:46:17Z,420000,2.0,8.0,1,left,O. Anunoby running Layup (7 PTS) (P. Siakam 2 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,0.8,Made,7.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,,
44,PT07M07.00S,2022-01-20T01:46:31.7Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612742,13,14,2022-01-20T01:46:36Z,440000,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 1627783]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,
45,PT07M07.00S,2022-01-20T01:46:31.7Z,1,REGULAR,steal,,[],1627783,,,1610612761,13,14,2022-01-20T01:46:33Z,450000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M59.00S,2022-01-20T01:46:39.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,29.6484888304862,24.264705882352942,1610612761,13,14,2022-01-20T01:46:44Z,460000,129.0,226.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
47,PT06M57.00S,2022-01-20T01:46:41.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,13,14,2022-01-20T01:46:44Z,470000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,
48,PT06M45.00S,2022-01-20T01:46:54.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,81.94809461235218,6.372549019607843,1610612742,13,14,2022-01-20T01:46:58Z,480000,-218.0,117.0,1,right,MISS L. Doncic 24' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M43.00S,2022-01-20T01:46:56.1Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,13,14,2022-01-20T01:47:19Z,490000,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,
50,PT06M43.00S,2022-01-20T01:46:58.3Z,1,REGULAR,foul,personal,[],1628384,,,1610612742,13,14,2022-01-20T01:55:40Z,500000,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1628467]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,201245.0,1.0,0.0,Kleber,1628467.0,,,,,,
52,PT06M43.00S,2022-01-20T01:47:06.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,14,2022-01-20T01:47:06Z,520000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M27.00S,2022-01-20T01:50:21.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,13,14,2022-01-20T01:50:45Z,530000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,
54,PT06M19.00S,2022-01-20T01:50:46.1Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,13,14,2022-01-20T01:50:59Z,540000,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (1 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
55,PT06M03.00S,2022-01-20T01:51:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,86.94152431011827,51.470588235294116,1610612742,13,14,2022-01-20T01:51:49Z,550000,7.0,70.0,1,right,MISS L. Doncic 7' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M00.00S,2022-01-20T01:51:13.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,13,14,2022-01-20T01:51:15Z,560000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,
57,PT05M56.00S,2022-01-20T01:51:16.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,32.013797634691194,26.225490196078432,1610612761,13,14,2022-01-20T01:52:16Z,570000,119.0,248.0,1,left,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
58,PT05M54.00S,2022-01-20T01:51:18.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,14,2022-01-20T01:51:23Z,580000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,
59,PT05M50.00S,2022-01-20T01:51:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,89.96386333771353,47.30392156862745,1610612742,13,14,2022-01-20T01:51:28Z,590000,-13.0,42.0,1,right,MISS L. Doncic Layup,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,,
60,PT05M47.00S,2022-01-20T01:51:26.6Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,13,14,2022-01-20T01:51:28Z,600000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,
61,PT05M42.00S,2022-01-20T01:51:32.5Z,1,REGULAR,foul,personal,[],1629029,,,1610612761,13,14,2022-01-20T01:51:52Z,610000,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 1628384]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,201245.0,1.0,0.0,Anunoby,1628384.0,,,,,,
63,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,out,[],1628467,,,1610612761,13,14,2022-01-20T01:51:49Z,630000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,out,[],204001,,,1610612761,13,14,2022-01-20T01:51:49Z,640000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,out,[],1630173,,,1610612761,13,14,2022-01-20T01:51:49Z,650000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,in,[],203501,,,1610612761,13,14,2022-01-20T01:51:49Z,660000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,in,[],203939,,,1610612761,13,14,2022-01-20T01:51:49Z,670000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M42.00S,2022-01-20T01:51:36.9Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,13,14,2022-01-20T01:51:49Z,680000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M30.00S,2022-01-20T01:52:06.8Z,1,REGULAR,2pt,Jump Shot,[],1627783,8.360709592641262,70.58823529411765,1610612761,13,16,2022-01-20T01:52:12Z,690000,-103.0,26.0,1,left,P. Siakam 10' fadeaway Jump Shot (2 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,10.62,Made,2.0,,,,,,,,,,,,,,,,,,
70,PT05M20.00S,2022-01-20T01:52:20.2Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,13,16,2022-01-20T01:52:30Z,700000,,,0,,L. Doncic step out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,step,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
71,PT05M04.00S,2022-01-20T01:52:46.3Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,13,16,2022-01-20T01:52:51Z,710000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1627827]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,
72,PT05M04.00S,2022-01-20T01:52:46.3Z,1,REGULAR,steal,,[],1627827,,,1610612742,13,16,2022-01-20T01:52:47Z,720000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M59.00S,2022-01-20T01:52:51.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,79.97700394218134,91.17647058823529,1610612742,13,16,2022-01-20T01:52:56Z,730000,206.0,136.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
74,PT04M55.00S,2022-01-20T01:52:55.8Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,13,16,2022-01-20T01:52:56Z,740000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT04M42.00S,2022-01-20T01:53:08.0Z,1,REGULAR,2pt,Jump Shot,[],1627783,10.90670170827858,66.93474264705883,1610612761,13,16,2022-01-20T01:53:33Z,750000,-85.0,50.0,1,left,MISS P. Siakam 9' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,9.84,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M39.00S,2022-01-20T01:53:11.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,16,2022-01-20T01:53:13Z,760000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,75.0,3.0,3.0,0.0,,,,,,,,,,,
77,PT04M31.00S,2022-01-20T01:53:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.52496714848883,43.872549019607845,1610612742,15,16,2022-01-20T01:58:01Z,770000,-31.0,102.0,1,right,L. Doncic 10' driving floating Jump Shot (7 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,10.69,Made,7.0,,,,,,,,,,,,,,,,,,
78,PT04M31.00S,2022-01-20T01:53:23.6Z,1,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612742,15,16,2022-01-20T01:53:45Z,780000,,,0,,S. Barnes shooting personal FOUL (2 PF) (Doncic 1 FT),"[1630567, 1629029]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,201245.0,2.0,0.0,Doncic,1629029.0,,,,,,
80,PT04M31.00S,2022-01-20T01:53:30.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612742,15,16,2022-01-20T01:53:43Z,800000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M31.00S,2022-01-20T01:53:30.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612742,15,16,2022-01-20T01:53:43Z,810000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M31.00S,2022-01-20T01:53:30.5Z,1,REGULAR,substitution,in,[],1630551,,,1610612742,15,16,2022-01-20T01:53:43Z,820000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M31.00S,2022-01-20T01:53:30.5Z,1,REGULAR,substitution,in,[],1630173,,,1610612742,15,16,2022-01-20T01:53:43Z,830000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2022-01-20T01:53:58.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,16,16,2022-01-20T01:53:58Z,840000,,,0,,L. Doncic Free Throw 1 of 1 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
85,PT04M08.00S,2022-01-20T01:54:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628449,23.99802890932983,12.254901960784313,1610612761,16,19,2022-01-20T01:54:28Z,850000,189.0,173.0,1,left,C. Boucher 25' 3PT  (3 PTS) (F. VanVleet 2 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.61,Made,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
87,PT03M48.00S,2022-01-20T01:54:43.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,73.14388961892247,17.15686274509804,1610612742,16,19,2022-01-20T01:58:47Z,870000,-164.0,200.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
