actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M51.00S,2022-02-05T03:19:09.0Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,3,1,2022-02-05T03:19:09Z,170000,,,0,,J. Embiid Free Throw 2 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
18,PT10M36.00S,2022-02-05T03:19:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,90.09526938239159,44.85294117647059,1610612742,3,1,2022-02-05T03:19:36Z,180000,-26.0,41.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 203954]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,4.81,Missed,,,,,,,,,,,,,,Embiid,203954.0,,,,
19,PT10M36.00S,2022-02-05T03:19:25.8Z,1,REGULAR,block,,[],203954,,,1610612742,3,1,2022-02-05T03:23:31Z,190000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M32.00S,2022-02-05T03:19:29.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,3,1,2022-02-05T03:19:36Z,200000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M32.00S,2022-02-05T03:19:30.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,27.54599211563732,19.362745098039216,1610612755,3,1,2022-02-05T03:23:19Z,210000,153.0,206.0,1,left,MISS S. Curry 25' running 3PT,[203552],1610612755.0,PHI,running,,,Curry,S. Curry,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2022-02-05T03:19:33.9Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,3,1,2022-02-05T03:19:43Z,220000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
23,PT10M16.00S,2022-02-05T03:19:46.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,86.41590013140605,95.34313725490196,1610612742,6,1,2022-02-05T03:19:50Z,230000,227.0,75.0,1,right,D. Finney-Smith 3PT  (6 PTS) (J. Brunson 1 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.88,Made,,,,,6.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
25,PT10M01.00S,2022-02-05T03:20:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.90210249671485,41.17647058823529,1610612755,6,3,2022-02-05T03:20:04Z,250000,44.0,106.0,1,left,T. Harris 11' driving floating Jump Shot (2 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,11.52,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,,
27,PT09M57.00S,2022-02-05T03:20:05.8Z,1,REGULAR,3pt,Jump Shot,[],203493,77.87450722733246,88.97058823529412,1610612742,6,3,2022-02-05T03:20:10Z,270000,195.0,155.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M55.00S,2022-02-05T03:20:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,6,3,2022-02-05T03:20:09Z,280000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2022-02-05T03:20:11.5Z,1,REGULAR,foul,personal,[],203954,,,1610612742,6,3,2022-02-05T03:20:51Z,290000,,,0,,J. Embiid loose ball personal FOUL (1 PF),"[203954, 203939]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Powell,203939.0,,,,,,
31,PT09M45.00S,2022-02-05T03:20:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,94.1688567674113,49.754901960784316,1610612742,8,3,2022-02-05T03:20:43Z,310000,-1.0,2.0,1,right,D. Powell Layup (2 PTS) (L. Doncic 2 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,0.26,Made,,,,,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
33,PT09M34.00S,2022-02-05T03:20:49.3Z,1,REGULAR,2pt,Jump Shot,[],203954,25.837713534822605,50.0,1610612755,8,5,2022-02-05T03:20:58Z,330000,0.0,190.0,1,left,J. Embiid 19' pullup Jump Shot (3 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,19.04,Made,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,
35,PT09M21.00S,2022-02-05T03:21:01.6Z,1,REGULAR,2pt,Jump Shot,[],203493,77.61169513797634,72.79411764705883,1610612742,8,5,2022-02-05T03:21:06Z,350000,114.0,158.0,1,right,MISS R. Bullock 19' pullup Shot,[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,19.48,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M18.00S,2022-02-05T03:21:04.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,8,5,2022-02-05T03:21:06Z,360000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
37,PT09M10.00S,2022-02-05T03:21:13.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,6.521024967148489,52.450980392156865,1610612755,8,5,2022-02-05T03:21:18Z,370000,-12.0,9.0,1,left,MISS J. Embiid driving Hook,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2022-02-05T03:21:16.8Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,8,5,2022-02-05T03:21:16Z,380000,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,37.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
39,PT08M57.00S,2022-02-05T03:21:26.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,16.245072273324574,47.30392156862745,1610612755,8,7,2022-02-05T03:21:30Z,390000,13.0,100.0,1,left,T. Harris 10' turnaround Jump Shot (4 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,10.11,Made,,,,,4.0,,,,,,,,,,,,,,
40,PT08M45.00S,2022-02-05T03:21:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612742,8,7,2022-02-05T03:21:48Z,400000,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629680, 1629029]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,202049.0,1.0,0.0,Doncic,1629029.0,,,,,,
42,PT08M45.00S,2022-02-05T03:22:11.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,8,7,2022-02-05T03:22:11Z,420000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M45.00S,2022-02-05T03:22:11.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,8,7,2022-02-05T03:22:11Z,430000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
44,PT08M45.00S,2022-02-05T03:22:27.9Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,9,7,2022-02-05T03:22:27Z,440000,,,0,,L. Doncic Free Throw 2 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
45,PT08M34.00S,2022-02-05T03:22:39.8Z,1,REGULAR,3pt,Jump Shot,[],203552,18.873193166885677,7.598039215686274,1610612755,9,10,2022-02-05T03:27:21Z,450000,212.0,125.0,1,left,S. Curry 24' 3PT pullup (3 PTS) (T. Harris 1 AST),"[203552, 202699]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,24.61,Made,,,,,3.0,T. Harris,202699.0,1.0,,,,,,,,,,,
47,PT08M23.00S,2022-02-05T03:22:51.5Z,1,REGULAR,2pt,Jump Shot,[],1629029,78.40013140604468,32.35294117647059,1610612742,11,10,2022-02-05T03:23:00Z,470000,-88.0,151.0,1,right,L. Doncic 17' driving floating Jump Shot (3 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,17.44,Made,,,,,3.0,,,,,,,,,,,,,,
48,PT08M23.00S,2022-02-05T03:22:54.2Z,1,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612742,11,10,2022-02-05T03:23:00Z,480000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Doncic 1 FT),"[1630178, 1629029]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Doncic,1629029.0,,,,,,
50,PT08M23.00S,2022-02-05T03:23:22.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,12,10,2022-02-05T03:23:22Z,500000,,,0,,L. Doncic Free Throw 1 of 1 (4 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
51,PT08M10.00S,2022-02-05T03:23:37.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,6.389618922470433,49.26470588235294,1610612755,12,12,2022-02-05T03:24:05Z,510000,4.0,8.0,1,left,M. Thybulle DUNK (2 PTS) (T. Harris 2 AST),"[1629680, 202699]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,0.85,Made,,,,,2.0,T. Harris,202699.0,2.0,,,,,,,,,,,
53,PT08M10.00S,2022-02-05T03:23:46.3Z,1,REGULAR,foul,personal,['1freethrow'],203939,,,1610612755,12,12,2022-02-05T03:23:56Z,530000,,,0,,D. Powell shooting personal FOUL (2 PF) (Thybulle 1 FT),"[203939, 1629680]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,2004.0,2.0,0.0,Thybulle,1629680.0,,,,,,
55,PT08M10.00S,2022-02-05T03:24:18.5Z,1,REGULAR,freethrow,1 of 1,[],1629680,,,1610612755,12,13,2022-02-05T03:24:18Z,550000,,,0,,M. Thybulle Free Throw 1 of 1 (3 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
56,PT07M53.00S,2022-02-05T03:24:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203493,93.77463863337714,50.245098039215684,1610612742,14,13,2022-02-05T03:24:41Z,560000,1.0,6.0,1,right,R. Bullock driving Layup (2 PTS) (J. Brunson 2 AST),"[203493, 1628973]",1610612742.0,DAL,driving,,,Bullock,R. Bullock,,,,,0.61,Made,,,,,2.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
58,PT07M36.00S,2022-02-05T03:24:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.507884362680684,50.0,1610612755,14,15,2022-02-05T03:24:59Z,580000,0.0,103.0,1,left,T. Harris 10' driving floating Jump Shot (6 PTS) (S. Curry 1 AST),"[202699, 203552]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,10.27,Made,,,,,6.0,S. Curry,203552.0,1.0,,,,,,,,,,,
60,PT07M35.00S,2022-02-05T03:24:59.4Z,1,REGULAR,stoppage,other,[],0,,,1610612742,14,15,2022-02-05T03:24:59Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M15.00S,2022-02-05T03:25:24.1Z,1,REGULAR,turnover,bad pass,[],1627827,,,1610612742,14,15,2022-02-05T03:25:36Z,610000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 203954]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,
62,PT07M15.00S,2022-02-05T03:25:24.1Z,1,REGULAR,steal,,[],203954,,,1610612755,14,15,2022-02-05T03:25:25Z,620000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M13.00S,2022-02-05T03:25:28.1Z,1,REGULAR,foul,personal,[],1627827,,,1610612755,14,15,2022-02-05T03:25:55Z,630000,,,0,,D. Finney-Smith take personal FOUL (1 PF),"[1627827, 203954]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,2004.0,1.0,0.0,Embiid,203954.0,,,,,,
65,PT07M13.00S,2022-02-05T03:25:38.5Z,1,REGULAR,substitution,out,[],203939,,,1610612755,14,15,2022-02-05T03:25:44Z,650000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M13.00S,2022-02-05T03:25:38.5Z,1,REGULAR,substitution,in,[],1627737,,,1610612755,14,15,2022-02-05T03:25:44Z,660000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M04.00S,2022-02-05T03:26:03.3Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612755,14,15,2022-02-05T03:26:11Z,670000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628973, 203954]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,2004.0,1.0,0.0,Embiid,203954.0,,,,,,
69,PT07M04.00S,2022-02-05T03:26:26.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,14,16,2022-02-05T03:26:26Z,690000,,,0,,J. Embiid Free Throw 1 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
70,PT07M04.00S,2022-02-05T03:26:42.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,14,17,2022-02-05T03:26:42Z,700000,,,0,,J. Embiid Free Throw 2 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
71,PT06M52.00S,2022-02-05T03:26:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.16688567674113,46.30055147058824,1610612742,14,17,2022-02-05T03:28:54Z,710000,-18.0,12.0,1,right,MISS L. Doncic Layup,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,2.19,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M51.00S,2022-02-05T03:26:59.3Z,1,REGULAR,rebound,offensive,[],1627737,,,1610612742,14,17,2022-02-05T03:28:17Z,720000,,,0,,M. Chriss REBOUND (Off:1 Def:0),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
73,PT06M51.00S,2022-02-05T03:27:01.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627737,94.40999984741211,50.0,1610612742,14,17,2022-02-05T03:29:12Z,730000,0.0,0.0,1,right,MISS M. Chriss tip Layup,[1627737],1610612742.0,DAL,tip,,,Chriss,M. Chriss,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M48.00S,2022-02-05T03:27:04.4Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,14,17,2022-02-05T03:28:49Z,740000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
75,PT06M34.00S,2022-02-05T03:27:16.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,6.389618922470433,49.50980392156863,1610612755,14,19,2022-02-05T03:27:23Z,750000,2.0,8.0,1,left,J. Embiid driving DUNK (7 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.8,Made,,,,,7.0,,,,,,,,,,,,,,
76,PT06M34.00S,2022-02-05T03:27:21.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,14,19,2022-02-05T03:27:21Z,760000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M15.00S,2022-02-05T03:31:08.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.49342969776609,39.21568627450981,1610612742,17,19,2022-02-05T03:31:16Z,770000,-54.0,253.0,1,right,L. Doncic 25' 3PT step back (7 PTS) (M. Chriss 1 AST),"[1629029, 1627737]",1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.88,Made,,,,,7.0,M. Chriss,1627737.0,1.0,,,,,,,,,,,
79,PT06M03.00S,2022-02-05T03:31:22.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627737,,,1610612755,17,19,2022-02-05T03:31:28Z,790000,,,0,,M. Chriss personal FOUL (1 PF) (Embiid 2 FT),"[1627737, 203954]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,2004.0,1.0,0.0,Embiid,203954.0,,,,,,
81,PT06M03.00S,2022-02-05T03:32:02.0Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612755,17,19,2022-02-05T03:32:02Z,810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M03.00S,2022-02-05T04:15:18.0Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,17,20,2022-02-05T04:15:34Z,820000,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
83,PT06M03.00S,2022-02-05T04:15:18.0Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,17,20,2022-02-05T04:15:34Z,830000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2022-02-05T04:15:20.0Z,1,REGULAR,rebound,defensive,[],1627737,,,1610612742,17,20,2022-02-05T04:15:34Z,840000,,,0,,M. Chriss REBOUND (Off:1 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
85,PT05M54.00S,2022-02-05T04:15:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,17,20,2022-02-05T04:15:48Z,850000,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202049.0,,,,,,,2.0,,,
86,PT05M43.00S,2022-02-05T04:16:01.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612755,17,20,2022-02-05T04:16:08Z,860000,,,0,,L. Doncic shooting personal FOUL (1 PF) (Harris 2 FT),"[1629029, 202699]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202049.0,1.0,0.0,Harris,202699.0,,,,,,
88,PT05M43.00S,2022-02-05T04:16:28.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,17,21,2022-02-05T04:16:28Z,880000,,,0,,T. Harris Free Throw 1 of 2 (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
89,PT05M43.00S,2022-02-05T04:16:29.2Z,1,REGULAR,substitution,out,[],1627827,,,1610612755,17,21,2022-02-05T04:16:36Z,890000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M43.00S,2022-02-05T04:16:29.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612755,17,21,2022-02-05T04:16:36Z,900000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M43.00S,2022-02-05T04:16:28.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612755,17,21,2022-02-05T04:16:51Z,910000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
92,PT05M41.00S,2022-02-05T04:16:30.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,21,2022-02-05T04:16:51Z,920000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
93,PT05M24.00S,2022-02-05T04:17:07.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,85.3646517739816,4.411764705882353,1610612742,17,21,2022-02-05T04:17:12Z,930000,-228.0,85.0,1,right,MISS J. Brunson 24' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M20.00S,2022-02-05T04:17:11.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,17,21,2022-02-05T04:17:12Z,940000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,93.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
95,PT05M12.00S,2022-02-05T04:17:17.8Z,1,REGULAR,2pt,Jump Shot,[],203954,12.697109067017081,67.40196078431373,1610612755,17,21,2022-02-05T04:17:21Z,950000,-87.0,67.0,1,left,MISS J. Embiid 10' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,10.97,Missed,,,,,,,,,,,,,,,,,,,
