actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M42.00S,2021-11-02T23:35:00.6Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,1,2,2021-11-02T23:35:00Z,160000,,,0,,L. Doncic Free Throw 2 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
17,PT10M29.00S,2021-11-02T23:35:14.3Z,1,REGULAR,2pt,Jump Shot,[],202710,7.178055190538765,76.7156862745098,1610612748,1,2,2021-11-02T23:35:23Z,170000,-134.0,15.0,1,left,MISS J. Butler 13' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2021-11-02T23:35:17.3Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,1,2,2021-11-02T23:35:23Z,180000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M22.00S,2021-11-02T23:35:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,71.30420499342969,25.49019607843137,1610612742,1,2,2021-11-02T23:35:27Z,190000,-123.0,217.0,1,right,MISS D. Finney-Smith 24' pullup 3PT,[1627827],1610612742.0,DAL,pullup,,,Finney-Smith,D. Finney-Smith,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M20.00S,2021-11-02T23:35:23.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,1,2,2021-11-02T23:35:27Z,200000,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT10M08.00S,2021-11-02T23:35:35.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,11.645860709592641,31.61764705882353,1610612748,1,2,2021-11-02T23:35:41Z,210000,92.0,57.0,1,left,MISS B. Adebayo 10' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,10.81,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2021-11-02T23:35:37.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,1,2,2021-11-02T23:35:41Z,220000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT09M57.00S,2021-11-02T23:35:45.9Z,1,REGULAR,3pt,Jump Shot,[],203501,66.70499342969777,51.470588235294116,1610612742,4,2,2021-11-02T23:35:50Z,230000,7.0,260.0,1,right,T. Hardaway Jr. 26' 3PT  (3 PTS) (L. Doncic 1 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.06,Made,,,,,3.0,,,,,,L. Doncic,1629029.0,1.0,,,,,,
25,PT09M43.00S,2021-11-02T23:36:00.2Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,4,2,2021-11-02T23:36:18Z,250000,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 203939]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1.0,Powell,203939.0,,,
26,PT09M43.00S,2021-11-02T23:36:00.2Z,1,REGULAR,steal,,[],203939,,,1610612742,4,2,2021-11-02T23:36:02Z,260000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M30.00S,2021-11-02T23:36:13.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,89.61892247043363,34.58180147058824,1610612742,4,2,2021-11-02T23:36:59Z,270000,-77.0,45.0,1,right,MISS L. Doncic 8' turnaround fadeaway bank Shot,[1629029],1610612742.0,DAL,turnaround fadeaway bank,,,Doncic,L. Doncic,,,,,8.93,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2021-11-02T23:36:15.3Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,4,2,2021-11-02T23:36:59Z,280000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M23.00S,2021-11-02T23:36:20.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629130,24.917871222076215,25.0,1610612748,4,2,2021-11-02T23:37:01Z,290000,125.0,182.0,1,left,MISS D. Robinson 22' running Shot,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,22.05,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M21.00S,2021-11-02T23:36:22.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,4,2,2021-11-02T23:36:30Z,300000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M13.00S,2021-11-02T23:36:30.2Z,1,REGULAR,3pt,Jump Shot,[],203501,87.33574244415243,95.83333333333334,1610612742,4,2,2021-11-02T23:36:37Z,310000,229.0,67.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M10.00S,2021-11-02T23:36:33.2Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,4,2,2021-11-02T23:36:37Z,320000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
33,PT09M08.00S,2021-11-02T23:36:35.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,5.863994743758213,49.01960784313725,1610612748,4,4,2021-11-02T23:37:23Z,330000,5.0,3.0,1,left,J. Butler running Layup (4 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,0.55,Made,,,,,4.0,,,,,,K. Lowry,200768.0,1.0,,,,,,
35,PT08M46.00S,2021-11-02T23:36:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,94.03745072273325,50.49019607843137,1610612742,6,4,2021-11-02T23:37:07Z,350000,2.0,4.0,1,right,D. Finney-Smith cutting Layup (2 PTS) (D. Powell 1 AST),"[1627827, 203939]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,0.43,Made,,,,,2.0,,,,,,D. Powell,203939.0,1.0,,,,,,
37,PT08M38.00S,2021-11-02T23:37:07.4Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612748,6,4,2021-11-02T23:37:15Z,370000,,,0,,D. Powell shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203939, 1628389]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,203592.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
39,PT08M38.00S,2021-11-02T23:37:33.6Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,6,5,2021-11-02T23:38:01Z,390000,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
40,PT08M38.00S,2021-11-02T23:37:33.6Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,6,5,2021-11-02T23:38:01Z,400000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M36.00S,2021-11-02T23:37:35.6Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,6,5,2021-11-02T23:38:01Z,410000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
42,PT08M15.00S,2021-11-02T23:38:19.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,94.95729303547962,4.411764705882353,1610612742,9,5,2021-11-02T23:38:23Z,420000,-228.0,-5.0,1,right,D. Finney-Smith 3PT  (5 PTS) (T. Hardaway Jr. 1 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.8,Made,,,,,5.0,,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,,
44,PT07M54.00S,2021-11-02T23:38:39.6Z,1,REGULAR,3pt,Jump Shot,[],200782,5.995400788436268,97.05882352941177,1610612748,9,5,2021-11-02T23:38:53Z,440000,-235.0,4.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M52.00S,2021-11-02T23:38:41.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,9,5,2021-11-02T23:38:53Z,450000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
46,PT07M46.00S,2021-11-02T23:38:48.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,66.45860709592641,80.17003676470588,1610612742,12,5,2021-11-02T23:39:00Z,460000,151.0,263.0,1,right,L. Doncic 30' 3PT  (4 PTS) (T. Hardaway Jr. 2 AST),"[1629029, 203501]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,30.3,Made,,,,,4.0,,,,,,T. Hardaway Jr.,203501.0,2.0,,,,,,
48,PT07M34.00S,2021-11-02T23:39:02.9Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612748,12,5,2021-11-02T23:39:18Z,480000,,,0,,D. Powell shooting personal FOUL (2 PF) (Butler 2 FT),"[203939, 202710]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,1179.0,2.0,0.0,Butler,202710.0,,,,,,,,,
50,PT07M34.00S,2021-11-02T23:39:31.4Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,12,6,2021-11-02T23:39:31Z,500000,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
51,PT07M34.00S,2021-11-02T23:39:32.7Z,1,REGULAR,substitution,out,[],203939,,,1610612748,12,6,2021-11-02T23:39:44Z,510000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M34.00S,2021-11-02T23:39:32.7Z,1,REGULAR,substitution,in,[],1626161,,,1610612748,12,6,2021-11-02T23:39:44Z,520000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M34.00S,2021-11-02T23:39:55.8Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,12,7,2021-11-02T23:39:55Z,530000,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
54,PT07M19.00S,2021-11-02T23:40:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.30683311432325,50.73529411764706,1610612742,14,7,2021-11-02T23:40:17Z,540000,4.0,48.0,1,right,L. Doncic driving floating Jump Shot (6 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,4.81,Made,,,,,6.0,,,,,,,,,,,,,,
55,PT07M06.00S,2021-11-02T23:40:24.4Z,1,REGULAR,2pt,Jump Shot,[],202710,7.5722733245729295,29.65686274509804,1610612748,14,7,2021-11-02T23:40:32Z,550000,102.0,19.0,1,left,MISS J. Butler 10' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,10.34,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M03.00S,2021-11-02T23:40:27.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,14,7,2021-11-02T23:40:32Z,560000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,55.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
57,PT06M54.00S,2021-11-02T23:40:36.6Z,1,REGULAR,3pt,Jump Shot,[],203501,93.51182654402102,96.32352941176471,1610612742,17,7,2021-11-02T23:40:40Z,570000,232.0,8.0,1,right,T. Hardaway Jr. 3PT  (6 PTS) (J. Brunson 1 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.18,Made,,,,,6.0,,,,,,J. Brunson,1628973.0,1.0,,,,,,
59,PT06M53.00S,2021-11-02T23:40:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,7,2021-11-02T23:40:41Z,590000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2021-11-02T23:44:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.652431011826544,47.05882352941176,1610612748,17,9,2021-11-02T23:44:34Z,600000,15.0,10.0,1,left,J. Butler cutting Layup (8 PTS) (P. Tucker 1 AST),"[202710, 200782]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.78,Made,,,,,8.0,,,,,,P. Tucker,200782.0,1.0,,,,,,
62,PT06M19.00S,2021-11-02T23:44:43.3Z,1,REGULAR,3pt,Jump Shot,[],203501,92.59198423127464,95.83333333333334,1610612742,17,9,2021-11-02T23:44:52Z,620000,229.0,17.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2021-11-02T23:44:45.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,17,9,2021-11-02T23:45:27Z,630000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
64,PT06M17.00S,2021-11-02T23:45:02.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,17,9,2021-11-02T23:45:02Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M17.00S,2021-11-02T23:45:04.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612748,17,9,2021-11-02T23:45:07Z,650000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M17.00S,2021-11-02T23:45:04.2Z,1,REGULAR,substitution,in,[],203493,,,1610612748,17,9,2021-11-02T23:45:07Z,660000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M01.00S,2021-11-02T23:45:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.389618922470433,53.67647058823529,1610612748,17,9,2021-11-02T23:45:23Z,670000,-18.0,8.0,1,left,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2021-11-02T23:45:21.1Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,17,9,2021-11-02T23:49:01Z,680000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
69,PT05M43.00S,2021-11-02T23:45:35.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,74.85216819973719,16.42156862745098,1610612742,17,9,2021-11-02T23:45:45Z,690000,-168.0,184.0,1,right,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M42.00S,2021-11-02T23:45:36.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,17,9,2021-11-02T23:45:45Z,700000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,
71,PT05M42.00S,2021-11-02T23:45:42.6Z,1,REGULAR,foul,personal,[],200768,,,1610612742,17,9,2021-11-02T23:45:55Z,710000,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 1626161]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,,203592.0,1.0,0.0,Cauley-Stein,1626161.0,,,,,,,,,
73,PT05M42.00S,2021-11-02T23:45:51.8Z,1,REGULAR,substitution,out,[],203501,,,1610612742,17,9,2021-11-02T23:46:04Z,730000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2021-11-02T23:45:51.8Z,1,REGULAR,substitution,out,[],200768,,,1610612742,17,9,2021-11-02T23:46:04Z,740000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2021-11-02T23:45:51.8Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,17,9,2021-11-02T23:46:04Z,750000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M42.00S,2021-11-02T23:45:51.8Z,1,REGULAR,substitution,in,[],1629639,,,1610612742,17,9,2021-11-02T23:46:04Z,760000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M34.00S,2021-11-02T23:46:14.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628373,92.06636005256242,95.83333333333334,1610612742,17,9,2021-11-02T23:46:19Z,770000,229.0,22.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M30.00S,2021-11-02T23:46:18.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,17,9,2021-11-02T23:46:19Z,780000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
79,PT05M22.00S,2021-11-02T23:46:26.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,11.645860709592641,95.09803921568627,1610612748,17,9,2021-11-02T23:46:30Z,790000,-225.0,57.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M20.00S,2021-11-02T23:46:28.3Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,17,9,2021-11-02T23:46:30Z,800000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
81,PT05M03.00S,2021-11-02T23:46:49.2Z,1,REGULAR,foul,personal,[],202710,,,1610612742,17,9,2021-11-02T23:47:09Z,810000,,,0,,J. Butler personal FOUL (1 PF),"[202710, 203493]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,1179.0,1.0,0.0,Bullock,203493.0,,,,,,,,,
83,PT05M03.00S,2021-11-02T23:47:07.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612742,17,9,2021-11-02T23:47:18Z,830000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M03.00S,2021-11-02T23:47:07.7Z,1,REGULAR,substitution,in,[],203473,,,1610612742,17,9,2021-11-02T23:47:18Z,840000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M56.00S,2021-11-02T23:47:28.2Z,1,REGULAR,3pt,Jump Shot,[],203493,94.30026281208936,4.411764705882353,1610612742,20,9,2021-11-02T23:47:33Z,850000,-228.0,1.0,1,right,R. Bullock 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.79,Made,,,,,3.0,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,,
87,PT04M39.00S,2021-11-02T23:47:46.5Z,1,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612748,20,9,2021-11-02T23:47:56Z,870000,,,0,,F. Ntilikina shooting personal FOUL (1 PF) (Butler 2 FT),"[1628373, 202710]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,203592.0,1.0,0.0,Butler,202710.0,,,,,,,,,
89,PT04M39.00S,2021-11-02T23:48:14.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,20,10,2021-11-02T23:48:14Z,890000,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
90,PT04M39.00S,2021-11-02T23:48:29.8Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,20,11,2021-11-02T23:48:29Z,900000,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
91,PT04M27.00S,2021-11-02T23:48:48.2Z,1,REGULAR,foul,offensive,[],1626161,,,1610612742,20,11,2021-11-02T23:49:20Z,910000,,,0,,W. Cauley-Stein off-the-ball offensive FOUL (1 PF),"[1626161, 200782]",1610612742.0,DAL,off-the-ball,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,203592.0,1.0,0.0,Tucker,200782.0,,,,,,,,,
