actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
86,PT05M37.00S,2022-01-24T00:52:11.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,7,2022-01-24T00:52:16Z,850000,,,0,,S. Adams REBOUND (Off:0 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,84.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
87,PT05M35.00S,2022-01-24T00:52:13.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,82.86793692509855,44.85294117647059,1610612763,13,7,2022-01-24T00:52:20Z,860000,-26.0,109.0,1,right,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.15,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M35.00S,2022-01-24T00:52:13.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,13,7,2022-01-24T00:52:20Z,870000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
89,PT05M17.00S,2022-01-24T00:52:32.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,18.528252299605782,70.8563112745098,1610612742,13,7,2022-01-24T00:52:41Z,880000,-104.0,122.0,1,left,MISS J. Brunson 16' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,16.03,Missed,,,,,,,,,,,,,,,,,,,
90,PT05M14.00S,2022-01-24T00:52:35.5Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,13,7,2022-01-24T00:52:41Z,890000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
91,PT05M13.00S,2022-01-24T00:52:37.2Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612742,13,7,2022-01-24T00:52:44Z,900000,,,0,,D. Melton shooting personal FOUL (1 PF) (Powell 2 FT),"[1629001, 203939]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Powell,203939.0,,,,,
93,PT05M13.00S,2022-01-24T00:53:09.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,14,7,2022-01-24T00:53:09Z,920000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
94,PT05M13.00S,2022-01-24T00:53:29.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,15,7,2022-01-24T00:53:29Z,930000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
95,PT04M59.00S,2022-01-24T00:53:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630533,66.96780551905388,60.78431372549019,1610612763,15,10,2022-01-24T00:53:50Z,940000,54.0,258.0,1,right,Z. Williams 26' 3PT  (3 PTS) (S. Aldama 1 AST),"[1630533, 1630583]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,26.36,Made,,,,,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,
97,PT04M43.00S,2022-01-24T00:54:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.265440210249672,51.73866421568627,1610612742,15,10,2022-01-24T00:54:07Z,960000,-9.0,119.0,1,left,MISS L. Doncic 11' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M40.00S,2022-01-24T00:54:04.2Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,15,10,2022-01-24T00:54:07Z,970000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
99,PT04M31.00S,2022-01-24T00:54:13.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,92.06636005256242,3.6764705882352944,1610612763,15,10,2022-01-24T00:54:18Z,980000,-232.0,22.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2022-01-24T00:54:17.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,15,10,2022-01-24T00:54:18Z,990000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
101,PT04M20.00S,2022-01-24T00:54:26.5Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612742,15,10,2022-01-24T00:54:33Z,1000000,,,0,,S. Aldama shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630583, 1629029]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Doncic,1629029.0,,,,,
103,PT04M20.00S,2022-01-24T00:54:56.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,15,10,2022-01-24T00:54:56Z,1020000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M20.00S,2022-01-24T00:54:56.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,15,10,2022-01-24T00:54:56Z,1030000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,
105,PT04M20.00S,2022-01-24T00:55:14.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,16,10,2022-01-24T00:55:14Z,1040000,,,0,,L. Doncic Free Throw 2 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
106,PT03M57.00S,2022-01-24T00:55:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.3646517739816,50.49019607843137,1610612763,16,10,2022-01-24T00:56:10Z,1050000,2.0,85.0,1,right,MISS D. Melton 8' turnaround fadeaway Shot,[1629001],1610612763.0,MEM,turnaround fadeaway,,,Melton,D. Melton,,,,,8.51,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2022-01-24T00:55:44.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,16,10,2022-01-24T00:55:46Z,1060000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,106.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
108,PT03M42.00S,2022-01-24T00:55:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.134034165571617,36.78768382352941,1610612742,18,10,2022-01-24T00:56:03Z,1070000,66.0,118.0,1,left,L. Doncic 13' step back Jump Shot (7 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,13.53,Made,,,,,7.0,,,,,,,,,,,,,,
109,PT03M24.00S,2022-01-24T00:56:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.11760840998686,48.28431372549019,1610612763,18,10,2022-01-24T00:56:21Z,1080000,-9.0,12.0,1,right,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2022-01-24T00:56:16.5Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,18,10,2022-01-24T00:56:21Z,1090000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
111,PT03M21.00S,2022-01-24T00:56:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,94.40999984741211,50.0,1610612763,18,12,2022-01-24T00:56:16Z,1100000,0.0,0.0,1,right,J. Morant tip Layup (7 PTS),[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
112,PT03M14.00S,2022-01-24T00:56:33.2Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,18,12,2022-01-24T00:59:43Z,1110000,,,0,,D. Powell off-the-ball offensive FOUL (1 PF),"[203939, 1630583]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Aldama,1630583.0,,,,,
114,PT03M14.00S,2022-01-24T00:56:33.2Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,18,12,2022-01-24T00:58:56Z,1130000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,1193.0,1.0,,,,,,,,,
115,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,out,[],1629029,,,1610612763,18,12,2022-01-24T00:56:52Z,1140000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,out,[],203500,,,1610612763,18,12,2022-01-24T00:56:52Z,1150000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,out,[],1630533,,,1610612763,18,12,2022-01-24T00:56:52Z,1160000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,in,[],203493,,,1610612763,18,12,2022-01-24T00:56:52Z,1170000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,18,12,2022-01-24T00:56:52Z,1180000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2022-01-24T00:56:41.2Z,1,REGULAR,substitution,in,[],1629633,,,1610612763,18,12,2022-01-24T00:56:52Z,1190000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2022-01-24T00:57:08.5Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,18,12,2022-01-24T00:57:12Z,1200000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1628973]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,1.0,,,,,,,Brunson,1628973.0,
122,PT02M53.00S,2022-01-24T00:57:08.5Z,1,REGULAR,steal,,[],1628973,,,1610612742,18,12,2022-01-24T00:57:11Z,1210000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M40.00S,2022-01-24T00:57:21.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,14.011169513797633,59.55882352941176,1610612742,20,12,2022-01-24T00:57:28Z,1220000,-48.0,79.0,1,left,J. Brunson 9' driving floating Jump Shot (2 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,9.25,Made,,,,,2.0,,,,,,,,,,,,,,
124,PT02M26.00S,2022-01-24T00:57:36.8Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,20,12,2022-01-24T00:57:42Z,1230000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,,,,,,,,,,,1146.0,1.0,,,,,,,,,
125,PT02M26.00S,2022-01-24T00:57:42.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,20,12,2022-01-24T00:57:42Z,1240000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,out,[],203939,,,1610612742,20,12,2022-01-24T01:00:22Z,1250000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,20,12,2022-01-24T01:00:22Z,1260000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,out,[],1630583,,,1610612742,20,12,2022-01-24T01:00:22Z,1270000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,in,[],204001,,,1610612742,20,12,2022-01-24T01:00:22Z,1280000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,20,12,2022-01-24T01:00:22Z,1290000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M26.00S,2022-01-24T00:58:10.1Z,1,REGULAR,substitution,in,[],1628991,,,1610612742,20,12,2022-01-24T01:00:22Z,1300000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M14.00S,2022-01-24T01:00:53.7Z,1,REGULAR,turnover,lost ball,[],203501,,,1610612742,20,12,2022-01-24T01:01:03Z,1310000,,,0,,T. Hardaway Jr. lost ball TURNOVER (1 TO),"[203501, 1628991]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Jackson Jr.,1628991.0,
133,PT02M14.00S,2022-01-24T01:00:53.7Z,1,REGULAR,steal,,[],1628991,,,1610612763,20,12,2022-01-24T01:00:55Z,1320000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2022-01-24T01:01:00.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,86.67871222076215,51.470588235294116,1610612763,20,14,2022-01-24T01:01:07Z,1330000,7.0,73.0,1,right,D. Melton 7' turnaround Hook (2 PTS),[1629001],1610612763.0,MEM,turnaround,,,Melton,D. Melton,,,,,7.31,Made,,,,,2.0,,,,,,,,,,,,,,
135,PT01M46.00S,2022-01-24T01:01:22.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612742,20,14,2022-01-24T01:01:35Z,1340000,,,0,,J. Jackson Jr. personal FOUL (1 PF) (Porzingis 2 FT),"[1628991, 204001]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Porzingis,204001.0,,,,,
137,PT01M46.00S,2022-01-24T01:01:57.6Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,21,14,2022-01-24T01:01:57Z,1360000,,,0,,K. Porzingis Free Throw 1 of 2 (3 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
138,PT01M46.00S,2022-01-24T01:01:57.6Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,21,14,2022-01-24T01:02:25Z,1370000,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M43.00S,2022-01-24T01:02:00.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,21,14,2022-01-24T01:02:25Z,1380000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
140,PT01M33.00S,2022-01-24T01:02:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,92.50985545335085,56.12362132352941,1610612763,21,14,2022-01-24T01:03:05Z,1390000,31.0,18.0,1,right,MISS D. Melton driving Layup - blocked,"[1629001, 204001]",1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,3.55,Missed,,,,,,,,,,,,,,,Porzingis,204001.0,,,
141,PT01M33.00S,2022-01-24T01:02:27.8Z,1,REGULAR,block,,[],204001,,,1610612763,21,14,2022-01-24T01:02:30Z,1400000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M29.00S,2022-01-24T01:02:31.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,21,14,2022-01-24T01:02:35Z,1410000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,140.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
143,PT01M19.00S,2022-01-24T01:02:50.5Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612742,21,14,2022-01-24T01:02:50Z,1420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M11.00S,2022-01-24T01:03:18.5Z,1,REGULAR,3pt,Jump Shot,[],204001,33.85348226018397,32.84313725490196,1610612742,24,14,2022-01-24T01:03:23Z,1430000,86.0,266.0,1,left,K. Porzingis 27' 3PT  (6 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.92,Made,,,,,6.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
146,PT00M52.40S,2022-01-24T01:03:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.77463863337714,53.67647058823529,1610612763,24,14,2022-01-24T01:04:39Z,1450000,18.0,6.0,1,right,MISS J. Jackson Jr. Layup - blocked,"[1628991, 204001]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.94,Missed,,,,,,,,,,,,,,,Porzingis,204001.0,,,
147,PT00M52.40S,2022-01-24T01:03:37.7Z,1,REGULAR,block,,[],204001,,,1610612763,24,14,2022-01-24T01:03:39Z,1460000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M51.30S,2022-01-24T01:03:38.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,24,14,2022-01-24T01:04:49Z,1465000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,
148,PT00M51.30S,2022-01-24T01:03:57.8Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,24,14,2022-01-24T01:04:16Z,1470000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M51.30S,2022-01-24T01:03:57.8Z,1,REGULAR,substitution,in,[],1629029,,,1610612742,24,14,2022-01-24T01:04:16Z,1480000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M49.90S,2022-01-24T01:04:16.5Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,24,14,2022-01-24T01:04:16Z,1490000,,,0,,Jump Ball K. Porzingis vs. J. Jackson Jr.: Tip to L. Doncic,"[1629029, 204001, 1628991]",1610612742.0,DAL,heldball,L. Doncic,1629029.0,Doncic,L. Doncic,Porzingis,204001.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,
154,PT00M40.20S,2022-01-24T01:04:26.3Z,1,REGULAR,3pt,Jump Shot,[],203501,32.14520367936925,30.637254901960787,1610612742,24,14,2022-01-24T01:04:51Z,1520000,97.0,250.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M37.10S,2022-01-24T01:04:29.4Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,24,14,2022-01-24T01:04:51Z,1530000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,154.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
156,PT00M30.40S,2022-01-24T01:04:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.38042049934296,47.794117647058826,1610612763,24,16,2022-01-24T01:04:52Z,1540000,-11.0,10.0,1,right,J. Morant reverse Layup (9 PTS),[1629630],1610612763.0,MEM,reverse,,,Morant,J. Morant,,,,,1.47,Made,,,,,9.0,,,,,,,,,,,,,,
157,PT00M07.10S,2022-01-24T01:05:03.1Z,1,REGULAR,3pt,Jump Shot,[],203493,6.783837056504599,95.83333333333334,1610612742,24,16,2022-01-24T01:05:15Z,1550000,-229.0,11.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M06.40S,2022-01-24T01:05:03.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,24,16,2022-01-24T01:05:15Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
159,PT00M06.40S,2022-01-24T01:05:08.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,24,16,2022-01-24T01:05:20Z,1570000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
160,PT00M04.00S,2022-01-24T01:05:24.9Z,1,REGULAR,foul,personal,[],203493,,,1610612763,24,16,2022-01-24T01:05:44Z,1580000,,,0,,R. Bullock take personal FOUL (1 PF),"[203493, 1629630]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Morant,1629630.0,,,,,
162,PT00M01.60S,2022-01-24T01:05:48.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628991,87.33574244415243,26.715686274509803,1610612763,24,16,2022-01-24T01:07:33Z,1600000,-116.0,67.0,1,right,MISS J. Jackson Jr. 13' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,13.41,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M01.60S,2022-01-24T01:05:48.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,16,2022-01-24T01:05:56Z,1610000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-01-24T01:05:55.7Z,1,REGULAR,period,end,[],0,,,1610612763,24,16,2022-01-24T01:05:55Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,out,['startperiod'],203493,,,1610612763,24,16,2022-01-24T01:08:36Z,1630000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,24,16,2022-01-24T01:08:36Z,1640000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,out,['startperiod'],1629633,,,1610612763,24,16,2022-01-24T01:08:36Z,1650000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,in,['startperiod'],1628467,,,1610612763,24,16,2022-01-24T01:08:36Z,1660000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,in,['startperiod'],1629681,,,1610612763,24,16,2022-01-24T01:08:36Z,1670000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-24T01:06:40.3Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,24,16,2022-01-24T01:08:36Z,1680000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-24T01:08:40.8Z,2,REGULAR,period,start,[],0,,,1610612742,24,16,2022-01-24T01:08:40Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M51.00S,2022-01-24T01:08:49.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.389618922470433,49.01960784313725,1610612742,26,16,2022-01-24T01:08:52Z,1700000,5.0,8.0,1,left,K. Porzingis cutting DUNK (8 PTS) (J. Green 1 AST),"[204001, 1630182]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,0.9,Made,,,,,8.0,J. Green,1630182.0,1.0,,,,,,,,,,,
