actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M26.00S,2022-04-11T01:43:43.1Z,1,REGULAR,3pt,Jump Shot,[],203493,73.14388961892247,79.16666666666666,1610612742,3,4,2022-04-11T01:43:55Z,160000,146.0,200.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M23.00S,2022-04-11T01:43:46.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,3,4,2022-04-11T01:43:55Z,170000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M16.00S,2022-04-11T01:43:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,15.719448094612352,38.23529411764706,1610612759,3,4,2022-04-11T01:44:03Z,180000,59.0,95.0,1,left,MISS K. Johnson 11' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,11.2,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-04-11T01:43:53.7Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,3,4,2022-04-11T01:44:03Z,190000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M03.00S,2022-04-11T01:44:07.2Z,1,REGULAR,2pt,Jump Shot,[],1629029,91.27792378449409,27.941176470588236,1610612742,3,4,2022-04-11T01:44:26Z,200000,-110.0,29.0,1,right,MISS L. Doncic 11' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,11.42,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2022-04-11T01:44:10.2Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,3,4,2022-04-11T01:44:26Z,210000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
22,PT09M56.00S,2022-04-11T01:44:14.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203939,93.11760840998686,49.01960784313725,1610612742,5,4,2022-04-11T01:45:06Z,220000,-5.0,12.0,1,right,D. Powell DUNK (2 PTS) (J. Brunson 1 AST),"[203939, 1628973]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.31,Made,,,,,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
24,PT09M45.00S,2022-04-11T01:44:24.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,12.959921156373195,31.61764705882353,1610612759,5,4,2022-04-11T01:45:21Z,240000,92.0,69.0,1,left,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.51,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M45.00S,2022-04-11T01:44:24.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,5,4,2022-04-11T01:44:33Z,250000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
26,PT09M37.00S,2022-04-11T01:44:35.3Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612742,5,4,2022-04-11T01:44:41Z,260000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Brunson 2 FT),"[1627751, 1628973]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Brunson,1628973.0,,,
28,PT09M37.00S,2022-04-11T01:45:05.5Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,6,4,2022-04-11T01:45:28Z,280000,,,0,,J. Brunson Free Throw 1 of 2 (4 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
29,PT09M37.00S,2022-04-11T01:45:05.5Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,6,4,2022-04-11T01:45:28Z,290000,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2022-04-11T01:45:07.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,6,4,2022-04-11T01:45:28Z,300000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M25.00S,2022-04-11T01:45:37.5Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,6,4,2022-04-11T01:45:43Z,310000,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,bad pass,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,202058.0,1.0,,,,,,,,,
32,PT09M13.00S,2022-04-11T01:45:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612742,6,4,2022-04-11T01:46:06Z,320000,,,0,,D. Murray shooting personal FOUL (1 PF) (Doncic 2 FT),"[1627749, 1629029]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Doncic,1629029.0,,,
34,PT09M13.00S,2022-04-11T01:46:22.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,7,4,2022-04-11T01:46:22Z,340000,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
35,PT09M13.00S,2022-04-11T01:46:41.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,8,4,2022-04-11T01:46:41Z,350000,,,0,,L. Doncic Free Throw 2 of 2 (2 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT08M58.00S,2022-04-11T01:46:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,15.982260183968464,38.23529411764706,1610612759,8,4,2022-04-11T01:47:04Z,360000,59.0,98.0,1,left,MISS D. Vassell 11' turnaround fadeaway Shot,[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M56.00S,2022-04-11T01:47:01.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,8,4,2022-04-11T01:47:04Z,370000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT08M52.00S,2022-04-11T01:47:06.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,60.00328515111695,42.64705882352941,1610612742,11,4,2022-04-11T01:47:29Z,380000,-37.0,323.0,1,right,L. Doncic 32' 3PT  (5 PTS) (J. Brunson 2 AST),"[1629029, 1628973]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,32.56,Made,,,,,5.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
40,PT08M34.00S,2022-04-11T01:47:22.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,7.5722733245729295,4.166666666666666,1610612759,11,4,2022-04-11T01:47:47Z,400000,229.0,19.0,1,left,MISS D. Murray pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M32.00S,2022-04-11T01:47:24.8Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,11,4,2022-04-11T01:47:28Z,410000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
42,PT08M16.00S,2022-04-11T01:47:41.2Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612742,11,4,2022-04-11T01:47:45Z,420000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1627749]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,,
43,PT08M16.00S,2022-04-11T01:47:41.2Z,1,REGULAR,steal,,[],1627749,,,1610612759,11,4,2022-04-11T01:47:43Z,430000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M12.00S,2022-04-11T01:47:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,5.732588699080158,51.71568627450981,1610612759,11,6,2022-04-11T01:47:52Z,440000,-9.0,1.0,1,left,K. Johnson running DUNK (2 PTS) (D. Murray 1 AST),"[1629640, 1627749]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,0.87,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,
46,PT07M52.00S,2022-04-11T01:48:05.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,71.96123521681997,18.627450980392158,1610612742,11,6,2022-04-11T01:48:13Z,460000,-157.0,211.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M49.00S,2022-04-11T01:48:08.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,11,6,2022-04-11T01:48:13Z,470000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
48,PT07M40.00S,2022-04-11T01:48:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,17.47700394218134,51.880361519607845,1610612759,11,6,2022-04-11T01:48:31Z,480000,-9.0,112.0,1,left,MISS J. Poeltl 11' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,11.22,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2022-04-11T01:48:19.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,11,6,2022-04-11T01:48:31Z,490000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
50,PT07M30.00S,2022-04-11T01:48:30.4Z,1,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612742,11,6,2022-04-11T01:48:41Z,500000,,,0,,J. Primo shooting personal FOUL (1 PF) (Powell 2 FT),"[1630563, 203939]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Powell,203939.0,,,
52,PT07M30.00S,2022-04-11T01:49:08.5Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,11,6,2022-04-11T01:49:08Z,520000,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M30.00S,2022-04-11T01:49:08.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,11,6,2022-04-11T01:49:08Z,530000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2022-04-11T01:49:09.2Z,1,REGULAR,substitution,out,[],1630563,,,1610612742,11,6,2022-04-11T01:49:23Z,540000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M30.00S,2022-04-11T01:49:09.2Z,1,REGULAR,substitution,in,[],1626196,,,1610612742,11,6,2022-04-11T01:49:23Z,550000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M30.00S,2022-04-11T01:49:33.9Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,11,6,2022-04-11T01:49:33Z,560000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M27.00S,2022-04-11T01:49:35.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,11,6,2022-04-11T01:49:35Z,570000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
58,PT07M11.00S,2022-04-11T01:49:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,13.87976346911958,49.754901960784316,1610612759,11,6,2022-04-11T01:50:00Z,580000,1.0,78.0,1,left,MISS D. Vassell 7' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M06.00S,2022-04-11T01:49:57.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,11,6,2022-04-11T01:50:00Z,590000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
60,PT07M06.00S,2022-04-11T01:49:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,11,6,2022-04-11T01:49:56Z,600000,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M05.00S,2022-04-11T01:49:57.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,11,6,2022-04-11T01:49:57Z,610000,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,60.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
62,PT07M05.00S,2022-04-11T01:49:57.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612759,11,8,2022-04-11T01:50:45Z,620000,0.0,0.0,1,left,J. Poeltl putback Layup (2 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
63,PT06M41.00S,2022-04-11T01:50:21.9Z,1,REGULAR,turnover,bad pass,[],203939,,,1610612742,11,8,2022-04-11T01:50:31Z,630000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 1629640]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,,
64,PT06M41.00S,2022-04-11T01:50:21.9Z,1,REGULAR,steal,,[],1629640,,,1610612759,11,8,2022-04-11T01:50:23Z,640000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2022-04-11T01:50:27.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,4.812746386333772,97.05882352941177,1610612759,11,8,2022-04-11T01:50:50Z,650000,-235.0,-7.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M32.00S,2022-04-11T01:50:30.1Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,11,8,2022-04-11T01:50:30Z,660000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
67,PT06M19.00S,2022-04-11T01:50:43.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.46452036793693,69.11764705882352,1610612742,11,8,2022-04-11T01:50:53Z,670000,96.0,235.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2022-04-11T01:50:46.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,11,8,2022-04-11T01:50:53Z,680000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
69,PT06M10.00S,2022-04-11T01:50:52.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,6.652431011826544,3.9215686274509802,1610612759,11,11,2022-04-11T01:50:57Z,690000,230.0,10.0,1,left,D. Vassell 3PT  (3 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.06,Made,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
71,PT06M09.00S,2022-04-11T01:51:02.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,11,11,2022-04-11T01:51:02Z,710000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2022-04-11T01:53:26.1Z,1,REGULAR,substitution,out,[],1627749,,,1610612742,11,11,2022-04-11T01:53:51Z,720000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2022-04-11T01:53:26.1Z,1,REGULAR,substitution,in,[],1630200,,,1610612742,11,11,2022-04-11T01:53:51Z,730000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M50.00S,2022-04-11T01:54:13.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203939,93.11760840998686,49.50980392156863,1610612742,13,11,2022-04-11T01:54:27Z,740000,-2.0,12.0,1,right,D. Powell Hook (4 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.25,Made,,,,,4.0,,,,,,,,,,,,,,
76,PT05M34.00S,2022-04-11T01:54:28.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,30.831143232588698,31.127450980392158,1610612759,13,14,2022-04-11T01:56:19Z,760000,94.0,237.0,1,left,D. Vassell 25' 3PT  (6 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.54,Made,,,,,6.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
78,PT05M16.00S,2022-04-11T01:54:46.5Z,1,REGULAR,3pt,Jump Shot,[],1628973,70.25295663600527,26.47058823529412,1610612742,13,14,2022-04-11T01:54:51Z,780000,-118.0,227.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M13.00S,2022-04-11T01:54:49.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,13,14,2022-04-11T01:54:51Z,790000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
80,PT05M10.00S,2022-04-11T01:54:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,7.835085413929041,39.705882352941174,1610612759,13,14,2022-04-11T01:55:03Z,800000,51.0,21.0,1,left,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,5.57,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2022-04-11T01:54:56.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,14,2022-04-11T01:55:03Z,810000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
82,PT04M56.00S,2022-04-11T01:55:07.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.38042049934296,49.50980392156863,1610612742,15,14,2022-04-11T01:55:14Z,820000,-2.0,10.0,1,right,D. Powell cutting DUNK (6 PTS) (D. Finney-Smith 1 AST),"[203939, 1627827]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,1.0,Made,,,,,6.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,
84,PT04M56.00S,2022-04-11T01:55:13.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,15,14,2022-04-11T01:55:21Z,840000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,
85,PT04M44.00S,2022-04-11T01:55:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.732588699080158,49.50980392156863,1610612759,15,16,2022-04-11T01:58:18Z,850000,2.0,1.0,1,left,J. Poeltl reverse Layup (4 PTS) (D. Vassell 1 AST),"[1627751, 1630170]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,0.29,Made,,,,,4.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
87,PT04M25.00S,2022-04-11T01:55:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.38699080157687,45.588235294117645,1610612742,15,16,2022-04-11T01:55:57Z,870000,-22.0,57.0,1,right,MISS L. Doncic 6' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,,
