actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
39,PT08M21.00S,2021-12-04T01:46:05.9Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,5,0,2021-12-04T01:47:07Z,390000,,,0,,L. Doncic lost ball TURNOVER (2 TO),"[1629029, 202066]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,2.0,Temple,202066.0,,,
40,PT08M21.00S,2021-12-04T01:46:05.9Z,1,REGULAR,steal,,[],202066,,,1610612740,5,0,2021-12-04T01:46:07Z,400000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M19.00S,2021-12-04T01:46:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612740,5,0,2021-12-04T01:46:20Z,410000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Temple 2 FT),"[1628467, 202066]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,1146.0,1.0,0.0,Temple,202066.0,,,,,,,,,,
43,PT08M19.00S,2021-12-04T01:46:43.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202066,,,1610612740,5,1,2021-12-04T01:46:43Z,430000,,,0,,G. Temple Free Throw 1 of 2 (1 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
44,PT08M19.00S,2021-12-04T01:47:04.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202066,,,1610612740,5,2,2021-12-04T01:47:04Z,440000,,,0,,G. Temple Free Throw 2 of 2 (2 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
47,PT08M17.00S,2021-12-04T01:47:27.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,5,2,2021-12-04T01:47:27Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M08.00S,2021-12-04T01:47:43.2Z,1,REGULAR,foul,offensive,[],1629029,,,1610612742,5,2,2021-12-04T01:48:31Z,480000,,,0,,L. Doncic offensive FOUL (1 PF),"[1629029, 202066]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,1627962.0,1.0,0.0,Temple,202066.0,,,,,,,,,,
50,PT08M08.00S,2021-12-04T01:47:43.2Z,1,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,5,2,2021-12-04T01:48:31Z,500000,,,0,,L. Doncic offensive foul TURNOVER (3 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,1627962.0,,,,,,,,,3.0,,,,,
51,PT08M08.00S,2021-12-04T01:47:59.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,5,2,2021-12-04T01:48:07Z,510000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,
52,PT07M57.00S,2021-12-04T01:48:14.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,92.06636005256242,79.65686274509804,1610612740,5,2,2021-12-04T01:52:02Z,520000,148.0,22.0,1,right,MISS B. Ingram 14' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,14.99,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M54.00S,2021-12-04T01:48:17.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,5,2,2021-12-04T01:48:17Z,530000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M49.00S,2021-12-04T01:48:21.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629029,17.69053876478318,48.28431372549019,1610612742,7,2,2021-12-04T01:52:46Z,540000,9.0,114.0,1,left,L. Doncic 11' driving floating Jump Shot (2 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,11.41,Made,,,,,,,,,,2.0,,,,,,,,,
55,PT07M36.00S,2021-12-04T01:48:37.7Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612740,7,2,2021-12-04T01:50:36Z,550000,,,0,,D. Powell shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[203939, 202685]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,1627962.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,
57,PT07M36.00S,2021-12-04T01:49:20.7Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,7,2,2021-12-04T01:49:55Z,570000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M36.00S,2021-12-04T01:49:20.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,7,2,2021-12-04T01:49:55Z,580000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
59,PT07M36.00S,2021-12-04T01:49:20.7Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,7,2,2021-12-04T01:49:55Z,590000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M34.00S,2021-12-04T01:49:22.7Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,7,2,2021-12-04T01:49:55Z,600000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT07M23.00S,2021-12-04T01:49:51.9Z,1,REGULAR,2pt,Jump Shot,[],203939,22.026938239159,57.84313725490197,1610612742,7,2,2021-12-04T01:49:57Z,610000,-39.0,155.0,1,left,MISS D. Powell 15' Jump Shot,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M19.00S,2021-12-04T01:49:55.9Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,7,2,2021-12-04T01:49:57Z,620000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT07M15.00S,2021-12-04T01:49:59.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202066,94.69448094612353,95.09803921568627,1610612740,7,2,2021-12-04T01:50:04Z,630000,225.0,-3.0,1,right,MISS G. Temple pullup 3PT,[202066],1610612740.0,NOP,pullup,,,Temple,G. Temple,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M12.00S,2021-12-04T01:50:02.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,7,2,2021-12-04T01:50:04Z,640000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
65,PT07M04.00S,2021-12-04T01:50:10.8Z,1,REGULAR,3pt,Jump Shot,[],203493,31.09395532194481,32.84313725490196,1610612742,7,2,2021-12-04T01:50:14Z,650000,86.0,240.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M01.00S,2021-12-04T01:50:13.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,2,2021-12-04T01:50:14Z,660000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M52.00S,2021-12-04T01:50:27.7Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,7,2,2021-12-04T01:50:38Z,670000,,,0,,J. Valanciunas off-the-ball offensive FOUL (2 PF),"[202685, 1627827]",1610612740.0,NOP,off-the-ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,1627962.0,2.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,
69,PT06M52.00S,2021-12-04T01:50:27.7Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,7,2,2021-12-04T01:50:27Z,690000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,1627962.0,,,,,,,,,2.0,,,,,
70,PT06M52.00S,2021-12-04T01:50:39.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,7,2,2021-12-04T01:50:39Z,700000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M52.00S,2021-12-04T01:51:07.6Z,1,REGULAR,substitution,out,[],202685,,,1610612742,7,2,2021-12-04T01:53:27Z,710000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2021-12-04T01:51:07.6Z,1,REGULAR,substitution,in,[],1626195,,,1610612742,7,2,2021-12-04T01:53:27Z,720000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M42.00S,2021-12-04T01:53:37.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,20.318659658344284,27.696078431372552,1610612742,9,2,2021-12-04T01:53:48Z,730000,112.0,138.0,1,left,L. Doncic 17' pullup Jump Shot (4 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,17.78,Made,,,,,,,,,,4.0,,,,,,,,,
74,PT06M24.00S,2021-12-04T01:53:54.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,90.75229960578186,71.56862745098039,1610612740,9,4,2021-12-04T01:56:38Z,740000,108.0,34.0,1,right,B. Ingram 11' fadeaway Jump Shot (2 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,11.32,Made,,,,,,,,,,2.0,H. Jones,1630529.0,1.0,,,,,,
76,PT06M14.00S,2021-12-04T01:54:08.6Z,1,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612742,9,4,2021-12-04T01:54:29Z,760000,,,0,,D. Graham shooting personal FOUL (1 PF) (Doncic 2 FT),"[1628984, 1629029]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,1627962.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,
78,PT06M14.00S,2021-12-04T01:54:37.6Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,10,4,2021-12-04T01:54:37Z,780000,,,0,,L. Doncic Free Throw 1 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
79,PT06M14.00S,2021-12-04T01:54:38.6Z,1,REGULAR,substitution,out,[],203493,,,1610612742,10,4,2021-12-04T01:54:47Z,790000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2021-12-04T01:54:38.6Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,10,4,2021-12-04T01:54:47Z,800000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M14.00S,2021-12-04T01:54:38.6Z,1,REGULAR,substitution,in,[],203501,,,1610612742,10,4,2021-12-04T01:54:47Z,810000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M14.00S,2021-12-04T01:54:38.6Z,1,REGULAR,substitution,in,[],1628973,,,1610612742,10,4,2021-12-04T01:54:47Z,820000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M14.00S,2021-12-04T01:54:58.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,11,4,2021-12-04T01:54:58Z,830000,,,0,,L. Doncic Free Throw 2 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
84,PT06M01.00S,2021-12-04T01:55:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,81.42247043363994,47.794117647058826,1610612740,11,4,2021-12-04T01:55:21Z,840000,-11.0,122.0,1,right,MISS W. Hernangomez 12' Jump Shot,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M59.00S,2021-12-04T01:55:15.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,11,4,2021-12-04T01:55:21Z,850000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
86,PT05M57.00S,2021-12-04T01:55:19.3Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,11,4,2021-12-04T01:55:52Z,860000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (4 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,,,,,,,1627961.0,,,,,,,,,4.0,,,,,
87,PT05M48.00S,2021-12-04T01:55:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,93.51182654402102,49.26470588235294,1610612740,11,4,2021-12-04T01:55:58Z,870000,-4.0,8.0,1,right,MISS H. Jones Layup,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,0.93,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M45.00S,2021-12-04T01:55:33.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,11,4,2021-12-04T01:55:33Z,880000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,87.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
89,PT05M40.00S,2021-12-04T01:55:39.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,17.16491458607096,93.62745098039215,1610612742,11,4,2021-12-04T01:56:03Z,890000,-218.0,109.0,1,left,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
90,PT05M37.00S,2021-12-04T01:55:42.0Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612742,11,4,2021-12-04T01:55:42Z,900000,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,89.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
91,PT05M37.00S,2021-12-04T01:55:47.8Z,1,REGULAR,foul,personal,[],202066,,,1610612742,11,4,2021-12-04T01:55:54Z,910000,,,0,,G. Temple personal FOUL (2 PF),"[202066, 1629029]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,1627961.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,
93,PT05M37.00S,2021-12-04T01:56:04.2Z,1,REGULAR,substitution,out,[],202066,,,1610612742,11,4,2021-12-04T01:56:21Z,930000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
