actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M26.00S,2022-01-30T00:14:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.7496714848883,16.42156862745098,1610612742,2,2,2022-01-30T00:14:58Z,160000,-168.0,204.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M22.00S,2022-01-30T00:14:52.3Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,2,2,2022-01-30T00:14:52Z,170000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,,
18,PT10M20.00S,2022-01-30T00:14:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.11760840998686,47.05882352941176,1610612742,2,2,2022-01-30T00:15:15Z,180000,-15.0,12.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M20.00S,2022-01-30T00:14:54.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,2,2,2022-01-30T00:15:15Z,190000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M00.00S,2022-01-30T00:15:14.9Z,1,REGULAR,3pt,Jump Shot,[],1630537,6.783837056504599,94.11764705882352,1610612754,2,2,2022-01-30T00:15:22Z,200000,-221.0,11.0,1,left,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,22.09,Missed,,,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2022-01-30T00:15:17.9Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,2,2,2022-01-30T00:15:22Z,210000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT09M52.00S,2022-01-30T00:15:23.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",204001,93.9060446780552,49.754901960784316,1610612742,4,2,2022-01-30T00:15:38Z,220000,-1.0,5.0,1,right,K. Porzingis cutting DUNK (4 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,0.49,Made,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,,
24,PT09M39.00S,2022-01-30T00:15:35.8Z,1,REGULAR,3pt,Jump Shot,[],1628470,6.652431011826544,96.32352941176471,1610612754,4,2,2022-01-30T00:15:40Z,240000,-232.0,10.0,1,left,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M39.00S,2022-01-30T00:15:35.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,4,2,2022-01-30T00:15:40Z,250000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT09M27.00S,2022-01-30T00:15:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.64323258869908,50.73529411764706,1610612742,6,2,2022-01-30T00:15:53Z,260000,4.0,7.0,1,right,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,0.82,Made,2.0,,,,,,,,,,,,,,,,,,
27,PT09M07.00S,2022-01-30T00:16:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.652431011826544,48.03921568627451,1610612754,6,4,2022-01-30T00:16:10Z,270000,10.0,10.0,1,left,D. Sabonis cutting finger roll Layup (4 PTS) (C. LeVert 1 AST),"[1627734, 1627747]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,1.4,Made,4.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,,
29,PT08M54.00S,2022-01-30T00:16:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,77.61169513797634,88.48039215686273,1610612742,9,4,2022-01-30T00:16:26Z,290000,192.0,158.0,1,right,L. Doncic 24' 3PT pullup (5 PTS) (J. Brunson 2 AST),"[1629029, 1628973]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,24.9,Made,5.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,,
31,PT08M33.00S,2022-01-30T00:16:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.521024967148489,50.0,1610612754,9,6,2022-01-30T00:17:19Z,310000,0.0,9.0,1,left,D. Sabonis cutting Layup (6 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,0.88,Made,6.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,,
33,PT08M33.00S,2022-01-30T00:16:45.3Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612754,9,6,2022-01-30T00:16:53Z,330000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Sabonis 1 FT),"[204001, 1627734]",1610612742.0,DAL,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Sabonis,1627734.0,,,
35,PT08M33.00S,2022-01-30T00:17:13.6Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612754,9,6,2022-01-30T00:17:13Z,350000,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M31.00S,2022-01-30T00:17:14.5Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,9,6,2022-01-30T00:17:14Z,360000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,
37,PT08M16.00S,2022-01-30T00:17:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628467,71.82982917214193,20.833333333333336,1610612742,12,6,2022-01-30T00:17:36Z,370000,-146.0,212.0,1,right,M. Kleber 25' 3PT  (3 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.75,Made,3.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,,
39,PT08M05.00S,2022-01-30T00:17:40.3Z,1,REGULAR,3pt,Jump Shot,[],203200,29.77989487516426,73.2843137254902,1610612754,12,6,2022-01-30T00:17:44Z,390000,-116.0,227.0,1,left,MISS J. Holiday 25' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M03.00S,2022-01-30T00:17:42.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,12,6,2022-01-30T00:17:44Z,400000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT07M59.00S,2022-01-30T00:17:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,94.82588699080158,51.71568627450981,1610612742,14,6,2022-01-30T00:17:51Z,410000,9.0,-4.0,1,right,L. Doncic running finger roll Layup (7 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,0.94,Made,7.0,,,,,,,,,,,,,,,,,,
42,PT07M56.00S,2022-01-30T00:17:54.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,6,2022-01-30T00:17:54Z,420000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M46.00S,2022-01-30T00:21:03.0Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612754,14,6,2022-01-30T00:21:09Z,430000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1627827, 1627734]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Sabonis,1627734.0,,,
45,PT07M46.00S,2022-01-30T00:21:28.5Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,14,7,2022-01-30T00:21:28Z,450000,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
46,PT07M46.00S,2022-01-30T00:21:47.1Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,14,8,2022-01-30T00:21:47Z,460000,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
47,PT07M28.00S,2022-01-30T00:22:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,83.26215505913272,40.44117647058824,1610612742,14,8,2022-01-30T00:23:04Z,470000,-48.0,105.0,1,right,MISS K. Porzingis 11' turnaround Shot,[204001],1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,11.52,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2022-01-30T00:22:08.9Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,14,8,2022-01-30T00:22:10Z,480000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M14.00S,2022-01-30T00:22:22.2Z,1,REGULAR,foul,personal,[],1628467,,,1610612754,14,8,2022-01-30T00:22:42Z,490000,,,0,,M. Kleber personal FOUL (1 PF),"[1628467, 1627734]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Sabonis,1627734.0,,,
51,PT07M01.00S,2022-01-30T00:22:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.273981603153747,49.50980392156863,1610612754,14,10,2022-01-30T00:22:57Z,510000,2.0,82.0,1,left,C. LeVert 8' driving floating Jump Shot (2 PTS) (C. Duarte 2 AST),"[1627747, 1630537]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,8.17,Made,2.0,C. Duarte,1630537.0,2.0,,,,,,,,,,,,,,,
53,PT06M40.00S,2022-01-30T00:23:11.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,68.54467805519053,15.931372549019606,1610612742,17,10,2022-01-30T00:23:16Z,530000,-170.0,243.0,1,right,L. Doncic 29' 3PT step back (10 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,29.69,Made,10.0,,,,,,,,,,,,,,,,,,
54,PT06M22.00S,2022-01-30T00:23:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,18.528252299605782,34.97242647058824,1610612754,17,10,2022-01-30T00:24:14Z,540000,75.0,122.0,1,left,MISS C. Duarte 14' driving floating Shot,[1630537],1610612754.0,IND,driving floating,,,Duarte,C. Duarte,,,,,14.3,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M19.00S,2022-01-30T00:23:32.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,10,2022-01-30T00:24:14Z,550000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,
56,PT06M04.00S,2022-01-30T00:23:50.5Z,1,REGULAR,foul,personal,['2freethrow'],203200,,,1610612742,17,10,2022-01-30T00:23:59Z,560000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Porzingis 2 FT),"[203200, 204001]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Porzingis,204001.0,,,
58,PT06M04.00S,2022-01-30T00:24:16.8Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,18,10,2022-01-30T00:24:38Z,580000,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
59,PT06M04.00S,2022-01-30T00:24:16.8Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,18,10,2022-01-30T00:24:38Z,590000,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M01.00S,2022-01-30T00:24:19.8Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,18,10,2022-01-30T00:24:38Z,600000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,59.0,2.0,0.0,2.0,,,,,,,,,,,
61,PT05M55.00S,2022-01-30T00:24:44.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,75.3777923784494,84.31372549019608,1610612742,21,10,2022-01-30T00:24:48Z,610000,172.0,179.0,1,right,J. Brunson 24' 3PT pullup (3 PTS) (L. Doncic 3 AST),"[1628973, 1629029]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,24.79,Made,3.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,,
63,PT05M45.00S,2022-01-30T00:24:53.5Z,1,REGULAR,3pt,Jump Shot,[],203200,31.09395532194481,30.392156862745097,1610612754,21,10,2022-01-30T00:24:58Z,630000,98.0,240.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M41.00S,2022-01-30T00:24:57.5Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,21,10,2022-01-30T00:24:58Z,640000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,63.0,3.0,1.0,2.0,,,,,,,,,,,
65,PT05M34.00S,2022-01-30T00:25:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,71.56701708278581,77.69607843137256,1610612742,21,10,2022-01-30T00:25:11Z,650000,138.0,215.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M31.00S,2022-01-30T00:25:07.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,21,10,2022-01-30T00:25:11Z,660000,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,
67,PT05M28.00S,2022-01-30T00:25:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630537,6.521024967148489,50.98039215686274,1610612754,21,12,2022-01-30T00:25:16Z,670000,-5.0,9.0,1,left,C. Duarte running Layup (2 PTS) (D. Sabonis 1 AST),"[1630537, 1627734]",1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,1.01,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,,
69,PT05M10.00S,2022-01-30T00:25:28.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.46452036793693,66.17647058823529,1610612742,24,12,2022-01-30T00:25:34Z,690000,81.0,235.0,1,right,L. Doncic 24' 3PT  (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.81,Made,13.0,,,,,,,,,,,,,,,,,,
70,PT04M56.00S,2022-01-30T00:25:41.7Z,1,REGULAR,3pt,Jump Shot,[],203200,7.440867279894875,95.83333333333334,1610612754,24,15,2022-01-30T00:25:45Z,700000,-229.0,17.0,1,left,J. Holiday 3PT  (3 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,22.99,Made,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,,
72,PT04M41.00S,2022-01-30T00:25:57.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.33311432325887,70.83333333333334,1610612742,24,15,2022-01-30T00:26:02Z,720000,104.0,236.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
73,PT04M38.00S,2022-01-30T00:26:00.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,24,15,2022-01-30T00:26:02Z,730000,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,
74,PT04M29.00S,2022-01-30T00:26:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612754,24,15,2022-01-30T00:26:22Z,740000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Duarte 2 FT),"[1628467, 1630537]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Duarte,1630537.0,,,
76,PT04M29.00S,2022-01-30T00:26:43.0Z,1,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,24,16,2022-01-30T00:26:43Z,760000,,,0,,C. Duarte Free Throw 1 of 2 (3 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
77,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,out,[],1628467,,,1610612754,24,16,2022-01-30T00:27:03Z,770000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,out,[],204001,,,1610612754,24,16,2022-01-30T00:27:03Z,780000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612754,24,16,2022-01-30T00:27:03Z,790000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,in,[],203939,,,1610612754,24,16,2022-01-30T00:27:03Z,800000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,in,[],203493,,,1610612754,24,16,2022-01-30T00:27:03Z,810000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2022-01-30T00:26:44.6Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,24,16,2022-01-30T00:27:03Z,820000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M29.00S,2022-01-30T00:27:07.3Z,1,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,24,17,2022-01-30T00:27:07Z,830000,,,0,,C. Duarte Free Throw 2 of 2 (4 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
84,PT04M12.00S,2022-01-30T00:27:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.99014454664915,25.245098039215684,1610612742,24,17,2022-01-30T00:27:31Z,840000,-124.0,230.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M09.00S,2022-01-30T00:27:29.6Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,24,17,2022-01-30T00:27:31Z,850000,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,84.0,2.0,1.0,1.0,,,,,,,,,,,
86,PT04M04.00S,2022-01-30T00:27:34.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630537,11.514454664914586,41.66666666666667,1610612754,24,17,2022-01-30T00:27:50Z,860000,42.0,56.0,1,left,MISS C. Duarte 6' driving floating bank Shot,[1630537],1610612754.0,IND,driving floating bank,,,Duarte,C. Duarte,,,,,6.96,Missed,,,,,,,,,,,,,,,,,,,
87,PT03M59.00S,2022-01-30T00:27:39.5Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,24,17,2022-01-30T00:27:42Z,870000,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,86.0,1.0,0.0,1.0,,,,,,,,,,,
88,PT03M59.00S,2022-01-30T00:27:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,5.590000152587891,50.0,1610612754,24,19,2022-01-30T00:27:39Z,880000,0.0,0.0,1,left,I. Jackson tip Layup (2 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
89,PT03M49.00S,2022-01-30T00:27:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,82.60512483574244,44.11764705882353,1610612742,26,19,2022-01-30T00:27:53Z,890000,-29.0,111.0,1,right,D. Finney-Smith 11' driving floating Jump Shot (2 PTS) (J. Brunson 3 AST),"[1627827, 1628973]",1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,11.48,Made,2.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,,
