actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
43,PT07M43.00S,2021-11-30T01:45:27.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,12,10,2021-11-30T01:45:32Z,430000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M36.00S,2021-11-30T01:45:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.46057818659659,49.754901960784316,1610612742,14,10,2021-11-30T01:45:40Z,440000,-1.0,18.0,1,right,K. Porzingis driving DUNK (4 PTS) (T. Hardaway Jr. 1 AST),"[204001, 203501]",1610612742.0,DAL,driving,,,Porzingis,K. Porzingis,,,,,1.84,Made,,,,,4.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,
46,PT07M23.00S,2021-11-30T01:45:50.2Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612739,14,10,2021-11-30T01:57:44Z,465000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Garland 2 FT),"[1627827, 1629636]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Garland,1629636.0,,,
48,PT07M23.00S,2021-11-30T01:46:15.5Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,14,11,2021-11-30T01:58:10Z,481250,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
51,PT07M23.00S,2021-11-30T01:46:15.5Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,14,12,2021-11-30T01:58:10Z,485625,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
49,PT07M23.00S,2021-11-30T01:46:16.2Z,1,REGULAR,substitution,out,[],1629650,,,1610612742,14,12,2021-11-30T01:58:10Z,490000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2021-11-30T01:46:16.2Z,1,REGULAR,substitution,in,[],203939,,,1610612742,14,12,2021-11-30T01:58:10Z,500000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M13.00S,2021-11-30T01:46:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.70105124835742,42.15686274509804,1610612742,14,12,2021-11-30T01:46:56Z,505000,-39.0,44.0,1,right,MISS L. Doncic driving floating Shot - blocked,"[1629029, 1630171]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,5.92,Missed,,,,,,,,,Okoro,1630171.0,,,,,,,,
53,PT07M13.00S,2021-11-30T01:46:45.1Z,1,REGULAR,block,,[],1630171,,,1610612742,14,12,2021-11-30T01:46:47Z,507500,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M12.00S,2021-11-30T01:46:46.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,14,12,2021-11-30T01:46:56Z,508750,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2021-11-30T01:46:49.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,14,12,2021-11-30T01:46:49Z,550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2021-11-30T01:47:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204001,65.1281208935611,54.90196078431373,1610612742,14,12,2021-11-30T01:47:08Z,560000,25.0,275.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2021-11-30T01:47:04.7Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,14,12,2021-11-30T01:47:08Z,570000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M58.00S,2021-11-30T01:47:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.302890932982917,53.18627450980392,1610612739,14,12,2021-11-30T01:47:21Z,580000,-16.0,63.0,1,left,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,6.51,Missed,,,,,,,,,,,,,,,,,,
59,PT06M56.00S,2021-11-30T01:47:14.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,14,12,2021-11-30T01:47:21Z,590000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,
60,PT06M56.00S,2021-11-30T01:47:18.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,14,12,2021-11-30T01:47:18Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2021-11-30T01:47:22.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,14,12,2021-11-30T01:47:22Z,610000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M56.00S,2021-11-30T01:47:23.3Z,1,REGULAR,substitution,out,[],1630596,,,1610612742,14,12,2021-11-30T01:50:09Z,620000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2021-11-30T01:47:23.3Z,1,REGULAR,substitution,in,[],201567,,,1610612742,14,12,2021-11-30T01:50:09Z,630000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2021-11-30T01:50:26.9Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,14,12,2021-11-30T02:11:05Z,640000,,,0,,T. Hardaway Jr. bad pass out-of-bounds TURNOVER (1 TO),[203501],1610612742.0,DAL,bad pass,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,,
65,PT06M32.00S,2021-11-30T01:50:51.6Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,14,12,2021-11-30T01:50:58Z,650000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1627827]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0
66,PT06M32.00S,2021-11-30T01:50:51.6Z,1,REGULAR,steal,,[],1627827,,,1610612742,14,12,2021-11-30T01:50:53Z,660000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2021-11-30T01:50:56.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,94.43166885676742,47.549019607843135,1610612742,16,12,2021-11-30T01:51:03Z,670000,-12.0,0.0,1,right,T. Hardaway Jr. running alley-oop DUNK (4 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,running alley-oop,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.23,Made,,,,,4.0,L. Doncic,1629029.0,3.0,,,,,,,,,,
69,PT06M08.00S,2021-11-30T01:51:15.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,9.543363994743759,69.6078431372549,1610612739,16,14,2021-11-30T01:51:26Z,690000,-98.0,37.0,1,left,D. Garland 10' driving floating bank Jump Shot (6 PTS) (K. Love 1 AST),"[1629636, 201567]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,10.48,Made,,,,,6.0,K. Love,201567.0,1.0,,,,,,,,,,
71,PT06M01.00S,2021-11-30T01:51:22.9Z,1,REGULAR,2pt,Jump Shot,[],203501,89.70105124835742,71.32352941176471,1610612742,16,14,2021-11-30T01:51:35Z,710000,107.0,44.0,1,right,MISS T. Hardaway Jr. 11' pullup bank Shot,[203501],1610612742.0,DAL,pullup bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,
72,PT06M01.00S,2021-11-30T01:51:22.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,16,14,2021-11-30T01:51:35Z,720000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M48.00S,2021-11-30T01:51:35.5Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,16,14,2021-11-30T01:51:39Z,730000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 203501]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0
74,PT05M48.00S,2021-11-30T01:51:35.5Z,1,REGULAR,steal,,[],203501,,,1610612742,16,14,2021-11-30T01:51:37Z,740000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2021-11-30T01:51:47.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,93.64323258869908,4.411764705882353,1610612742,16,14,2021-11-30T01:51:53Z,750000,-228.0,7.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2021-11-30T01:51:49.2Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,16,14,2021-11-30T01:51:53Z,760000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,,
77,PT05M30.00S,2021-11-30T01:51:53.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204001,66.04796320630749,53.18627450980392,1610612742,16,14,2021-11-30T01:52:08Z,770000,16.0,267.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
78,PT05M26.00S,2021-11-30T01:51:57.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,16,14,2021-11-30T01:52:08Z,780000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M23.00S,2021-11-30T01:52:00.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,24.178712220762154,85.07199754901961,1610612739,16,14,2021-11-30T01:52:17Z,790000,-175.0,175.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
80,PT05M18.00S,2021-11-30T01:52:05.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,16,14,2021-11-30T01:52:11Z,800000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT05M11.00S,2021-11-30T01:52:11.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,71.04139290407359,76.22549019607843,1610612742,19,14,2021-11-30T01:52:21Z,810000,131.0,220.0,1,right,L. Doncic 25' 3PT  (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.58,Made,,,,,9.0,,,,,,,,,,,,,
82,PT04M57.00S,2021-11-30T01:52:26.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,9.674770039421814,54.90196078431373,1610612739,19,16,2021-11-30T01:52:32Z,820000,-25.0,38.0,1,left,L. Markkanen turnaround Hook (2 PTS),[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,4.56,Made,,,,,2.0,,,,,,,,,,,,,
83,PT04M39.00S,2021-11-30T01:52:43.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.32917214191852,49.50980392156863,1610612742,19,16,2021-11-30T01:52:51Z,830000,-2.0,20.0,1,right,MISS K. Porzingis cutting DUNK,[204001],1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
84,PT04M38.00S,2021-11-30T01:52:44.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,19,16,2021-11-30T01:52:51Z,840000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT04M32.00S,2021-11-30T01:52:51.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,26.62614980289093,19.607843137254903,1610612739,19,19,2021-11-30T01:52:56Z,850000,152.0,198.0,1,left,K. Love 24' 3PT  (3 PTS) (I. Okoro 1 AST),"[201567, 1630171]",1610612739.0,CLE,,,,Love,K. Love,,,,,24.95,Made,,,,,3.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
