actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M40.00S,2022-02-03T01:42:31.6Z,1,REGULAR,steal,,[],1630581,,,1610612760,2,4,2022-02-03T01:42:33Z,180000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2022-02-03T01:42:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,5.469776609724048,47.30392156862745,1610612760,2,4,2022-02-03T01:42:49Z,190000,13.0,-1.0,1,left,MISS A. Wiggins Layup,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2022-02-03T01:42:38.3Z,1,REGULAR,rebound,offensive,[],1629603,,,1610612760,2,4,2022-02-03T01:42:38Z,200000,,,0,,M. Diakite REBOUND (Off:2 Def:0),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,19.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
21,PT10M31.00S,2022-02-03T01:42:41.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,13.61695137976347,56.61764705882353,1610612760,2,6,2022-02-03T01:42:56Z,210000,-33.0,75.0,1,left,J. Giddey 8' floating Jump Shot (4 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,8.24,Made,,,,,,,,,,4.0,L. Dort,1629652.0,1.0,,,,,,
23,PT10M15.00S,2022-02-03T01:42:56.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,94.56307490144546,96.07843137254902,1610612742,5,6,2022-02-03T01:43:01Z,230000,230.0,-1.0,1,right,D. Finney-Smith 3PT  (3 PTS) (L. Doncic 1 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.04,Made,,,,,,,,,,3.0,L. Doncic,1629029.0,1.0,,,,,,
25,PT10M03.00S,2022-02-03T01:43:08.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,30.042706964520367,31.862745098039213,1610612760,5,9,2022-02-03T01:43:30Z,250000,91.0,230.0,1,left,L. Dort 24' 3PT  (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.71,Made,,,,,,,,,,3.0,,,,,,,,,
26,PT09M41.00S,2022-02-03T01:43:33.6Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612742,5,9,2022-02-03T01:43:43Z,260000,,,0,,T. Mann shooting personal FOUL (1 PF) (Powell 2 FT),"[1630544, 203939]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,202007.0,1.0,0.0,Powell,203939.0,,,,,,,,,,
28,PT09M41.00S,2022-02-03T01:44:05.3Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,6,9,2022-02-03T01:44:05Z,280000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
29,PT09M41.00S,2022-02-03T01:44:25.1Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,7,9,2022-02-03T01:44:25Z,290000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
30,PT09M26.00S,2022-02-03T01:44:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,32.14520367936925,54.166666666666664,1610612760,7,9,2022-02-03T01:44:50Z,300000,-21.0,250.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M23.00S,2022-02-03T01:44:44.6Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,7,9,2022-02-03T01:44:50Z,310000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M09.00S,2022-02-03T01:44:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.64323258869908,54.90196078431373,1610612742,9,9,2022-02-03T01:45:02Z,320000,25.0,7.0,1,right,L. Doncic driving Layup (4 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,2.56,Made,,,,,,,,,,4.0,,,,,,,,,
33,PT09M00.00S,2022-02-03T01:45:09.7Z,1,REGULAR,foul,offensive,[],1629603,,,1610612760,9,9,2022-02-03T01:45:16Z,330000,,,0,,M. Diakite charge offensive FOUL (1 PF),"[1629603, 1628467]",1610612760.0,OKC,charge,,,Diakite,M. Diakite,,,,,,,,,,,202007.0,1.0,0.0,Kleber,1628467.0,,,,,,,,,,
35,PT09M00.00S,2022-02-03T01:45:09.7Z,1,REGULAR,turnover,offensive foul,[],1629603,,,1610612760,9,9,2022-02-03T01:45:09Z,350000,,,0,,M. Diakite offensive foul TURNOVER (1 TO),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,202007.0,,,,,,,,,1.0,,,,,
36,PT08M44.00S,2022-02-03T01:45:42.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,84.31340341655716,53.67647058823529,1610612742,11,9,2022-02-03T01:45:47Z,360000,18.0,95.0,1,right,J. Brunson 9' step back Jump Shot (2 PTS),[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,9.68,Made,,,,,,,,,,2.0,,,,,,,,,
37,PT08M24.00S,2022-02-03T01:46:02.5Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,11,9,2022-02-03T01:46:06Z,370000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1628467]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,1.0,Kleber,1628467.0,,,
38,PT08M24.00S,2022-02-03T01:46:02.5Z,1,REGULAR,steal,,[],1628467,,,1610612742,11,9,2022-02-03T01:46:04Z,380000,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2022-02-03T01:46:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,90.3580814717477,38.970588235294116,1610612742,11,9,2022-02-03T01:47:35Z,390000,-55.0,38.0,1,right,MISS L. Doncic 6' driving Layup - blocked,"[1629029, 1630544]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,6.7,Missed,,,,,,,,,,,,,,,,,Mann,1630544.0,
40,PT08M21.00S,2022-02-03T01:46:07.7Z,1,REGULAR,block,,[],1630544,,,1610612742,11,9,2022-02-03T01:48:55Z,400000,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M21.00S,2022-02-03T01:46:07.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,11,9,2022-02-03T01:46:34Z,410000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
42,PT08M21.00S,2022-02-03T01:46:14.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,11,9,2022-02-03T01:46:14Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M17.00S,2022-02-03T01:46:31.8Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,11,9,2022-02-03T01:46:47Z,430000,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1629652]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,202049.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,
45,PT08M17.00S,2022-02-03T01:46:31.8Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,11,9,2022-02-03T01:46:31Z,450000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,202049.0,,,,,,,,,1.0,,,,,
46,PT08M02.00S,2022-02-03T01:47:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,32.53942181340342,34.31372549019608,1610612760,11,12,2022-02-03T01:47:07Z,460000,78.0,253.0,1,left,L. Dort 26' 3PT  (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.53,Made,,,,,,,,,,6.0,,,,,,,,,
47,PT07M48.00S,2022-02-03T01:47:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,93.24901445466492,58.82352941176471,1610612742,13,12,2022-02-03T01:47:20Z,470000,44.0,11.0,1,right,L. Doncic driving floating bank Jump Shot (6 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,4.55,Made,,,,,,,,,,6.0,,,,,,,,,
48,PT07M34.00S,2022-02-03T01:47:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,12.959921156373195,59.068627450980394,1610612760,13,14,2022-02-03T01:47:34Z,480000,-45.0,69.0,1,left,T. Mann 8' driving floating Jump Shot (4 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,8.28,Made,,,,,,,,,,4.0,,,,,,,,,
49,PT07M22.00S,2022-02-03T01:47:41.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.99014454664915,25.735294117647058,1610612742,13,14,2022-02-03T01:47:47Z,490000,-121.0,230.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M18.00S,2022-02-03T01:47:45.3Z,1,REGULAR,rebound,defensive,[],1629603,,,1610612760,13,14,2022-02-03T01:47:47Z,500000,,,0,,M. Diakite REBOUND (Off:2 Def:1),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,49.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
51,PT06M56.00S,2022-02-03T01:48:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.040078843626807,58.82352941176471,1610612760,13,14,2022-02-03T01:48:12Z,510000,-44.0,61.0,1,left,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,7.5,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M56.00S,2022-02-03T01:48:10.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,13,14,2022-02-03T01:48:10Z,520000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,
53,PT06M56.00S,2022-02-03T01:48:11.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,13,14,2022-02-03T01:48:11Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M56.00S,2022-02-03T01:48:16.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,14,2022-02-03T01:48:16Z,540000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M56.00S,2022-02-03T01:48:19.3Z,1,REGULAR,substitution,out,[],203939,,,1610612742,13,14,2022-02-03T01:51:06Z,550000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M56.00S,2022-02-03T01:48:19.3Z,1,REGULAR,substitution,in,[],1627737,,,1610612742,13,14,2022-02-03T01:51:06Z,560000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M35.00S,2022-02-03T01:51:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.83245729303549,36.76470588235294,1610612742,13,14,2022-02-03T01:51:31Z,570000,-66.0,43.0,1,right,MISS L. Doncic 7' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M33.00S,2022-02-03T01:51:29.0Z,1,REGULAR,rebound,defensive,[],1629603,,,1610612760,13,14,2022-02-03T01:51:31Z,580000,,,0,,M. Diakite REBOUND (Off:2 Def:2),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,57.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
59,PT06M27.00S,2022-02-03T01:51:35.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,17.69053876478318,93.38235294117648,1610612760,13,17,2022-02-03T01:51:40Z,590000,-217.0,114.0,1,left,A. Wiggins 24' 3PT  (3 PTS) (J. Giddey 1 AST),"[1630598, 1630581]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,24.49,Made,,,,,,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,
61,PT06M16.00S,2022-02-03T01:51:45.7Z,1,REGULAR,2pt,Jump Shot,[],1629029,88.5676741130092,67.1798406862745,1610612742,15,17,2022-02-03T01:52:37Z,610000,86.0,55.0,1,right,L. Doncic 10' driving floating Jump Shot (8 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,10.2,Made,,,,,,,,,,8.0,,,,,,,,,
62,PT06M06.00S,2022-02-03T01:52:07.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,15,17,2022-02-03T01:52:07Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M58.00S,2022-02-03T01:52:21.1Z,1,REGULAR,3pt,Jump Shot,[],1630598,29.517082785808146,71.81372549019608,1610612760,15,20,2022-02-03T01:52:25Z,630000,-109.0,225.0,1,left,A. Wiggins 25' 3PT  (6 PTS) (J. Giddey 2 AST),"[1630598, 1630581]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.01,Made,,,,,,,,,,6.0,J. Giddey,1630581.0,2.0,,,,,,
65,PT05M30.00S,2022-02-03T01:52:49.2Z,1,REGULAR,3pt,Jump Shot,[],1628467,67.7562417871222,63.970588235294116,1610612742,15,20,2022-02-03T01:52:53Z,650000,70.0,251.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M27.00S,2022-02-03T01:52:52.2Z,1,REGULAR,rebound,defensive,[],1629603,,,1610612760,15,20,2022-02-03T01:52:53Z,660000,,,0,,M. Diakite REBOUND (Off:2 Def:3),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,65.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
67,PT05M16.00S,2022-02-03T01:53:05.7Z,1,REGULAR,violation,kicked ball,[],1627737,,,1610612760,15,20,2022-02-03T01:53:12Z,670000,,,0,,M. Chriss kicked ball VIOLATION,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,202007.0,,,,,,,,,,,,,,
68,PT05M16.00S,2022-02-03T01:53:09.4Z,1,REGULAR,substitution,out,[],1628467,,,1610612760,15,20,2022-02-03T01:53:23Z,680000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M16.00S,2022-02-03T01:53:09.4Z,1,REGULAR,substitution,in,[],203493,,,1610612760,15,20,2022-02-03T01:53:23Z,690000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M08.00S,2022-02-03T01:53:32.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629603,6.783837056504599,48.28431372549019,1610612760,15,20,2022-02-03T01:53:37Z,700000,9.0,11.0,1,left,MISS M. Diakite driving DUNK,[1629603],1610612760.0,OKC,driving,,,Diakite,M. Diakite,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M07.00S,2022-02-03T01:53:33.0Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,15,20,2022-02-03T01:53:37Z,710000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
72,PT04M57.00S,2022-02-03T01:53:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,78.53153745072274,8.57843137254902,1610612742,18,20,2022-02-03T01:53:48Z,720000,-207.0,149.0,1,right,L. Doncic 25' 3PT pullup (11 PTS) (J. Brunson 1 AST),"[1629029, 1628973]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.53,Made,,,,,,,,,,11.0,J. Brunson,1628973.0,1.0,,,,,,
74,PT04M31.00S,2022-02-03T01:54:08.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,31.61957950065703,38.970588235294116,1610612760,18,20,2022-02-03T01:54:17Z,740000,55.0,245.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
75,PT04M28.00S,2022-02-03T01:54:12.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,18,20,2022-02-03T01:54:12Z,750000,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
76,PT04M26.00S,2022-02-03T01:54:14.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,11.383048620236531,3.1862745098039214,1610612760,18,23,2022-02-03T01:54:21Z,760000,234.0,55.0,1,left,T. Mann 24' 3PT  (7 PTS) (J. Giddey 3 AST),"[1630544, 1630581]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,24.04,Made,,,,,,,,,,7.0,J. Giddey,1630581.0,3.0,,,,,,
78,PT04M11.00S,2022-02-03T01:54:29.8Z,1,REGULAR,3pt,Jump Shot,[],203493,94.30026281208936,4.166666666666666,1610612742,18,23,2022-02-03T01:56:04Z,780000,-229.0,1.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M10.00S,2022-02-03T01:54:30.8Z,1,REGULAR,rebound,defensive,[],1629603,,,1610612760,18,23,2022-02-03T01:56:04Z,790000,,,0,,M. Diakite REBOUND (Off:2 Def:4),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,78.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
80,PT04M00.00S,2022-02-03T01:54:39.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630544,8.886333771353483,3.6764705882352944,1610612760,18,26,2022-02-03T01:54:46Z,800000,232.0,31.0,1,left,T. Mann 3PT  (10 PTS) (J. Giddey 4 AST),"[1630544, 1630581]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,23.37,Made,,,,,,,,,,10.0,J. Giddey,1630581.0,4.0,,,,,,
82,PT04M00.00S,2022-02-03T01:54:45.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,18,26,2022-02-03T01:54:45Z,820000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M46.00S,2022-02-03T01:57:48.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,63.48039215686274,1610612742,21,26,2022-02-03T01:57:52Z,830000,67.0,249.0,1,right,L. Doncic 25' 3PT  (14 PTS) (M. Chriss 1 AST),"[1629029, 1627737]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.83,Made,,,,,,,,,,14.0,M. Chriss,1627737.0,1.0,,,,,,
85,PT03M21.00S,2022-02-03T01:58:12.3Z,1,REGULAR,turnover,bad pass,[],1630544,,,1610612760,21,26,2022-02-03T01:58:36Z,850000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 203493]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1.0,Bullock,203493.0,,,
86,PT03M21.00S,2022-02-03T01:58:12.3Z,1,REGULAR,steal,,[],203493,,,1610612742,21,26,2022-02-03T01:58:15Z,860000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M17.00S,2022-02-03T01:58:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,93.64323258869908,49.50980392156863,1610612742,23,26,2022-02-03T01:58:25Z,870000,-2.0,7.0,1,right,J. Brunson Layup (4 PTS) (R. Bullock 1 AST),"[1628973, 203493]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,0.77,Made,,,,,,,,,,4.0,R. Bullock,203493.0,1.0,,,,,,
89,PT03M06.00S,2022-02-03T01:58:27.5Z,1,REGULAR,2pt,Jump Shot,[],1630544,24.392247043363994,71.56862745098039,1610612760,23,26,2022-02-03T01:58:38Z,890000,-108.0,177.0,1,left,MISS T. Mann 20' Jump Shot,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,20.71,Missed,,,,,,,,,,,,,,,,,,,
90,PT03M03.00S,2022-02-03T01:58:30.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,23,26,2022-02-03T01:58:30Z,900000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
