actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
16,PT10M32.00S,2022-03-27T23:42:33.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628378,88.25558475689881,44.11764705882353,1610612762,2,5,2022-03-27T23:42:39Z,160000,-29.0,58.0,1,right,D. Mitchell 6' driving floating Jump Shot (2 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,6.49,Made,,,,,2.0,,,,,,,,,,,,,,
17,PT10M19.00S,2022-03-27T23:42:48.0Z,1,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612742,2,5,2022-03-27T23:42:54Z,170000,,,0,,E. Paschall shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629672, 1629029]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,204059.0,1.0,0.0,Doncic,1629029.0,,,,,,
19,PT10M19.00S,2022-03-27T23:43:17.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,3,5,2022-03-27T23:43:17Z,190000,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
20,PT10M19.00S,2022-03-27T23:43:37.3Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,3,5,2022-03-27T23:43:37Z,200000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2022-03-27T23:43:38.5Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612762,3,5,2022-03-27T23:43:38Z,210000,,,0,,J. Hernangomez REBOUND (Off:0 Def:2),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
22,PT10M02.00S,2022-03-27T23:43:53.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629672,89.43823915900131,45.588235294117645,1610612762,3,5,2022-03-27T23:50:06Z,220000,-22.0,47.0,1,right,MISS E. Paschall turnaround Hook,[1629672],1610612762.0,UTA,turnaround,,,Paschall,E. Paschall,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2022-03-27T23:43:55.1Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,3,5,2022-03-27T23:43:57Z,230000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
24,PT09M52.00S,2022-03-27T23:44:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.56833114323259,33.088235294117645,1610612742,6,5,2022-03-27T23:44:09Z,240000,85.0,235.0,1,left,L. Doncic 24' 3PT step back (4 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,24.96,Made,,,,,4.0,,,,,,,,,,,,,,
25,PT09M36.00S,2022-03-27T23:44:19.1Z,1,REGULAR,3pt,Jump Shot,[],1626220,91.80354796320631,3.6764705882352944,1610612762,6,5,2022-03-27T23:44:23Z,250000,-232.0,25.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2022-03-27T23:44:23.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,5,2022-03-27T23:44:23Z,260000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
27,PT09M10.00S,2022-03-27T23:44:49.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,6,5,2022-03-27T23:44:57Z,270000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
28,PT09M01.00S,2022-03-27T23:45:17.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,66.96780551905388,23.774509803921568,1610612762,6,8,2022-03-27T23:45:22Z,280000,-131.0,258.0,1,right,D. Mitchell 28' 3PT pullup (5 PTS) (M. Conley 2 AST),"[1628378, 201144]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.94,Made,,,,,5.0,M. Conley,201144.0,2.0,,,,,,,,,,,
30,PT08M46.00S,2022-03-27T23:45:32.0Z,1,REGULAR,3pt,Jump Shot,[],203493,26.888961892247043,19.852941176470587,1610612742,9,8,2022-03-27T23:45:36Z,300000,151.0,200.0,1,left,R. Bullock 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[203493, 1628973]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.07,Made,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
32,PT08M28.00S,2022-03-27T23:45:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.80749014454665,17.892156862745097,1610612762,9,8,2022-03-27T23:46:01Z,320000,-161.0,241.0,1,right,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.93,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M28.00S,2022-03-27T23:45:49.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,9,8,2022-03-27T23:46:01Z,330000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,
34,PT08M28.00S,2022-03-27T23:45:56.1Z,1,REGULAR,foul,personal,[],1627827,,,1610612762,9,8,2022-03-27T23:46:14Z,340000,,,0,,D. Finney-Smith loose ball personal FOUL (1 PF),"[1627827, 1627823]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,204059.0,1.0,0.0,Hernangomez,1627823.0,,,,,,
36,PT08M19.00S,2022-03-27T23:46:22.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627823,72.7496714848883,19.852941176470587,1610612762,9,8,2022-03-27T23:46:26Z,360000,-151.0,204.0,1,right,MISS J. Hernangomez 25' 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M16.00S,2022-03-27T23:46:25.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,9,8,2022-03-27T23:46:26Z,370000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
38,PT08M07.00S,2022-03-27T23:46:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.85742444152431,55.63725490196079,1610612742,9,8,2022-03-27T23:46:37Z,380000,-28.0,50.0,1,left,MISS J. Brunson turnaround Shot,[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M05.00S,2022-03-27T23:46:36.3Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612762,9,8,2022-03-27T23:46:37Z,390000,,,0,,J. Hernangomez REBOUND (Off:0 Def:3),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
40,PT07M56.00S,2022-03-27T23:46:47.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,9,8,2022-03-27T23:46:47Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M45.00S,2022-03-27T23:47:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,92.46057818659659,54.41176470588235,1610612762,9,10,2022-03-27T23:47:19Z,410000,22.0,18.0,1,right,M. Conley driving floating bank Jump Shot (2 PTS),[201144],1610612762.0,UTA,driving floating bank,,,Conley,M. Conley,,,,,2.88,Made,,,,,2.0,,,,,,,,,,,,,,
42,PT07M29.00S,2022-03-27T23:47:29.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.196452036793694,37.00980392156863,1610612742,9,10,2022-03-27T23:47:35Z,420000,65.0,260.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M27.00S,2022-03-27T23:47:31.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,9,10,2022-03-27T23:47:35Z,430000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
44,PT07M19.00S,2022-03-27T23:47:39.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,93.24901445466492,57.59803921568627,1610612762,9,10,2022-03-27T23:47:49Z,440000,38.0,11.0,1,right,MISS D. Mitchell driving Hook,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M19.00S,2022-03-27T23:47:39.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,9,10,2022-03-27T23:47:49Z,450000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
46,PT07M19.00S,2022-03-27T23:47:48.1Z,1,REGULAR,foul,personal,[],1627823,,,1610612742,9,10,2022-03-27T23:48:09Z,460000,,,0,,J. Hernangomez personal FOUL (1 PF),"[1627823, 1629029]",1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,201640.0,1.0,0.0,Doncic,1629029.0,,,,,,
48,PT06M59.00S,2022-03-27T23:48:24.8Z,1,REGULAR,turnover,3-second-violation,[],203939,,,1610612742,9,10,2022-03-27T23:48:39Z,480000,,,0,,D. Powell 3-second-violation TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,,,
49,PT06M59.00S,2022-03-27T23:48:30.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,10,2022-03-27T23:48:30Z,490000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,out,[],201144,,,1610612762,9,10,2022-03-27T23:51:49Z,500000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,out,[],1627823,,,1610612762,9,10,2022-03-27T23:51:49Z,510000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,out,[],1629672,,,1610612762,9,10,2022-03-27T23:51:49Z,520000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,in,[],200752,,,1610612762,9,10,2022-03-27T23:51:49Z,530000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,in,[],203903,,,1610612762,9,10,2022-03-27T23:51:49Z,540000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M59.00S,2022-03-27T23:49:08.9Z,1,REGULAR,substitution,in,[],1630235,,,1610612762,9,10,2022-03-27T23:51:49Z,550000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M59.00S,2022-03-27T23:51:50.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,9,10,2022-03-27T23:52:02Z,560000,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
57,PT06M45.00S,2022-03-27T23:52:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630235,93.51182654402102,52.450980392156865,1610612762,9,12,2022-03-27T23:52:20Z,570000,12.0,8.0,1,right,T. Forrest driving Layup (2 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,1.5,Made,,,,,2.0,,,,,,,,,,,,,,
58,PT06M19.00S,2022-03-27T23:52:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,9.149145860709593,40.44117647058824,1610612742,9,12,2022-03-28T00:07:19Z,580000,48.0,34.0,1,left,MISS L. Doncic driving bank Shot,[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M14.00S,2022-03-27T23:52:42.6Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,9,12,2022-03-27T23:52:50Z,590000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
60,PT06M03.00S,2022-03-27T23:52:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.19776609724047,46.07843137254902,1610612762,9,12,2022-03-27T23:52:57Z,600000,-20.0,21.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2022-03-27T23:52:55.3Z,1,REGULAR,rebound,offensive,[],1630235,,,1610612762,9,12,2022-03-27T23:52:57Z,610000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
62,PT06M01.00S,2022-03-27T23:52:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630235,94.40999984741211,50.0,1610612762,9,14,2022-03-27T23:52:55Z,620000,0.0,0.0,1,right,T. Forrest tip Layup (4 PTS),[1630235],1610612762.0,UTA,tip,,,Forrest,T. Forrest,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
63,PT05M49.00S,2022-03-27T23:53:10.4Z,1,REGULAR,foul,personal,['2freethrow'],200752,,,1610612742,9,14,2022-03-27T23:53:16Z,630000,,,0,,R. Gay shooting personal FOUL (1 PF) (Brunson 2 FT),"[200752, 1628973]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,202037.0,1.0,0.0,Brunson,1628973.0,,,,,,
65,PT05M49.00S,2022-03-27T23:53:51.1Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,10,14,2022-03-27T23:53:51Z,650000,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
66,PT05M49.00S,2022-03-27T23:54:17.5Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,11,14,2022-03-27T23:54:17Z,660000,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
67,PT05M35.00S,2022-03-27T23:54:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.56307490144546,53.431372549019606,1610612762,11,16,2022-03-27T23:55:00Z,670000,17.0,-1.0,1,right,D. Mitchell driving Layup (7 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.73,Made,,,,,7.0,,,,,,,,,,,,,,
68,PT05M35.00S,2022-03-27T23:54:37.9Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612762,11,16,2022-03-27T23:54:44Z,680000,,,0,,L. Doncic shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1629029, 1628378]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,202037.0,1.0,0.0,Mitchell,1628378.0,,,,,,
70,PT05M35.00S,2022-03-27T23:55:07.7Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,11,17,2022-03-27T23:55:07Z,700000,,,0,,D. Mitchell Free Throw 1 of 1 (8 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
71,PT05M21.00S,2022-03-27T23:55:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.623521681997373,56.372549019607845,1610612742,11,17,2022-03-28T00:07:53Z,710000,-32.0,29.0,1,left,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,4.28,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M16.00S,2022-03-27T23:55:29.8Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,11,17,2022-03-28T00:28:22Z,720000,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
75,PT05M13.00S,2022-03-27T23:55:32.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203493,32.167789093298296,47.10477941176471,1610612742,11,17,2022-03-27T23:56:27Z,750000,14.0,250.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M10.00S,2022-03-27T23:55:35.0Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612742,11,17,2022-03-27T23:55:40Z,760000,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
77,PT05M09.00S,2022-03-27T23:55:36.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,25.18068331143233,82.59803921568627,1610612742,14,17,2022-03-27T23:55:43Z,770000,-163.0,184.0,1,left,L. Doncic 24' 3PT  (7 PTS) (J. Brunson 2 AST),"[1629029, 1628973]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,24.6,Made,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
79,PT04M53.00S,2022-03-27T23:55:52.7Z,1,REGULAR,3pt,Jump Shot,[],200752,94.95729303547962,96.81372549019608,1610612762,14,17,2022-03-27T23:56:13Z,790000,234.0,-5.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M53.00S,2022-03-27T23:55:52.7Z,1,REGULAR,rebound,offensive,[],1630235,,,1610612762,14,17,2022-03-27T23:56:13Z,800000,,,0,,T. Forrest REBOUND (Off:2 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,79.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
81,PT04M43.00S,2022-03-27T23:56:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,69.59592641261499,69.85294117647058,1610612762,14,17,2022-03-27T23:56:16Z,810000,99.0,233.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M41.00S,2022-03-27T23:56:03.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,14,17,2022-03-27T23:56:16Z,820000,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
83,PT04M32.00S,2022-03-27T23:56:12.4Z,1,REGULAR,2pt,Jump Shot,[],1628973,16.90210249671485,18.137254901960784,1610612742,16,17,2022-03-28T00:08:21Z,830000,159.0,106.0,1,left,J. Brunson 19' pullup Jump Shot (4 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.16,Made,,,,,4.0,,,,,,,,,,,,,,
84,PT04M09.00S,2022-03-27T23:56:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],200752,93.38042049934296,50.49019607843137,1610612762,16,19,2022-03-27T23:56:44Z,840000,2.0,10.0,1,right,R. Gay DUNK (2 PTS) (J. Clarkson 1 AST),"[200752, 203903]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,1.0,Made,,,,,2.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
86,PT03M51.00S,2022-03-27T23:56:57.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,16,19,2022-03-27T23:56:57Z,860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M51.00S,2022-03-27T23:56:58.9Z,1,REGULAR,substitution,out,[],203939,,,1610612742,16,19,2022-03-27T23:57:20Z,870000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M51.00S,2022-03-27T23:56:58.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,16,19,2022-03-27T23:57:20Z,880000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M51.00S,2022-03-27T23:56:58.9Z,1,REGULAR,substitution,in,[],203915,,,1610612742,16,19,2022-03-27T23:57:20Z,890000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
