actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
15,PT11M04.00S,2021-12-05T01:41:35.3Z,1,REGULAR,3pt,Jump Shot,[],203939,26.231931668856767,19.11764705882353,1610612742,0,3,2021-12-05T01:41:42Z,150000,154.0,194.0,1,left,MISS D. Powell 24' 3PT,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
16,PT11M00.00S,2021-12-05T01:41:39.3Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,3,2021-12-05T01:41:42Z,160000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,
17,PT10M52.00S,2021-12-05T01:41:47.1Z,1,REGULAR,2pt,Jump Shot,[],1626145,80.1084099868594,27.941176470588236,1610612763,0,5,2021-12-05T01:42:05Z,170000,-110.0,134.0,1,right,T. Jones 17' Jump Shot (2 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,17.39,Made,2.0,,,,,,,,,,,,,,,,,,
19,PT10M35.00S,2021-12-05T01:42:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.136005256241788,41.17647058823529,1610612742,0,5,2021-12-05T01:42:07Z,180000,44.0,127.0,1,left,MISS J. Brunson 13' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2021-12-05T01:42:03.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,0,5,2021-12-05T01:42:07Z,190000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M28.00S,2021-12-05T01:42:10.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,71.43561103810775,80.63725490196079,1610612763,0,5,2021-12-05T01:46:34Z,200000,153.0,216.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2021-12-05T01:42:14.6Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,0,5,2021-12-05T01:42:17Z,210000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT10M16.00S,2021-12-05T01:42:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,19.136005256241788,42.15686274509804,1610612742,0,5,2021-12-05T01:42:29Z,220000,39.0,127.0,1,left,MISS D. Finney-Smith 13' driving floating Shot,[1627827],1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M14.00S,2021-12-05T01:42:25.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,0,5,2021-12-05T01:42:29Z,230000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,
25,PT10M14.00S,2021-12-05T01:42:28.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,0,5,2021-12-05T01:42:28Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2021-12-05T01:42:47.0Z,1,REGULAR,2pt,Jump Shot,[],1628415,82.60512483574244,27.205882352941174,1610612763,0,5,2021-12-05T01:42:53Z,250000,-114.0,111.0,1,right,MISS D. Brooks 15' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,15.91,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2021-12-05T01:42:50.0Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,0,5,2021-12-05T01:42:53Z,260000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,
28,PT09M49.00S,2021-12-05T01:42:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628467,31.61957950065703,36.029411764705884,1610612742,0,5,2021-12-05T01:43:04Z,270000,70.0,245.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M44.00S,2021-12-05T01:43:03.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,5,2021-12-05T01:43:04Z,280000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,
30,PT09M32.00S,2021-12-05T01:43:15.7Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,0,5,2021-12-05T01:43:22Z,290000,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1628973]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Brunson,1628973.0,,,,
32,PT09M32.00S,2021-12-05T01:43:15.7Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,0,5,2021-12-05T01:43:15Z,310000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,200834.0,,,,,1.0,,,
33,PT09M23.00S,2021-12-05T01:43:40.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203493,28.597240473061763,44.6078431372549,1610612742,2,5,2021-12-05T01:43:50Z,320000,27.0,216.0,1,left,R. Bullock 21' floating Jump Shot (2 PTS) (D. Powell 1 AST),"[203493, 203939]",1610612742.0,DAL,floating,,,Bullock,R. Bullock,,,,,21.8,Made,2.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
36,PT09M06.00S,2021-12-05T01:43:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,90.75229960578186,60.5392156862745,1610612763,2,7,2021-12-05T01:44:03Z,340000,53.0,34.0,1,right,D. Bane 6' driving finger roll Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,6.29,Made,2.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,,
38,PT08M54.00S,2021-12-05T01:44:08.8Z,1,REGULAR,3pt,Jump Shot,[],1628467,28.07161629434954,79.16666666666666,1610612742,2,7,2021-12-05T01:44:25Z,360000,-146.0,211.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M49.00S,2021-12-05T01:44:13.8Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,2,7,2021-12-05T01:44:25Z,370000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,,
40,PT08M41.00S,2021-12-05T01:44:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,92.9862023653088,96.07843137254902,1610612763,2,10,2021-12-05T01:44:28Z,380000,230.0,13.0,1,right,J. Jackson Jr. 3PT  (6 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.08,Made,6.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
42,PT08M22.00S,2021-12-05T01:44:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.229303547963205,55.392156862745104,1610612742,2,10,2021-12-05T01:44:45Z,400000,-27.0,25.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,3.67,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M19.00S,2021-12-05T01:44:43.2Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,2,10,2021-12-05T01:44:45Z,410000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,
44,PT08M15.00S,2021-12-05T01:44:47.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,95.0886990801577,96.07843137254902,1610612763,2,13,2021-12-05T01:44:53Z,420000,230.0,-6.0,1,right,D. Bane 3PT  (5 PTS) (T. Jones 3 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.05,Made,5.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,,
46,PT08M14.00S,2021-12-05T01:44:54.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,2,13,2021-12-05T01:44:54Z,440000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2021-12-05T01:48:03.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612742,2,13,2021-12-05T01:48:06Z,450000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1626145]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,
48,PT07M52.00S,2021-12-05T01:48:03.0Z,1,REGULAR,steal,,[],1626145,,,1610612763,2,13,2021-12-05T01:48:04Z,460000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M37.00S,2021-12-05T01:48:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,90.75229960578186,47.794117647058826,1610612763,2,13,2021-12-05T01:48:22Z,470000,-11.0,34.0,1,right,MISS S. Adams finger roll Layup,[203500],1610612763.0,MEM,finger roll,,,Adams,S. Adams,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M36.00S,2021-12-05T01:48:18.7Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,2,13,2021-12-05T01:48:22Z,480000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT07M28.00S,2021-12-05T01:48:27.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,28.597240473061763,75.0,1610612742,2,13,2021-12-05T01:53:03Z,490000,-125.0,216.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2021-12-05T01:48:32.1Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,2,13,2021-12-05T01:53:03Z,500000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,
53,PT07M21.00S,2021-12-05T01:48:33.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203493,27.020367936925098,80.3921568627451,1610612742,5,13,2021-12-05T01:48:37Z,510000,-152.0,201.0,1,left,R. Bullock 25' 3PT  (5 PTS) (D. Powell 2 AST),"[203493, 203939]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.24,Made,5.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,,
55,PT07M02.00S,2021-12-05T01:48:53.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,72.61826544021025,79.65686274509804,1610612763,5,13,2021-12-05T01:49:11Z,530000,148.0,205.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M59.00S,2021-12-05T01:48:56.0Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,5,13,2021-12-05T01:49:11Z,540000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,
57,PT06M47.00S,2021-12-05T01:49:07.8Z,1,REGULAR,3pt,Jump Shot,[],1628467,22.946780551905388,89.4607843137255,1610612742,5,13,2021-12-05T01:49:13Z,550000,-197.0,163.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M47.00S,2021-12-05T01:49:07.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,5,13,2021-12-05T01:49:13Z,560000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,
59,PT06M45.00S,2021-12-05T01:49:13.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,5,13,2021-12-05T01:49:13Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M45.00S,2021-12-05T01:49:14.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,5,13,2021-12-05T01:49:25Z,580000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M45.00S,2021-12-05T01:49:14.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,5,13,2021-12-05T01:49:25Z,590000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2021-12-05T01:49:14.4Z,1,REGULAR,substitution,in,[],1629001,,,1610612763,5,13,2021-12-05T01:49:25Z,600000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2021-12-05T01:49:14.4Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,5,13,2021-12-05T01:49:25Z,610000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2021-12-05T01:49:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.07950065703022,45.83333333333333,1610612763,5,15,2021-12-05T01:49:57Z,620000,-21.0,116.0,1,right,T. Jones 11' floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,11.79,Made,4.0,,,,,,,,,,,,,,,,,,
65,PT06M24.00S,2021-12-05T01:49:59.6Z,1,REGULAR,foul,personal,[],1629723,,,1610612742,5,15,2021-12-05T01:50:27Z,630000,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1628973]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Brunson,1628973.0,,,,
67,PT06M17.00S,2021-12-05T01:50:25.3Z,1,REGULAR,3pt,Jump Shot,[],1628467,26.757555847568987,81.37254901960785,1610612742,8,15,2021-12-05T01:50:30Z,650000,-157.0,199.0,1,left,M. Kleber 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[1628467, 1628973]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.34,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,,
69,PT05M51.00S,2021-12-05T01:50:50.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,69.59592641261499,17.15686274509804,1610612763,8,15,2021-12-05T01:50:56Z,670000,-164.0,233.0,1,right,MISS D. Melton 28' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,28.53,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2021-12-05T01:50:52.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,8,15,2021-12-05T01:51:03Z,680000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,
72,PT05M49.00S,2021-12-05T01:51:04.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,8,15,2021-12-05T01:51:16Z,700000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,
73,PT05M49.00S,2021-12-05T01:51:08.2Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,8,15,2021-12-05T01:51:17Z,710000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M49.00S,2021-12-05T01:51:08.2Z,1,REGULAR,substitution,in,[],203501,,,1610612742,8,15,2021-12-05T01:51:17Z,720000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M40.00S,2021-12-05T01:51:23.1Z,1,REGULAR,violation,kicked ball,[],203500,,,1610612742,8,15,2021-12-05T01:51:27Z,730000,,,0,,S. Adams kicked ball VIOLATION,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,200834.0,,,,,,,,
76,PT05M40.00S,2021-12-05T01:51:25.2Z,1,REGULAR,substitution,out,[],203500,,,1610612742,8,15,2021-12-05T01:51:34Z,740000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M40.00S,2021-12-05T01:51:25.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612742,8,15,2021-12-05T01:51:34Z,750000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2021-12-05T01:51:25.2Z,1,REGULAR,substitution,in,[],1630583,,,1610612742,8,15,2021-12-05T01:51:34Z,760000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M40.00S,2021-12-05T01:51:25.2Z,1,REGULAR,substitution,in,[],1630214,,,1610612742,8,15,2021-12-05T01:51:34Z,770000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M37.00S,2021-12-05T01:51:47.6Z,1,REGULAR,turnover,bad pass,[],1627827,,,1610612742,8,15,2021-12-05T01:51:51Z,780000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1629001]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,
81,PT05M37.00S,2021-12-05T01:51:47.6Z,1,REGULAR,steal,,[],1629001,,,1610612763,8,15,2021-12-05T01:51:49Z,790000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M26.00S,2021-12-05T01:51:57.9Z,1,REGULAR,turnover,bad pass,[],1630214,,,1610612763,8,15,2021-12-05T01:52:02Z,800000,,,0,,X. Tillman bad pass TURNOVER (1 TO),"[1630214, 1627827]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,
83,PT05M26.00S,2021-12-05T01:51:57.9Z,1,REGULAR,steal,,[],1627827,,,1610612742,8,15,2021-12-05T01:51:59Z,810000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M20.00S,2021-12-05T01:52:09.3Z,1,REGULAR,violation,kicked ball,[],1630583,,,1610612742,8,15,2021-12-05T01:55:43Z,820000,,,0,,S. Aldama kicked ball VIOLATION,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,2882.0,,,,,,,,
85,PT05M20.00S,2021-12-05T01:52:14.5Z,1,REGULAR,substitution,out,[],203939,,,1610612742,8,15,2021-12-05T01:52:20Z,830000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M20.00S,2021-12-05T01:52:14.5Z,1,REGULAR,substitution,in,[],1626246,,,1610612742,8,15,2021-12-05T01:52:20Z,840000,,,0,,SUB in: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2021-12-05T01:52:38.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,17.821944809461236,78.18627450980392,1610612742,8,15,2021-12-05T01:52:55Z,850000,-141.0,115.0,1,left,MISS J. Brunson 18' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,18.19,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2021-12-05T01:52:46.0Z,1,REGULAR,rebound,offensive,[],1626246,,,1610612742,8,15,2021-12-05T01:52:55Z,860000,,,0,,B. Marjanovic REBOUND (Off:1 Def:0),[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,
89,PT05M01.00S,2021-12-05T01:52:50.1Z,1,REGULAR,turnover,lost ball,[],1626246,,,1610612742,8,15,2021-12-05T01:53:04Z,870000,,,0,,B. Marjanovic lost ball TURNOVER (1 TO),"[1626246, 1630214]",1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,
