actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
16,PT10M42.00S,2022-01-16T02:42:07.8Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,2,0,2022-01-16T02:42:12Z,160000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M38.00S,2022-01-16T02:42:12.2Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,2,0,2022-01-16T02:42:24Z,170000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1628973]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,
18,PT10M38.00S,2022-01-16T02:42:12.2Z,1,REGULAR,steal,,[],1628973,,,1610612742,2,0,2022-01-16T02:42:14Z,180000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M15.00S,2022-01-16T02:42:34.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,9.149145860709593,56.372549019607845,1610612742,4,0,2022-01-16T02:44:14Z,190000,-32.0,34.0,1,left,J. Brunson driving Layup (2 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,4.63,Made,2.0,,,,,,,,,,,,,,,,,,
20,PT09M48.00S,2022-01-16T02:43:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,81.94809461235218,50.245098039215684,1610612753,4,2,2022-01-16T02:43:10Z,200000,1.0,117.0,1,right,C. Anthony 11' turnaround Jump Shot (2 PTS),[1630175],1610612753.0,ORL,turnaround,,,Anthony,C. Anthony,,,,,11.72,Made,2.0,,,,,,,,,,,,,,,,,,
21,PT09M35.00S,2022-01-16T02:43:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,7.440867279894875,48.77450980392157,1610612742,6,2,2022-01-16T02:43:18Z,210000,6.0,17.0,1,left,K. Porzingis alley-oop DUNK (4 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,alley-oop,,,Porzingis,K. Porzingis,,,,,1.84,Made,4.0,,,,,,,,,,,,,J. Brunson,1628973.0,1.0,,,
23,PT09M25.00S,2022-01-16T02:43:23.8Z,1,REGULAR,3pt,Jump Shot,[],203914,77.61169513797634,90.93137254901961,1610612753,6,2,2022-01-16T02:43:27Z,230000,205.0,158.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M23.00S,2022-01-16T02:43:25.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,2,2022-01-16T02:43:27Z,240000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M16.00S,2022-01-16T02:43:36.6Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612742,6,2,2022-01-16T02:44:03Z,250000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630532, 1629029]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,2882.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
27,PT09M16.00S,2022-01-16T02:44:04.1Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,7,2,2022-01-16T02:44:04Z,270000,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
28,PT09M16.00S,2022-01-16T02:44:21.0Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,8,2,2022-01-16T02:44:21Z,280000,,,0,,L. Doncic Free Throw 2 of 2 (2 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
29,PT09M04.00S,2022-01-16T02:44:36.9Z,1,REGULAR,turnover,traveling,[],1630532,,,1610612753,8,2,2022-01-16T02:44:42Z,290000,,,0,,F. Wagner traveling TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,203593.0,,,,,1.0,,,,,,,,
30,PT08M45.00S,2022-01-16T02:45:06.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,9.674770039421814,95.09803921568627,1610612742,8,2,2022-01-16T02:52:41Z,300000,-225.0,38.0,1,left,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M43.00S,2022-01-16T02:45:08.6Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,8,2,2022-01-16T02:45:12Z,310000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT08M41.00S,2022-01-16T02:45:10.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204001,31.488173455978973,71.32352941176471,1610612742,11,2,2022-01-16T02:45:21Z,320000,-107.0,243.0,1,left,K. Porzingis 26' 3PT  (7 PTS) (D. Finney-Smith 1 AST),"[204001, 1627827]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.58,Made,7.0,,,,,,,,,,,,,D. Finney-Smith,1627827.0,1.0,,,
34,PT08M25.00S,2022-01-16T02:45:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201577,85.23324572930355,47.30392156862745,1610612753,11,4,2022-01-16T02:45:31Z,340000,-13.0,86.0,1,right,R. Lopez 8' turnaround Jump Shot (2 PTS) (G. Harris 1 AST),"[201577, 203914]",1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,8.73,Made,2.0,,,,,,,,,,,,,G. Harris,203914.0,1.0,,,
36,PT08M03.00S,2022-01-16T02:45:47.5Z,1,REGULAR,3pt,Jump Shot,[],1628467,7.835085413929041,95.83333333333334,1610612742,14,4,2022-01-16T02:45:53Z,360000,-229.0,21.0,1,left,M. Kleber 3PT  (3 PTS) (L. Doncic 1 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.02,Made,3.0,,,,,,,,,,,,,L. Doncic,1629029.0,1.0,,,
38,PT07M52.00S,2022-01-16T02:46:04.5Z,1,REGULAR,foul,personal,[],204001,,,1610612753,14,4,2022-01-16T02:46:26Z,380000,,,0,,K. Porzingis personal FOUL (1 PF),"[204001, 201577]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,2882.0,1.0,0.0,Lopez,201577.0,,,,,,,,,
40,PT07M45.00S,2022-01-16T02:46:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203914,92.85479632063075,46.07843137254902,1610612753,14,4,2022-01-16T02:46:31Z,400000,-20.0,15.0,1,right,MISS G. Harris driving reverse Layup - blocked,"[203914, 1628467]",1610612753.0,ORL,driving reverse,,,Harris,G. Harris,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0,
41,PT07M45.00S,2022-01-16T02:46:24.9Z,1,REGULAR,block,,[],1628467,,,1610612753,14,4,2022-01-16T02:46:27Z,410000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M42.00S,2022-01-16T02:46:27.9Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,14,4,2022-01-16T02:46:31Z,420000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT07M28.00S,2022-01-16T02:46:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,8.492115637319317,58.08823529411765,1610612742,14,4,2022-01-16T02:46:47Z,430000,-40.0,27.0,1,left,MISS D. Finney-Smith cutting Layup - blocked,"[1627827, 1630532]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,4.88,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0,
44,PT07M28.00S,2022-01-16T02:46:42.2Z,1,REGULAR,block,,[],1630532,,,1610612742,14,4,2022-01-16T02:47:37Z,440000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M25.00S,2022-01-16T02:46:45.2Z,1,REGULAR,rebound,defensive,[],203914,,,1610612753,14,4,2022-01-16T02:46:47Z,450000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M24.00S,2022-01-16T02:46:46.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,72.88107752956637,82.84313725490196,1610612753,14,7,2022-01-16T02:55:16Z,460000,164.0,202.0,1,right,C. Anthony 26' 3PT pullup (5 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,26.06,Made,5.0,,,,,,,,,,,,,,,,,,
47,PT07M05.00S,2022-01-16T02:47:06.8Z,1,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612742,14,7,2022-01-16T02:47:19Z,470000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629643, 1629029]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,202056.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
49,PT07M05.00S,2022-01-16T02:47:35.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,15,7,2022-01-16T02:47:35Z,490000,,,0,,L. Doncic Free Throw 1 of 2 (3 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
50,PT07M05.00S,2022-01-16T02:47:37.4Z,1,REGULAR,substitution,out,[],204001,,,1610612742,15,7,2022-01-16T02:47:57Z,500000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M05.00S,2022-01-16T02:47:37.4Z,1,REGULAR,substitution,out,[],201577,,,1610612742,15,7,2022-01-16T02:47:57Z,510000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2022-01-16T02:47:37.4Z,1,REGULAR,substitution,in,[],203939,,,1610612742,15,7,2022-01-16T02:47:57Z,520000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M05.00S,2022-01-16T02:47:37.4Z,1,REGULAR,substitution,in,[],1629021,,,1610612742,15,7,2022-01-16T02:47:57Z,530000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M05.00S,2022-01-16T02:48:07.6Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,16,7,2022-01-16T02:48:07Z,540000,,,0,,L. Doncic Free Throw 2 of 2 (4 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2022-01-16T02:48:20.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,16,7,2022-01-16T02:48:20Z,550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M57.00S,2022-01-16T02:48:23.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,16,7,2022-01-16T02:48:23Z,560000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2022-01-16T02:51:22.1Z,1,REGULAR,3pt,Jump Shot,[],1629021,71.04139290407359,74.26470588235294,1610612753,16,7,2022-01-16T02:51:27Z,570000,121.0,220.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M50.00S,2022-01-16T02:51:25.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,16,7,2022-01-16T02:51:27Z,580000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M30.00S,2022-01-16T02:51:45.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,16.90210249671485,79.90196078431373,1610612742,18,7,2022-01-16T03:05:42Z,590000,-150.0,106.0,1,left,J. Brunson 18' pullup Jump Shot (4 PTS) (D. Powell 1 AST),"[1628973, 203939]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,18.35,Made,4.0,,,,,,,,,,,,,D. Powell,203939.0,1.0,,,
61,PT06M15.00S,2022-01-16T02:52:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.27792378449409,54.65686274509803,1610612753,18,9,2022-01-16T02:52:08Z,610000,23.0,29.0,1,right,M. Wagner driving Layup (2 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,3.76,Made,2.0,,,,,,,,,,,,,C. Anthony,1630175.0,1.0,,,
63,PT05M58.00S,2022-01-16T02:52:17.8Z,1,REGULAR,3pt,Jump Shot,[],1627827,25.706307490144546,82.35294117647058,1610612742,18,9,2022-01-16T02:52:22Z,630000,-162.0,189.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2022-01-16T02:52:21.8Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,18,9,2022-01-16T02:52:22Z,640000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M39.00S,2022-01-16T02:52:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630175,73.40670170827858,20.833333333333336,1610612753,18,9,2022-01-16T02:52:44Z,650000,-146.0,197.0,1,right,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M36.00S,2022-01-16T02:52:39.5Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,18,9,2022-01-16T02:52:44Z,660000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT05M30.00S,2022-01-16T02:52:45.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,30.699737187910642,26.96078431372549,1610612742,21,9,2022-01-16T02:52:52Z,670000,115.0,236.0,1,left,L. Doncic 26' 3PT pullup (7 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,26.27,Made,7.0,,,,,,,,,,,,,,,,,,
68,PT05M04.00S,2022-01-16T02:53:11.2Z,1,REGULAR,3pt,Jump Shot,[],203914,88.51839684625493,2.450980392156863,1610612753,21,12,2022-01-16T03:07:18Z,680000,-238.0,55.0,1,right,G. Harris 24' 3PT pullup (3 PTS) (M. Wagner 1 AST),"[203914, 1629021]",1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,24.41,Made,3.0,,,,,,,,,,,,,M. Wagner,1629021.0,1.0,,,
70,PT04M52.00S,2022-01-16T02:53:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.136005256241788,56.372549019607845,1610612742,21,12,2022-01-16T02:53:28Z,700000,-32.0,127.0,1,left,MISS L. Doncic 13' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,13.13,Missed,,,,,,,,,,,,,,,,,,,
71,PT04M49.00S,2022-01-16T02:53:26.8Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,21,12,2022-01-16T02:53:28Z,710000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT04M37.00S,2022-01-16T02:53:38.3Z,1,REGULAR,3pt,Jump Shot,[],1629643,81.2910643889619,95.09803921568627,1610612753,21,15,2022-01-16T02:53:44Z,720000,225.0,123.0,1,right,C. Okeke 25' 3PT  (3 PTS) (M. Wagner 2 AST),"[1629643, 1629021]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.71,Made,3.0,,,,,,,,,,,,,M. Wagner,1629021.0,2.0,,,
74,PT04M15.00S,2022-01-16T02:54:00.8Z,1,REGULAR,2pt,Jump Shot,[],1628973,25.969119579500656,36.76470588235294,1610612742,23,15,2022-01-16T02:54:07Z,740000,66.0,192.0,1,left,J. Brunson 20' step back Jump Shot (6 PTS),[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,20.27,Made,6.0,,,,,,,,,,,,,,,,,,
75,PT03M59.00S,2022-01-16T02:54:16.7Z,1,REGULAR,turnover,bad pass,[],1629021,,,1610612753,23,15,2022-01-16T02:54:20Z,750000,,,0,,M. Wagner bad pass TURNOVER (1 TO),"[1629021, 1628973]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,
76,PT03M59.00S,2022-01-16T02:54:16.7Z,1,REGULAR,steal,,[],1628973,,,1610612742,23,15,2022-01-16T02:54:18Z,760000,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT03M44.00S,2022-01-16T02:54:31.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628973,10.463206307490145,58.82352941176471,1610612742,25,15,2022-01-16T02:54:38Z,770000,-44.0,46.0,1,left,J. Brunson 6' driving bank Hook (8 PTS),[1628973],1610612742.0,DAL,driving bank,,,Brunson,J. Brunson,,,,,6.37,Made,8.0,,,,,,,,,,,,,,,,,,
78,PT03M23.00S,2022-01-16T02:54:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630175,91.14651773981603,4.166666666666666,1610612753,25,18,2022-01-16T02:55:00Z,780000,-229.0,31.0,1,right,C. Anthony 3PT  (8 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,23.12,Made,8.0,,,,,,,,,,,,,F. Wagner,1630532.0,1.0,,,
79,PT03M12.00S,2022-01-16T02:55:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,15.588042049934298,49.50980392156863,1610612742,27,18,2022-01-16T02:55:09Z,790000,2.0,94.0,1,left,L. Doncic 9' driving floating Jump Shot (9 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,9.4,Made,9.0,,,,,,,,,,,,,,,,,,
80,PT03M12.00S,2022-01-16T02:55:07.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,27,18,2022-01-16T02:55:07Z,800000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,out,[],1628467,,,1610612753,27,18,2022-01-16T02:57:54Z,810000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,out,[],1629029,,,1610612753,27,18,2022-01-16T02:57:54Z,820000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,out,[],1629643,,,1610612753,27,18,2022-01-16T02:57:54Z,830000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,27,18,2022-01-16T02:57:54Z,840000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,27,18,2022-01-16T02:57:54Z,850000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,in,[],203501,,,1610612753,27,18,2022-01-16T02:57:54Z,860000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,in,[],203493,,,1610612753,27,18,2022-01-16T02:57:54Z,870000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M12.00S,2022-01-16T02:56:27.1Z,1,REGULAR,substitution,in,[],1628964,,,1610612753,27,18,2022-01-16T02:57:54Z,880000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
