actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
18,PT10M49.00S,2022-04-09T00:42:31.4Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,2,0,2022-04-09T00:42:31Z,180000,,,0,,L. Doncic Free Throw 2 of 2 (2 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,,,,,,2.0,,,,,,
19,PT10M32.00S,2022-04-09T00:42:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,17.821944809461236,50.245098039215684,1610612757,2,0,2022-04-09T00:43:17Z,190000,-1.0,115.0,1,left,MISS D. Eubanks 11' floating Shot,[1629234],1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,,,,11.5,Missed,,,,,,,,,,,,,,,,
20,PT10M31.00S,2022-04-09T00:42:51.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,0,2022-04-09T00:42:54Z,200000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,19.0,3.0,3.0,0.0,,,,,,,,,,,,
21,PT10M25.00S,2022-04-09T00:42:57.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203939,94.56307490144546,50.245098039215684,1610612742,4,0,2022-04-09T00:43:59Z,210000,1.0,-1.0,1,right,D. Powell running DUNK (2 PTS) (L. Doncic 1 AST),"[203939, 1629029]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,,,,0.18,Made,,,,,,,,,,2.0,L. Doncic,1629029.0,1.0,,,
23,PT10M12.00S,2022-04-09T00:43:10.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,6.1268068331143235,49.754901960784316,1610612757,4,2,2022-04-09T00:44:19Z,230000,1.0,5.0,1,left,D. Eubanks cutting DUNK (2 PTS) (C. Elleby 1 AST),"[1629234, 1629604]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,,,,0.52,Made,,,,,,,,,,2.0,C. Elleby,1629604.0,1.0,,,
25,PT09M55.00S,2022-04-09T00:43:27.3Z,1,REGULAR,3pt,Jump Shot,[],203493,71.69842312746385,78.92156862745098,1610612742,4,2,2022-04-09T00:43:51Z,250000,145.0,214.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,25.79,Missed,,,,,,,,,,,,,,,,
26,PT09M52.00S,2022-04-09T00:43:30.3Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,4,2,2022-04-09T00:43:51Z,260000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M37.00S,2022-04-09T00:43:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629604,25.57490144546649,17.401960784313726,1610612757,4,2,2022-04-09T00:43:54Z,270000,163.0,188.0,1,left,MISS C. Elleby 24' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,24.87,Missed,,,,,,,,,,,,,,,,
28,PT09M35.00S,2022-04-09T00:43:47.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,4,2,2022-04-09T00:43:54Z,280000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,
29,PT09M35.00S,2022-04-09T00:43:51.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,4,2,2022-04-09T00:43:51Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M21.00S,2022-04-09T00:44:16.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.88107752956637,80.88235294117648,1610612742,7,2,2022-04-09T00:44:23Z,300000,154.0,202.0,1,right,L. Doncic 25' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,25.46,Made,,,,,,,,,,5.0,,,,,,
31,PT09M01.00S,2022-04-09T00:44:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,6.389618922470433,50.49019607843137,1610612757,7,2,2022-04-09T00:45:03Z,310000,-2.0,8.0,1,left,MISS D. Eubanks Layup - blocked,"[1629234, 1627827]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,0.8,Missed,,,,,,,,,,,,,,Finney-Smith,1627827.0,
32,PT09M01.00S,2022-04-09T00:44:35.7Z,1,REGULAR,block,,[],1627827,,,1610612757,7,2,2022-04-09T00:44:37Z,320000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M58.00S,2022-04-09T00:44:38.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,7,2,2022-04-09T00:44:40Z,330000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,
34,PT08M42.00S,2022-04-09T00:44:54.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,93.77463863337714,3.6764705882352944,1610612742,7,2,2022-04-09T00:44:58Z,340000,-232.0,6.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,23.17,Missed,,,,,,,,,,,,,,,,
35,PT08M39.00S,2022-04-09T00:44:57.2Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,7,2,2022-04-09T00:44:58Z,350000,,,0,,G. Brown III REBOUND (Off:0 Def:2),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT08M30.00S,2022-04-09T00:45:08.5Z,1,REGULAR,turnover,traveling,[],1630553,,,1610612757,7,2,2022-04-09T00:45:15Z,360000,,,0,,K. Johnson traveling TURNOVER (1 TO),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,1.0,,,,,,,,,1199.0,,,,,,,,,,,
37,PT08M21.00S,2022-04-09T00:45:37.4Z,1,REGULAR,turnover,out-of-bounds,[],203493,,,1610612742,7,2,2022-04-09T00:45:44Z,370000,,,0,,R. Bullock bad pass out-of-bounds TURNOVER (1 TO),[203493],1610612742.0,DAL,bad pass,,,Bullock,R. Bullock,,,,,1.0,,,,,,,,,1146.0,,,,,,,,,,,
38,PT08M12.00S,2022-04-09T00:46:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630314,29.6484888304862,71.81372549019608,1610612757,7,2,2022-04-09T00:46:05Z,380000,-109.0,226.0,1,left,MISS B. Williams 25' pullup 3PT,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,,,,25.11,Missed,,,,,,,,,,,,,,,,
39,PT08M08.00S,2022-04-09T00:46:05.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,7,2,2022-04-09T00:46:05Z,390000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,38.0,4.0,4.0,0.0,,,,,,,,,,,,
40,PT08M07.00S,2022-04-09T00:46:07.7Z,1,REGULAR,foul,personal,[],1630314,,,1610612742,7,2,2022-04-09T00:46:21Z,400000,,,0,,B. Williams personal FOUL (1 PF),"[1630314, 1627827]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,1199.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,
42,PT07M55.00S,2022-04-09T00:46:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,94.95729303547962,51.225490196078425,1610612742,9,2,2022-04-09T00:46:49Z,420000,6.0,-5.0,1,right,D. Powell reverse Layup (4 PTS) (L. Doncic 2 AST),"[203939, 1629029]",1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,,,,0.8,Made,,,,,,,,,,4.0,L. Doncic,1629029.0,2.0,,,
44,PT07M55.00S,2022-04-09T00:46:44.6Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612742,9,2,2022-04-09T00:47:05Z,440000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Powell 1 FT),"[1629234, 203939]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,1201.0,1.0,0.0,Powell,203939.0,,,,,,,
46,PT07M55.00S,2022-04-09T00:46:54.8Z,1,REGULAR,substitution,out,[],1630553,,,1610612742,9,2,2022-04-09T00:47:03Z,460000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M55.00S,2022-04-09T00:46:54.8Z,1,REGULAR,substitution,in,[],203463,,,1610612742,9,2,2022-04-09T00:47:03Z,470000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2022-04-09T00:47:22.1Z,1,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,9,2,2022-04-09T00:47:37Z,480000,,,0,,MISS D. Powell Free Throw 1 of 1,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
49,PT07M52.00S,2022-04-09T00:47:25.1Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,9,2,2022-04-09T00:47:37Z,490000,,,0,,G. Brown III REBOUND (Off:0 Def:3),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,
50,PT07M39.00S,2022-04-09T00:47:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,6.521024967148489,51.71568627450981,1610612757,9,4,2022-04-09T00:48:05Z,500000,-9.0,9.0,1,left,D. Eubanks cutting Layup (4 PTS) (B. Williams 1 AST),"[1629234, 1630314]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,,,,1.23,Made,,,,,,,,,,4.0,B. Williams,1630314.0,1.0,,,
52,PT07M22.00S,2022-04-09T00:47:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,70.51576872536137,26.715686274509803,1610612742,9,4,2022-04-09T00:49:00Z,520000,-116.0,225.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,25.31,Missed,,,,,,,,,,,,,,,,
53,PT07M19.00S,2022-04-09T00:47:58.0Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,9,4,2022-04-09T00:49:00Z,530000,,,0,,G. Brown III REBOUND (Off:0 Def:4),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,52.0,4.0,4.0,0.0,,,,,,,,,,,,
54,PT07M12.00S,2022-04-09T00:48:03.9Z,1,REGULAR,turnover,bad pass,[],1630314,,,1610612757,9,4,2022-04-09T00:48:07Z,540000,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 203493]",1610612757.0,POR,,,,Williams,B. Williams,,,,,1.0,Bullock,203493.0,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2022-04-09T00:48:03.9Z,1,REGULAR,steal,,[],203493,,,1610612742,9,4,2022-04-09T00:48:05Z,550000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2022-04-09T00:48:07.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203493,93.9060446780552,50.245098039215684,1610612742,11,4,2022-04-09T00:48:12Z,560000,1.0,5.0,1,right,R. Bullock running DUNK (2 PTS),[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,,,,0.49,Made,,,,,,,,,,2.0,,,,,,
57,PT07M07.00S,2022-04-09T00:48:13.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,11,4,2022-04-09T00:48:17Z,570000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M56.00S,2022-04-09T00:51:17.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,11.908672798948752,37.00980392156863,1610612757,11,4,2022-04-09T00:51:42Z,580000,65.0,59.0,1,left,MISS D. Eubanks 8' turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,,,,8.81,Missed,,,,,,,,,,,,,,,,
59,PT06M56.00S,2022-04-09T00:51:20.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,11,4,2022-04-09T00:51:20Z,590000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,
60,PT06M56.00S,2022-04-09T00:51:21.5Z,1,REGULAR,foul,personal,[],1628973,,,1610612757,11,4,2022-04-09T00:51:32Z,600000,,,0,,J. Brunson loose ball personal FOUL (1 PF),"[1628973, 1630535]",1610612742.0,DAL,loose ball,,,Brunson,J. Brunson,,,,,,,,,,,,,,1201.0,1.0,0.0,Brown III,1630535.0,,,,,,,
62,PT06M48.00S,2022-04-09T00:51:50.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630535,26.62614980289093,80.14705882352942,1610612757,11,4,2022-04-09T00:51:55Z,620000,-151.0,198.0,1,left,MISS G. Brown III 24' 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,24.87,Missed,,,,,,,,,,,,,,,,
63,PT06M46.00S,2022-04-09T00:51:52.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,11,4,2022-04-09T00:51:55Z,630000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,62.0,5.0,5.0,0.0,,,,,,,,,,,,
64,PT06M30.00S,2022-04-09T00:52:09.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,94.43166885676742,50.49019607843137,1610612742,13,4,2022-04-09T00:52:19Z,640000,2.0,0.0,1,right,D. Powell alley-oop DUNK (6 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,0.25,Made,,,,,,,,,,6.0,L. Doncic,1629029.0,3.0,,,
66,PT06M03.00S,2022-04-09T00:52:35.7Z,1,REGULAR,turnover,lost ball,[],1629234,,,1610612757,13,4,2022-04-09T00:52:39Z,660000,,,0,,D. Eubanks lost ball TURNOVER (1 TO),"[1629234, 1627827]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,
67,PT06M03.00S,2022-04-09T00:52:35.7Z,1,REGULAR,steal,,[],1627827,,,1610612742,13,4,2022-04-09T00:52:37Z,670000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2022-04-09T00:52:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,93.38042049934296,48.529411764705884,1610612742,15,4,2022-04-09T00:53:02Z,680000,-7.0,10.0,1,right,D. Powell cutting finger roll Layup (8 PTS) (D. Finney-Smith 1 AST),"[203939, 1627827]",1610612742.0,DAL,cutting finger roll,,,Powell,D. Powell,,,,,,,,1.22,Made,,,,,,,,,,8.0,D. Finney-Smith,1627827.0,1.0,,,
70,PT05M57.00S,2022-04-09T00:52:46.3Z,1,REGULAR,foul,personal,['1freethrow'],203463,,,1610612742,15,4,2022-04-09T00:53:03Z,700000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Powell 1 FT),"[203463, 203939]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,1201.0,1.0,0.0,Powell,203939.0,,,,,,,
72,PT05M57.00S,2022-04-09T00:52:54.9Z,1,REGULAR,substitution,out,[],1630314,,,1610612742,15,4,2022-04-09T00:54:47Z,720000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M57.00S,2022-04-09T00:52:54.9Z,1,REGULAR,substitution,in,[],1630553,,,1610612742,15,4,2022-04-09T00:54:47Z,730000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M57.00S,2022-04-09T00:53:20.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203939,,,1610612742,16,4,2022-04-09T00:53:20Z,740000,,,0,,D. Powell Free Throw 1 of 1 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,,,,,,,,,,9.0,,,,,,
75,PT05M41.00S,2022-04-09T00:53:39.5Z,1,REGULAR,foul,personal,['2freethrow'],203493,,,1610612757,16,4,2022-04-09T00:53:50Z,750000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Eubanks 2 FT),"[203493, 1629234]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,1201.0,1.0,0.0,Eubanks,1629234.0,,,,,,,
77,PT05M41.00S,2022-04-09T00:54:02.1Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,16,5,2022-04-09T00:54:02Z,770000,,,0,,D. Eubanks Free Throw 1 of 2 (5 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,,,,,,,,,,5.0,,,,,,
78,PT05M41.00S,2022-04-09T00:54:14.6Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,16,6,2022-04-09T00:54:14Z,780000,,,0,,D. Eubanks Free Throw 2 of 2 (6 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,,,,,,,,,,6.0,,,,,,
79,PT05M28.00S,2022-04-09T00:54:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.06636005256242,50.245098039215684,1610612742,18,6,2022-04-09T00:54:33Z,790000,1.0,22.0,1,right,L. Doncic driving Layup (7 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,2.21,Made,,,,,,,,,,7.0,,,,,,
80,PT05M14.00S,2022-04-09T00:54:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,7.703679369250986,51.71568627450981,1610612757,18,6,2022-04-09T00:57:04Z,800000,-9.0,20.0,1,left,MISS C. Elleby driving Layup,[1629604],1610612757.0,POR,driving,,,Elleby,C. Elleby,,,,,,,,2.17,Missed,,,,,,,,,,,,,,,,
81,PT05M12.00S,2022-04-09T00:54:47.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,18,6,2022-04-09T00:57:04Z,810000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,
82,PT05M11.00S,2022-04-09T00:54:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,6.521024967148489,47.549019607843135,1610612757,18,6,2022-04-09T00:57:17Z,820000,12.0,9.0,1,left,MISS D. Eubanks putback Layup - blocked,"[1629234, 203939]",1610612757.0,POR,putback,,,Eubanks,D. Eubanks,,,,,,,,1.51,Missed,,,,,,,,,,,,,,Powell,203939.0,
130,PT05M11.00S,2022-04-09T00:54:48.2Z,1,REGULAR,block,,[],203939,,,1610612757,18,6,2022-04-09T01:02:01Z,825000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M10.00S,2022-04-09T00:54:49.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,18,6,2022-04-09T00:57:17Z,830000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,
84,PT05M09.00S,2022-04-09T00:54:52.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,18,6,2022-04-09T00:54:52Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M09.00S,2022-04-09T00:54:53.4Z,1,REGULAR,substitution,out,[],1627827,,,1610612757,18,6,2022-04-09T00:55:08Z,850000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2022-04-09T00:54:53.4Z,1,REGULAR,substitution,out,[],1628973,,,1610612757,18,6,2022-04-09T00:55:08Z,860000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M09.00S,2022-04-09T00:54:53.4Z,1,REGULAR,substitution,out,[],1630535,,,1610612757,18,6,2022-04-09T00:55:08Z,870000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M09.00S,2022-04-09T00:54:53.4Z,1,REGULAR,substitution,in,[],203915,,,1610612757,18,6,2022-04-09T00:55:08Z,880000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
