actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
23,PT09M41.00S,2022-03-06T01:15:13.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,6,2,2022-03-06T01:15:28Z,180000,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,,
24,PT09M27.00S,2022-03-06T01:15:26.1Z,1,REGULAR,3pt,Jump Shot,[],1629680,74.98357424441524,12.254901960784313,1610612755,6,2,2022-03-06T01:15:32Z,190000,-189.0,183.0,1,right,MISS M. Thybulle 26' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M24.00S,2022-03-06T01:15:29.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,2,2022-03-06T01:15:32Z,200000,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,24.0,2.0,1.0,1.0,,,,,,,,,,,
26,PT09M08.00S,2022-03-06T01:15:45.9Z,1,REGULAR,2pt,Jump Shot,[],1628389,8.09789750328515,69.36274509803921,1610612748,6,2,2022-03-06T01:15:50Z,210000,-97.0,24.0,1,left,MISS B. Adebayo 9' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,9.96,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M05.00S,2022-03-06T01:15:48.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,6,2,2022-03-06T01:15:50Z,220000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT08M54.00S,2022-03-06T01:15:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,67.36202365308804,69.11764705882352,1610612755,6,5,2022-03-06T01:24:53Z,230000,96.0,254.0,1,right,T. Maxey 27' 3PT pullup (3 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,27.17,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
30,PT08M29.00S,2022-03-06T01:16:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,17.296320630749015,45.83333333333333,1610612748,8,5,2022-03-06T01:16:32Z,250000,21.0,110.0,1,left,G. Vincent 11' driving floating Jump Shot (2 PTS) (D. Robinson 2 AST),"[1629216, 1629130]",1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,11.2,Made,2.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,,
34,PT08M02.00S,2022-03-06T01:16:52.0Z,1,REGULAR,3pt,Jump Shot,[],1627788,71.69842312746385,19.852941176470587,1610612755,8,5,2022-03-06T01:16:59Z,270000,-151.0,214.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M01.00S,2022-03-06T01:16:53.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,8,5,2022-03-06T01:16:59Z,280000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,
36,PT08M01.00S,2022-03-06T01:16:57.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,8,5,2022-03-06T01:16:57Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT07M41.00S,2022-03-06T01:17:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,17.0335085413929,96.07843137254902,1610612748,11,5,2022-03-06T01:29:21Z,300000,-230.0,108.0,1,left,D. Robinson 25' 3PT pullup (6 PTS) (P. Tucker 2 AST),"[1629130, 200782]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.43,Made,6.0,P. Tucker,200782.0,2.0,,,,,,,,,,,,,,,
42,PT07M26.00S,2022-03-06T01:17:35.7Z,1,REGULAR,3pt,Jump Shot,[],1627788,92.9862023653088,1.715686274509804,1610612755,11,5,2022-03-06T01:17:57Z,320000,-241.0,13.0,1,right,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M22.00S,2022-03-06T01:17:40.0Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,11,5,2022-03-06T01:17:40Z,330000,,,0,,J. Embiid REBOUND (Off:2 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,42.0,3.0,1.0,2.0,,,,,,,,,,,
44,PT07M12.00S,2022-03-06T01:17:51.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,70.51576872536137,20.833333333333336,1610612755,11,5,2022-03-06T01:18:18Z,340000,-146.0,225.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M11.00S,2022-03-06T01:17:52.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,11,5,2022-03-06T01:18:18Z,350000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,
46,PT07M11.00S,2022-03-06T01:17:57.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,11,5,2022-03-06T01:18:13Z,360000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M57.00S,2022-03-06T01:18:29.8Z,1,REGULAR,foul,personal,[],1629680,,,1610612748,11,5,2022-03-06T01:20:05Z,370000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1629130]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Robinson,1629130.0,,,,
49,PT06M57.00S,2022-03-06T01:18:43.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,11,5,2022-03-06T01:20:10Z,390000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M50.00S,2022-03-06T01:21:38.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629130,24.129434954007884,30.14705882352941,1610612748,11,5,2022-03-06T01:21:46Z,400000,99.0,174.0,1,left,MISS D. Robinson 20' pullup Shot,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,20.06,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M44.00S,2022-03-06T01:21:44.8Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,11,5,2022-03-06T01:21:46Z,410000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT06M23.00S,2022-03-06T01:22:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.77463863337714,56.86274509803921,1610612755,11,5,2022-03-06T01:27:12Z,420000,34.0,6.0,1,right,MISS T. Maxey fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,3.48,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M23.00S,2022-03-06T01:22:05.5Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,11,5,2022-03-06T01:28:18Z,430000,,,0,,J. Embiid REBOUND (Off:3 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,52.0,4.0,1.0,3.0,,,,,,,,,,,
108,PT06M23.00S,2022-03-06T01:22:10.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,92.59198423127464,50.245098039215684,1610612755,11,5,2022-03-06T01:28:37Z,432500,1.0,17.0,1,right,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
109,PT06M23.00S,2022-03-06T01:22:10.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,11,5,2022-03-06T01:38:36Z,433750,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,
103,PT06M23.00S,2022-03-06T01:22:15.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,11,5,2022-03-06T01:38:36Z,435000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M12.00S,2022-03-06T01:22:25.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,6.258212877792378,47.30392156862745,1610612748,13,5,2022-03-06T01:22:39Z,440000,13.0,6.0,1,left,J. Butler driving DUNK (5 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.49,Made,5.0,,,,,,,,,,,,,,,,,,
58,PT05M48.00S,2022-03-06T01:22:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.06636005256242,47.794117647058826,1610612755,13,5,2022-03-06T01:22:55Z,450000,-11.0,22.0,1,right,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
59,PT05M48.00S,2022-03-06T01:22:49.0Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,13,5,2022-03-06T01:22:55Z,460000,,,0,,J. Embiid REBOUND (Off:4 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,58.0,5.0,1.0,4.0,,,,,,,,,,,
60,PT05M48.00S,2022-03-06T01:22:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612755,13,5,2022-03-06T01:23:07Z,470000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628389, 203954]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Embiid,203954.0,,,,
62,PT05M48.00S,2022-03-06T01:23:20.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,13,6,2022-03-06T01:23:20Z,490000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
63,PT05M48.00S,2022-03-06T01:23:21.6Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,13,6,2022-03-06T01:23:25Z,500000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M48.00S,2022-03-06T01:23:21.6Z,1,REGULAR,substitution,in,[],201980,,,1610612755,13,6,2022-03-06T01:23:25Z,510000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M48.00S,2022-03-06T01:23:44.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,13,7,2022-03-06T01:23:44Z,520000,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
66,PT05M37.00S,2022-03-06T01:23:56.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,26.888961892247043,83.82352941176471,1610612748,13,7,2022-03-06T01:24:02Z,530000,-169.0,200.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M34.00S,2022-03-06T01:23:58.7Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,13,7,2022-03-06T01:23:58Z,540000,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,66.0,2.0,0.0,2.0,,,,,,,,,,,
68,PT05M27.00S,2022-03-06T01:24:06.4Z,1,REGULAR,turnover,bad pass,[],200782,,,1610612748,13,7,2022-03-06T01:37:45Z,550000,,,0,,P. Tucker bad pass TURNOVER (1 TO),"[200782, 1630178]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,
69,PT05M27.00S,2022-03-06T01:24:06.4Z,1,REGULAR,steal,,[],1630178,,,1610612755,13,7,2022-03-06T01:24:08Z,560000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M23.00S,2022-03-06T01:24:10.8Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,13,7,2022-03-06T01:24:32Z,570000,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1628389]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,
71,PT05M23.00S,2022-03-06T01:24:10.8Z,1,REGULAR,steal,,[],1628389,,,1610612748,13,7,2022-03-06T01:45:39Z,580000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M19.00S,2022-03-06T01:24:17.7Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,13,7,2022-03-06T01:24:26Z,590000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1193.0,,,,,1.0,,,
73,PT05M19.00S,2022-03-06T01:24:26.2Z,1,REGULAR,substitution,out,[],1629216,,,1610612755,13,7,2022-03-06T01:24:29Z,600000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M19.00S,2022-03-06T01:24:26.2Z,1,REGULAR,substitution,in,[],1629639,,,1610612755,13,7,2022-03-06T01:24:29Z,610000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2022-03-06T01:25:01.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,92.46057818659659,31.372549019607842,1610612755,13,9,2022-03-06T01:25:14Z,620000,-93.0,18.0,1,right,T. Harris 9' pullup Jump Shot (2 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,9.49,Made,2.0,,,,,,,,,,,,,,,,,,
76,PT04M34.00S,2022-03-06T01:25:22.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,30.17411300919842,71.81372549019608,1610612748,13,9,2022-03-06T01:29:45Z,630000,-109.0,231.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
77,PT04M30.00S,2022-03-06T01:25:26.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,13,9,2022-03-06T01:25:30Z,640000,,,0,,J. Embiid REBOUND (Off:4 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,76.0,6.0,2.0,4.0,,,,,,,,,,,
78,PT04M26.00S,2022-03-06T01:25:31.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203954,71.96123521681997,18.627450980392158,1610612755,13,9,2022-03-06T01:30:02Z,650000,-157.0,211.0,1,right,MISS J. Embiid 26' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M21.00S,2022-03-06T01:25:36.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,13,9,2022-03-06T01:25:36Z,660000,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,78.0,3.0,1.0,2.0,,,,,,,,,,,
80,PT04M21.00S,2022-03-06T01:25:37.3Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,13,9,2022-03-06T01:25:41Z,670000,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 201980]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,1.0,Green,201980.0,
81,PT04M21.00S,2022-03-06T01:25:37.3Z,1,REGULAR,steal,,[],201980,,,1610612755,13,9,2022-03-06T01:25:39Z,680000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M19.00S,2022-03-06T01:25:43.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201980,84.31340341655716,4.6568627450980395,1610612755,13,9,2022-03-06T02:09:20Z,690000,-227.0,95.0,1,right,MISS D. Green 24' pullup 3PT,[201980],1610612755.0,PHI,pullup,,,Green,D. Green,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M19.00S,2022-03-06T01:25:43.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,13,9,2022-03-06T01:26:00Z,700000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,
84,PT04M19.00S,2022-03-06T01:25:48.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,13,9,2022-03-06T01:25:48Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M19.00S,2022-03-06T01:25:56.0Z,1,REGULAR,substitution,out,[],1630178,,,1610612748,13,9,2022-03-06T01:25:59Z,720000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M19.00S,2022-03-06T01:25:56.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612748,13,9,2022-03-06T01:25:59Z,730000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M03.00S,2022-03-06T01:26:10.8Z,1,REGULAR,3pt,Jump Shot,[],200782,6.521024967148489,97.05882352941177,1610612748,13,9,2022-03-06T01:26:16Z,740000,-235.0,9.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
88,PT03M59.00S,2022-03-06T01:26:14.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,13,9,2022-03-06T01:26:16Z,750000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,
