actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
32,PT09M15.00S,2022-01-30T01:13:54.1Z,1,REGULAR,3pt,Jump Shot,[],1629216,3.892904073587385,3.6764705882352944,1610612748,8,5,2022-01-30T01:14:01Z,320000,232.0,-16.0,1,left,G. Vincent 3PT  (6 PTS) (P. Tucker 2 AST),"[1629216, 200782]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,23.21,Made,,,,,6.0,P. Tucker,200782.0,2.0,,,,,,
34,PT09M03.00S,2022-01-30T01:14:06.3Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,8,5,2022-01-30T01:14:11Z,340000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 200782]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,1.0,Tucker,200782.0,
35,PT09M03.00S,2022-01-30T01:14:06.3Z,1,REGULAR,steal,,[],200782,,,1610612748,8,5,2022-01-30T01:14:09Z,350000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M58.00S,2022-01-30T01:14:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.521024967148489,44.85294117647059,1610612748,10,5,2022-01-30T01:14:19Z,360000,26.0,9.0,1,left,J. Butler running Layup (2 PTS) (P. Tucker 3 AST),"[202710, 200782]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,,,,2.72,Made,,,,,2.0,P. Tucker,200782.0,3.0,,,,,,
38,PT08M32.00S,2022-01-30T01:14:37.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,94.82588699080158,2.450980392156863,1610612761,10,8,2022-01-30T01:14:43Z,380000,-238.0,-4.0,1,right,P. Siakam 3PT  (5 PTS) (O. Anunoby 1 AST),"[1627783, 1628384]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,23.77,Made,,,,,5.0,O. Anunoby,1628384.0,1.0,,,,,,
40,PT08M15.00S,2022-01-30T01:14:54.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,17.95335085413929,25.98039215686275,1610612748,10,8,2022-01-30T01:15:01Z,400000,120.0,116.0,1,left,MISS B. Adebayo 16' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,,,16.72,Missed,,,,,,,,,,,,,,
41,PT08M10.00S,2022-01-30T01:14:59.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,8,2022-01-30T01:15:01Z,410000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M08.00S,2022-01-30T01:15:01.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,71.30420499342969,18.627450980392158,1610612761,10,11,2022-01-30T01:17:48Z,430000,-157.0,217.0,1,right,F. VanVleet 26' 3PT pullup (3 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,,26.79,Made,,,,,3.0,P. Siakam,1627783.0,1.0,,,,,,
45,PT07M54.00S,2022-01-30T01:15:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,6.258212877792378,46.07843137254902,1610612748,10,11,2022-01-30T01:15:23Z,450000,20.0,6.0,1,left,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,,,,,,2.06,Missed,,,,,,,,,,,,,,
46,PT07M54.00S,2022-01-30T01:15:15.3Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,10,11,2022-01-30T01:15:23Z,460000,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,
47,PT07M51.00S,2022-01-30T01:15:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,7.178055190538765,48.03921568627451,1610612748,12,11,2022-01-30T01:18:07Z,470000,10.0,15.0,1,left,J. Butler putback Layup (4 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,,,,,,1.79,Made,,,,,4.0,,,,,,,,,
49,PT07M32.00S,2022-01-30T01:15:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.46714848883047,57.107843137254896,1610612761,12,11,2022-01-30T01:17:19Z,480000,36.0,65.0,1,right,MISS P. Siakam 7' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,,,,,,7.43,Missed,,,,,,,,,,,,,,
50,PT07M29.00S,2022-01-30T01:15:40.3Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,12,11,2022-01-30T01:15:53Z,490000,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,
51,PT07M27.00S,2022-01-30T01:15:42.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200782,3.1044678055190538,96.56862745098039,1610612748,12,11,2022-01-30T01:15:56Z,500000,-233.0,-23.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,23.4,Missed,,,,,,,,,,,,,,
52,PT07M22.00S,2022-01-30T01:15:47.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,12,11,2022-01-30T01:15:56Z,510000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT07M05.00S,2022-01-30T01:16:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.72339027595268,53.92156862745098,1610612761,12,13,2022-01-30T01:16:20Z,520000,20.0,16.0,1,right,G. Trent Jr. driving Layup (5 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,2.52,Made,,,,,5.0,F. VanVleet,1627832.0,2.0,,,,,,
56,PT06M44.00S,2022-01-30T01:16:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,6.652431011826544,54.65686274509803,1610612748,12,13,2022-01-30T01:17:12Z,550000,-23.0,10.0,1,left,MISS P. Tucker reverse Layup,[200782],1610612748.0,MIA,reverse,,,Tucker,P. Tucker,,,,,,,,,,2.54,Missed,,,,,,,,,,,,,,
57,PT06M44.00S,2022-01-30T01:16:35.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,12,13,2022-01-30T01:16:35Z,560000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,
58,PT06M44.00S,2022-01-30T01:16:36.6Z,1,REGULAR,foul,personal,[],1629018,,,1610612748,12,13,2022-01-30T01:16:55Z,570000,,,0,,G. Trent Jr. loose ball personal FOUL (1 PF),"[1629018, 1628389]",1610612761.0,TOR,loose ball,,,Trent Jr.,G. Trent Jr.,,,,,2005.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
60,PT06M44.00S,2022-01-30T01:17:01.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,12,13,2022-01-30T01:17:01Z,590000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2022-01-30T01:18:50.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612748,12,13,2022-01-30T01:19:21Z,600000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2022-01-30T01:18:50.7Z,1,REGULAR,substitution,in,[],1628449,,,1610612748,12,13,2022-01-30T01:19:21Z,610000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2022-01-30T01:19:32.3Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612748,12,13,2022-01-30T01:19:42Z,620000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628449, 1628389]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,2005.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
65,PT06M39.00S,2022-01-30T01:20:00.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,12,13,2022-01-30T01:20:23Z,640000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
66,PT06M39.00S,2022-01-30T01:20:00.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,12,13,2022-01-30T01:20:23Z,650000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,
67,PT06M39.00S,2022-01-30T01:20:00.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,12,13,2022-01-30T01:20:23Z,660000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
68,PT06M36.00S,2022-01-30T01:20:03.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,12,13,2022-01-30T01:20:23Z,670000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,
69,PT06M23.00S,2022-01-30T01:20:35.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.36202365308804,67.8921568627451,1610612761,12,13,2022-01-30T01:20:43Z,680000,89.0,254.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,26.96,Missed,,,,,,,,,,,,,,
70,PT06M18.00S,2022-01-30T01:20:39.9Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,12,13,2022-01-30T01:20:39Z,690000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,
71,PT06M16.00S,2022-01-30T01:20:41.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627783,90.3580814717477,58.57843137254902,1610612761,12,15,2022-01-30T01:20:48Z,700000,43.0,38.0,1,right,P. Siakam turnaround bank Hook (7 PTS),[1627783],1610612761.0,TOR,turnaround bank,,,Siakam,P. Siakam,,,,,,,,,,5.74,Made,,,,,7.0,,,,,,,,,
72,PT06M01.00S,2022-01-30T01:20:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,5.601182654402102,45.588235294117645,1610612748,14,15,2022-01-30T01:21:03Z,710000,22.0,0.0,1,left,P. Tucker Layup (2 PTS) (J. Butler 1 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,2.21,Made,,,,,2.0,J. Butler,202710.0,1.0,,,,,,
74,PT05M54.00S,2022-01-30T01:21:03.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,67.36202365308804,71.56862745098039,1610612761,14,18,2022-01-30T01:21:08Z,730000,108.0,254.0,1,right,F. VanVleet 27' 3PT pullup (6 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,,27.62,Made,,,,,6.0,,,,,,,,,
75,PT05M38.00S,2022-01-30T01:21:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629216,26.231931668856767,81.37254901960785,1610612748,14,18,2022-01-30T01:21:31Z,740000,-157.0,194.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,24.96,Missed,,,,,,,,,,,,,,
76,PT05M30.00S,2022-01-30T01:21:27.3Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,14,18,2022-01-30T01:21:27Z,750000,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,
77,PT05M30.00S,2022-01-30T01:21:27.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200782,5.590000152587891,50.0,1610612748,14,18,2022-01-30T01:22:32Z,760000,0.0,0.0,1,left,MISS P. Tucker tip Layup,[200782],1610612748.0,MIA,tip,,,Tucker,P. Tucker,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
78,PT05M30.00S,2022-01-30T01:21:27.3Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,14,18,2022-01-30T01:22:32Z,770000,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,77.0,3.0,1.0,2.0,,,,,,,,,,
79,PT05M29.00S,2022-01-30T01:21:28.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,3.630091984231275,96.07843137254902,1610612748,14,18,2022-01-30T01:21:38Z,780000,-230.0,-18.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,23.11,Missed,,,,,,,,,,,,,,
80,PT05M29.00S,2022-01-30T01:21:28.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,14,18,2022-01-30T01:21:38Z,790000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT05M18.00S,2022-01-30T01:21:39.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,70.12155059132719,15.441176470588236,1610612761,14,18,2022-01-30T01:21:47Z,800000,-173.0,228.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,28.64,Missed,,,,,,,,,,,,,,
82,PT05M13.00S,2022-01-30T01:21:44.6Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,14,18,2022-01-30T01:21:47Z,810000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
83,PT05M10.00S,2022-01-30T01:21:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,6.1268068331143235,53.92156862745098,1610612748,16,18,2022-01-30T01:21:59Z,820000,-20.0,5.0,1,left,J. Butler running Layup (6 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,,,,2.03,Made,,,,,6.0,,,,,,,,,
84,PT04M55.00S,2022-01-30T01:22:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.24901445466492,44.36274509803921,1610612761,16,20,2022-01-30T01:25:12Z,830000,-28.0,11.0,1,right,O. Anunoby Layup (2 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,3.03,Made,,,,,2.0,,,,,,,,,
85,PT04M43.00S,2022-01-30T01:22:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.30946123521682,45.09803921568628,1610612748,18,20,2022-01-30T01:22:23Z,840000,25.0,16.0,1,left,B. Adebayo Layup (4 PTS) (G. Vincent 1 AST),"[1628389, 1629216]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,2.94,Made,,,,,4.0,G. Vincent,1629216.0,1.0,,,,,,
87,PT04M24.00S,2022-01-30T01:22:33.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,65.52233902759527,59.31372549019608,1610612761,18,20,2022-01-30T01:22:39Z,860000,47.0,272.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,27.56,Missed,,,,,,,,,,,,,,
88,PT04M21.00S,2022-01-30T01:22:37.3Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,18,20,2022-01-30T01:22:37Z,870000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,87.0,2.0,1.0,1.0,,,,,,,,,,
89,PT04M13.00S,2022-01-30T01:22:45.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,92.19776609724047,2.450980392156863,1610612761,18,20,2022-01-30T01:22:50Z,880000,-238.0,21.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,23.86,Missed,,,,,,,,,,,,,,
90,PT04M09.00S,2022-01-30T01:22:49.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,18,20,2022-01-30T01:22:50Z,890000,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,89.0,4.0,2.0,2.0,,,,,,,,,,
91,PT04M06.00S,2022-01-30T01:22:52.1Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,18,20,2022-01-30T01:22:56Z,900000,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1629018]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,
92,PT04M06.00S,2022-01-30T01:22:52.1Z,1,REGULAR,steal,,[],1629018,,,1610612761,18,20,2022-01-30T01:22:54Z,910000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
