actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M28.00S,2022-03-12T01:13:29.0Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612748,2,0,2022-03-12T01:13:40Z,160000,,,0,,D. Wade shooting personal FOUL (1 PF) (Butler 2 FT),"[1629731, 202710]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Butler,202710.0,,,,
18,PT10M28.00S,2022-03-12T01:13:54.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,3,0,2022-03-12T01:13:54Z,180000,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
19,PT10M28.00S,2022-03-12T01:14:11.4Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,4,0,2022-03-12T01:14:11Z,190000,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M19.00S,2022-03-12T01:14:23.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,84.31340341655716,3.9215686274509802,1610612739,4,0,2022-03-12T01:14:41Z,200000,-230.0,95.0,1,right,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
21,PT10M14.00S,2022-03-12T01:14:28.5Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,4,0,2022-03-12T01:14:41Z,210000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M00.00S,2022-03-12T01:14:46.9Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,4,0,2022-03-12T01:15:08Z,220000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1629636]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,1.0,,,,,Garland,1629636.0,,
23,PT10M00.00S,2022-03-12T01:14:46.9Z,1,REGULAR,steal,,[],1629636,,,1610612739,4,0,2022-03-12T01:14:53Z,230000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2022-03-12T01:14:54.2Z,1,REGULAR,foul,personal,[],200782,,,1610612739,4,0,2022-03-12T01:15:15Z,240000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1629636]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,203592.0,,1.0,0.0,Garland,1629636.0,,,,
26,PT09M44.00S,2022-03-12T01:15:22.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,84.1819973718791,46.07843137254902,1610612739,4,0,2022-03-12T01:15:30Z,260000,-20.0,96.0,1,right,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,
27,PT09M40.00S,2022-03-12T01:15:26.6Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,4,0,2022-03-12T01:15:30Z,270000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M36.00S,2022-03-12T01:15:30.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,30.56833114323259,72.79411764705883,1610612748,7,0,2022-03-12T01:15:38Z,280000,-114.0,235.0,1,left,D. Robinson 26' 3PT  (3 PTS) (P. Tucker 1 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.1,Made,,,,,3.0,P. Tucker,200782.0,1.0,,,,,,,,,,
30,PT09M24.00S,2022-03-12T01:15:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.20170827858082,22.30392156862745,1610612739,7,0,2022-03-12T01:16:02Z,300000,-138.0,237.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2022-03-12T01:15:45.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,0,2022-03-12T01:15:51Z,310000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,30.0,3.0,2.0,1.0,,,,,,,,,,,,,,
32,PT09M14.00S,2022-03-12T01:15:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.440867279894875,51.225490196078425,1610612748,7,0,2022-03-12T01:16:00Z,320000,-6.0,17.0,1,left,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
33,PT09M11.00S,2022-03-12T01:15:56.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,0,2022-03-12T01:16:00Z,330000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M58.00S,2022-03-12T01:16:08.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,89.04402102496715,57.59803921568627,1610612739,7,0,2022-03-12T01:16:24Z,340000,38.0,50.0,1,right,MISS L. Markkanen 6' Hook,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,
35,PT08M54.00S,2022-03-12T01:16:12.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,0,2022-03-12T01:16:24Z,350000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,34.0,4.0,3.0,1.0,,,,,,,,,,,,,,
36,PT08M48.00S,2022-03-12T01:16:18.5Z,1,REGULAR,3pt,Jump Shot,[],200768,29.517082785808146,76.47058823529412,1610612748,7,0,2022-03-12T01:16:30Z,360000,-132.0,225.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2022-03-12T01:16:21.9Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,7,0,2022-03-12T01:16:21Z,370000,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M44.00S,2022-03-12T01:16:24.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,6.1268068331143235,51.9607843137255,1610612748,9,0,2022-03-12T01:16:37Z,380000,-10.0,5.0,1,left,P. Tucker Layup (2 PTS) (J. Butler 1 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,1.1,Made,,,,,2.0,J. Butler,202710.0,1.0,,,,,,,,,,
40,PT08M44.00S,2022-03-12T01:16:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,9,0,2022-03-12T01:16:28Z,400000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2022-03-12T01:19:36.5Z,1,REGULAR,foul,technical,['1freethrow'],200782,,,1610612739,9,0,2022-03-12T01:19:46Z,410000,,,0,,P. Tucker defensive-3-second technical FOUL (1 Tech),[200782],1610612748.0,MIA,defensive-3-second,,,Tucker,P. Tucker,,,,,,,,,,,,,,,1146.0,,1.0,1.0,,,,,,
42,PT08M35.00S,2022-03-12T01:19:52.4Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,9,1,2022-03-12T01:19:52Z,420000,,,0,,D. Garland technical Free Throw 1 of 1 (1 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
43,PT08M29.00S,2022-03-12T01:20:12.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,72.61210578186596,17.17984068627451,1610612739,9,1,2022-03-12T01:20:28Z,430000,-164.0,205.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2022-03-12T01:20:15.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,1,2022-03-12T01:20:28Z,440000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,43.0,5.0,4.0,1.0,,,,,,,,,,,,,,
45,PT08M14.00S,2022-03-12T01:20:28.5Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,9,1,2022-03-12T01:22:37Z,450000,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1629731]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,1.0,,,,,Wade,1629731.0,,
46,PT08M14.00S,2022-03-12T01:20:28.5Z,1,REGULAR,steal,,[],1629731,,,1610612739,9,1,2022-03-12T01:22:56Z,460000,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M10.00S,2022-03-12T01:20:33.8Z,1,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,9,1,2022-03-12T01:20:50Z,470000,,,0,,I. Okoro bad pass out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,bad pass,,,Okoro,I. Okoro,,,,,,,,,,,,,,,1146.0,1.0,,,,,,,,
48,PT07M55.00S,2022-03-12T01:20:58.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,6.1268068331143235,50.73529411764706,1610612748,11,1,2022-03-12T01:21:06Z,480000,-4.0,5.0,1,left,B. Adebayo DUNK (4 PTS) (K. Lowry 2 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,0.63,Made,,,,,4.0,K. Lowry,200768.0,2.0,,,,,,,,,,
50,PT07M55.00S,2022-03-12T01:21:00.8Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612748,11,1,2022-03-12T01:21:10Z,500000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1630596, 1628389]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Adebayo,1628389.0,,,,
52,PT07M55.00S,2022-03-12T01:21:31.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,12,1,2022-03-12T01:21:31Z,520000,,,0,,B. Adebayo Free Throw 1 of 1 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
53,PT07M35.00S,2022-03-12T01:21:55.1Z,1,REGULAR,2pt,Jump Shot,[],1628374,81.94809461235218,29.166666666666668,1610612739,12,1,2022-03-12T01:22:27Z,530000,-104.0,117.0,1,right,MISS L. Markkanen 15' step back Shot,[1628374],1610612739.0,CLE,step back,,,Markkanen,L. Markkanen,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2022-03-12T01:22:00.1Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,12,1,2022-03-12T01:22:02Z,540000,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,,
55,PT07M29.00S,2022-03-12T01:22:00.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630171,83.78777923784494,22.058823529411764,1610612739,12,1,2022-03-12T01:24:37Z,550000,-140.0,100.0,1,right,MISS I. Okoro 17' turnaround Shot,[1630171],1610612739.0,CLE,turnaround,,,Okoro,I. Okoro,,,,,17.17,Missed,,,,,,,,,,,,,,,,,,
56,PT07M26.00S,2022-03-12T01:22:03.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,12,1,2022-03-12T01:22:03Z,560000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,
57,PT07M25.00S,2022-03-12T01:22:04.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,93.9060446780552,50.49019607843137,1610612739,12,3,2022-03-12T01:23:25Z,570000,2.0,5.0,1,right,E. Mobley putback DUNK (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,0.54,Made,,,,,2.0,,,,,,,,,,,,,
58,PT07M02.00S,2022-03-12T01:22:36.0Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612748,12,3,2022-03-12T01:22:42Z,580000,,,0,,D. Wade shooting personal FOUL (2 PF) (Butler 2 FT),"[1629731, 202710]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Butler,202710.0,,,,
60,PT07M02.00S,2022-03-12T01:22:54.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,12,3,2022-03-12T01:22:54Z,600000,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M02.00S,2022-03-12T01:22:54.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,12,3,2022-03-12T01:22:54Z,610000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,
62,PT07M02.00S,2022-03-12T01:22:55.4Z,1,REGULAR,substitution,out,[],1629731,,,1610612748,12,3,2022-03-12T01:22:59Z,620000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M02.00S,2022-03-12T01:22:55.4Z,1,REGULAR,substitution,in,[],201567,,,1610612748,12,3,2022-03-12T01:22:59Z,630000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M02.00S,2022-03-12T01:23:15.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,13,3,2022-03-12T01:23:15Z,640000,,,0,,J. Butler Free Throw 2 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
65,PT06M48.00S,2022-03-12T01:23:30.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.06636005256242,49.50980392156863,1610612739,13,5,2022-03-12T01:23:34Z,650000,-2.0,22.0,1,right,E. Mobley driving DUNK (4 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,2.22,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M39.00S,2022-03-12T01:23:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,46.32352941176471,1610612748,15,5,2022-03-12T01:23:46Z,660000,18.0,14.0,1,left,J. Butler driving Layup (5 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.29,Made,,,,,5.0,,,,,,,,,,,,,
67,PT06M27.00S,2022-03-12T01:23:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.77463863337714,47.30392156862745,1610612739,15,7,2022-03-12T01:24:07Z,670000,-13.0,6.0,1,right,I. Okoro cutting Layup (2 PTS) (D. Garland 1 AST),"[1630171, 1629636]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,1.48,Made,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,
69,PT06M12.00S,2022-03-12T01:24:08.3Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,15,7,2022-03-12T01:24:18Z,690000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,203592.0,2.0,,,,,,,,
70,PT05M51.00S,2022-03-12T01:24:38.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628374,90.14454664914587,41.40625,1610612739,15,9,2022-03-12T01:25:14Z,700000,-43.0,40.0,1,right,L. Markkanen bank Hook (2 PTS) (E. Mobley 1 AST),"[1628374, 1630596]",1610612739.0,CLE,bank,,,Markkanen,L. Markkanen,,,,,5.88,Made,,,,,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,
72,PT05M43.00S,2022-03-12T01:24:45.0Z,1,REGULAR,turnover,bad pass,[],200768,,,1610612748,15,9,2022-03-12T01:25:27Z,720000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 201567]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,2.0,,,,,Love,201567.0,,
73,PT05M43.00S,2022-03-12T01:24:45.0Z,1,REGULAR,steal,,[],201567,,,1610612739,15,9,2022-03-12T01:24:46Z,730000,,,0,,K. Love STEAL (1 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2022-03-12T01:24:50.4Z,1,REGULAR,foul,personal,[],200768,,,1610612739,15,9,2022-03-12T01:25:21Z,740000,,,0,,K. Lowry take personal FOUL (1 PF),"[200768, 1629636]",1610612748.0,MIA,take,,,Lowry,K. Lowry,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Garland,1629636.0,,,,
76,PT05M43.00S,2022-03-12T01:25:00.0Z,1,REGULAR,substitution,out,[],200768,,,1610612739,15,9,2022-03-12T01:25:02Z,760000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2022-03-12T01:25:00.0Z,1,REGULAR,substitution,in,[],1629639,,,1610612739,15,9,2022-03-12T01:25:02Z,770000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M36.00S,2022-03-12T01:25:31.8Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612739,15,9,2022-03-12T01:25:51Z,780000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Garland 2 FT),"[1628389, 1629636]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1627541.0,,1.0,0.0,Garland,1629636.0,,,,
80,PT05M36.00S,2022-03-12T01:25:52.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,15,9,2022-03-12T01:25:52Z,800000,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT05M36.00S,2022-03-12T01:25:52.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,15,9,2022-03-12T01:25:52Z,810000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2022-03-12T01:25:52.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,15,9,2022-03-12T01:25:57Z,820000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M36.00S,2022-03-12T01:25:52.6Z,1,REGULAR,substitution,in,[],202334,,,1610612739,15,9,2022-03-12T01:25:57Z,830000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M36.00S,2022-03-12T01:26:11.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,15,10,2022-03-12T01:26:11Z,840000,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
85,PT05M23.00S,2022-03-12T01:26:24.8Z,1,REGULAR,3pt,Jump Shot,[],200782,4.944152431011826,95.34313725490196,1610612748,15,10,2022-03-12T01:26:30Z,850000,-227.0,-6.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
86,PT05M19.00S,2022-03-12T01:26:28.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,15,10,2022-03-12T01:26:30Z,860000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT05M12.00S,2022-03-12T01:26:36.2Z,1,REGULAR,3pt,Jump Shot,[],201567,93.9060446780552,1.9607843137254901,1610612739,15,10,2022-03-12T01:26:54Z,870000,-240.0,5.0,1,right,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,
88,PT05M07.00S,2022-03-12T01:26:41.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,15,10,2022-03-12T01:26:54Z,880000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
89,PT05M01.00S,2022-03-12T01:26:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,19.053876478318003,40.184589460784316,1610612748,17,10,2022-03-12T01:27:04Z,890000,49.0,127.0,1,left,T. Herro 13' pullup Jump Shot (2 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,13.58,Made,,,,,2.0,,,,,,,,,,,,,
