actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
76,PT10M56.00S,2021-10-29T23:47:04.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,0,0,2021-10-29T23:55:52Z,162500,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M45.00S,2021-10-29T23:47:16.3Z,1,REGULAR,foul,personal,[],200782,,,1610612766,0,0,2021-10-29T23:55:52Z,170000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 203486]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,1146.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,,
19,PT10M42.00S,2021-10-29T23:47:31.7Z,1,REGULAR,foul,personal,[],1629130,,,1610612766,0,0,2021-10-29T23:47:16Z,190000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1626162]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,101283.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
21,PT10M32.00S,2021-10-29T23:47:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.77463863337714,44.85294117647059,1610612766,0,2,2021-10-29T23:56:14Z,210000,-26.0,6.0,1,right,K. Oubre Jr. cutting Layup (2 PTS) (L. Ball 1 AST),"[1626162, 1630163]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,2.64,Made,,,,,,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,
23,PT10M12.00S,2021-10-29T23:48:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.178055190538765,54.166666666666664,1610612748,0,2,2021-10-29T23:48:18Z,230000,-21.0,15.0,1,left,MISS D. Robinson Layup - blocked,"[1629130, 202330]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,2.56,Missed,,,,,,,,,,,,,,Hayward,202330.0,,,,
24,PT10M12.00S,2021-10-29T23:48:14.7Z,1,REGULAR,block,,[],202330,,,1610612748,0,2,2021-10-29T23:48:17Z,240000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M09.00S,2021-10-29T23:48:17.7Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,0,2,2021-10-29T23:48:18Z,250000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
26,PT10M05.00S,2021-10-29T23:48:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,91.14651773981603,2.696078431372549,1610612766,0,2,2021-10-29T23:49:17Z,260000,-237.0,31.0,1,right,MISS M. Bridges pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2021-10-29T23:48:25.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,2,2021-10-29T23:48:28Z,270000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
28,PT09M52.00S,2021-10-29T23:48:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,35.78431372549019,1610612748,0,2,2021-10-29T23:50:28Z,280000,71.0,14.0,1,left,MISS J. Butler 7' driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2021-10-29T23:48:39.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,0,2,2021-10-29T23:48:39Z,290000,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
30,PT09M46.00S,2021-10-29T23:48:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,7.703679369250986,47.30392156862745,1610612748,2,2,2021-10-29T23:49:04Z,300000,13.0,20.0,1,left,J. Butler putback Layup (2 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,2.4,Made,,,,,,,,,,2.0,,,,,,,,,
31,PT09M36.00S,2021-10-29T23:48:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,86.94152431011827,54.41176470588235,1610612766,2,4,2021-10-29T23:48:58Z,310000,22.0,70.0,1,right,M. Bridges 7' driving Layup (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,7.36,Made,,,,,,,,,,2.0,,,,,,,,,
32,PT09M27.00S,2021-10-29T23:48:59.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,25.312089356110377,44.85294117647059,1610612748,2,4,2021-10-29T23:49:08Z,320000,26.0,185.0,1,left,MISS B. Adebayo 18' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,18.72,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M27.00S,2021-10-29T23:48:59.7Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,2,4,2021-10-29T23:49:08Z,330000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT09M15.00S,2021-10-29T23:49:11.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,96.5341655716163,96.32352941176471,1610612766,2,7,2021-10-29T23:49:17Z,340000,232.0,-20.0,1,right,K. Oubre Jr. 3PT  (5 PTS) (G. Hayward 1 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.25,Made,,,,,,,,,,5.0,G. Hayward,202330.0,1.0,,,,,,
36,PT09M02.00S,2021-10-29T23:49:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.389618922470433,46.568627450980394,1610612748,4,7,2021-10-29T23:53:03Z,360000,17.0,8.0,1,left,D. Robinson cutting Layup (2 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,1.88,Made,,,,,,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,
38,PT08M55.00S,2021-10-29T23:49:34.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,4,7,2021-10-29T23:53:03Z,380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M50.00S,2021-10-29T23:49:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,86.67871222076215,34.80392156862745,1610612766,4,7,2021-10-29T23:49:59Z,390000,-76.0,73.0,1,right,MISS K. Oubre Jr. 10' floating Shot,[1626162],1610612766.0,CHA,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2021-10-29T23:49:57.0Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,4,7,2021-10-29T23:49:57Z,400000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
41,PT08M43.00S,2021-10-29T23:50:02.4Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,4,7,2021-10-29T23:50:06Z,410000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1628389]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,
42,PT08M43.00S,2021-10-29T23:50:02.4Z,1,REGULAR,steal,,[],1628389,,,1610612748,4,7,2021-10-29T23:50:04Z,420000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2021-10-29T23:50:10.5Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,4,7,2021-10-29T23:59:41Z,430000,,,0,,B. Adebayo lost ball TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,1.0,,,
44,PT08M11.00S,2021-10-29T23:50:41.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,78.13731931668858,4.411764705882353,1610612766,4,7,2021-10-29T23:50:46Z,440000,-228.0,153.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M09.00S,2021-10-29T23:50:43.6Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,4,7,2021-10-29T23:50:43Z,450000,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
46,PT08M07.00S,2021-10-29T23:50:45.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202330,69.4316688567674,64.70588235294117,1610612766,4,7,2021-10-30T00:01:14Z,460000,74.0,235.0,1,right,MISS G. Hayward 24' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M02.00S,2021-10-29T23:50:50.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,4,7,2021-10-30T00:01:14Z,470000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
48,PT07M58.00S,2021-10-29T23:50:53.4Z,1,REGULAR,3pt,Jump Shot,[],200782,7.440867279894875,3.431372549019608,1610612748,4,7,2021-10-29T23:51:03Z,480000,233.0,17.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M52.00S,2021-10-29T23:50:59.4Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,4,7,2021-10-29T23:51:03Z,490000,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,48.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
50,PT07M52.00S,2021-10-29T23:50:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,5.590000152587891,50.0,1610612748,6,7,2021-10-29T23:50:59Z,500000,0.0,0.0,1,left,J. Butler tip Layup (4 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
51,PT07M39.00S,2021-10-29T23:51:12.6Z,1,REGULAR,turnover,lost ball,[],1628970,,,1610612766,6,7,2021-10-29T23:51:18Z,510000,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 200768]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,
52,PT07M39.00S,2021-10-29T23:51:12.6Z,1,REGULAR,steal,,[],200768,,,1610612748,6,7,2021-10-29T23:51:15Z,520000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M35.00S,2021-10-29T23:51:17.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,6.521024967148489,51.470588235294116,1610612748,8,7,2021-10-29T23:51:23Z,530000,-7.0,9.0,1,left,B. Adebayo running DUNK (2 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,1.15,Made,,,,,,,,,,2.0,J. Butler,202710.0,1.0,,,,,,
55,PT07M21.00S,2021-10-29T23:51:31.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,71.69842312746385,17.15686274509804,1610612766,8,7,2021-10-29T23:51:38Z,550000,-164.0,214.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M17.00S,2021-10-29T23:51:35.7Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,8,7,2021-10-29T23:51:38Z,560000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT07M15.00S,2021-10-29T23:51:40.0Z,1,REGULAR,3pt,Jump Shot,[],200768,35.43035479632063,45.09803921568628,1610612748,8,7,2021-10-29T23:51:48Z,570000,25.0,281.0,1,left,MISS K. Lowry 28' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,28.16,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2021-10-29T23:51:43.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,8,7,2021-10-29T23:51:43Z,580000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
59,PT07M15.00S,2021-10-29T23:51:45.2Z,1,REGULAR,foul,personal,[],1628970,,,1610612748,8,7,2021-10-29T23:51:59Z,590000,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628970, 1628389]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,,,,,,,101283.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,
61,PT07M09.00S,2021-10-29T23:52:10.6Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,8,7,2021-10-29T23:52:15Z,610000,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 1626162]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,
62,PT07M09.00S,2021-10-29T23:52:10.6Z,1,REGULAR,steal,,[],1626162,,,1610612766,8,7,2021-10-29T23:52:12Z,620000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M04.00S,2021-10-29T23:52:14.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,72.7496714848883,77.20588235294117,1610612766,8,7,2021-10-29T23:52:23Z,630000,136.0,204.0,1,right,MISS G. Hayward 24' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2021-10-29T23:52:20.8Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,8,7,2021-10-29T23:52:23Z,640000,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,63.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
65,PT06M56.00S,2021-10-29T23:52:22.8Z,1,REGULAR,3pt,Jump Shot,[],202710,24.52365308804205,12.009803921568627,1610612748,11,7,2021-10-30T00:02:57Z,650000,190.0,178.0,1,left,J. Butler 26' 3PT pullup (7 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,26.04,Made,,,,,,,,,,7.0,,,,,,,,,
66,PT06M40.00S,2021-10-29T23:52:39.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,67.49342969776609,57.107843137254896,1610612766,11,7,2021-10-29T23:52:46Z,660000,36.0,253.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2021-10-29T23:52:44.4Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,11,7,2021-10-29T23:52:46Z,670000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT06M26.00S,2021-10-29T23:52:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,10.988830486202366,41.17647058823529,1610612748,11,7,2021-10-29T23:53:27Z,680000,44.0,51.0,1,left,MISS B. Adebayo 6' Jump Shot - blocked,"[1628389, 203486]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,6.73,Missed,,,,,,,,,,,,,,Plumlee,203486.0,,,,
69,PT06M26.00S,2021-10-29T23:52:53.7Z,1,REGULAR,block,,[],203486,,,1610612748,11,7,2021-10-29T23:52:56Z,690000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2021-10-29T23:52:56.7Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,11,7,2021-10-29T23:53:27Z,700000,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
71,PT06M23.00S,2021-10-29T23:52:57.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.440867279894875,46.568627450980394,1610612748,13,7,2021-10-29T23:53:31Z,710000,17.0,17.0,1,left,B. Adebayo Layup (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,2.45,Made,,,,,,,,,,4.0,,,,,,,,,
73,PT06M23.00S,2021-10-29T23:53:03.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,13,7,2021-10-29T23:53:03Z,720000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2021-10-29T23:55:55.3Z,1,REGULAR,substitution,out,[],202330,,,1610612766,13,7,2021-10-29T23:56:18Z,730000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M23.00S,2021-10-29T23:55:55.3Z,1,REGULAR,substitution,out,[],203486,,,1610612766,13,7,2021-10-29T23:56:18Z,740000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M23.00S,2021-10-29T23:55:55.3Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,13,7,2021-10-29T23:56:18Z,750000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M23.00S,2021-10-29T23:55:55.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,13,7,2021-10-29T23:56:18Z,760000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2021-10-29T23:56:45.0Z,1,REGULAR,2pt,Jump Shot,[],1628998,88.64980289093299,86.02941176470588,1610612766,13,7,2021-10-29T23:56:56Z,770000,180.0,54.0,1,right,MISS C. Martin 18' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,18.81,Missed,,,,,,,,,,,,,,,,,,,
82,PT06M01.00S,2021-10-29T23:56:49.0Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,13,7,2021-10-29T23:56:56Z,780000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
83,PT05M57.00S,2021-10-29T23:56:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.492115637319317,50.73529411764706,1610612748,13,7,2021-10-29T23:57:03Z,790000,-4.0,27.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M55.00S,2021-10-29T23:56:55.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,13,7,2021-10-29T23:56:55Z,800000,,,0,,J. Butler REBOUND (Off:3 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,83.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
85,PT05M51.00S,2021-10-29T23:56:58.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200782,8.623521681997373,95.83333333333334,1610612748,13,7,2021-10-29T23:57:05Z,810000,-229.0,29.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M48.00S,2021-10-29T23:57:01.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,13,7,2021-10-29T23:57:05Z,820000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
87,PT05M35.00S,2021-10-29T23:57:16.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,73.01248357424441,83.33333333333334,1610612766,13,10,2021-10-29T23:57:23Z,830000,167.0,201.0,1,right,K. Oubre Jr. 26' 3PT  (8 PTS) (L. Ball 2 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.13,Made,,,,,,,,,,8.0,L. Ball,1630163.0,2.0,,,,,,
89,PT05M13.00S,2021-10-29T23:57:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200768,4.944152431011826,45.34313725490196,1610612748,15,10,2021-10-29T23:57:42Z,850000,23.0,-6.0,1,left,K. Lowry driving Layup (2 PTS) (J. Butler 2 AST),"[200768, 202710]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,2.41,Made,,,,,,,,,,2.0,J. Butler,202710.0,2.0,,,,,,
