actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
27,PT09M29.00S,2021-11-19T00:44:31.4Z,1,REGULAR,steal,,[],1628988,,,1610612764,2,5,2021-11-19T00:44:35Z,270000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M15.00S,2021-11-19T00:44:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,94.30026281208936,47.05882352941176,1610612764,2,5,2021-11-19T00:44:51Z,280000,-15.0,1.0,1,right,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,
29,PT09M13.00S,2021-11-19T00:44:48.3Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,2,5,2021-11-19T00:44:51Z,290000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M12.00S,2021-11-19T00:44:49.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626149,93.38042049934296,47.30392156862745,1610612764,2,7,2021-11-19T00:44:55Z,300000,-13.0,10.0,1,right,M. Harrell putback Layup (2 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,1.66,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M00.00S,2021-11-19T00:45:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.16491458607096,40.19607843137255,1610612748,2,7,2021-11-19T00:45:06Z,310000,49.0,109.0,1,left,MISS B. Adebayo 11' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,11.94,Missed,,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2021-11-19T00:45:05.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,7,2021-11-19T00:45:06Z,320000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,31.0,3.0,3.0,0.0,,,,,,,,,,,,,,
33,PT08M50.00S,2021-11-19T00:45:11.1Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,2,7,2021-11-19T00:45:17Z,330000,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 202710]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,2.0,Butler,202710.0,,,,,,,
34,PT08M50.00S,2021-11-19T00:45:11.1Z,1,REGULAR,steal,,[],202710,,,1610612748,2,7,2021-11-19T00:52:16Z,340000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2021-11-19T00:45:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,6.783837056504599,45.34313725490196,1610612748,4,7,2021-11-19T00:45:22Z,350000,23.0,11.0,1,left,J. Butler driving Layup (2 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.59,Made,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,,,,,
37,PT08M37.00S,2021-11-19T00:45:28.8Z,1,REGULAR,foul,personal,[],1629130,,,1610612764,4,7,2021-11-19T00:45:35Z,370000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 203484]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Caldwell-Pope,203484.0,,
39,PT08M29.00S,2021-11-19T00:45:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,91.19579500657031,42.16835171568628,1610612764,4,7,2021-11-19T00:46:20Z,390000,-39.0,30.0,1,right,MISS A. Holiday driving floating Shot,[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,4.95,Missed,,,,,,,,,,,,,,,,,,
40,PT08M27.00S,2021-11-19T00:45:55.9Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,4,7,2021-11-19T00:45:55Z,400000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M18.00S,2021-11-19T00:46:04.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.94021024967148,17.647058823529413,1610612748,4,7,2021-11-19T00:46:10Z,410000,162.0,210.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,
42,PT08M14.00S,2021-11-19T00:46:08.6Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,4,7,2021-11-19T00:46:10Z,420000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
43,PT08M06.00S,2021-11-19T00:46:21.9Z,1,REGULAR,foul,personal,[],1628389,,,1610612764,4,7,2021-11-19T00:46:32Z,430000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 203078]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Beal,203078.0,,
45,PT07M58.00S,2021-11-19T00:46:48.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,94.1688567674113,47.794117647058826,1610612764,4,9,2021-11-19T00:46:52Z,450000,-11.0,2.0,1,right,M. Harrell cutting DUNK (4 PTS) (B. Beal 1 AST),"[1626149, 203078]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,1.12,Made,,,,,4.0,B. Beal,203078.0,1.0,,,,,,,,,,
47,PT07M39.00S,2021-11-19T00:47:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.178055190538765,46.81372549019608,1610612748,6,9,2021-11-19T00:47:11Z,470000,16.0,15.0,1,left,B. Adebayo alley-oop Layup (4 PTS) (K. Lowry 2 AST),"[1628389, 200768]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,2.19,Made,,,,,4.0,K. Lowry,200768.0,2.0,,,,,,,,,,
49,PT07M25.00S,2021-11-19T00:47:20.6Z,1,REGULAR,3pt,Jump Shot,[],203078,71.30420499342969,75.98039215686273,1610612764,6,9,2021-11-19T00:47:25Z,490000,130.0,217.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
50,PT07M22.00S,2021-11-19T00:47:23.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,9,2021-11-19T00:47:25Z,500000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M09.00S,2021-11-19T00:47:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.63929040735874,50.245098039215684,1610612748,6,9,2021-11-19T00:47:41Z,510000,-1.0,104.0,1,left,MISS B. Adebayo 10' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,10.39,Missed,,,,,,,,,,,,,,,,,,
52,PT07M06.00S,2021-11-19T00:47:39.3Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,6,9,2021-11-19T00:47:41Z,520000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M03.00S,2021-11-19T00:47:48.8Z,1,REGULAR,foul,offensive,[],203078,,,1610612764,6,9,2021-11-19T00:47:59Z,530000,,,0,,B. Beal charge offensive FOUL (1 PF),"[203078, 200768]",1610612764.0,WAS,charge,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Lowry,200768.0,,
55,PT07M03.00S,2021-11-19T00:47:48.8Z,1,REGULAR,turnover,offensive foul,[],203078,,,1610612764,6,9,2021-11-19T00:47:48Z,550000,,,0,,B. Beal offensive foul TURNOVER (2 TO),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,2.0,,,1628171.0,,,,,,
56,PT06M46.00S,2021-11-19T00:48:18.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202710,9.149145860709593,72.05882352941177,1610612748,6,9,2021-11-19T00:48:22Z,560000,-110.0,34.0,1,left,MISS J. Butler 11' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,
57,PT06M43.00S,2021-11-19T00:48:21.8Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,6,9,2021-11-19T00:48:22Z,570000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,
58,PT06M25.00S,2021-11-19T00:48:40.0Z,1,REGULAR,2pt,Jump Shot,[],1626149,90.62089356110381,67.40196078431373,1610612764,6,11,2021-11-19T00:49:01Z,580000,87.0,36.0,1,right,M. Harrell 9' pullup bank Jump Shot (6 PTS),[1626149],1610612764.0,WAS,pullup bank,,,Harrell,M. Harrell,,,,,9.4,Made,,,,,6.0,,,,,,,,,,,,,
59,PT06M04.00S,2021-11-19T00:49:01.7Z,1,REGULAR,2pt,Jump Shot,[],200768,29.25427069645204,50.73529411764706,1610612748,6,11,2021-11-19T00:49:06Z,590000,-4.0,222.0,1,left,MISS K. Lowry 22' Jump Shot,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,22.25,Missed,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2021-11-19T00:49:05.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,6,11,2021-11-19T00:49:05Z,600000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,59.0,4.0,4.0,0.0,,,,,,,,,,,,,,
61,PT05M56.00S,2021-11-19T00:49:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.03745072273325,46.81372549019608,1610612764,6,13,2021-11-19T00:49:17Z,610000,-16.0,4.0,1,right,B. Beal driving Layup (5 PTS) (A. Holiday 1 AST),"[203078, 1628988]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.63,Made,,,,,5.0,A. Holiday,1628988.0,1.0,,,,,,,,,,
63,PT05M56.00S,2021-11-19T00:49:15.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,6,13,2021-11-19T00:49:15Z,630000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M56.00S,2021-11-19T00:49:15.9Z,1,REGULAR,substitution,out,[],1628988,,,1610612748,6,13,2021-11-19T00:52:10Z,640000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M56.00S,2021-11-19T00:49:15.9Z,1,REGULAR,substitution,in,[],203526,,,1610612748,6,13,2021-11-19T00:52:10Z,650000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M41.00S,2021-11-19T00:52:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,49.26470588235294,1610612748,6,13,2021-11-19T00:52:23Z,660000,4.0,14.0,1,left,MISS J. Butler cutting Layup,[202710],1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
67,PT05M39.00S,2021-11-19T00:52:20.5Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,6,13,2021-11-19T00:52:23Z,670000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,66.0,5.0,4.0,1.0,,,,,,,,,,,,,,
68,PT05M23.00S,2021-11-19T00:52:36.9Z,1,REGULAR,3pt,Jump Shot,[],203484,93.64323258869908,3.6764705882352944,1610612764,6,13,2021-11-19T00:52:42Z,680000,-232.0,7.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
69,PT05M18.00S,2021-11-19T00:52:41.5Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,6,13,2021-11-19T00:52:41Z,690000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT05M14.00S,2021-11-19T00:52:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.1268068331143235,48.28431372549019,1610612748,8,13,2021-11-19T00:53:08Z,700000,9.0,5.0,1,left,B. Adebayo driving Layup (6 PTS) (K. Lowry 3 AST),"[1628389, 200768]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,1.0,Made,,,,,6.0,K. Lowry,200768.0,3.0,,,,,,,,,,
72,PT04M55.00S,2021-11-19T00:53:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,94.43166885676742,51.71568627450981,1610612764,8,15,2021-11-19T00:53:11Z,720000,9.0,0.0,1,right,M. Harrell alley-oop Layup (8 PTS) (B. Beal 2 AST),"[1626149, 203078]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,0.86,Made,,,,,8.0,B. Beal,203078.0,2.0,,,,,,,,,,
74,PT04M41.00S,2021-11-19T00:53:19.2Z,1,REGULAR,2pt,Jump Shot,[],202710,8.09789750328515,29.166666666666668,1610612748,10,15,2021-11-19T00:53:24Z,740000,104.0,24.0,1,left,J. Butler 10' pullup Jump Shot (4 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,10.68,Made,,,,,4.0,,,,,,,,,,,,,
75,PT04M29.00S,2021-11-19T00:53:36.5Z,1,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,10,15,2021-11-19T00:53:42Z,750000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (3 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,,,,,3.0,,,1627962.0,,,,,,
76,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,out,[],200768,,,1610612748,10,15,2021-11-19T00:54:05Z,760000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,10,15,2021-11-19T00:54:05Z,770000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,out,[],203484,,,1610612748,10,15,2021-11-19T00:54:05Z,780000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,out,[],1626149,,,1610612748,10,15,2021-11-19T00:54:05Z,790000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,out,[],1628398,,,1610612748,10,15,2021-11-19T00:54:05Z,800000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,10,15,2021-11-19T00:54:05Z,810000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,in,[],203473,,,1610612748,10,15,2021-11-19T00:54:05Z,820000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,in,[],1630557,,,1610612748,10,15,2021-11-19T00:54:05Z,830000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,in,[],1630264,,,1610612748,10,15,2021-11-19T00:54:05Z,840000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2021-11-19T00:53:41.5Z,1,REGULAR,substitution,in,[],1630166,,,1610612748,10,15,2021-11-19T00:54:05Z,850000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M07.00S,2021-11-19T00:54:17.4Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,10,15,2021-11-19T00:54:20Z,860000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 203078]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,1.0,Beal,203078.0,,,,,,,
87,PT04M07.00S,2021-11-19T00:54:17.4Z,1,REGULAR,steal,,[],203078,,,1610612764,10,15,2021-11-19T00:54:19Z,870000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M02.00S,2021-11-19T00:54:22.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203078,75.24638633377135,84.55882352941177,1610612764,10,15,2021-11-19T00:54:28Z,880000,173.0,180.0,1,right,MISS B. Beal 24' running pullup 3PT,[203078],1610612764.0,WAS,running pullup,,,Beal,B. Beal,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
