actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M37.00S,2022-03-23T23:43:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630541,92.06636005256242,4.6568627450980395,1610612744,3,2,2022-03-23T23:43:24Z,170000,-227.0,22.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M33.00S,2022-03-23T23:43:23.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,3,2,2022-03-23T23:43:24Z,180000,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,
19,PT10M27.00S,2022-03-23T23:43:29.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,7.5722733245729295,97.30392156862744,1610612748,3,2,2022-03-23T23:47:47Z,190000,-237.0,19.0,1,left,MISS D. Robinson running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2022-03-23T23:43:31.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,3,2,2022-03-23T23:43:31Z,200000,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,
21,PT10M19.00S,2022-03-23T23:43:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.30946123521682,47.794117647058826,1610612748,3,2,2022-03-23T23:43:43Z,210000,11.0,16.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1630541]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,1.96,Missed,,,,,,,,,Moody,1630541.0,,,,,,,,,
22,PT10M19.00S,2022-03-23T23:43:37.8Z,1,REGULAR,block,,[],1630541,,,1610612748,3,2,2022-03-23T23:43:40Z,220000,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M16.00S,2022-03-23T23:43:40.8Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,3,2,2022-03-23T23:43:40Z,230000,,,0,,B. Adebayo REBOUND (Off:2 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,21.0,2.0,0.0,2.0,,,,,,,,,,,
24,PT10M13.00S,2022-03-23T23:43:49.6Z,1,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612748,3,2,2022-03-23T23:44:11Z,240000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Butler 2 FT),"[1630228, 202710]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Butler,202710.0,,,,
26,PT10M13.00S,2022-03-23T23:44:11.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,4,2,2022-03-23T23:44:11Z,260000,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2022-03-23T23:44:27.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,5,2,2022-03-23T23:44:27Z,270000,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
28,PT09M51.00S,2022-03-23T23:44:53.6Z,1,REGULAR,2pt,Jump Shot,[],203952,92.90407358738501,89.48376225490196,1610612744,5,2,2022-03-23T23:45:25Z,280000,197.0,14.0,1,right,MISS A. Wiggins 19' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,19.79,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M49.00S,2022-03-23T23:44:55.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,5,2,2022-03-23T23:45:25Z,290000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,
30,PT09M49.00S,2022-03-23T23:45:01.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612744,5,2,2022-03-23T23:45:10Z,300000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,202056.0,,,,,,,,
31,PT09M35.00S,2022-03-23T23:45:27.4Z,1,REGULAR,turnover,traveling,[],200782,,,1610612748,5,2,2022-03-23T23:45:32Z,310000,,,0,,P. Tucker traveling TURNOVER (1 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,203591.0,,,,,1.0,,,
32,PT09M29.00S,2022-03-23T23:45:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,93.5611038107753,46.67202818627451,1610612744,5,4,2022-03-23T23:45:49Z,320000,-17.0,8.0,1,right,A. Wiggins driving Layup (2 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,1.84,Made,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
34,PT09M18.00S,2022-03-23T23:45:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.206964520367937,47.30392156862745,1610612748,5,4,2022-03-23T23:45:57Z,340000,13.0,-4.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M15.00S,2022-03-23T23:45:56.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,4,2022-03-23T23:45:56Z,350000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,,,,
36,PT09M09.00S,2022-03-23T23:46:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,88.17345597897503,46.40395220588235,1610612744,5,4,2022-03-23T23:49:57Z,360000,-18.0,59.0,1,right,MISS J. Kuminga 6' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2022-03-23T23:46:05.6Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,5,4,2022-03-23T23:46:07Z,370000,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,
39,PT09M07.00S,2022-03-23T23:46:21.1Z,1,REGULAR,foul,personal,['2freethrow'],202710,,,1610612744,5,4,2022-03-23T23:46:32Z,390000,,,0,,J. Butler shooting personal FOUL (1 PF) (Kuminga 2 FT),"[202710, 1630228]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Kuminga,1630228.0,,,,
41,PT09M07.00S,2022-03-23T23:46:33.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,5,5,2022-03-23T23:46:33Z,410000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
42,PT09M07.00S,2022-03-23T23:46:55.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,5,6,2022-03-23T23:46:55Z,420000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
43,PT08M51.00S,2022-03-23T23:47:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.652431011826544,50.49019607843137,1610612748,5,6,2022-03-23T23:47:16Z,430000,-2.0,10.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M49.00S,2022-03-23T23:47:14.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,6,2022-03-23T23:47:16Z,440000,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,43.0,4.0,4.0,0.0,,,,,,,,,,,
45,PT08M41.00S,2022-03-23T23:47:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,92.3784494086728,37.231924019607845,1610612744,5,8,2022-03-23T23:51:56Z,450000,-64.0,19.0,1,right,J. Poole 6' fadeaway Jump Shot (2 PTS),[1629673],1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,6.66,Made,2.0,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2022-03-23T23:47:36.1Z,1,REGULAR,2pt,Jump Shot,[],1628389,15.456636005256241,71.32352941176471,1610612748,7,8,2022-03-23T23:47:43Z,460000,-107.0,93.0,1,left,B. Adebayo 14' Jump Shot (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,14.13,Made,2.0,,,,,,,,,,,,,,,,,,
47,PT08M13.00S,2022-03-23T23:47:51.2Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612744,7,8,2022-03-23T23:47:55Z,470000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1628389]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0,
48,PT08M13.00S,2022-03-23T23:47:51.2Z,1,REGULAR,steal,,[],1628389,,,1610612748,7,8,2022-03-23T23:47:53Z,480000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M07.00S,2022-03-23T23:48:00.3Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,7,8,2022-03-23T23:48:07Z,490000,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,202056.0,,,,,1.0,,,
51,PT07M54.00S,2022-03-23T23:48:22.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630228,66.93495400788436,47.28094362745098,1610612744,7,8,2022-03-23T23:54:08Z,500000,-14.0,258.0,1,right,MISS J. Kuminga 25' pullup 3PT,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M51.00S,2022-03-23T23:48:25.7Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,7,8,2022-03-23T23:48:29Z,510000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,
53,PT07M39.00S,2022-03-23T23:48:37.9Z,1,REGULAR,3pt,Jump Shot,[],202710,6.1268068331143235,2.941176470588235,1610612748,10,8,2022-03-23T23:48:41Z,520000,235.0,5.0,1,left,J. Butler 3PT  (8 PTS) (D. Robinson 2 AST),"[202710, 1629130]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.54,Made,8.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,,
55,PT07M15.00S,2022-03-23T23:49:01.8Z,1,REGULAR,3pt,Jump Shot,[],1630228,66.44218134034165,52.450980392156865,1610612744,10,8,2022-03-23T23:49:06Z,540000,12.0,263.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2022-03-23T23:49:03.8Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,10,8,2022-03-23T23:49:06Z,550000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,
57,PT07M02.00S,2022-03-23T23:49:14.2Z,1,REGULAR,3pt,Jump Shot,[],200768,33.065045992115635,37.00980392156863,1610612748,13,8,2022-03-23T23:49:17Z,560000,65.0,258.0,1,left,K. Lowry 26' 3PT  (3 PTS) (J. Butler 1 AST),"[200768, 202710]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.64,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,,
59,PT06M38.00S,2022-03-23T23:49:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,86.02168199737189,97.54901960784314,1610612744,13,8,2022-03-23T23:49:45Z,580000,238.0,79.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M36.00S,2022-03-23T23:49:41.1Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,13,8,2022-03-23T23:49:45Z,590000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,
61,PT06M34.00S,2022-03-23T23:49:47.2Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612748,13,8,2022-03-23T23:49:59Z,600000,,,0,,M. Moody shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630541, 1628389]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Adebayo,1628389.0,,,,
63,PT06M34.00S,2022-03-23T23:50:05.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,13,8,2022-03-23T23:50:05Z,620000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M34.00S,2022-03-23T23:52:13.4Z,1,REGULAR,substitution,out,[],203952,,,1610612748,13,8,2022-03-23T23:52:54Z,630000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2022-03-23T23:52:13.4Z,1,REGULAR,substitution,out,[],1630541,,,1610612748,13,8,2022-03-23T23:52:54Z,640000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2022-03-23T23:52:13.4Z,1,REGULAR,substitution,in,[],1627814,,,1610612748,13,8,2022-03-23T23:52:54Z,650000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M34.00S,2022-03-23T23:52:13.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612748,13,8,2022-03-23T23:52:54Z,660000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M34.00S,2022-03-23T23:53:13.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,14,8,2022-03-23T23:53:13Z,670000,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
69,PT06M34.00S,2022-03-23T23:53:32.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,15,8,2022-03-23T23:53:32Z,680000,,,0,,B. Adebayo Free Throw 2 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2022-03-23T23:53:53.5Z,1,REGULAR,3pt,Jump Shot,[],1627814,94.03745072273325,3.9215686274509802,1610612744,15,8,2022-03-23T23:53:58Z,690000,-230.0,4.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M10.00S,2022-03-23T23:53:56.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,15,8,2022-03-23T23:53:58Z,700000,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,
72,PT06M04.00S,2022-03-23T23:54:02.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.38124178712221,58.739276960784316,1610612748,18,8,2022-03-23T23:56:27Z,710000,-44.0,261.0,1,left,D. Robinson 26' 3PT pullup (3 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.49,Made,3.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
74,PT05M38.00S,2022-03-23T23:54:28.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,88.38699080157687,50.98039215686274,1610612744,18,10,2022-03-23T23:54:35Z,730000,5.0,57.0,1,right,G. Payton II driving Hook (2 PTS) (J. Poole 2 AST),"[1627780, 1629673]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,5.69,Made,2.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
75,PT05M26.00S,2022-03-23T23:54:52.9Z,1,REGULAR,foul,personal,[],1629673,,,1610612748,18,10,2022-03-24T00:00:34Z,740000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629130]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Robinson,1629130.0,,,,
77,PT05M26.00S,2022-03-23T23:54:58.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,18,10,2022-03-23T23:55:04Z,760000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M26.00S,2022-03-23T23:54:58.2Z,1,REGULAR,substitution,in,[],202693,,,1610612748,18,10,2022-03-23T23:55:04Z,770000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2022-03-23T23:55:14.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,7.30946123521682,97.79411764705883,1610612748,18,10,2022-03-23T23:55:19Z,780000,-239.0,16.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M16.00S,2022-03-23T23:55:17.2Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,18,10,2022-03-23T23:55:19Z,790000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
81,PT05M01.00S,2022-03-23T23:55:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.46057818659659,50.0,1610612744,18,12,2022-03-23T23:55:38Z,800000,0.0,18.0,1,right,J. Kuminga driving Layup (6 PTS) (D. Lee 1 AST),"[1630228, 1627814]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,1.84,Made,6.0,D. Lee,1627814.0,1.0,,,,,,,,,,,,,,,
83,PT04M46.00S,2022-03-23T23:55:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.66162943495401,6.127450980392156,1610612748,21,12,2022-03-23T23:55:51Z,820000,219.0,132.0,1,left,D. Robinson 25' 3PT  (6 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.62,Made,6.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,,
85,PT04M33.00S,2022-03-23T23:55:59.9Z,1,REGULAR,3pt,Jump Shot,[],1627814,96.00854139290408,95.58823529411765,1610612744,21,12,2022-03-23T23:56:06Z,840000,228.0,-15.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M28.00S,2022-03-23T23:56:04.9Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,21,12,2022-03-23T23:56:06Z,850000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,85.0,4.0,4.0,0.0,,,,,,,,,,,
87,PT04M24.00S,2022-03-23T23:56:09.3Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",202710,7.966491458607096,51.470588235294116,1610612748,23,12,2022-03-23T23:56:27Z,860000,-7.0,22.0,1,left,J. Butler turnaround Hook (10 PTS) (K. Lowry 2 AST),"[202710, 200768]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,2.36,Made,10.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,,
89,PT04M24.00S,2022-03-23T23:56:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,23,12,2022-03-23T23:56:16Z,880000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M24.00S,2022-03-23T23:56:18.3Z,1,REGULAR,substitution,out,[],200768,,,1610612744,23,12,2022-03-23T23:58:56Z,890000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M24.00S,2022-03-23T23:56:18.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,23,12,2022-03-23T23:58:56Z,900000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
