actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
28,PT10M13.00S,2022-03-15T23:44:57.7Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612765,2,0,2022-03-15T23:45:14Z,280000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Bey 2 FT),"[1629130, 1630180]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Bey,1630180.0,,
30,PT10M13.00S,2022-03-15T23:45:23.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630180,,,1610612765,2,0,2022-03-15T23:45:23Z,300000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT10M13.00S,2022-03-15T23:45:23.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,2,0,2022-03-15T23:45:23Z,310000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,
32,PT10M13.00S,2022-03-15T23:45:40.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630180,,,1610612765,2,1,2022-03-15T23:45:40Z,320000,,,0,,S. Bey Free Throw 2 of 2 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
33,PT10M01.00S,2022-03-15T23:45:55.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,6.652431011826544,95.09803921568627,1610612748,5,1,2022-03-15T23:46:01Z,330000,-225.0,10.0,1,left,D. Robinson 3PT  (3 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.57,Made,,,,,,,,3.0,J. Butler,202710.0,2.0,,,,,,,
35,PT09M47.00S,2022-03-15T23:46:08.9Z,1,REGULAR,2pt,Jump Shot,[],203924,94.03745072273325,87.00980392156863,1610612765,5,3,2022-03-15T23:51:39Z,350000,185.0,4.0,1,right,J. Grant 18' pullup Jump Shot (2 PTS),[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,18.5,Made,,,,,,,,2.0,,,,,,,,,,
37,PT09M38.00S,2022-03-15T23:46:20.0Z,1,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,5,3,2022-03-15T23:46:31Z,370000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,,,,,,,1.0,,,,,,,1627962.0,,,,,,
38,PT09M26.00S,2022-03-15T23:46:36.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202709,74.45795006570303,84.80392156862744,1610612765,5,3,2022-03-15T23:46:43Z,380000,174.0,188.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
39,PT09M23.00S,2022-03-15T23:46:39.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,3,2022-03-15T23:46:43Z,390000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT09M09.00S,2022-03-15T23:46:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.770696452036795,50.98039215686274,1610612748,7,3,2022-03-15T23:46:59Z,410000,-5.0,105.0,1,left,B. Adebayo 10' pullup Jump Shot (4 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,10.52,Made,,,,,,,,4.0,D. Robinson,1629130.0,1.0,,,,,,,
43,PT08M54.00S,2022-03-15T23:47:08.5Z,1,REGULAR,3pt,Jump Shot,[],203585,94.95729303547962,4.6568627450980395,1610612765,7,6,2022-03-15T23:47:14Z,430000,-227.0,-5.0,1,right,R. McGruder 3PT  (3 PTS) (S. Bey 1 AST),"[203585, 1630180]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,22.68,Made,,,,,,,,3.0,S. Bey,1630180.0,1.0,,,,,,,
45,PT08M31.00S,2022-03-15T23:47:31.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,13.354139290407357,50.98039215686274,1610612748,7,6,2022-03-15T23:47:39Z,450000,-5.0,73.0,1,left,MISS B. Adebayo 7' DUNK - blocked,"[1628389, 1630191]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,7.32,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
46,PT08M31.00S,2022-03-15T23:47:31.8Z,1,REGULAR,block,,[],1630191,,,1610612748,7,6,2022-03-15T23:54:02Z,460000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M27.00S,2022-03-15T23:47:35.8Z,1,REGULAR,rebound,defensive,[],203585,,,1610612765,7,6,2022-03-15T23:47:39Z,470000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M25.00S,2022-03-15T23:47:38.0Z,1,REGULAR,turnover,bad pass,[],203585,,,1610612765,7,6,2022-03-15T23:47:44Z,480000,,,0,,R. McGruder bad pass TURNOVER (1 TO),"[203585, 1629130]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,1.0,Robinson,1629130.0,,,,,,,,,,,
49,PT08M25.00S,2022-03-15T23:47:38.0Z,1,REGULAR,steal,,[],1629130,,,1610612748,7,6,2022-03-15T23:47:40Z,490000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M22.00S,2022-03-15T23:47:41.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.783837056504599,47.549019607843135,1610612748,9,6,2022-03-15T23:47:49Z,500000,12.0,11.0,1,left,J. Butler running DUNK (2 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,1.67,Made,,,,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,,
52,PT08M07.00S,2022-03-15T23:47:55.6Z,1,REGULAR,3pt,Jump Shot,[],202709,68.28186596583443,77.94117647058823,1610612765,9,6,2022-03-15T23:48:01Z,520000,140.0,246.0,1,right,MISS C. Joseph 28' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
53,PT08M03.00S,2022-03-15T23:47:59.6Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,9,6,2022-03-15T23:48:01Z,530000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M41.00S,2022-03-15T23:48:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.09789750328515,50.73529411764706,1610612748,9,6,2022-03-15T23:48:26Z,540000,-4.0,24.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2022-03-15T23:48:23.4Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,9,6,2022-03-15T23:48:23Z,550000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,54.0,4.0,2.0,2.0,,,,,,,,,,,,,,
56,PT07M36.00S,2022-03-15T23:48:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203924,70.90998685939553,20.098039215686274,1610612765,9,6,2022-03-15T23:48:33Z,560000,-150.0,221.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2022-03-15T23:48:30.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,6,2022-03-15T23:48:33Z,570000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT07M30.00S,2022-03-15T23:48:35.7Z,1,REGULAR,foul,personal,['2freethrow'],202709,,,1610612748,9,6,2022-03-15T23:48:46Z,580000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Adebayo 2 FT),"[202709, 1628389]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Adebayo,1628389.0,,
60,PT07M30.00S,2022-03-15T23:49:02.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,9,6,2022-03-15T23:49:02Z,600000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M30.00S,2022-03-15T23:49:02.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,9,6,2022-03-15T23:49:02Z,610000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,
62,PT07M30.00S,2022-03-15T23:49:22.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,10,6,2022-03-15T23:49:22Z,620000,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
63,PT07M17.00S,2022-03-15T23:49:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,92.46057818659659,44.36274509803921,1610612765,10,8,2022-03-15T23:49:47Z,630000,-28.0,18.0,1,right,C. Joseph driving bank Jump Shot (2 PTS),[202709],1610612765.0,DET,driving bank,,,Joseph,C. Joseph,,,,,3.37,Made,,,,,,,,2.0,,,,,,,,,,
64,PT07M00.00S,2022-03-15T23:49:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,8.229303547963205,49.50980392156863,1610612748,10,8,2022-03-15T23:50:03Z,640000,2.0,25.0,1,left,MISS D. Robinson driving finger roll Layup,[1629130],1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
65,PT06M57.00S,2022-03-15T23:49:57.9Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612748,10,8,2022-03-15T23:50:03Z,650000,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,,
66,PT06M52.00S,2022-03-15T23:50:05.5Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612748,10,8,2022-03-15T23:50:16Z,660000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630191, 1628389]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Adebayo,1628389.0,,
68,PT06M52.00S,2022-03-15T23:50:22.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,10,8,2022-03-15T23:50:22Z,680000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2022-03-15T23:53:26.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,11,8,2022-03-15T23:54:06Z,690000,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
70,PT06M52.00S,2022-03-15T23:53:26.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,11,8,2022-03-15T23:54:06Z,700000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT06M49.00S,2022-03-15T23:53:29.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,11,8,2022-03-15T23:54:06Z,710000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,70.0,5.0,3.0,2.0,,,,,,,,,,,,,,
72,PT06M37.00S,2022-03-15T23:54:03.9Z,1,REGULAR,foul,offensive,[],1630191,,,1610612765,11,8,2022-03-15T23:54:35Z,720000,,,0,,I. Stewart off-the-ball offensive FOUL (2 PF),"[1630191, 1628389]",1610612765.0,DET,off-the-ball,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Adebayo,1628389.0,,
74,PT06M37.00S,2022-03-15T23:54:03.9Z,1,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,11,8,2022-03-15T23:54:35Z,740000,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,1.0,,,,,,,204059.0,,,,,,
75,PT06M37.00S,2022-03-15T23:54:22.4Z,1,REGULAR,substitution,out,[],1630191,,,1610612748,11,8,2022-03-15T23:54:26Z,750000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M37.00S,2022-03-15T23:54:22.4Z,1,REGULAR,substitution,in,[],1628963,,,1610612748,11,8,2022-03-15T23:54:26Z,760000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M28.00S,2022-03-15T23:54:41.1Z,1,REGULAR,foul,personal,['3freethrow'],202709,,,1610612748,11,8,2022-03-15T23:54:50Z,770000,,,0,,C. Joseph shooting personal FOUL (2 PF) (Robinson 3 FT),"[202709, 1629130]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Robinson,1629130.0,,
79,PT06M28.00S,2022-03-15T23:55:11.5Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1629130,,,1610612748,12,8,2022-03-15T23:55:11Z,790000,,,0,,D. Robinson Free Throw 1 of 3 (4 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
80,PT06M28.00S,2022-03-15T23:55:24.9Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1629130,,,1610612748,13,8,2022-03-15T23:55:24Z,800000,,,0,,D. Robinson Free Throw 2 of 3 (5 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
81,PT06M28.00S,2022-03-15T23:55:38.0Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1629130,,,1610612748,14,8,2022-03-15T23:55:38Z,810000,,,0,,D. Robinson Free Throw 3 of 3 (6 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
82,PT06M05.00S,2022-03-15T23:56:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.72339027595268,52.450980392156865,1610612765,14,10,2022-03-15T23:56:08Z,820000,12.0,16.0,1,right,C. Joseph cutting Layup (4 PTS) (S. Bey 2 AST),"[202709, 1630180]",1610612765.0,DET,cutting,,,Joseph,C. Joseph,,,,,2.01,Made,,,,,,,,4.0,S. Bey,1630180.0,2.0,,,,,,,
84,PT05M55.00S,2022-03-15T23:56:15.4Z,1,REGULAR,foul,personal,['2freethrow'],203585,,,1610612748,14,10,2022-03-15T23:56:24Z,840000,,,0,,R. McGruder shooting personal FOUL (1 PF) (Butler 2 FT),"[203585, 202710]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Butler,202710.0,,
86,PT05M55.00S,2022-03-15T23:56:39.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,15,10,2022-03-15T23:56:39Z,860000,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
87,PT05M55.00S,2022-03-15T23:56:54.2Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,16,10,2022-03-15T23:56:54Z,870000,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
88,PT05M38.00S,2022-03-15T23:57:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.46057818659659,45.83333333333333,1610612765,16,10,2022-03-15T23:57:17Z,880000,-21.0,18.0,1,right,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,2.78,Missed,,,,,,,,,,,,,,,,,,
89,PT05M34.00S,2022-03-15T23:57:16.5Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,16,10,2022-03-15T23:57:17Z,890000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT05M24.00S,2022-03-15T23:57:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,7.440867279894875,37.745098039215684,1610612748,16,10,2022-03-15T23:58:26Z,900000,61.0,17.0,1,left,MISS J. Butler 6' turnaround bank Shot,[202710],1610612748.0,MIA,turnaround bank,,,Butler,J. Butler,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,
91,PT05M20.00S,2022-03-15T23:57:29.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,16,10,2022-03-15T23:57:33Z,910000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT05M16.00S,2022-03-15T23:57:34.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,70.38436268068331,18.872549019607842,1610612765,16,10,2022-03-15T23:57:41Z,920000,-156.0,226.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
