actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
92,PT03M58.00S,2021-12-12T01:24:46.0Z,1,REGULAR,block,,[],1628035,,,1610612748,23,17,2021-12-12T01:24:49Z,910000,,,0,,A. McKinnie BLOCK (1 BLK),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2021-12-12T01:24:47.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,23,17,2021-12-12T01:25:59Z,920000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,
94,PT03M57.00S,2021-12-12T01:24:52.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,23,17,2021-12-12T01:24:52Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M45.00S,2021-12-12T01:25:13.7Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612741,23,17,2021-12-12T01:25:17Z,940000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 200768]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,2.0,,,,,Lowry,200768.0,
96,PT03M45.00S,2021-12-12T01:25:13.7Z,1,REGULAR,steal,,[],200768,,,1610612748,23,17,2021-12-12T01:25:15Z,950000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M38.00S,2021-12-12T01:25:20.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,75.64060446780552,85.5392156862745,1610612748,26,17,2021-12-12T01:25:39Z,960000,178.0,176.0,1,right,D. Robinson 25' 3PT  (11 PTS) (K. Lowry 6 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.05,Made,,,,,11.0,K. Lowry,200768.0,6.0,,,,,,,,,,,
99,PT03M21.00S,2021-12-12T01:25:37.3Z,1,REGULAR,3pt,Jump Shot,[],1628972,9.149145860709593,2.696078431372549,1610612741,26,17,2021-12-12T01:25:46Z,980000,237.0,34.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M21.00S,2021-12-12T01:25:37.3Z,1,REGULAR,rebound,defensive,[],1629644,,,1610612748,26,17,2021-12-12T01:25:46Z,990000,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT03M02.00S,2021-12-12T01:25:57.4Z,1,REGULAR,3pt,Jump Shot,[],200768,67.88764783180025,38.48039215686275,1610612748,29,17,2021-12-12T01:26:02Z,1000000,-58.0,249.0,1,right,K. Lowry 25' 3PT  (6 PTS) (D. Robinson 1 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,25.6,Made,,,,,6.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
103,PT02M57.00S,2021-12-12T01:26:09.8Z,1,REGULAR,stoppage,other,[],0,,,1610612741,29,17,2021-12-12T01:26:09Z,1020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M38.00S,2021-12-12T01:26:34.5Z,1,REGULAR,3pt,Jump Shot,[],203897,19.267411300919843,8.57843137254902,1610612741,29,20,2021-12-12T01:26:40Z,1030000,207.0,129.0,1,left,Z. LaVine 24' 3PT  (6 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.38,Made,,,,,6.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,
106,PT02M35.00S,2021-12-12T01:26:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,29,20,2021-12-12T01:26:40Z,1050000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M35.00S,2021-12-12T01:28:59.2Z,1,REGULAR,substitution,out,[],1628972,,,1610612748,29,20,2021-12-12T01:29:31Z,1060000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M35.00S,2021-12-12T01:28:59.2Z,1,REGULAR,substitution,out,[],203897,,,1610612748,29,20,2021-12-12T01:29:31Z,1070000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M35.00S,2021-12-12T01:28:59.2Z,1,REGULAR,substitution,in,[],1628366,,,1610612748,29,20,2021-12-12T01:29:31Z,1080000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M35.00S,2021-12-12T01:28:59.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612748,29,20,2021-12-12T01:29:31Z,1090000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M20.00S,2021-12-12T01:29:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.9060446780552,45.34313725490196,1610612748,31,20,2021-12-12T01:29:52Z,1100000,-23.0,5.0,1,right,D. Robinson cutting Layup (13 PTS) (K. Lowry 7 AST),"[1629130, 200768]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,2.38,Made,,,,,13.0,K. Lowry,200768.0,7.0,,,,,,,,,,,
114,PT01M59.00S,2021-12-12T01:30:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1629644,,,1610612741,31,20,2021-12-12T01:30:24Z,1130000,,,0,,K. Okpala shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1629644, 202696]",1610612748.0,MIA,shooting,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Vucevic,202696.0,,,
116,PT01M59.00S,2021-12-12T01:30:40.3Z,1,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,31,21,2021-12-12T01:30:40Z,1150000,,,0,,N. Vucevic Free Throw 1 of 2 (1 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
117,PT01M59.00S,2021-12-12T01:30:56.5Z,1,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,31,22,2021-12-12T01:30:56Z,1160000,,,0,,N. Vucevic Free Throw 2 of 2 (2 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
118,PT01M47.00S,2021-12-12T01:31:13.1Z,1,REGULAR,foul,personal,[],1629653,,,1610612748,31,22,2021-12-12T01:31:23Z,1170000,,,0,,D. Dotson personal FOUL (1 PF),"[1629653, 200768]",1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Lowry,200768.0,,,
120,PT01M39.00S,2021-12-12T01:31:37.9Z,1,REGULAR,3pt,Jump Shot,[],1629644,94.56307490144546,2.696078431372549,1610612748,31,22,2021-12-12T01:31:43Z,1190000,-237.0,-1.0,1,right,MISS K. Okpala 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M34.00S,2021-12-12T01:31:42.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,31,22,2021-12-12T01:31:43Z,1200000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
122,PT01M24.00S,2021-12-12T01:31:52.1Z,1,REGULAR,3pt,Jump Shot,[],1628366,27.808804204993432,17.892156862745097,1610612741,31,22,2021-12-12T01:31:59Z,1210000,161.0,209.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M21.00S,2021-12-12T01:31:55.1Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,31,22,2021-12-12T01:31:59Z,1220000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
124,PT01M10.00S,2021-12-12T01:32:06.8Z,1,REGULAR,3pt,Jump Shot,[],200768,67.7562417871222,67.15686274509804,1610612748,34,22,2021-12-12T01:35:56Z,1230000,86.0,251.0,1,right,K. Lowry 26' 3PT pullup (9 PTS) (T. Herro 1 AST),"[200768, 1629639]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.49,Made,,,,,9.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
126,PT00M58.50S,2021-12-12T01:32:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.258212877792378,52.69607843137255,1610612741,34,22,2021-12-12T01:32:32Z,1250000,-13.0,6.0,1,left,MISS A. Caruso driving Layup - blocked,"[1627936, 1629130]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,1.49,Missed,,,,,,,,,Robinson,1629130.0,,,,,,,,,
127,PT00M58.50S,2021-12-12T01:32:19.0Z,1,REGULAR,block,,[],1629130,,,1610612741,34,22,2021-12-12T01:32:22Z,1260000,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M56.80S,2021-12-12T01:32:20.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,34,22,2021-12-12T01:32:32Z,1270000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
129,PT00M56.80S,2021-12-12T01:32:24.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,34,22,2021-12-12T01:32:24Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,out,[],200768,,,1610612748,34,22,2021-12-12T01:32:43Z,1290000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,34,22,2021-12-12T01:32:43Z,1300000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,out,[],1629653,,,1610612748,34,22,2021-12-12T01:32:43Z,1310000,,,0,,SUB out: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,out,[],202696,,,1610612748,34,22,2021-12-12T01:32:43Z,1320000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,34,22,2021-12-12T01:32:43Z,1330000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,34,22,2021-12-12T01:32:43Z,1340000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,in,[],203897,,,1610612748,34,22,2021-12-12T01:32:43Z,1350000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M56.80S,2021-12-12T01:32:24.9Z,1,REGULAR,substitution,in,[],1628396,,,1610612748,34,22,2021-12-12T01:32:43Z,1360000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M36.10S,2021-12-12T01:33:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.06636005256242,58.57843137254902,1610612748,34,22,2021-12-12T01:33:13Z,1370000,43.0,22.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,4.83,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M31.20S,2021-12-12T01:33:08.5Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,34,22,2021-12-12T01:40:09Z,1380000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
140,PT00M30.50S,2021-12-12T01:33:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.72339027595268,53.92156862745098,1610612748,36,22,2021-12-12T01:33:20Z,1390000,20.0,16.0,1,right,P. Tucker Layup (2 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,2.52,Made,,,,,2.0,,,,,,,,,,,,,,
141,PT00M23.10S,2021-12-12T01:33:18.8Z,1,REGULAR,3pt,Jump Shot,[],1627936,9.017739816031538,3.1862745098039214,1610612741,36,25,2021-12-12T01:33:29Z,1400000,234.0,32.0,1,left,A. Caruso 3PT  (3 PTS) (T. Bradley 1 AST),"[1627936, 1628396]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.63,Made,,,,,3.0,T. Bradley,1628396.0,1.0,,,,,,,,,,,
144,PT00M03.70S,2021-12-12T01:33:40.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,76.69185282522996,8.57843137254902,1610612748,36,25,2021-12-12T01:33:47Z,1420000,-207.0,167.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M01.00S,2021-12-12T01:33:45.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,36,25,2021-12-12T01:33:45Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,
146,PT00M01.00S,2021-12-12T01:33:46.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,36,25,2021-12-12T01:33:46Z,1440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M01.00S,2021-12-12T01:33:46.8Z,1,REGULAR,substitution,out,[],200782,,,1610612748,36,25,2021-12-12T01:33:53Z,1450000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M01.00S,2021-12-12T01:33:46.8Z,1,REGULAR,substitution,in,[],1630209,,,1610612748,36,25,2021-12-12T01:33:53Z,1460000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.30S,2021-12-12T01:34:06.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,70.25295663600527,69.6078431372549,1610612748,39,25,2021-12-12T01:34:27Z,1470000,98.0,227.0,1,right,T. Herro 24' 3PT  (8 PTS) (G. Vincent 2 AST),"[1629639, 1629216]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,24.73,Made,,,,,8.0,G. Vincent,1629216.0,2.0,,,,,,,,,,,
152,PT00M00.30S,2021-12-12T01:34:18.2Z,1,REGULAR,instantreplay,request,[],0,,,1610612741,39,25,2021-12-12T01:34:51Z,1485000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,
151,PT00M00.00S,2021-12-12T01:34:29.8Z,1,REGULAR,period,end,[],0,,,1610612741,39,25,2021-12-12T01:34:29Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-12-12T01:36:12.7Z,2,REGULAR,substitution,out,['startperiod'],1628035,,,1610612741,39,25,2021-12-12T01:36:41Z,1500000,,,0,,SUB out: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-12T01:36:12.7Z,2,REGULAR,substitution,in,['startperiod'],1628972,,,1610612741,39,25,2021-12-12T01:36:41Z,1510000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-12-12T01:36:46.2Z,2,REGULAR,period,start,[],0,,,1610612748,39,25,2021-12-12T01:36:46Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M46.00S,2021-12-12T01:36:59.8Z,2,REGULAR,3pt,Jump Shot,[],1630209,68.28186596583443,69.11764705882352,1610612748,39,25,2021-12-12T01:37:04Z,1530000,96.0,246.0,1,right,MISS O. Yurtseven 26' 3PT,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
157,PT11M42.00S,2021-12-12T01:37:03.8Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,39,25,2021-12-12T01:37:04Z,1540000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
158,PT11M19.00S,2021-12-12T01:37:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,6.652431011826544,52.69607843137255,1610612741,39,27,2021-12-12T01:37:30Z,1550000,-13.0,10.0,1,left,T. Bradley Layup (2 PTS) (A. Caruso 3 AST),"[1628396, 1627936]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,1.68,Made,,,,,2.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,
160,PT11M04.00S,2021-12-12T01:37:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,92.46057818659659,52.69607843137255,1610612748,41,27,2021-12-12T01:37:46Z,1570000,13.0,18.0,1,right,O. Yurtseven alley-oop Layup (2 PTS) (G. Vincent 3 AST),"[1630209, 1629216]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,2.28,Made,,,,,2.0,G. Vincent,1629216.0,3.0,,,,,,,,,,,
162,PT10M50.00S,2021-12-12T01:37:55.3Z,2,REGULAR,3pt,Jump Shot,[],203897,31.882391590013142,66.17647058823529,1610612741,41,30,2021-12-12T01:38:02Z,1590000,-81.0,247.0,1,left,Z. LaVine 26' 3PT  (9 PTS) (L. Ball 2 AST),"[203897, 1628366]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.01,Made,,,,,9.0,L. Ball,1628366.0,2.0,,,,,,,,,,,
164,PT10M28.00S,2021-12-12T01:38:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,77.34888304862024,92.15686274509804,1610612748,41,30,2021-12-12T01:41:55Z,1610000,211.0,160.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
165,PT10M26.00S,2021-12-12T01:38:19.0Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,41,30,2021-12-12T01:38:22Z,1620000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
166,PT10M16.00S,2021-12-12T01:38:29.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628396,11.383048620236531,44.6078431372549,1610612741,41,30,2021-12-12T01:38:36Z,1630000,27.0,55.0,1,left,MISS T. Bradley 6' turnaround Hook - blocked,"[1628396, 1630209]",1610612741.0,CHI,turnaround,,,Bradley,T. Bradley,,,,,6.08,Missed,,,,,,,,,Yurtseven,1630209.0,,,,,,,,,
167,PT10M16.00S,2021-12-12T01:38:29.2Z,2,REGULAR,block,,[],1630209,,,1610612741,41,30,2021-12-12T01:38:33Z,1640000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M10.00S,2021-12-12T01:38:35.2Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,41,30,2021-12-12T01:38:36Z,1650000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
169,PT10M08.00S,2021-12-12T01:38:37.8Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,41,30,2021-12-12T01:38:42Z,1660000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1627936]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,1.0,,,,,Caruso,1627936.0,
170,PT10M08.00S,2021-12-12T01:38:37.8Z,2,REGULAR,steal,,[],1627936,,,1610612741,41,30,2021-12-12T01:42:34Z,1670000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M04.00S,2021-12-12T01:38:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,7.440867279894875,48.03921568627451,1610612741,41,32,2021-12-12T01:43:18Z,1680000,10.0,17.0,1,left,Z. LaVine running Layup (11 PTS) (T. Brown Jr. 2 AST),"[203897, 1628972]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,2.0,Made,,,,,11.0,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,
173,PT09M50.00S,2021-12-12T01:38:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,88.78120893561103,44.6078431372549,1610612748,41,32,2021-12-12T01:46:34Z,1700000,-27.0,53.0,1,right,MISS M. Strus driving floating Shot,[1629622],1610612748.0,MIA,driving floating,,,Strus,M. Strus,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M50.00S,2021-12-12T01:38:57.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,41,32,2021-12-12T01:39:22Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,,
175,PT09M50.00S,2021-12-12T01:39:11.4Z,2,REGULAR,foul,personal,[],1628396,,,1610612748,41,32,2021-12-12T01:39:16Z,1720000,,,0,,T. Bradley loose ball personal FOUL (1 PF),"[1628396, 1630209]",1610612741.0,CHI,loose ball,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,2002.0,,1.0,0.0,Yurtseven,1630209.0,,,
177,PT09M38.00S,2021-12-12T01:39:26.7Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,41,32,2021-12-12T01:39:45Z,1740000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 203897]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,2.0,,,,,LaVine,203897.0,
178,PT09M38.00S,2021-12-12T01:39:26.7Z,2,REGULAR,steal,,[],203897,,,1610612741,41,32,2021-12-12T01:39:29Z,1750000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M35.00S,2021-12-12T01:39:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,7.440867279894875,47.30392156862745,1610612741,41,34,2021-12-12T01:39:57Z,1760000,13.0,17.0,1,left,Z. LaVine running Layup (13 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,2.2,Made,,,,,13.0,,,,,,,,,,,,,,
180,PT09M35.00S,2021-12-12T01:39:37.2Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612741,41,34,2021-12-12T01:39:46Z,1770000,,,0,,G. Vincent shooting personal FOUL (1 PF) (LaVine 1 FT),"[1629216, 203897]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,2002.0,,1.0,0.0,LaVine,203897.0,,,
182,PT09M35.00S,2021-12-12T01:40:00.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203897,,,1610612741,41,34,2021-12-12T01:40:00Z,1790000,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
183,PT09M33.00S,2021-12-12T01:40:02.7Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,41,34,2021-12-12T01:40:02Z,1800000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
184,PT09M18.00S,2021-12-12T01:40:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,90.62089356110381,57.35294117647059,1610612748,41,34,2021-12-12T01:40:26Z,1810000,37.0,36.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,5.13,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M15.00S,2021-12-12T01:40:20.6Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612741,41,34,2021-12-12T01:40:26Z,1820000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
