actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
19,PT10M07.00S,2021-11-06T23:44:42.0Z,1,REGULAR,2pt,Jump Shot,[],1626220,5.075558475689881,67.40196078431373,1610612762,2,7,2021-11-06T23:44:50Z,190000,-87.0,-5.0,1,left,R. O'Neale 8' pullup Jump Shot (2 PTS),[1626220],1610612762.0,UTA,pullup,,,O'Neale,R. O'Neale,,,,,8.71,Made,2.0,,,,,,,,,,,,,,,,,,
20,PT09M58.00S,2021-11-06T23:44:52.6Z,1,REGULAR,3pt,Jump Shot,[],200768,94.43166885676742,96.56862745098039,1610612748,5,7,2021-11-06T23:44:59Z,200000,233.0,0.0,1,right,K. Lowry 3PT  (3 PTS) (B. Adebayo 1 AST),"[200768, 1628389]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,23.28,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,,
22,PT09M40.00S,2021-11-06T23:45:09.6Z,1,REGULAR,3pt,Jump Shot,[],202711,9.411957950065702,3.6764705882352944,1610612762,5,7,2021-11-06T23:45:16Z,220000,232.0,36.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
23,PT09M36.00S,2021-11-06T23:45:13.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,5,7,2021-11-06T23:45:16Z,230000,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT09M25.00S,2021-11-06T23:45:24.8Z,1,REGULAR,2pt,Jump Shot,[],200768,77.7431011826544,64.95098039215686,1610612748,7,7,2021-11-06T23:45:33Z,240000,75.0,157.0,1,right,K. Lowry 17' step back Jump Shot (5 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,17.36,Made,5.0,,,,,,,,,,,,,,,,,,
25,PT08M58.00S,2021-11-06T23:45:51.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.98488830486202,38.970588235294116,1610612762,7,7,2021-11-06T23:47:01Z,250000,55.0,267.0,1,left,MISS D. Mitchell 27' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
26,PT08M56.00S,2021-11-06T23:45:53.6Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,7,7,2021-11-06T23:45:56Z,260000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT08M40.00S,2021-11-06T23:46:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.32917214191852,43.872549019607845,1610612748,9,7,2021-11-06T23:47:37Z,270000,-31.0,20.0,1,right,J. Butler Layup (2 PTS) (P. Tucker 1 AST),"[202710, 200782]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,3.63,Made,2.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,,
29,PT08M30.00S,2021-11-06T23:46:24.2Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612762,9,7,2021-11-06T23:46:32Z,290000,,,0,,D. Robinson shooting personal FOUL (2 PF) (O'Neale 2 FT),"[1629130, 1626220]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,O'Neale,1626220.0,,,
31,PT08M30.00S,2021-11-06T23:46:48.7Z,1,REGULAR,freethrow,1 of 2,[],1626220,,,1610612762,9,8,2021-11-06T23:46:48Z,310000,,,0,,R. O'Neale Free Throw 1 of 2 (3 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
32,PT08M30.00S,2021-11-06T23:47:04.2Z,1,REGULAR,freethrow,2 of 2,[],1626220,,,1610612762,9,9,2021-11-06T23:47:04Z,320000,,,0,,R. O'Neale Free Throw 2 of 2 (4 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
33,PT08M17.00S,2021-11-06T23:47:18.6Z,1,REGULAR,2pt,Jump Shot,[],1628389,78.9257555847569,66.42156862745098,1610612748,9,9,2021-11-06T23:48:47Z,330000,82.0,146.0,1,right,MISS B. Adebayo 16' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,16.72,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M14.00S,2021-11-06T23:47:21.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,9,9,2021-11-06T23:47:24Z,340000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,
35,PT08M09.00S,2021-11-06T23:47:27.2Z,1,REGULAR,2pt,Layup,[],202711,13.485545335085414,33.82352941176471,1610612762,9,9,2021-11-06T23:47:43Z,350000,81.0,74.0,1,left,MISS B. Bogdanovic 10' driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M09.00S,2021-11-06T23:47:27.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,9,9,2021-11-06T23:49:48Z,360000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT07M51.00S,2021-11-06T23:47:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,93.11760840998686,4.166666666666666,1610612748,12,9,2021-11-06T23:47:58Z,370000,-229.0,12.0,1,right,D. Robinson 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.95,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,,
39,PT07M23.00S,2021-11-06T23:48:15.2Z,1,REGULAR,3pt,Jump Shot,[],201144,31.488173455978973,28.186274509803923,1610612762,12,9,2021-11-06T23:49:56Z,390000,109.0,243.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M18.00S,2021-11-06T23:48:20.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,9,2021-11-06T23:49:10Z,400000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT07M13.00S,2021-11-06T23:48:22.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200768,66.70499342969777,49.50980392156863,1610612748,12,9,2021-11-06T23:48:35Z,410000,-2.0,260.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M07.00S,2021-11-06T23:48:28.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,12,9,2021-11-06T23:48:35Z,420000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,
43,PT06M57.00S,2021-11-06T23:48:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,19.136005256241788,62.5,1610612762,12,9,2021-11-06T23:51:15Z,430000,-62.0,127.0,1,left,MISS B. Bogdanovic 14' step back Shot,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,,
44,PT06M57.00S,2021-11-06T23:48:38.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,12,9,2021-11-06T23:48:56Z,440000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,43.0,3.0,2.0,1.0,,,,,,,,
45,PT06M55.00S,2021-11-06T23:48:46.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,12,9,2021-11-06T23:48:46Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M55.00S,2021-11-06T23:48:54.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,12,9,2021-11-06T23:48:54Z,460000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M55.00S,2021-11-06T23:50:07.3Z,1,REGULAR,substitution,out,[],201144,,,1610612762,12,9,2021-11-06T23:51:43Z,470000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M55.00S,2021-11-06T23:50:07.3Z,1,REGULAR,substitution,out,[],203497,,,1610612762,12,9,2021-11-06T23:51:43Z,480000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M55.00S,2021-11-06T23:50:07.3Z,1,REGULAR,substitution,in,[],202355,,,1610612762,12,9,2021-11-06T23:51:43Z,490000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M55.00S,2021-11-06T23:50:07.3Z,1,REGULAR,substitution,in,[],204060,,,1610612762,12,9,2021-11-06T23:51:43Z,500000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2021-11-06T23:52:03.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,7.046649145860711,89.2156862745098,1610612762,12,9,2021-11-06T23:52:36Z,510000,-196.0,14.0,1,left,MISS D. Mitchell 19' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,19.66,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M44.00S,2021-11-06T23:52:08.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,9,2021-11-06T23:52:10Z,520000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,
53,PT06M34.00S,2021-11-06T23:52:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,68.67608409986859,27.205882352941174,1610612748,12,9,2021-11-06T23:52:24Z,530000,-114.0,242.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M30.00S,2021-11-06T23:52:21.9Z,1,REGULAR,rebound,offensive,[],200782,,,1610612748,12,9,2021-11-06T23:52:21Z,540000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,
55,PT06M28.00S,2021-11-06T23:52:25.7Z,1,REGULAR,foul,personal,[],202355,,,1610612748,12,9,2021-11-06T23:52:49Z,550000,,,0,,H. Whiteside personal FOUL (1 PF),"[202355, 1628389]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Adebayo,1628389.0,,,
57,PT06M28.00S,2021-11-06T23:52:36.9Z,1,REGULAR,substitution,out,[],200768,,,1610612748,12,9,2021-11-06T23:52:41Z,570000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2021-11-06T23:52:36.9Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,12,9,2021-11-06T23:52:41Z,580000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M14.00S,2021-11-06T23:53:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,91.80354796320631,51.470588235294116,1610612748,14,9,2021-11-06T23:53:10Z,590000,7.0,25.0,1,right,B. Adebayo driving finger roll Layup (4 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,2.56,Made,4.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,,
61,PT06M00.00S,2021-11-06T23:53:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202355,6.652431011826544,45.34313725490196,1610612762,14,11,2021-11-06T23:53:29Z,610000,23.0,10.0,1,left,H. Whiteside cutting Layup (2 PTS) (D. Mitchell 1 AST),"[202355, 1628378]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,2.54,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,,
63,PT05M48.00S,2021-11-06T23:53:30.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,14,11,2021-11-06T23:53:30Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M40.00S,2021-11-06T23:53:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.06636005256242,39.705882352941174,1610612748,14,11,2021-11-06T23:54:39Z,640000,-51.0,22.0,1,right,MISS B. Adebayo driving Layup - blocked,"[1628389, 202355]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,5.6,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0,
65,PT05M40.00S,2021-11-06T23:53:51.7Z,1,REGULAR,block,,[],202355,,,1610612748,14,11,2021-11-06T23:53:55Z,650000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M36.00S,2021-11-06T23:53:55.7Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,14,11,2021-11-06T23:54:01Z,660000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,
67,PT05M34.00S,2021-11-06T23:53:57.9Z,1,REGULAR,turnover,bad pass,[],1626220,,,1610612762,14,11,2021-11-06T23:54:05Z,670000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1628389]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,,
68,PT05M34.00S,2021-11-06T23:53:57.9Z,1,REGULAR,steal,,[],1628389,,,1610612748,14,11,2021-11-06T23:54:00Z,680000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M22.00S,2021-11-06T23:54:12.2Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612748,14,11,2021-11-06T23:54:21Z,690000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Butler 2 FT),"[202355, 202710]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Butler,202710.0,,,
71,PT05M22.00S,2021-11-06T23:54:42.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,15,11,2021-11-06T23:54:42Z,710000,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
72,PT05M22.00S,2021-11-06T23:55:01.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,16,11,2021-11-06T23:55:01Z,720000,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
73,PT05M10.00S,2021-11-06T23:55:18.2Z,1,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612762,16,11,2021-11-06T23:55:27Z,730000,,,0,,T. Herro shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629639, 202711]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bogdanovic,202711.0,,,
75,PT05M10.00S,2021-11-06T23:55:43.6Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,16,12,2021-11-06T23:55:43Z,750000,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
76,PT05M10.00S,2021-11-06T23:56:03.1Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,16,13,2021-11-06T23:56:03Z,760000,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
77,PT04M57.00S,2021-11-06T23:56:17.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,67.62483574244416,63.970588235294116,1610612748,19,13,2021-11-06T23:56:23Z,770000,70.0,252.0,1,right,T. Herro 26' 3PT  (3 PTS) (J. Butler 2 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.13,Made,3.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
79,PT04M46.00S,2021-11-06T23:56:37.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.440867279894875,51.470588235294116,1610612762,19,15,2021-11-06T23:56:43Z,790000,-7.0,17.0,1,left,H. Whiteside cutting DUNK (4 PTS) (D. Mitchell 2 AST),"[202355, 1628378]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,1.89,Made,4.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,,
81,PT04M33.00S,2021-11-06T23:57:01.9Z,1,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,19,15,2021-11-06T23:57:32Z,810000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,1.0,,,,,,,1627961.0,,,,,,,
82,PT04M23.00S,2021-11-06T23:57:20.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204060,19.398817345597898,3.9215686274509802,1610612762,19,15,2021-11-06T23:59:20Z,820000,230.0,130.0,1,left,MISS J. Ingles 26' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M20.00S,2021-11-06T23:57:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,19,15,2021-11-06T23:59:20Z,830000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,
84,PT04M20.00S,2021-11-06T23:57:27.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,19,15,2021-11-06T23:57:27Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M20.00S,2021-11-06T23:57:32.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612762,19,15,2021-11-06T23:57:42Z,850000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M20.00S,2021-11-06T23:57:32.3Z,1,REGULAR,substitution,in,[],203473,,,1610612762,19,15,2021-11-06T23:57:42Z,860000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M06.00S,2021-11-06T23:58:07.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,26.231931668856767,86.02941176470588,1610612762,19,18,2021-11-07T00:00:06Z,870000,-180.0,194.0,1,left,D. Mitchell 26' 3PT step back (8 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,26.48,Made,8.0,,,,,,,,,,,,,,,,,,
88,PT03M51.00S,2021-11-06T23:58:21.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203473,94.43166885676742,36.51960784313725,1610612748,19,18,2021-11-06T23:59:57Z,880000,-67.0,0.0,1,right,MISS D. Dedmon 6' Hook,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,6.74,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M48.00S,2021-11-06T23:58:24.7Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,19,18,2021-11-06T23:58:28Z,890000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT03M43.00S,2021-11-06T23:58:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,6.915243101182654,50.73529411764706,1610612762,19,20,2021-11-06T23:58:40Z,900000,-4.0,13.0,1,left,B. Bogdanovic driving Layup (4 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.3,Made,4.0,,,,,,,,,,,,,,,,,,
91,PT03M26.00S,2021-11-06T23:58:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,59.80392156862745,1610612748,21,20,2021-11-06T23:59:03Z,910000,49.0,7.0,1,right,T. Herro driving Layup (5 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,4.95,Made,5.0,,,,,,,,,,,,,,,,,,
