actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
87,PT03M45.00S,2022-04-09T00:26:21.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,6.521024967148489,51.71568627450981,1610612748,16,14,2022-04-09T00:38:57Z,810000,-9.0,9.0,1,left,B. Adebayo running alley-oop DUNK (6 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,running alley-oop,,,Adebayo,B. Adebayo,,,,,1.23,Made,,,,,6.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
89,PT03M34.00S,2022-04-09T00:26:34.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,92.19776609724047,51.225490196078425,1610612737,16,16,2022-04-09T00:39:53Z,830000,6.0,21.0,1,right,C. Capela Hook (8 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,2.17,Made,,,,,8.0,T. Young,1629027.0,2.0,,,,,,,,,,,
91,PT03M34.00S,2022-04-09T00:26:38.3Z,1,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612737,16,16,2022-04-09T00:26:56Z,850000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Capela 1 FT),"[1628389, 203991]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Capela,203991.0,,,
93,PT03M34.00S,2022-04-09T00:26:50.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612737,16,16,2022-04-09T00:26:54Z,870000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M34.00S,2022-04-09T00:26:50.2Z,1,REGULAR,substitution,in,[],203473,,,1610612737,16,16,2022-04-09T00:26:54Z,880000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M34.00S,2022-04-09T00:27:05.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,16,16,2022-04-09T00:27:10Z,890000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M34.00S,2022-04-09T00:27:05.7Z,1,REGULAR,substitution,in,[],1626153,,,1610612737,16,16,2022-04-09T00:27:10Z,900000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M34.00S,2022-04-09T00:27:24.2Z,1,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,16,16,2022-04-09T00:27:27Z,910000,,,0,,MISS C. Capela Free Throw 1 of 1,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M31.00S,2022-04-09T00:27:27.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,16,16,2022-04-09T00:27:27Z,920000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
99,PT03M25.00S,2022-04-09T00:27:32.4Z,1,REGULAR,turnover,lost ball,[],200768,,,1610612748,16,16,2022-04-09T00:28:03Z,930000,,,0,,K. Lowry lost ball TURNOVER (2 TO),"[200768, 1629027]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2.0,Young,1629027.0,,,,,,,,
100,PT03M25.00S,2022-04-09T00:27:32.4Z,1,REGULAR,steal,,[],1629027,,,1610612737,16,16,2022-04-09T00:27:34Z,940000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2022-04-09T00:27:36.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,93.11760840998686,52.450980392156865,1610612737,16,18,2022-04-09T00:27:45Z,950000,12.0,12.0,1,right,T. Young running finger roll Layup (4 PTS),[1629027],1610612737.0,ATL,running finger roll,,,Young,T. Young,,,,,1.73,Made,,,,,4.0,,,,,,,,,,,,,,
102,PT03M02.00S,2022-04-09T00:27:54.9Z,1,REGULAR,turnover,lost ball,[],1628997,,,1610612748,16,18,2022-04-09T00:27:59Z,960000,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 1626153]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,2.0,Wright,1626153.0,,,,,,,,
103,PT03M02.00S,2022-04-09T00:27:54.9Z,1,REGULAR,steal,,[],1626153,,,1610612737,16,18,2022-04-09T00:27:56Z,970000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M54.00S,2022-04-09T00:28:07.0Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612737,16,18,2022-04-09T00:28:21Z,980000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[200768, 203992]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Bogdanovic,203992.0,,,
106,PT02M54.00S,2022-04-09T00:28:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,18,2022-04-09T00:28:24Z,1000000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M54.00S,2022-04-09T00:28:25.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612737,16,18,2022-04-09T00:29:14Z,1010000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,Changed to 2-pt FG,,
108,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,out,[],200768,,,1610612737,16,18,2022-04-09T00:31:01Z,1020000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,out,[],1629622,,,1610612737,16,18,2022-04-09T00:31:01Z,1030000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,16,18,2022-04-09T00:31:01Z,1040000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,16,18,2022-04-09T00:31:01Z,1050000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,in,[],1629130,,,1610612737,16,18,2022-04-09T00:31:01Z,1060000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,in,[],1629216,,,1610612737,16,18,2022-04-09T00:31:01Z,1070000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,16,18,2022-04-09T00:31:01Z,1080000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2022-04-09T00:30:40.7Z,1,REGULAR,substitution,in,[],1627789,,,1610612737,16,18,2022-04-09T00:31:01Z,1090000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2022-04-09T00:31:27.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203992,,,1610612737,16,19,2022-04-09T00:31:27Z,1100000,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
117,PT02M54.00S,2022-04-09T00:31:43.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203992,,,1610612737,16,20,2022-04-09T00:31:43Z,1110000,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
118,PT02M33.00S,2022-04-09T00:32:09.7Z,1,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,16,20,2022-04-09T00:32:16Z,1120000,,,0,,C. Martin step out-of-bounds TURNOVER (3 TO),[1628997],1610612748.0,MIA,step,,,Martin,C. Martin,,,,,,,,,,,,,,,3.0,,,204059.0,,,,,,,
119,PT02M17.00S,2022-04-09T00:32:36.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627789,95.6143232588699,96.32352941176471,1610612737,16,20,2022-04-09T00:32:42Z,1130000,232.0,-11.0,1,right,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2022-04-09T00:32:41.1Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,16,20,2022-04-09T00:32:42Z,1140000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
121,PT02M00.00S,2022-04-09T00:32:51.8Z,1,REGULAR,3pt,Jump Shot,[],1629216,3.630091984231275,96.81372549019608,1610612748,19,20,2022-04-09T00:32:57Z,1150000,-234.0,-18.0,1,left,G. Vincent 3PT  (3 PTS) (T. Herro 3 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.48,Made,,,,,3.0,T. Herro,1629639.0,3.0,,,,,,,,,,,
123,PT01M35.00S,2022-04-09T00:33:27.6Z,1,REGULAR,2pt,Jump Shot,[],203992,83.26215505913272,32.84313725490196,1610612737,19,20,2022-04-09T00:33:32Z,1170000,-86.0,105.0,1,right,MISS B. Bogdanovic 13' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,13.54,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M33.00S,2022-04-09T00:33:29.6Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,19,20,2022-04-09T00:33:32Z,1180000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
125,PT01M25.00S,2022-04-09T00:33:37.6Z,1,REGULAR,2pt,Jump Shot,[],1629216,18.347568988173457,16.42156862745098,1610612748,21,20,2022-04-09T00:33:42Z,1190000,168.0,120.0,1,left,G. Vincent 20' step back Jump Shot (5 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,20.64,Made,,,,,5.0,,,,,,,,,,,,,,
126,PT01M06.00S,2022-04-09T00:33:56.7Z,1,REGULAR,3pt,Jump Shot,[],203992,67.09921156373193,54.41176470588235,1610612737,21,20,2022-04-09T00:34:01Z,1200000,22.0,257.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M03.00S,2022-04-09T00:33:59.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,21,20,2022-04-09T00:34:01Z,1210000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
128,PT00M56.30S,2022-04-09T00:34:06.8Z,1,REGULAR,3pt,Jump Shot,[],203473,32.933639947437584,46.32352941176471,1610612748,21,20,2022-04-09T00:34:13Z,1220000,18.0,257.0,1,left,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
129,PT00M54.20S,2022-04-09T00:34:08.9Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,21,20,2022-04-09T00:34:13Z,1230000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
130,PT00M46.10S,2022-04-09T00:34:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.70105124835742,55.88235294117647,1610612737,21,22,2022-04-09T00:42:24Z,1240000,29.0,44.0,1,right,T. Young pullup Jump Shot (6 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,5.32,Made,,,,,6.0,,,,,,,,,,,,,,
131,PT00M34.80S,2022-04-09T00:34:31.5Z,1,REGULAR,2pt,Jump Shot,[],1629639,14.14257555847569,31.372549019607842,1610612748,21,22,2022-04-09T00:34:35Z,1250000,93.0,80.0,1,left,MISS T. Herro 12' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,12.3,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M32.80S,2022-04-09T00:34:33.5Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,21,22,2022-04-09T00:34:35Z,1260000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
135,PT00M11.00S,2022-04-09T00:35:03.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,21,22,2022-04-09T00:35:15Z,1290000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,
136,PT00M00.90S,2022-04-09T00:35:25.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,30.831143232588698,68.87254901960785,1610612748,24,22,2022-04-09T00:35:53Z,1300000,-94.0,237.0,1,left,G. Vincent 25' 3PT  (8 PTS) (T. Herro 4 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.54,Made,,,,,8.0,T. Herro,1629639.0,4.0,,,,,,,,,,,
138,PT00M00.00S,2022-04-09T00:35:44.9Z,1,REGULAR,period,end,[],0,,,1610612737,24,22,2022-04-09T00:35:44Z,1320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2022-04-09T00:35:47.6Z,1,REGULAR,instantreplay,request,[],0,,,1610612737,24,22,2022-04-09T00:36:13Z,1330000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,End Period - Good Basket,,
140,PT12M00.00S,2022-04-09T00:36:42.0Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612737,24,22,2022-04-09T00:38:04Z,1340000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-04-09T00:36:42.0Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,24,22,2022-04-09T00:38:04Z,1350000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-04-09T00:36:42.0Z,2,REGULAR,substitution,in,['startperiod'],202710,,,1610612737,24,22,2022-04-09T00:38:04Z,1360000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-04-09T00:36:42.0Z,2,REGULAR,substitution,in,['startperiod'],201568,,,1610612737,24,22,2022-04-09T00:38:04Z,1370000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-04-09T00:38:04.9Z,2,REGULAR,period,start,[],0,,,1610612737,24,22,2022-04-09T00:38:04Z,1380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M40.00S,2022-04-09T00:38:24.0Z,2,REGULAR,3pt,Jump Shot,[],203992,68.15045992115637,15.686274509803921,1610612737,24,22,2022-04-09T00:38:30Z,1390000,-172.0,247.0,1,right,MISS B. Bogdanovic 30' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,30.07,Missed,,,,,,,,,,,,,,,,,,,
146,PT11M35.00S,2022-04-09T00:38:29.0Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,24,22,2022-04-09T00:38:30Z,1400000,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
147,PT11M33.00S,2022-04-09T00:38:30.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,85.10183968462549,3.431372549019608,1610612737,24,25,2022-04-09T00:38:33Z,1410000,-233.0,88.0,1,right,B. Bogdanovic 24' 3PT  (7 PTS) (O. Okongwu 1 AST),"[203992, 1630168]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.87,Made,,,,,7.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,
149,PT11M13.00S,2022-04-09T00:38:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,10.726018396846255,51.225490196078425,1610612748,26,25,2022-04-09T00:39:02Z,1430000,-6.0,48.0,1,left,J. Butler driving Layup (6 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,4.87,Made,,,,,6.0,,,,,,,,,,,,,,
150,PT11M13.00S,2022-04-09T00:38:58.7Z,2,REGULAR,foul,personal,['1freethrow'],201568,,,1610612748,26,25,2022-04-09T00:39:03Z,1440000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Butler 1 FT),"[201568, 202710]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Butler,202710.0,,,
152,PT11M13.00S,2022-04-09T00:39:23.6Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,26,25,2022-04-09T00:39:27Z,1460000,,,0,,MISS J. Butler Free Throw 1 of 1,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M11.00S,2022-04-09T00:39:25.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,26,25,2022-04-09T00:39:27Z,1470000,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
154,PT10M53.00S,2022-04-09T00:39:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,89.56964520367937,52.94117647058824,1610612737,26,27,2022-04-09T00:39:47Z,1480000,15.0,46.0,1,right,B. Bogdanovic driving Layup (9 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,4.78,Made,,,,,9.0,,,,,,,,,,,,,,
155,PT10M36.00S,2022-04-09T00:39:58.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,7.30946123521682,3.1862745098039214,1610612748,29,27,2022-04-09T00:40:03Z,1490000,234.0,16.0,1,left,D. Robinson 3PT  (3 PTS) (T. Herro 5 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.47,Made,,,,,3.0,T. Herro,1629639.0,5.0,,,,,,,,,,,
157,PT10M24.00S,2022-04-09T00:40:16.4Z,2,REGULAR,foul,offensive,[],201568,,,1610612737,29,27,2022-04-09T00:40:26Z,1510000,,,0,,D. Gallinari off-the-ball offensive FOUL (2 PF),"[201568, 1629639]",1610612737.0,ATL,off-the-ball,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Herro,1629639.0,,,
159,PT10M24.00S,2022-04-09T00:40:16.4Z,2,REGULAR,turnover,offensive foul,[],201568,,,1610612737,29,27,2022-04-09T00:40:16Z,1530000,,,0,,D. Gallinari offensive foul TURNOVER (1 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
160,PT10M10.00S,2022-04-09T00:40:45.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,6.521024967148489,73.0392156862745,1610612748,31,27,2022-04-09T00:40:50Z,1540000,-115.0,9.0,1,left,T. Herro 11' turnaround fadeaway Jump Shot (2 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,11.55,Made,,,,,2.0,,,,,,,,,,,,,,
161,PT09M53.00S,2022-04-09T00:41:01.4Z,2,REGULAR,3pt,Jump Shot,[],201568,72.22404730617609,15.441176470588236,1610612737,31,27,2022-04-09T00:41:07Z,1550000,-173.0,209.0,1,right,MISS D. Gallinari 27' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
162,PT09M51.00S,2022-04-09T00:41:03.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,31,27,2022-04-09T00:41:07Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,
163,PT09M51.00S,2022-04-09T00:41:07.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,31,27,2022-04-09T00:41:07Z,1570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M45.00S,2022-04-09T00:41:26.1Z,2,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612737,31,27,2022-04-09T00:41:35Z,1590000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629216, 203992]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bogdanovic,203992.0,,,
167,PT09M45.00S,2022-04-09T00:41:58.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203992,,,1610612737,31,28,2022-04-09T00:41:58Z,1610000,,,0,,B. Bogdanovic Free Throw 1 of 2 (10 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
168,PT09M45.00S,2022-04-09T00:42:13.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203992,,,1610612737,31,29,2022-04-09T00:42:13Z,1620000,,,0,,B. Bogdanovic Free Throw 2 of 2 (11 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
169,PT09M37.00S,2022-04-09T00:42:28.0Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612748,31,29,2022-04-09T00:43:08Z,1630000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Butler 2 FT),"[1630168, 202710]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Butler,202710.0,,,
171,PT09M37.00S,2022-04-09T00:43:10.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,32,29,2022-04-09T00:43:10Z,1650000,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
172,PT09M37.00S,2022-04-09T00:43:24.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,33,29,2022-04-09T00:43:24Z,1660000,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
173,PT09M25.00S,2022-04-09T00:43:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,87.20433639947439,40.68627450980392,1610612737,33,31,2022-04-09T00:43:46Z,1670000,-47.0,68.0,1,right,B. Bogdanovic 8' fadeaway Jump Shot (13 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,8.23,Made,,,,,13.0,,,,,,,,,,,,,,
174,PT09M16.00S,2022-04-09T00:43:47.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,9.017739816031538,3.6764705882352944,1610612748,33,31,2022-04-09T00:43:59Z,1680000,232.0,32.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
175,PT09M14.00S,2022-04-09T00:43:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,33,31,2022-04-09T00:43:57Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,
176,PT09M14.00S,2022-04-09T00:43:59.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,33,31,2022-04-09T00:43:59Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M10.00S,2022-04-09T00:44:17.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,11.563731931668856,70.12101715686273,1610612748,35,31,2022-04-09T00:44:50Z,1710000,-101.0,56.0,1,left,T. Herro 11' turnaround fadeaway bank Jump Shot (4 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway bank,,,Herro,T. Herro,,,,,11.52,Made,,,,,4.0,,,,,,,,,,,,,,
