actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-13T01:12:09.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-13T01:12:09Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-03-13T01:12:12.7Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612750,0,0,2022-03-13T01:12:12Z,40000,,,0,,Jump Ball K. Towns vs. B. Adebayo: Tip to M. Beasley,"[1627736, 1626157, 1628389]",1610612750.0,MIN,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Towns,1626157.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2022-03-13T01:12:21.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,78.13731931668858,8.333333333333332,1610612750,0,3,2022-03-13T01:12:29Z,70000,-208.0,153.0,1,right,K. Towns 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.85,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,,
9,PT11M33.00S,2022-03-13T01:12:35.5Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612748,0,3,2022-03-13T01:12:41Z,90000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1630162]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,,,,,,
10,PT11M33.00S,2022-03-13T01:12:35.5Z,1,REGULAR,steal,,[],1630162,,,1610612750,0,3,2022-03-13T01:12:38Z,100000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
11,PT11M28.00S,2022-03-13T01:12:39.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,93.77463863337714,51.470588235294116,1610612750,0,5,2022-03-13T01:12:47Z,110000,7.0,6.0,1,right,A. Edwards running DUNK (2 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.95,Made,2.0,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2022-03-13T01:12:57.0Z,1,REGULAR,2pt,Hook,[],200782,6.389618922470433,68.87254901960785,1610612748,0,5,2022-03-13T02:23:26Z,120000,-94.0,8.0,1,left,MISS P. Tucker 9' Hook,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,,
13,PT11M08.00S,2022-03-13T01:13:00.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,0,5,2022-03-13T01:13:05Z,130000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,
14,PT11M02.00S,2022-03-13T01:13:11.1Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612750,0,5,2022-03-13T01:13:20Z,140000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Towns 2 FT),"[200782, 1626157]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Towns,1626157.0,,,
16,PT11M02.00S,2022-03-13T01:13:39.2Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,0,6,2022-03-13T01:13:39Z,160000,,,0,,K. Towns Free Throw 1 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2022-03-13T01:14:01.1Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,0,7,2022-03-13T01:14:01Z,170000,,,0,,K. Towns Free Throw 2 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2022-03-13T01:14:18.8Z,1,REGULAR,3pt,Jump Shot,[],200768,27.808804204993432,81.12745098039215,1610612748,0,7,2022-03-13T01:14:24Z,180000,-156.0,209.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
