actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M51.00S,2024-04-04T00:25:25.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,18,11,2024-04-04T00:25:27Z,840000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left,,,84.0,,,,,,3.0,3.0,0.0,,,,,,,,,
86,PT04M41.00S,2024-04-04T00:25:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.91261498028909,44.11764705882353,1610612740,18,11,2024-04-04T00:29:05Z,850000,False,-29.0,52.0,1,right,MISS Z. Williamson turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2024-04-04T00:25:35.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,11,2024-04-04T00:25:37Z,860000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,86.0,,,,,,4.0,3.0,1.0,,,,,,,,,
88,PT04M35.00S,2024-04-04T00:25:46.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612753,18,11,2024-04-04T00:26:07Z,870000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630230, 1631094]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,1148.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
90,PT04M35.00S,2024-04-04T00:26:10.1Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630529,,,1610612753,18,11,2024-04-04T00:26:16Z,890000,False,,,0,,H. Jones technical FOUL (1 Tech),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,1148.0,1.0,1.0,,,,,,,,,,,,,,
91,PT04M35.00S,2024-04-04T00:26:18.1Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,18,11,2024-04-04T00:26:18Z,900000,False,,,0,,MISS P. Banchero technical Free Throw 1 of 1,[1631094],1610612753.0,ORL,technical,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT04M35.00S,2024-04-04T00:26:18.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,18,11,2024-04-04T00:26:18Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,
93,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,out,[],203468,,,1610612753,18,11,2024-04-04T00:26:59Z,920000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,out,[],202685,,,1610612753,18,11,2024-04-04T00:26:59Z,930000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,18,11,2024-04-04T00:26:59Z,940000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,18,11,2024-04-04T00:26:59Z,950000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,in,[],1626204,,,1610612753,18,11,2024-04-04T00:26:59Z,960000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,in,[],1630700,,,1610612753,18,11,2024-04-04T00:26:59Z,970000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,18,11,2024-04-04T00:26:59Z,980000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M35.00S,2024-04-04T00:26:33.0Z,1,REGULAR,substitution,in,[],1628365,,,1610612753,18,11,2024-04-04T00:26:59Z,990000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M35.00S,2024-04-04T00:27:03.1Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,18,12,2024-04-04T00:27:03Z,1000000,False,,,0,,P. Banchero Free Throw 1 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
102,PT04M35.00S,2024-04-04T00:27:14.8Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,18,13,2024-04-04T00:27:14Z,1010000,False,,,0,,P. Banchero Free Throw 2 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
103,PT04M21.00S,2024-04-04T00:27:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.30026281208936,46.568627450980394,1610612740,18,13,2024-04-04T00:27:35Z,1020000,False,-17.0,1.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
104,PT04M19.00S,2024-04-04T00:27:33.2Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,18,13,2024-04-04T00:27:35Z,1030000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,103.0,,,,,,1.0,1.0,0.0,,,,,,,,,
105,PT04M08.00S,2024-04-04T00:27:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628371,28.203022339027594,76.7156862745098,1610612753,18,16,2024-04-04T00:27:48Z,1040000,False,-134.0,213.0,1,left,J. Isaac 25' 3PT  (3 PTS) (P. Banchero 2 AST),"[1628371, 1631094]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,25.11,Made,,,,,,,,,,3.0,P. Banchero,1631094.0,2.0,,,,,
107,PT03M51.00S,2024-04-04T00:28:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,90.88370565045992,45.34313725490196,1610612740,18,16,2024-04-04T00:28:05Z,1060000,False,-23.0,33.0,1,right,MISS H. Jones driving Layup - blocked,"[1630529, 1628371]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
108,PT03M51.00S,2024-04-04T00:28:00.5Z,1,REGULAR,block,,[],1628371,,,1610612740,18,16,2024-04-04T00:28:03Z,1070000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M48.00S,2024-04-04T00:28:03.5Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,18,16,2024-04-04T00:28:05Z,1080000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,107.0,,,,,,1.0,1.0,0.0,,,,,,,,,
111,PT03M27.00S,2024-04-04T00:28:39.0Z,1,REGULAR,2pt,Jump Shot,[],1631094,9.017739816031538,30.88235294117647,1610612753,18,16,2024-04-04T00:28:44Z,1100000,False,96.0,32.0,1,left,MISS P. Banchero 10' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.09,Missed,,,,,,,,,,,,,,,,,,
112,PT03M24.00S,2024-04-04T00:28:42.2Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,18,16,2024-04-04T00:28:42Z,1110000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,111.0,,,,,,1.0,0.0,1.0,,,,,,,,,
113,PT03M22.00S,2024-04-04T00:28:44.3Z,1,REGULAR,turnover,bad pass,[],203914,,,1610612753,18,16,2024-04-04T00:32:49Z,1120000,False,,,0,,G. Harris bad pass TURNOVER (1 TO),"[203914, 1629627]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,
114,PT03M22.00S,2024-04-04T00:28:44.3Z,1,REGULAR,steal,,[],1629627,,,1610612740,18,16,2024-04-04T00:28:47Z,1130000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
115,PT03M19.00S,2024-04-04T00:28:51.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630230,93.9060446780552,53.18627450980392,1610612740,20,16,2024-04-04T00:33:57Z,1140000,False,16.0,5.0,1,right,N. Marshall running Layup (2 PTS) (D. Daniels 1 AST),"[1630230, 1630700]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,2.0,D. Daniels,1630700.0,1.0,,,,,
116,PT03M19.00S,2024-04-04T00:28:58.3Z,1,REGULAR,violation,defensive goaltending,[],1628371,,,1610612740,20,16,2024-04-04T00:29:08Z,1150000,False,,,0,,J. Isaac defensive goaltending VIOLATION,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,1627519.0,,,,,,,,,,,,,,,,
117,PT03M19.00S,2024-04-04T00:29:05.3Z,1,REGULAR,foul,personal,['1freethrow'],1628365,,,1610612740,20,16,2024-04-04T00:29:20Z,1160000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Marshall 1 FT),"[1628365, 1630230]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,1627519.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
120,PT03M19.00S,2024-04-04T00:29:31.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630230,,,1610612740,21,16,2024-04-04T00:29:31Z,1180000,False,,,0,,N. Marshall Free Throw 1 of 1 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
121,PT02M55.00S,2024-04-04T00:30:18.0Z,1,REGULAR,2pt,Jump Shot,[],1628365,20.45006570302234,46.568627450980394,1610612753,21,16,2024-04-04T00:30:23Z,1190000,False,17.0,140.0,1,left,MISS M. Fultz 14' step back Shot,[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,14.08,Missed,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2024-04-04T00:30:20.0Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,21,16,2024-04-04T00:30:23Z,1200000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,,,121.0,,,,,,2.0,2.0,0.0,,,,,,,,,
124,PT02M53.00S,2024-04-04T00:30:41.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,21,16,2024-04-04T00:30:41Z,1220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,21,16,2024-04-04T00:33:06Z,1230000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,out,[],1630591,,,1610612740,21,16,2024-04-04T00:33:06Z,1240000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,out,[],203914,,,1610612740,21,16,2024-04-04T00:33:06Z,1250000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,in,[],203468,,,1610612740,21,16,2024-04-04T00:33:06Z,1260000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,in,[],204060,,,1610612740,21,16,2024-04-04T00:33:06Z,1270000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M53.00S,2024-04-04T00:32:50.8Z,1,REGULAR,substitution,in,[],1630175,,,1610612740,21,16,2024-04-04T00:33:06Z,1280000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M35.00S,2024-04-04T00:33:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.06636005256242,50.245098039215684,1610612740,23,16,2024-04-04T00:35:29Z,1290000,False,1.0,22.0,1,right,H. Jones Layup (2 PTS) (N. Marshall 1 AST),"[1630529, 1630230]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,
133,PT02M22.00S,2024-04-04T00:33:58.8Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,23,16,2024-04-04T00:34:02Z,1310000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1630700]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Daniels,1630700.0,,
134,PT02M22.00S,2024-04-04T00:33:58.8Z,1,REGULAR,steal,,[],1630700,,,1610612740,23,16,2024-04-04T00:34:01Z,1320000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M13.00S,2024-04-04T00:34:08.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,91.80354796320631,94.36274509803921,1610612740,23,16,2024-04-04T00:34:12Z,1330000,False,222.0,25.0,1,right,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
136,PT02M09.00S,2024-04-04T00:34:11.4Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,23,16,2024-04-04T00:34:11Z,1340000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,135.0,,,,,,1.0,0.0,1.0,,,,,,,,,
137,PT01M59.00S,2024-04-04T00:34:24.8Z,1,REGULAR,foul,personal,[],1628365,,,1610612740,23,16,2024-04-04T00:34:57Z,1350000,False,,,0,,M. Fultz personal FOUL (2 PF),"[1628365, 1626204]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,
139,PT01M51.00S,2024-04-04T00:34:47.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203468,89.17542706964521,51.9607843137255,1610612740,23,16,2024-04-04T00:35:06Z,1370000,False,10.0,49.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
140,PT01M51.00S,2024-04-04T00:34:52.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,23,16,2024-04-04T00:34:52Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,139.0,,,,,,,,,,,,,,,,,
142,PT01M38.00S,2024-04-04T00:35:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,6.1268068331143235,46.32352941176471,1610612753,23,18,2024-04-04T00:37:35Z,1400000,False,18.0,5.0,1,left,M. Fultz cutting Layup (2 PTS) (C. Anthony 1 AST),"[1628365, 1630175]",1610612753.0,ORL,cutting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,2.0,C. Anthony,1630175.0,1.0,,,,,
144,PT01M38.00S,2024-04-04T00:35:19.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630230,,,1610612753,23,18,2024-04-04T00:35:31Z,1420000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Fultz 1 FT),"[1630230, 1628365]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,0.0,Fultz,1628365.0,,,,,,,,,,,,
146,PT01M38.00S,2024-04-04T00:35:34.2Z,1,REGULAR,freethrow,1 of 1,[],1628365,,,1610612753,23,19,2024-04-04T00:35:34Z,1440000,False,,,0,,M. Fultz Free Throw 1 of 1 (3 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
147,PT01M19.00S,2024-04-04T00:35:54.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,75.1149802890933,86.76470588235294,1610612740,26,19,2024-04-04T00:35:59Z,1450000,False,184.0,181.0,1,right,N. Marshall 25' 3PT  (6 PTS) (D. Daniels 2 AST),"[1630230, 1630700]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,,,,6.0,D. Daniels,1630700.0,2.0,,,,,
149,PT01M00.00S,2024-04-04T00:36:13.3Z,1,REGULAR,2pt,Jump Shot,[],1628371,23.078186596583443,35.78431372549019,1610612753,26,21,2024-04-04T00:36:18Z,1470000,False,71.0,164.0,1,left,J. Isaac 17' pullup Jump Shot (5 PTS) (P. Banchero 3 AST),"[1628371, 1631094]",1610612753.0,ORL,pullup,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,17.91,Made,,,,,,,,,,5.0,P. Banchero,1631094.0,3.0,,,,,
151,PT00M45.30S,2024-04-04T00:36:31.9Z,1,REGULAR,3pt,Jump Shot,[],203468,70.90998685939553,21.568627450980394,1610612740,26,21,2024-04-04T00:38:47Z,1490000,False,-142.0,221.0,1,right,MISS C. McCollum 26' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
152,PT00M41.70S,2024-04-04T00:36:35.5Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,26,21,2024-04-04T00:36:37Z,1500000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,151.0,,,,,,2.0,2.0,0.0,,,,,,,,,
153,PT00M36.40S,2024-04-04T00:36:41.0Z,1,REGULAR,2pt,Jump Shot,[],1631094,2.8416557161629434,23.284313725490197,1610612753,26,21,2024-04-04T00:40:40Z,1510000,False,134.0,-26.0,1,left,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,13.61,Missed,,,,,,,,,,,,,,,,,,
154,PT00M36.40S,2024-04-04T00:36:41.0Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,26,21,2024-04-04T00:40:40Z,1520000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,153.0,,,,,,1.0,1.0,0.0,,,,,,,,,
155,PT00M28.20S,2024-04-04T00:36:49.1Z,1,REGULAR,turnover,lost ball,[],1630529,,,1610612740,26,21,2024-04-04T00:36:53Z,1530000,False,,,0,,H. Jones lost ball TURNOVER (1 TO),"[1630529, 204060]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Ingles,204060.0,,
156,PT00M28.20S,2024-04-04T00:36:49.1Z,1,REGULAR,steal,,[],204060,,,1610612753,26,21,2024-04-04T00:36:51Z,1540000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M06.80S,2024-04-04T00:37:10.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,32.14520367936925,37.00980392156863,1610612753,26,24,2024-04-04T00:37:16Z,1550000,False,65.0,250.0,1,left,P. Banchero 25' 3PT step back (8 PTS) (C. Anthony 2 AST),"[1631094, 1630175]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,,,,8.0,C. Anthony,1630175.0,2.0,,,,,
159,PT00M00.00S,2024-04-04T00:37:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.919185282523,38.72549019607843,1610612740,26,24,2024-04-04T00:37:29Z,1570000,False,-56.0,99.0,1,right,MISS C. McCollum 11' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2024-04-04T00:37:24.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,24,2024-04-04T00:37:24Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2024-04-04T00:37:25.7Z,1,REGULAR,period,end,[],0,,,1610612740,26,24,2024-04-04T00:37:25Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-04-04T00:39:48.8Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,26,24,2024-04-04T00:40:00Z,1600000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-04-04T00:39:48.8Z,2,REGULAR,substitution,out,['startperiod'],1631094,,,1610612740,26,24,2024-04-04T00:40:00Z,1610000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-04-04T00:39:48.8Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,26,24,2024-04-04T00:40:00Z,1620000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-04-04T00:39:48.8Z,2,REGULAR,substitution,in,['startperiod'],1629021,,,1610612740,26,24,2024-04-04T00:40:00Z,1630000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-04-04T00:40:11.7Z,2,REGULAR,period,start,[],0,,,1610612740,26,24,2024-04-04T00:40:11Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2024-04-04T00:40:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.56307490144546,52.94117647058824,1610612740,26,24,2024-04-04T00:40:30Z,1650000,False,15.0,-1.0,1,right,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
168,PT11M42.00S,2024-04-04T00:40:29.4Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,26,24,2024-04-04T00:40:30Z,1660000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,167.0,,,,,,1.0,1.0,0.0,,,,,,,,,
169,PT11M31.00S,2024-04-04T00:40:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628371,9.937582128777924,4.901960784313726,1610612753,26,24,2024-04-04T00:40:43Z,1670000,False,225.0,41.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
170,PT11M29.00S,2024-04-04T00:40:41.5Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,26,24,2024-04-04T00:40:43Z,1680000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,169.0,,,,,,1.0,1.0,0.0,,,,,,,,,
