actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT05M00.00S,2024-02-24T01:24:29.5Z,1,REGULAR,foul,personal,[],202685,,,1610612748,12,22,2024-02-24T01:24:40Z,860000,False,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 1628389]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,200832.0,1.0,0.0,Adebayo,1628389.0,,,,
89,PT05M00.00S,2024-02-24T01:24:40.5Z,1,REGULAR,substitution,out,[],202685,,,1610612748,12,22,2024-02-24T01:24:44Z,880000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M00.00S,2024-02-24T01:24:40.5Z,1,REGULAR,substitution,in,[],1626204,,,1610612748,12,22,2024-02-24T01:24:44Z,890000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M49.00S,2024-02-24T01:24:55.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,32.14520367936925,35.294117647058826,1610612748,12,22,2024-02-24T01:25:00Z,900000,False,74.0,250.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2024-02-24T01:24:58.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,12,22,2024-02-24T01:25:00Z,910000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M32.00S,2024-02-24T01:25:11.7Z,1,REGULAR,3pt,Jump Shot,[],1641722,75.03285151116953,15.954350490196079,1610612740,12,22,2024-02-24T01:33:14Z,920000,False,-170.0,182.0,1,right,MISS J. Hawkins 24' 3PT - blocked,"[1641722, 1629130]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,Robinson,1629130.0
98,PT04M32.00S,2024-02-24T01:25:11.7Z,1,REGULAR,block,,[],1629130,,,1610612740,12,22,2024-02-24T01:25:38Z,925000,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
94,PT04M32.00S,2024-02-24T01:25:11.7Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,12,22,2024-02-24T01:25:38Z,930000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,93.0,2.0,0.0,2.0,,,,,,,,,,,,,,
95,PT04M27.00S,2024-02-24T01:25:17.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,77.21747700394218,11.76470588235294,1610612740,15,22,2024-02-24T01:25:38Z,940000,False,-191.0,162.0,1,right,J. Hawkins 25' 3PT  (3 PTS) (T. Murphy III 2 AST),"[1641722, 1630530]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,3.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,
97,PT04M14.00S,2024-02-24T01:25:33.0Z,1,REGULAR,foul,personal,[],1630529,,,1610612748,15,22,2024-02-24T01:26:10Z,960000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1628389]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2005.0,1.0,0.0,Adebayo,1628389.0,,,,
100,PT04M14.00S,2024-02-24T01:25:48.0Z,1,REGULAR,substitution,out,[],1630530,,,1610612748,15,22,2024-02-24T01:25:56Z,980000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M14.00S,2024-02-24T01:25:48.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,15,22,2024-02-24T01:25:56Z,990000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M14.00S,2024-02-24T01:25:48.0Z,1,REGULAR,substitution,in,[],1630230,,,1610612748,15,22,2024-02-24T01:25:56Z,1000000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M14.00S,2024-02-24T01:25:48.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,15,22,2024-02-24T01:25:56Z,1010000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2024-02-24T01:26:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,19.004599211563733,55.392156862745104,1610612748,15,22,2024-02-24T01:26:17Z,1020000,False,-27.0,126.0,1,left,MISS D. Robinson 12' driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
105,PT04M02.00S,2024-02-24T01:26:12.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,15,22,2024-02-24T01:26:17Z,1030000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT03M44.00S,2024-02-24T01:26:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.67214191852825,50.49019607843137,1610612740,15,22,2024-02-24T01:37:19Z,1040000,False,2.0,26.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1628389]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
108,PT03M44.00S,2024-02-24T01:26:32.0Z,1,REGULAR,block,,[],1628389,,,1610612740,15,22,2024-02-24T01:26:44Z,1045000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2024-02-24T01:26:33.0Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,15,22,2024-02-24T01:39:58Z,1050000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT03M36.00S,2024-02-24T01:26:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612748,15,22,2024-02-24T01:26:54Z,1060000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Martin 2 FT),"[1630529, 1628997]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,2.0,0.0,Martin,1628997.0,,,,
111,PT03M36.00S,2024-02-24T01:27:24.4Z,1,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,15,23,2024-02-24T01:27:24Z,1080000,False,,,0,,C. Martin Free Throw 1 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
112,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,out,[],203468,,,1610612748,15,23,2024-02-24T01:27:52Z,1090000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,out,[],1630529,,,1610612748,15,23,2024-02-24T01:27:52Z,1100000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,15,23,2024-02-24T01:27:52Z,1110000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,15,23,2024-02-24T01:27:52Z,1120000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,in,[],1630631,,,1610612748,15,23,2024-02-24T01:27:52Z,1130000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,in,[],1630526,,,1610612748,15,23,2024-02-24T01:27:52Z,1140000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,in,[],201567,,,1610612748,15,23,2024-02-24T01:27:52Z,1150000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M36.00S,2024-02-24T01:27:25.5Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,15,23,2024-02-24T01:27:52Z,1160000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M36.00S,2024-02-24T01:27:54.4Z,1,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,15,24,2024-02-24T01:27:54Z,1170000,False,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
121,PT03M26.00S,2024-02-24T01:28:14.5Z,1,REGULAR,foul,personal,['3freethrow'],1629312,,,1610612740,15,24,2024-02-24T01:28:26Z,1180000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Hawkins 3 FT),"[1629312, 1641722]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2005.0,1.0,0.0,Hawkins,1641722.0,,,,
123,PT03M26.00S,2024-02-24T01:28:45.0Z,1,REGULAR,freethrow,1 of 3,[],1641722,,,1610612740,16,24,2024-02-24T01:28:45Z,1200000,False,,,0,,J. Hawkins Free Throw 1 of 3 (4 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
124,PT03M26.00S,2024-02-24T01:29:00.1Z,1,REGULAR,freethrow,2 of 3,[],1641722,,,1610612740,17,24,2024-02-24T01:29:00Z,1210000,False,,,0,,J. Hawkins Free Throw 2 of 3 (5 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
125,PT03M26.00S,2024-02-24T01:29:12.2Z,1,REGULAR,freethrow,3 of 3,[],1641722,,,1610612740,18,24,2024-02-24T01:29:12Z,1220000,False,,,0,,J. Hawkins Free Throw 3 of 3 (6 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
126,PT03M08.00S,2024-02-24T01:29:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,10.90670170827858,54.189644607843135,1610612748,18,24,2024-02-24T01:29:37Z,1230000,False,-21.0,50.0,1,left,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
127,PT03M06.00S,2024-02-24T01:29:33.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,18,24,2024-02-24T01:29:37Z,1240000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M54.00S,2024-02-24T01:29:47.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,91.40932982917214,54.41176470588235,1610612740,20,24,2024-02-24T01:30:01Z,1250000,False,22.0,28.0,1,right,L. Nance Jr. cutting DUNK (2 PTS) (J. Alvarado 1 AST),"[1626204, 1630631]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.59,Made,,,,,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,
130,PT02M53.00S,2024-02-24T01:30:01.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,24,2024-02-24T01:30:01Z,1270000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2024-02-24T01:32:48.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,29.517082785808146,83.08823529411765,1610612748,20,24,2024-02-24T01:43:49Z,1280000,False,-165.0,225.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
132,PT02M42.00S,2024-02-24T01:32:52.6Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,20,24,2024-02-24T01:33:04Z,1290000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M28.00S,2024-02-24T01:33:07.0Z,1,REGULAR,3pt,Jump Shot,[],1630230,94.69448094612353,94.85294117647058,1610612740,20,24,2024-02-24T01:44:14Z,1300000,False,224.0,-3.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
134,PT02M26.00S,2024-02-24T01:33:09.0Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,20,24,2024-02-24T01:44:14Z,1310000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,133.0,3.0,2.0,1.0,,,,,,,,,,,,,,
135,PT02M25.00S,2024-02-24T01:33:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,93.11760840998686,53.431372549019606,1610612740,22,24,2024-02-24T01:44:20Z,1320000,False,17.0,12.0,1,right,L. Nance Jr. putback Layup (4 PTS),[1626204],1610612740.0,NOP,putback,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,4.0,,,,,,,,,,,,,
136,PT02M12.00S,2024-02-24T01:33:24.4Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,22,24,2024-02-24T01:33:39Z,1330000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,1151.0,,,,,,,,
138,PT02M12.00S,2024-02-24T01:33:35.9Z,1,REGULAR,substitution,out,[],1628997,,,1610612740,22,24,2024-02-24T01:33:38Z,1350000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M12.00S,2024-02-24T01:33:35.9Z,1,REGULAR,substitution,in,[],202710,,,1610612740,22,24,2024-02-24T01:33:38Z,1360000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2024-02-24T01:34:01.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641722,87.59855453350855,18.627450980392158,1610612740,22,24,2024-02-24T01:34:06Z,1370000,False,-157.0,64.0,1,right,MISS J. Hawkins 16' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left,16.95,Missed,,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2024-02-24T01:34:05.1Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,22,24,2024-02-24T01:34:06Z,1380000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,,,140.0,3.0,3.0,0.0,,,,,,,,,,,,,,
142,PT01M32.00S,2024-02-24T01:34:23.9Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,22,24,2024-02-24T01:34:28Z,1390000,False,,,0,,J. Butler lost ball TURNOVER (2 TO),"[202710, 1626204]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,,,,Nance Jr.,1626204.0,,
143,PT01M32.00S,2024-02-24T01:34:23.9Z,1,REGULAR,steal,,[],1626204,,,1610612740,22,24,2024-02-24T01:34:26Z,1400000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
144,PT01M27.00S,2024-02-24T01:34:28.6Z,1,REGULAR,turnover,lost ball,[],1630631,,,1610612740,22,24,2024-02-24T01:34:32Z,1410000,False,,,0,,J. Alvarado lost ball TURNOVER (1 TO),"[1630631, 202710]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,Butler,202710.0,,
145,PT01M27.00S,2024-02-24T01:34:28.6Z,1,REGULAR,steal,,[],202710,,,1610612748,22,24,2024-02-24T01:34:30Z,1420000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M22.00S,2024-02-24T01:34:33.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,8.623521681997373,47.05882352941176,1610612748,22,26,2024-02-24T01:45:27Z,1430000,False,15.0,29.0,1,left,J. Butler running Layup (8 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,8.0,,,,,,,,,,,,,
147,PT01M22.00S,2024-02-24T01:34:37.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630230,,,1610612748,22,26,2024-02-24T01:34:48Z,1440000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Butler 1 FT),"[1630230, 202710]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,1.0,0.0,Butler,202710.0,,,,
149,PT01M22.00S,2024-02-24T01:35:04.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],202710,,,1610612748,22,27,2024-02-24T01:35:04Z,1460000,False,,,0,,J. Butler Free Throw 1 of 1 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
150,PT01M06.00S,2024-02-24T01:35:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,91.67214191852825,59.068627450980394,1610612740,22,27,2024-02-24T01:35:30Z,1470000,False,45.0,26.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
151,PT01M05.00S,2024-02-24T01:35:23.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,22,27,2024-02-24T01:35:30Z,1480000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT01M05.00S,2024-02-24T01:35:27.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612748,22,27,2024-02-24T01:35:35Z,1490000,False,,,0,,J. Alvarado personal FOUL (1 PF) (Butler 2 FT),"[1630631, 202710]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1151.0,1.0,0.0,Butler,202710.0,,,,
154,PT01M05.00S,2024-02-24T01:35:54.3Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,22,27,2024-02-24T01:35:54Z,1510000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT01M05.00S,2024-02-24T01:35:54.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,22,27,2024-02-24T01:35:54Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT01M05.00S,2024-02-24T01:35:56.7Z,1,REGULAR,substitution,out,[],1630526,,,1610612748,22,27,2024-02-24T01:36:00Z,1530000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M05.00S,2024-02-24T01:35:56.7Z,1,REGULAR,substitution,in,[],1629627,,,1610612748,22,27,2024-02-24T01:36:00Z,1540000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M05.00S,2024-02-24T01:35:54.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,22,27,2024-02-24T01:36:20Z,1550000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT01M02.00S,2024-02-24T01:35:57.3Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,22,27,2024-02-24T01:36:20Z,1560000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,158.0,4.0,3.0,1.0,,,,,,,,,,,,,,
160,PT00M53.20S,2024-02-24T01:36:25.1Z,1,REGULAR,3pt,Jump Shot,[],1641722,69.85873850197109,26.96078431372549,1610612740,22,27,2024-02-24T01:36:30Z,1570000,False,-115.0,231.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
161,PT00M49.90S,2024-02-24T01:36:28.4Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,22,27,2024-02-24T01:36:30Z,1580000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M41.80S,2024-02-24T01:36:40.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612748,22,27,2024-02-24T01:36:48Z,1590000,False,,,0,,J. Alvarado personal FOUL (2 PF) (Butler 2 FT),"[1630631, 202710]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2005.0,2.0,0.0,Butler,202710.0,,,,
164,PT00M41.80S,2024-02-24T01:37:02.0Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,22,28,2024-02-24T01:37:44Z,1610000,False,,,0,,J. Butler Free Throw 1 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
165,PT00M41.80S,2024-02-24T01:37:02.0Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,22,28,2024-02-24T01:37:44Z,1620000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT00M39.90S,2024-02-24T01:37:03.9Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,22,28,2024-02-24T01:37:44Z,1630000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT00M28.50S,2024-02-24T01:37:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630631,68.80749014454665,30.392156862745097,1610612740,22,28,2024-02-24T01:37:48Z,1640000,False,-98.0,241.0,1,right,MISS J. Alvarado 25' 3PT - blocked,"[1630631, 1629312]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,Highsmith,1629312.0
168,PT00M28.50S,2024-02-24T01:37:29.9Z,1,REGULAR,block,,[],1629312,,,1610612740,22,28,2024-02-24T01:37:34Z,1650000,False,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
