actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M00.00S,2023-12-20T00:37:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.72339027595268,59.068627450980394,1610612763,2,1,2023-12-20T00:37:30Z,170000,False,45.0,16.0,1,right,MISS D. Bane Layup,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
18,PT11M00.00S,2023-12-20T00:37:13.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,2,1,2023-12-20T00:37:30Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,17.0,,,,,,,,
21,PT11M00.00S,2023-12-20T00:37:23.5Z,1,REGULAR,turnover,traveling,[],1630217,,,1610612763,2,1,2023-12-20T00:37:43Z,185000,False,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,,,,,,,,1.0,,
19,PT10M52.00S,2023-12-20T00:37:33.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,19.66162943495401,48.28431372549019,1610612740,4,1,2023-12-20T00:37:51Z,190000,False,9.0,132.0,1,left,J. Valanciunas 13' Jump Shot (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,13.26,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
22,PT10M38.00S,2023-12-20T00:37:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202687,94.56307490144546,52.69607843137255,1610612763,4,1,2023-12-20T00:37:54Z,210000,False,13.0,-1.0,1,right,MISS B. Biyombo alley-oop Layup,[202687],1610612763.0,MEM,alley-oop,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
23,PT10M38.00S,2023-12-20T00:37:47.5Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,4,1,2023-12-20T00:37:54Z,220000,False,,,0,,J. Morant REBOUND (Off:1 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,
24,PT10M35.00S,2023-12-20T00:37:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,93.9060446780552,45.83333333333333,1610612763,4,3,2023-12-20T00:37:57Z,230000,False,-21.0,5.0,1,right,J. Morant putback Layup (3 PTS),[1629630],1610612763.0,MEM,putback,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.13,Made,3.0,,,,,,,,,,,,,,,,,
25,PT10M21.00S,2023-12-20T00:38:04.8Z,1,REGULAR,3pt,Jump Shot,[],202685,32.933639947437584,52.94117647058824,1610612740,7,3,2023-12-20T00:38:08Z,240000,False,-15.0,257.0,1,left,J. Valanciunas 25' 3PT  (5 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,25.75,Made,5.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
27,PT10M08.00S,2023-12-20T00:38:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.12417871222075,51.9607843137255,1610612763,7,5,2023-12-20T00:38:28Z,260000,False,10.0,59.0,1,right,J. Jackson Jr. driving floating Jump Shot (2 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,2.0,,,,,,,,,,,,,,,,,
28,PT10M08.00S,2023-12-20T00:38:26.3Z,1,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612763,7,5,2023-12-20T00:38:52Z,270000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1629627, 1628991]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
30,PT10M08.00S,2023-12-20T00:38:45.7Z,1,REGULAR,substitution,out,[],1629627,,,1610612763,7,5,2023-12-20T00:38:50Z,290000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT10M08.00S,2023-12-20T00:38:45.7Z,1,REGULAR,substitution,in,[],1630530,,,1610612763,7,5,2023-12-20T00:38:50Z,300000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT10M08.00S,2023-12-20T00:38:57.1Z,1,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,7,6,2023-12-20T00:38:57Z,310000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
33,PT09M45.00S,2023-12-20T00:39:20.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,11.777266754270697,41.66666666666667,1610612740,9,6,2023-12-20T00:39:24Z,320000,False,42.0,58.0,1,left,J. Valanciunas 7' Hook (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,7.0,,,,,,,,,,,,,,,,,
34,PT09M30.00S,2023-12-20T00:39:44.0Z,1,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612763,9,6,2023-12-20T00:39:51Z,330000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1630530, 1628991]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
36,PT09M30.00S,2023-12-20T00:40:06.9Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,9,6,2023-12-20T00:40:26Z,350000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M30.00S,2023-12-20T00:40:06.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,9,6,2023-12-20T00:40:26Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,
38,PT09M30.00S,2023-12-20T00:40:06.9Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,9,6,2023-12-20T00:40:26Z,370000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M28.00S,2023-12-20T00:40:08.9Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,9,6,2023-12-20T00:40:26Z,380000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,38.0,2.0,1.0,1.0,,,,,
40,PT09M24.00S,2023-12-20T00:40:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,89.83245729303549,48.529411764705884,1610612763,9,8,2023-12-20T00:40:32Z,390000,False,-7.0,43.0,1,right,D. Bane driving Layup (2 PTS) (V. Williams Jr. 1 AST),"[1630217, 1631246]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,4.37,Made,2.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,,,,,,,
42,PT09M04.00S,2023-12-20T00:40:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.389618922470433,43.627450980392155,1610612740,9,8,2023-12-20T00:40:54Z,410000,False,32.0,8.0,1,left,MISS H. Jones driving Layup - blocked,"[1630529, 1628991]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,
43,PT09M04.00S,2023-12-20T00:40:48.8Z,1,REGULAR,block,,[],1628991,,,1610612740,9,8,2023-12-20T00:40:52Z,420000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT09M00.00S,2023-12-20T00:40:52.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,9,8,2023-12-20T00:40:54Z,430000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
45,PT08M54.00S,2023-12-20T00:41:09.5Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612763,9,8,2023-12-20T00:41:15Z,440000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627742, 1628991]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
47,PT08M54.00S,2023-12-20T00:41:29.5Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,9,8,2023-12-20T00:41:29Z,460000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M54.00S,2023-12-20T00:41:29.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,9,8,2023-12-20T00:41:29Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,
49,PT08M54.00S,2023-12-20T00:41:47.5Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,9,9,2023-12-20T00:41:47Z,480000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
50,PT08M33.00S,2023-12-20T00:42:10.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,8.754927726675426,79.65686274509804,1610612740,9,9,2023-12-20T00:42:15Z,490000,False,-148.0,30.0,1,left,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,15.13,Missed,,,,,,,,,,,,,,,,,,
51,PT08M30.00S,2023-12-20T00:42:13.1Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,9,9,2023-12-20T00:42:15Z,500000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,50.0,3.0,2.0,1.0,,,,,
52,PT08M16.00S,2023-12-20T00:42:27.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,93.11760840998686,4.166666666666666,1610612763,9,9,2023-12-20T00:42:31Z,510000,False,-229.0,12.0,1,right,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
53,PT08M13.00S,2023-12-20T00:42:30.2Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,9,2023-12-20T00:42:34Z,520000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,
54,PT08M08.00S,2023-12-20T00:42:34.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203468,33.196452036793694,53.18627450980392,1610612740,9,9,2023-12-20T00:42:40Z,530000,False,-16.0,260.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
55,PT08M04.00S,2023-12-20T00:42:38.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,9,9,2023-12-20T00:42:40Z,540000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,
56,PT08M01.00S,2023-12-20T00:42:46.6Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,9,9,2023-12-20T00:42:54Z,550000,False,,,0,,J. Jackson Jr. charge offensive FOUL (1 PF),"[1628991, 1630530]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2534.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
58,PT08M01.00S,2023-12-20T00:42:46.6Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,9,9,2023-12-20T00:42:46Z,570000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2534.0,,,,,,,,,,,1.0,,
59,PT07M42.00S,2023-12-20T00:43:24.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630530,13.92904073587385,50.122549019607845,1610612740,11,9,2023-12-20T00:43:40Z,580000,False,-1.0,78.0,1,left,T. Murphy III 7' floating Jump Shot (2 PTS),[1630530],1610612740.0,NOP,floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,2.0,,,,,,,,,,,,,,,,,
60,PT07M42.00S,2023-12-20T00:43:28.2Z,1,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612740,11,9,2023-12-20T00:43:40Z,590000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Murphy III 1 FT),"[1629630, 1630530]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
62,PT07M42.00S,2023-12-20T00:43:52.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630530,,,1610612740,12,9,2023-12-20T00:43:52Z,610000,False,,,0,,T. Murphy III Free Throw 1 of 1 (3 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
63,PT07M32.00S,2023-12-20T00:44:03.0Z,1,REGULAR,2pt,Jump Shot,[],1630217,91.80354796320631,76.7156862745098,1610612763,12,9,2023-12-20T00:44:07Z,620000,False,134.0,25.0,1,right,MISS D. Bane 13' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,13.58,Missed,,,,,,,,,,,,,,,,,,
64,PT07M29.00S,2023-12-20T00:44:06.0Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,12,9,2023-12-20T00:44:07Z,630000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,
65,PT07M22.00S,2023-12-20T00:44:15.7Z,1,REGULAR,foul,personal,[],1630217,,,1610612740,12,9,2023-12-20T00:44:25Z,640000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1630530]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626300.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
67,PT07M13.00S,2023-12-20T00:44:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,6.258212877792378,36.51960784313725,1610612740,12,9,2023-12-20T00:44:52Z,660000,False,67.0,6.0,1,left,MISS B. Ingram 6' floating Shot,[1627742],1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
68,PT07M08.00S,2023-12-20T00:44:50.8Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,12,9,2023-12-20T00:44:52Z,670000,False,,,0,,B. Ingram REBOUND (Off:1 Def:0),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,67.0,1.0,0.0,1.0,,,,,
69,PT07M08.00S,2023-12-20T00:44:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,5.590000152587891,50.0,1610612740,12,9,2023-12-20T00:44:51Z,680000,False,0.0,0.0,1,left,MISS B. Ingram tip Layup,[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
70,PT07M07.00S,2023-12-20T00:44:52.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,12,9,2023-12-20T00:44:52Z,690000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,69.0,3.0,3.0,0.0,,,,,
71,PT07M05.00S,2023-12-20T00:44:53.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,67.09921156373193,49.26470588235294,1610612763,12,9,2023-12-20T00:45:05Z,700000,False,-4.0,257.0,1,right,MISS J. Jackson Jr. 25' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
72,PT07M00.00S,2023-12-20T00:44:58.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,12,9,2023-12-20T00:45:05Z,710000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,71.0,2.0,2.0,0.0,,,,,
73,PT06M48.00S,2023-12-20T00:45:10.4Z,1,REGULAR,3pt,Jump Shot,[],1630529,23.73521681997372,11.519607843137255,1610612740,12,9,2023-12-20T00:45:18Z,720000,False,192.0,171.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
74,PT06M44.00S,2023-12-20T00:45:14.4Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,12,9,2023-12-20T00:45:18Z,730000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,73.0,4.0,3.0,1.0,,,,,
75,PT06M28.00S,2023-12-20T00:45:29.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,92.72339027595268,53.431372549019606,1610612763,12,11,2023-12-20T00:45:36Z,740000,False,17.0,16.0,1,right,B. Biyombo DUNK (2 PTS) (D. Bane 1 AST),"[202687, 1630217]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.34,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
77,PT06M15.00S,2023-12-20T00:45:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,6.652431011826544,46.568627450980394,1610612740,12,11,2023-12-20T00:46:25Z,760000,False,17.0,10.0,1,left,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
78,PT06M15.00S,2023-12-20T00:45:43.0Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,12,11,2023-12-20T00:46:25Z,770000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,77.0,2.0,1.0,1.0,,,,,
82,PT06M15.00S,2023-12-20T00:45:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,6.389618922470433,49.01960784313725,1610612740,12,11,2023-12-20T00:46:43Z,775000,False,5.0,8.0,1,left,MISS J. Valanciunas putback Layup - blocked,"[202685, 1629630]",1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,Morant,1629630.0,,,
83,PT06M15.00S,2023-12-20T00:45:57.6Z,1,REGULAR,block,,[],1629630,,,1610612740,12,11,2023-12-20T00:46:43Z,777500,False,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
84,PT06M15.00S,2023-12-20T00:45:57.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,12,11,2023-12-20T00:51:35Z,778750,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,82.0,,,,,,,,
