actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-21T01:10:58.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-21T01:10:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-11-21T01:11:23.1Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612740,0,0,2023-11-21T01:11:23Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. D. Sabonis: Tip to B. Ingram,"[1627742, 202685, 1627734]",1610612740.0,NOP,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Valanciunas,202685.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M31.00S,2023-11-21T01:11:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.69448094612353,47.05882352941176,1610612740,2,0,2023-11-21T01:12:34Z,70000,False,-15.0,-3.0,1,right,Z. Williamson driving Layup (2 PTS) (J. Valanciunas 1 AST),"[1629627, 202685]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2023-11-21T01:11:38.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,32.013797634691194,44.85294117647059,1610612758,2,0,2023-11-21T01:11:47Z,90000,False,26.0,248.0,1,left,MISS K. Huerter 24' 3PT - blocked,"[1628989, 1630529]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,Jones,1630529.0,,,,,,,,,,,,
10,PT11M20.00S,2023-11-21T01:11:38.1Z,1,REGULAR,block,,[],1630529,,,1610612758,2,0,2023-11-21T01:11:45Z,100000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2023-11-21T01:11:46.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,2,0,2023-11-21T01:11:47Z,110000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,
12,PT10M58.00S,2023-11-21T01:11:59.7Z,1,REGULAR,2pt,Jump Shot,[],202685,76.2976346911958,38.48039215686275,1610612740,4,0,2023-11-21T01:12:05Z,120000,False,-58.0,170.0,1,right,J. Valanciunas 17' fadeaway Jump Shot (2 PTS),[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Left Center,17.98,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M46.00S,2023-11-21T01:12:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,8.09789750328515,46.07843137254902,1610612758,4,0,2023-11-21T01:12:22Z,130000,False,20.0,24.0,1,left,MISS K. Murray driving Layup - blocked,"[1631099, 202685]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,Valanciunas,202685.0,,,,,,,,,,,,
244,PT10M46.00S,2023-11-21T01:12:11.9Z,1,REGULAR,block,,[],202685,,,1610612758,4,0,2023-11-21T01:52:39Z,135000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2023-11-21T01:12:12.9Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,4,0,2023-11-21T01:52:39Z,140000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,
