actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-24T00:10:43.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-24T00:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-12-24T00:10:47.6Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612740,0,0,2023-12-24T00:10:47Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. A. Sengun: Tip to C. McCollum,"[203468, 202685, 1630578]",1610612740.0,NOP,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Valanciunas,202685.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-12-24T00:10:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.017739816031538,52.69607843137255,1610612740,2,0,2023-12-24T00:11:02Z,70000,False,-13.0,32.0,1,left,Z. Williamson Layup (2 PTS) (J. Valanciunas 1 AST),"[1629627, 202685]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.5,Made,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-12-24T00:11:15.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,94.03745072273325,58.08823529411765,1610612745,2,2,2023-12-24T00:11:22Z,90000,False,40.0,4.0,1,right,J. Smith Jr. cutting DUNK (2 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,4.06,Made,2.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
11,PT11M17.00S,2023-12-24T00:11:25.4Z,1,REGULAR,2pt,Jump Shot,[],202685,14.011169513797633,75.49019607843137,1610612740,2,2,2023-12-24T00:11:31Z,110000,False,-127.0,79.0,1,left,MISS J. Valanciunas 15' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,15.01,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2023-12-24T00:11:28.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,2,2023-12-24T00:11:31Z,120000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M58.00S,2023-12-24T00:11:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,79.97700394218134,40.68627450980392,1610612745,2,2,2023-12-24T00:11:49Z,130000,False,-47.0,136.0,1,right,MISS A. Sengun 14' step back Shot,[1630578],1610612745.0,HOU,step back,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,14.35,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2023-12-24T00:11:45.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,2,2,2023-12-24T00:11:49Z,140000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M47.00S,2023-12-24T00:11:55.1Z,1,REGULAR,3pt,Jump Shot,[],203468,29.911300919842315,77.20588235294117,1610612740,2,2,2023-12-24T00:12:02Z,150000,False,-136.0,229.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2023-12-24T00:11:59.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,2,2,2023-12-24T00:12:02Z,160000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M30.00S,2023-12-24T00:12:11.5Z,1,REGULAR,3pt,Jump Shot,[],1631095,68.41327201051249,66.91176470588235,1610612745,2,2,2023-12-24T00:12:15Z,170000,False,85.0,244.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2023-12-24T00:12:13.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,2,2,2023-12-24T00:12:15Z,180000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M22.00S,2023-12-24T00:12:20.3Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,2,2,2023-12-24T00:12:37Z,190000,False,,,0,,Z. Williamson lost ball TURNOVER (1 TO),"[1629627, 1631095]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Smith Jr.,1631095.0,,,,,,,
20,PT10M22.00S,2023-12-24T00:12:20.3Z,1,REGULAR,steal,,[],1631095,,,1610612745,2,2,2023-12-24T00:12:22Z,200000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2023-12-24T00:12:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,93.9060446780552,54.166666666666664,1610612745,2,2,2023-12-24T00:12:44Z,210000,False,21.0,5.0,1,right,MISS J. Green running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2023-12-24T00:12:27.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,2,2023-12-24T00:12:27Z,220000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M14.00S,2023-12-24T00:12:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,93.77463863337714,49.754901960784316,1610612745,2,2,2023-12-24T00:12:51Z,230000,False,-1.0,6.0,1,right,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
