actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M06.00S,2023-11-15T01:12:57.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,30.436925098554536,74.26470588235294,1610612742,2,5,2023-11-15T01:13:01Z,180000,False,-121.0,234.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
19,PT10M04.00S,2023-11-15T01:12:59.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,2,5,2023-11-15T01:13:01Z,190000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M55.00S,2023-11-15T01:13:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630700,72.22404730617609,82.1078431372549,1610612740,2,5,2023-11-15T01:13:14Z,200000,False,161.0,209.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
21,PT09M54.00S,2023-11-15T01:13:10.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,2,5,2023-11-15T01:13:14Z,210000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,20.0,,,,,,,,,,,,,,,,,
23,PT09M31.00S,2023-11-15T01:13:43.6Z,1,REGULAR,2pt,Jump Shot,[],1629029,23.209592641261498,23.774509803921568,1610612742,2,5,2023-11-15T01:15:01Z,230000,False,131.0,166.0,1,left,MISS L. Doncic 21' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,21.13,Missed,,,,,,,,,,,,,,,,,,
24,PT09M28.00S,2023-11-15T01:13:46.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,2,5,2023-11-15T01:13:49Z,240000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M19.00S,2023-11-15T01:13:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,83.65637319316689,53.431372549019606,1610612740,2,5,2023-11-15T01:14:00Z,250000,False,17.0,101.0,1,right,MISS D. Daniels 10' floating Shot,[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,,,,,,,,,,,,,,,,,,
26,PT09M17.00S,2023-11-15T01:13:57.5Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,2,5,2023-11-15T01:13:57Z,260000,False,,,0,,D. Lively II REBOUND (Off:1 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M10.00S,2023-11-15T01:14:09.0Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612742,2,5,2023-11-15T01:14:17Z,270000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[202685, 1627884]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,,1.0,0.0,Jones Jr.,1627884.0,,,,
30,PT09M10.00S,2023-11-15T01:14:39.1Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612742,2,6,2023-11-15T01:14:39Z,290000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (3 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
31,PT09M10.00S,2023-11-15T01:14:59.0Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612742,2,7,2023-11-15T01:14:59Z,300000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (4 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
32,PT08M53.00S,2023-11-15T01:15:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.9060446780552,46.07843137254902,1610612740,4,7,2023-11-15T01:15:25Z,310000,False,-20.0,5.0,1,right,B. Ingram driving Layup (2 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,2.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,
34,PT08M34.00S,2023-11-15T01:15:36.1Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,4,7,2023-11-15T01:15:42Z,330000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1629627]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Williamson,1629627.0,,
35,PT08M34.00S,2023-11-15T01:15:36.1Z,1,REGULAR,steal,,[],1629627,,,1610612740,4,7,2023-11-15T01:15:38Z,340000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M31.00S,2023-11-15T01:15:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,4,7,2023-11-15T01:15:48Z,350000,False,,,0,,Z. Williamson lost ball out-of-bounds TURNOVER (1 TO),[1629627],1610612740.0,NOP,lost ball,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,,,,,,,,
37,PT08M17.00S,2023-11-15T01:16:05.7Z,1,REGULAR,foul,personal,[],1630700,,,1610612742,4,7,2023-11-15T01:16:28Z,360000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 202681]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203177.0,,1.0,0.0,Irving,202681.0,,,,
39,PT08M15.00S,2023-11-15T01:16:24.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,34.641918528252305,41.17647058823529,1610612742,4,7,2023-11-15T01:17:55Z,380000,False,44.0,273.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2023-11-15T01:16:27.4Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,4,7,2023-11-15T01:16:27Z,390000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M03.00S,2023-11-15T01:16:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,88.64980289093299,58.57843137254902,1610612740,4,7,2023-11-15T01:16:50Z,400000,False,43.0,54.0,1,right,MISS Z. Williamson 6' driving Layup - blocked,"[1629627, 1629684]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0
42,PT08M03.00S,2023-11-15T01:16:39.5Z,1,REGULAR,block,,[],1629684,,,1610612740,4,7,2023-11-15T01:16:42Z,410000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M03.00S,2023-11-15T01:16:39.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,4,7,2023-11-15T01:21:50Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2023-11-15T01:17:02.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,4,7,2023-11-15T01:21:50Z,440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M47.00S,2023-11-15T01:20:10.8Z,1,REGULAR,2pt,Jump Shot,[],1629029,4.155716162943495,88.23529411764706,1610612742,4,7,2023-11-15T01:22:48Z,460000,False,-191.0,-13.0,1,left,MISS L. Doncic 19' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,19.17,Missed,,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2023-11-15T01:20:13.8Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,4,7,2023-11-15T01:22:48Z,470000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M39.00S,2023-11-15T01:20:18.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,93.77463863337714,45.83333333333333,1610612740,6,7,2023-11-15T01:20:31Z,480000,False,-21.0,6.0,1,right,H. Jones running Layup (4 PTS) (Z. Williamson 1 AST),"[1630529, 1629627]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,4.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,
50,PT07M26.00S,2023-11-15T01:20:31.5Z,1,REGULAR,turnover,bad pass,[],1629684,,,1610612742,6,7,2023-11-15T01:20:35Z,490000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1630700]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Daniels,1630700.0,,
51,PT07M26.00S,2023-11-15T01:20:31.5Z,1,REGULAR,steal,,[],1630700,,,1610612740,6,7,2023-11-15T01:20:33Z,500000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
52,PT07M22.00S,2023-11-15T01:20:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,95.22010512483574,52.20588235294118,1610612740,8,7,2023-11-15T01:20:41Z,510000,False,11.0,-8.0,1,right,H. Jones running Layup (6 PTS) (D. Daniels 1 AST),"[1630529, 1630700]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,6.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
54,PT07M09.00S,2023-11-15T01:20:51.2Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,8,7,2023-11-15T01:21:09Z,530000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627534.0,2.0,,,,,,,,
55,PT07M09.00S,2023-11-15T01:20:55.3Z,1,REGULAR,substitution,out,[],202681,,,1610612740,8,7,2023-11-15T01:20:59Z,540000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2023-11-15T01:20:55.3Z,1,REGULAR,substitution,in,[],203501,,,1610612740,8,7,2023-11-15T01:20:59Z,550000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M52.00S,2023-11-15T01:21:23.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,88.38699080157687,49.26470588235294,1610612740,10,7,2023-11-15T01:24:17Z,560000,False,-4.0,57.0,1,right,D. Daniels floating Jump Shot (2 PTS),[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,,,,,2.0,,,,,,,,,,,,,
58,PT06M44.00S,2023-11-15T01:21:31.5Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,10,7,2023-11-15T01:21:37Z,570000,False,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 1629627]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,Williamson,1629627.0,,
59,PT06M44.00S,2023-11-15T01:21:31.5Z,1,REGULAR,steal,,[],1629627,,,1610612740,10,7,2023-11-15T01:21:33Z,580000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2023-11-15T01:21:35.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,94.30026281208936,49.26470588235294,1610612740,12,7,2023-11-15T01:21:42Z,590000,False,-4.0,1.0,1,right,Z. Williamson running reverse DUNK (2 PTS),[1629627],1610612740.0,NOP,running reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,2.0,,,,,,,,,,,,,
61,PT06M17.00S,2023-11-15T01:21:57.6Z,1,REGULAR,3pt,Jump Shot,[],203501,29.38567674113009,24.019607843137255,1610612742,12,7,2023-11-15T01:24:38Z,600000,False,130.0,224.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2023-11-15T01:22:00.6Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612742,12,7,2023-11-15T01:22:03Z,610000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,61.0,1.0,0.0,1.0,,,,,,,,,,,,,,
63,PT06M13.00S,2023-11-15T01:22:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,26.49474375821288,84.31372549019608,1610612742,12,10,2023-11-15T01:22:05Z,620000,False,-172.0,197.0,1,left,G. Williams 26' 3PT  (3 PTS) (D. Jones Jr. 1 AST),"[1629684, 1627884]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.1,Made,,,,,3.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,
65,PT05M54.00S,2023-11-15T01:22:21.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,75.64060446780552,29.65686274509804,1610612740,14,10,2023-11-15T01:22:25Z,640000,False,-102.0,176.0,1,right,B. Ingram 20' pullup Jump Shot (4 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,20.37,Made,,,,,4.0,H. Jones,1630529.0,1.0,,,,,,,,,,
67,PT05M47.00S,2023-11-15T01:22:31.8Z,1,REGULAR,foul,personal,[],1630700,,,1610612742,14,10,2023-11-15T01:22:55Z,660000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1629029]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,,2.0,0.0,Doncic,1629029.0,,,,
69,PT05M47.00S,2023-11-15T01:22:41.8Z,1,REGULAR,substitution,out,[],1630700,,,1610612742,14,10,2023-11-15T01:22:50Z,680000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M47.00S,2023-11-15T01:22:41.8Z,1,REGULAR,substitution,in,[],1641722,,,1610612742,14,10,2023-11-15T01:22:50Z,690000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M32.00S,2023-11-15T01:23:21.2Z,1,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612742,14,10,2023-11-15T01:23:38Z,700000,False,,,0,,J. Hawkins shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1641722, 203501]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627534.0,,1.0,0.0,Hardaway Jr.,203501.0,,,,
73,PT05M32.00S,2023-11-15T01:23:44.7Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,14,11,2023-11-15T01:23:44Z,720000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (1 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
74,PT05M32.00S,2023-11-15T01:23:47.1Z,1,REGULAR,substitution,out,[],1629627,,,1610612742,14,11,2023-11-15T01:23:53Z,730000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M32.00S,2023-11-15T01:23:47.1Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,14,11,2023-11-15T01:23:53Z,740000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M32.00S,2023-11-15T01:23:47.1Z,1,REGULAR,substitution,in,[],1630230,,,1610612742,14,11,2023-11-15T01:23:53Z,750000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M32.00S,2023-11-15T01:23:47.1Z,1,REGULAR,substitution,in,[],203939,,,1610612742,14,11,2023-11-15T01:23:53Z,760000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M32.00S,2023-11-15T01:24:02.2Z,1,REGULAR,substitution,out,[],1629684,,,1610612742,14,11,2023-11-15T01:24:10Z,770000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2023-11-15T01:24:02.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,14,11,2023-11-15T01:24:10Z,780000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M32.00S,2023-11-15T01:24:19.7Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,14,12,2023-11-15T01:24:19Z,790000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
81,PT05M22.00S,2023-11-15T01:24:31.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.40013140604468,24.509803921568626,1610612740,14,12,2023-11-15T01:24:38Z,800000,False,-127.0,151.0,1,right,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,19.72,Missed,,,,,,,,,,,,,,,,,,
82,PT05M17.00S,2023-11-15T01:24:36.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,14,12,2023-11-15T01:24:38Z,810000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M12.00S,2023-11-15T01:24:40.0Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,14,12,2023-11-15T01:24:46Z,820000,False,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 1630529]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,4.0,,,,,Jones,1630529.0,,
84,PT05M12.00S,2023-11-15T01:24:40.0Z,1,REGULAR,steal,,[],1630529,,,1610612740,14,12,2023-11-15T01:24:41Z,830000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
85,PT05M10.00S,2023-11-15T01:24:46.1Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612740,14,12,2023-11-15T01:25:01Z,840000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Marshall 2 FT),"[203501, 1630230]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,1.0,0.0,Marshall,1630230.0,,,,
87,PT05M10.00S,2023-11-15T01:25:16.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612740,15,12,2023-11-15T01:25:16Z,860000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
