actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-27T00:10:24.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-27T00:10:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-27T00:10:26.2Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2024-03-27T00:10:26Z,40000,False,,,0,,Jump Ball C. Holmgren vs. J. Valanciunas: Tip to J. Giddey,"[1630581, 1631096, 202685]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-03-27T00:10:41.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,33.065045992115635,42.64705882352941,1610612760,0,0,2024-03-27T00:10:48Z,70000,False,37.0,258.0,1,left,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-03-27T00:10:44.3Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,0,0,2024-03-27T00:10:48Z,80000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M38.00S,2024-03-27T00:10:45.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,11.645860709592641,67.15686274509804,1610612760,0,2,2024-03-27T00:10:53Z,90000,False,-86.0,57.0,1,left,J. Giddey 10' floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,10.3,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M23.00S,2024-03-27T00:11:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.43166885676742,46.81372549019608,1610612740,2,2,2024-03-27T00:11:12Z,100000,False,-16.0,0.0,1,right,Z. Williamson driving Layup (2 PTS) (H. Jones 1 AST),"[1629627, 1630529]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,
12,PT11M05.00S,2024-03-27T00:11:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630581,24.392247043363994,16.176470588235293,1610612760,2,5,2024-03-27T00:11:23Z,120000,False,169.0,177.0,1,left,J. Giddey 24' 3PT  (5 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,24.46,Made,,,,,5.0,L. Dort,1629652.0,1.0,,,,,,,,,,
14,PT10M56.00S,2024-03-27T00:11:38.2Z,1,REGULAR,2pt,Jump Shot,[],1630529,70.25295663600527,55.14705882352941,1610612740,2,5,2024-03-27T00:36:38Z,140000,False,26.0,227.0,1,right,MISS H. Jones 22' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,22.85,Missed,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2024-03-27T00:11:43.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,5,2024-03-27T00:11:45Z,150000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,
16,PT10M43.00S,2024-03-27T00:11:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.995400788436268,53.431372549019606,1610612760,2,5,2024-03-27T00:11:54Z,160000,False,-17.0,4.0,1,left,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
