actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-29T01:10:21.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-29T01:10:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-29T01:10:23.7Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612740,0,0,2023-12-29T01:10:23Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. W. Kessler: Tip to C. McCollum,"[203468, 202685, 1631117]",1610612740.0,NOP,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Valanciunas,202685.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-12-29T01:10:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,20.318659658344284,61.51960784313726,1610612740,0,0,2023-12-29T01:10:46Z,70000,False,-58.0,138.0,1,left,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,15.0,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-12-29T01:10:39.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,0,0,2023-12-29T01:10:46Z,80000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2023-12-29T01:11:05.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.3107752956636,51.470588235294116,1610612762,0,0,2023-12-29T01:11:09Z,100000,False,7.0,264.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
11,PT11M22.00S,2023-12-29T01:11:08.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,0,0,2023-12-29T01:11:09Z,110000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M18.00S,2023-12-29T01:11:12.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203468,32.40801576872536,53.18627450980392,1610612740,3,0,2023-12-29T01:12:58Z,120000,False,-16.0,252.0,1,left,C. McCollum 25' 3PT running pullup (3 PTS) (J. Valanciunas 1 AST),"[203468, 202685]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,3.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,
13,PT10M56.00S,2023-12-29T01:11:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,86.94152431011827,44.6078431372549,1610612762,3,0,2023-12-29T01:11:45Z,130000,False,-27.0,70.0,1,right,MISS C. Sexton 7' Layup - blocked,"[1629012, 1627742]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,Ingram,1627742.0,,,,,,,,
14,PT10M56.00S,2023-12-29T01:11:34.6Z,1,REGULAR,block,,[],1627742,,,1610612762,3,0,2023-12-29T01:11:40Z,140000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M56.00S,2023-12-29T01:11:34.6Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,3,0,2023-12-29T01:11:45Z,150000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
