actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M44.00S,2024-03-14T00:11:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.19776609724047,47.05882352941176,1610612740,3,3,2024-03-14T00:11:55Z,180000,False,-15.0,21.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
19,PT10M43.00S,2024-03-14T00:11:51.2Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,3,3,2024-03-14T00:11:55Z,190000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,
20,PT10M38.00S,2024-03-14T00:11:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.225361366622867,59.55882352941176,1610612739,3,6,2024-03-14T00:14:29Z,200000,False,-48.0,241.0,1,left,D. Mitchell 24' 3PT running (6 PTS) (D. Garland 2 AST),"[1628378, 1629636]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,24.57,Made,,,,,,,6.0,D. Garland,1629636.0,2.0,,,,,,,,
22,PT10M24.00S,2024-03-14T00:12:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.06636005256242,54.65686274509803,1610612740,3,6,2024-03-14T00:14:44Z,220000,False,23.0,22.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628378]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.21,Missed,Mitchell,1628378.0,,,,,,,,,,,,,,,,
23,PT10M24.00S,2024-03-14T00:12:11.5Z,1,REGULAR,block,,[],1628378,,,1610612740,3,6,2024-03-14T00:12:13Z,230000,False,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2024-03-14T00:12:14.5Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,3,6,2024-03-14T00:12:17Z,240000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT10M17.00S,2024-03-14T00:12:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,18.610381077529567,94.85294117647058,1610612739,3,6,2024-03-14T00:15:12Z,250000,False,-224.0,122.0,1,left,MISS D. Garland 25' running 3PT - blocked,"[1629636, 1630529]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.55,Missed,Jones,1630529.0,,,,,,,,,,,,,,,,
26,PT10M17.00S,2024-03-14T00:12:18.0Z,1,REGULAR,block,,[],1630529,,,1610612739,3,6,2024-03-14T00:12:21Z,260000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2024-03-14T00:12:22.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,3,6,2024-03-14T00:12:25Z,270000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
29,PT10M04.00S,2024-03-14T00:12:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.69448094612353,46.07843137254902,1610612740,5,6,2024-03-14T00:15:47Z,290000,False,-20.0,-3.0,1,right,Z. Williamson driving Layup (2 PTS) (J. Valanciunas 1 AST),"[1629627, 202685]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,
30,PT09M51.00S,2024-03-14T00:12:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.915243101182654,44.85294117647059,1610612739,5,6,2024-03-14T00:16:09Z,300000,False,26.0,13.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
31,PT09M49.00S,2024-03-14T00:13:01.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,5,6,2024-03-14T00:13:06Z,310000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,
32,PT09M43.00S,2024-03-14T00:13:08.2Z,1,REGULAR,3pt,Jump Shot,[],203468,97.05978975032852,96.32352941176471,1610612740,5,6,2024-03-14T00:13:13Z,320000,False,232.0,-25.0,1,right,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
33,PT09M39.00S,2024-03-14T00:13:11.7Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,5,6,2024-03-14T00:13:11Z,330000,False,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,
34,PT09M38.00S,2024-03-14T00:13:16.4Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612740,5,6,2024-03-14T00:13:31Z,340000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630171, 1627742]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Ingram,1627742.0,,,
36,PT09M38.00S,2024-03-14T00:13:40.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627742,,,1610612740,6,6,2024-03-14T00:13:40Z,360000,False,,,0,,B. Ingram Free Throw 1 of 2 (1 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
37,PT09M38.00S,2024-03-14T00:13:57.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627742,,,1610612740,7,6,2024-03-14T00:13:57Z,370000,False,,,0,,B. Ingram Free Throw 2 of 2 (2 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
38,PT09M20.00S,2024-03-14T00:14:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.178055190538765,48.28431372549019,1610612739,7,8,2024-03-14T00:14:20Z,380000,False,9.0,15.0,1,left,J. Allen driving finger roll Layup (2 PTS),[1628386],1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,2.0,,,,,,,,,,,
40,PT08M56.00S,2024-03-14T00:14:56.3Z,1,REGULAR,3pt,Jump Shot,[],202685,66.96780551905388,37.745098039215684,1610612740,7,8,2024-03-14T00:15:01Z,400000,False,-61.0,258.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
41,PT08M54.00S,2024-03-14T00:14:58.3Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,7,8,2024-03-14T00:15:01Z,410000,False,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,
42,PT08M52.00S,2024-03-14T00:15:00.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,69.72733245729303,72.30392156862744,1610612740,7,8,2024-03-14T00:15:05Z,420000,False,112.0,232.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
43,PT08M48.00S,2024-03-14T00:15:04.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,7,8,2024-03-14T00:15:05Z,430000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,
44,PT08M43.00S,2024-03-14T00:15:09.7Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,7,8,2024-03-14T00:15:15Z,440000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1630529]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0
45,PT08M43.00S,2024-03-14T00:15:09.7Z,1,REGULAR,steal,,[],1630529,,,1610612740,7,8,2024-03-14T00:30:40Z,450000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
46,PT08M37.00S,2024-03-14T00:15:14.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,92.19776609724047,49.26470588235294,1610612740,7,8,2024-03-14T00:19:32Z,460000,False,-4.0,21.0,1,right,MISS Z. Williamson running finger roll Layup,[1629627],1610612740.0,NOP,running finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
47,PT08M34.00S,2024-03-14T00:15:17.7Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,7,8,2024-03-14T00:15:19Z,470000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,
48,PT08M34.00S,2024-03-14T00:15:19.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629627,94.40999984741211,50.0,1610612740,9,8,2024-03-14T00:19:41Z,480000,False,0.0,0.0,1,right,Z. Williamson tip Layup (4 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
49,PT08M29.00S,2024-03-14T00:15:28.9Z,1,REGULAR,foul,personal,[],1630529,,,1610612739,9,8,2024-03-14T00:15:56Z,490000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1629636]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202053.0,1.0,0.0,Garland,1629636.0,,,
51,PT08M24.00S,2024-03-14T00:15:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.492115637319317,51.470588235294116,1610612739,9,10,2024-03-14T00:20:26Z,510000,False,-7.0,27.0,1,left,J. Allen cutting Layup (4 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,4.0,D. Garland,1629636.0,3.0,,,,,,,,
53,PT08M12.00S,2024-03-14T00:16:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.03745072273325,53.18627450980392,1610612740,9,10,2024-03-14T01:33:32Z,530000,False,16.0,4.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1628386]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.63,Missed,Allen,1628386.0,,,,,,,,,,,,,,,,
324,PT08M12.00S,2024-03-14T00:16:03.8Z,1,REGULAR,block,,[],1628386,,,1610612740,9,10,2024-03-14T01:11:35Z,540000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT08M11.00S,2024-03-14T00:16:04.8Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,9,10,2024-03-14T00:16:09Z,550000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,
56,PT08M11.00S,2024-03-14T00:16:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,9,10,2024-03-14T00:16:08Z,560000,False,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
57,PT08M11.00S,2024-03-14T00:16:09.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,9,10,2024-03-14T00:16:09Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,56.0,,,,,,,,,,,,,,,
59,PT07M58.00S,2024-03-14T00:16:24.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.459264126149804,50.73529411764706,1610612739,9,10,2024-03-14T00:16:31Z,590000,False,-4.0,262.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
60,PT07M54.00S,2024-03-14T00:16:28.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,9,10,2024-03-14T00:16:31Z,600000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,
61,PT07M43.00S,2024-03-14T00:16:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,84.57621550591328,49.50980392156863,1610612740,11,10,2024-03-14T00:16:48Z,610000,False,-2.0,92.0,1,right,B. Ingram 9' pullup Jump Shot (4 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.25,Made,,,,,,,4.0,,,,,,,,,,,
62,PT07M22.00S,2024-03-14T00:16:59.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,21.50131406044678,91.42156862745098,1610612739,11,13,2024-03-14T00:17:06Z,620000,False,-207.0,150.0,1,left,G. Niang 25' 3PT  (3 PTS) (D. Garland 4 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,,,3.0,D. Garland,1629636.0,4.0,,,,,,,,
63,PT07M03.00S,2024-03-14T00:17:20.2Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612740,11,13,2024-03-14T00:17:30Z,630000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Williamson 2 FT),"[1627777, 1629627]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2714.0,1.0,0.0,Williamson,1629627.0,,,
66,PT07M03.00S,2024-03-14T00:17:46.0Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,12,13,2024-03-14T00:17:46Z,650000,False,,,0,,Z. Williamson Free Throw 1 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
67,PT07M03.00S,2024-03-14T00:17:47.6Z,1,REGULAR,substitution,out,[],1627777,,,1610612740,12,13,2024-03-14T00:17:53Z,660000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M03.00S,2024-03-14T00:17:47.6Z,1,REGULAR,substitution,out,[],1629636,,,1610612740,12,13,2024-03-14T00:17:53Z,670000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M03.00S,2024-03-14T00:17:47.6Z,1,REGULAR,substitution,in,[],1627745,,,1610612740,12,13,2024-03-14T00:17:53Z,680000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M03.00S,2024-03-14T00:17:47.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612740,12,13,2024-03-14T00:17:53Z,690000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M03.00S,2024-03-14T00:18:05.6Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,13,13,2024-03-14T00:18:05Z,700000,False,,,0,,Z. Williamson Free Throw 2 of 2 (6 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
72,PT06M47.00S,2024-03-14T00:18:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.521024967148489,51.9607843137255,1610612739,13,15,2024-03-14T00:18:28Z,710000,False,-10.0,9.0,1,left,J. Allen cutting Layup (6 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,6.0,D. Mitchell,1628378.0,1.0,,,,,,,,
74,PT06M35.00S,2024-03-14T00:18:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,84.83902759526939,55.392156862745104,1610612740,13,15,2024-03-14T00:18:41Z,730000,False,27.0,90.0,1,right,MISS C. McCollum 9' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
75,PT06M33.00S,2024-03-14T00:18:38.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,13,15,2024-03-14T00:18:41Z,740000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,
76,PT06M27.00S,2024-03-14T00:18:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,8.360709592641262,51.225490196078425,1610612739,13,15,2024-03-14T00:18:50Z,750000,False,-6.0,26.0,1,left,MISS I. Okoro running Layup,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
77,PT06M26.00S,2024-03-14T00:18:45.2Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,13,15,2024-03-14T00:18:45Z,760000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,76.0,3.0,1.0,2.0,,,,,,,,,,,,
78,PT06M18.00S,2024-03-14T00:18:52.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,17.69053876478318,77.69607843137256,1610612739,13,15,2024-03-14T00:18:57Z,770000,False,-138.0,114.0,1,left,MISS D. Mitchell 17' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,17.93,Missed,,,,,,,,,,,,,,,,,,
79,PT06M14.00S,2024-03-14T00:18:56.9Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,13,15,2024-03-14T00:18:57Z,780000,False,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,
80,PT06M12.00S,2024-03-14T00:19:01.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,94.1688567674113,48.28431372549019,1610612740,15,15,2024-03-14T00:23:51Z,790000,False,-9.0,2.0,1,right,Z. Williamson running Layup (8 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,8.0,B. Ingram,1627742.0,1.0,,,,,,,,
82,PT06M12.00S,2024-03-14T00:19:05.9Z,1,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612740,15,15,2024-03-14T00:19:30Z,810000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Williamson 1 FT),"[1628378, 1629627]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Williamson,1629627.0,,,
