actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
35,PT09M06.00S,2024-02-26T00:13:45.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,79.188567674113,6.127450980392156,1610612741,8,8,2024-02-26T00:37:24Z,350000,False,-219.0,143.0,1,right,MISS C. White 26' 3PT - blocked,"[1629632, 1630529]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0
36,PT09M06.00S,2024-02-26T00:13:45.8Z,1,REGULAR,block,,[],1630529,,,1610612741,8,8,2024-02-26T00:13:48Z,360000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
37,PT09M02.00S,2024-02-26T00:13:49.8Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,8,8,2024-02-26T00:13:51Z,370000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,
38,PT08M47.00S,2024-02-26T00:14:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.697109067017081,56.86274509803921,1610612740,8,8,2024-02-26T00:28:10Z,380000,False,-34.0,67.0,1,left,MISS J. Valanciunas 7' floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
39,PT08M45.00S,2024-02-26T00:14:05.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,8,2024-02-26T00:19:51Z,390000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,38.0,2.0,2.0,0.0,,
40,PT08M42.00S,2024-02-26T00:14:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.56307490144546,53.431372549019606,1610612741,8,10,2024-02-26T00:14:16Z,400000,False,17.0,-1.0,1,right,A. Dosunmu running Layup (4 PTS) (A. Caruso 2 AST),"[1630245, 1627936]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.73,Made,4.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,
41,PT08M23.00S,2024-02-26T00:14:28.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,9.937582128777924,44.85294117647059,1610612740,10,10,2024-02-26T00:14:38Z,410000,False,26.0,41.0,1,left,J. Valanciunas turnaround Hook (2 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,2.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,
43,PT08M01.00S,2024-02-26T00:14:50.3Z,1,REGULAR,3pt,Jump Shot,[],1627936,69.33311432325887,26.225490196078432,1610612741,10,10,2024-02-26T00:14:56Z,430000,False,-119.0,236.0,1,right,MISS A. Caruso 26' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2024-02-26T00:14:53.3Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,10,10,2024-02-26T00:14:56Z,440000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,
46,PT07M40.00S,2024-02-26T00:15:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630529,31.35676741130092,64.70588235294117,1610612740,10,10,2024-02-26T00:15:32Z,460000,False,-74.0,242.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
47,PT07M37.00S,2024-02-26T00:15:31.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,10,2024-02-26T00:15:32Z,470000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,46.0,3.0,3.0,0.0,,
48,PT07M22.00S,2024-02-26T00:15:47.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.81011826544021,53.431372549019606,1610612741,10,10,2024-02-26T00:15:51Z,480000,False,17.0,71.0,1,right,MISS N. Vucevic 7' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
49,PT07M20.00S,2024-02-26T00:15:49.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,10,10,2024-02-26T00:15:51Z,490000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,48.0,2.0,2.0,0.0,,
50,PT07M12.00S,2024-02-26T00:15:56.8Z,1,REGULAR,3pt,Jump Shot,[],202685,29.122864651773984,77.45098039215686,1610612740,10,10,2024-02-26T00:16:01Z,500000,False,-137.0,221.0,1,left,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
51,PT07M08.00S,2024-02-26T00:16:00.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,10,10,2024-02-26T00:16:01Z,510000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,
52,PT07M00.00S,2024-02-26T00:16:07.7Z,1,REGULAR,2pt,Jump Shot,[],202696,88.91261498028909,75.98039215686273,1610612741,10,10,2024-02-26T00:28:15Z,520000,False,130.0,52.0,1,right,MISS N. Vucevic 13' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,13.98,Missed,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2024-02-26T00:16:10.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,10,10,2024-02-26T00:16:13Z,530000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,52.0,3.0,3.0,0.0,,
54,PT06M41.00S,2024-02-26T00:16:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.360709592641262,49.754901960784316,1610612740,12,10,2024-02-26T00:28:29Z,540000,False,1.0,26.0,1,left,Z. Williamson Layup (2 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.61,Made,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
57,PT06M15.00S,2024-02-26T00:17:03.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,10,2024-02-26T01:16:55Z,555000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,out,[],1629627,,,1610612741,12,10,2024-02-26T00:19:41Z,580000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,out,[],202685,,,1610612741,12,10,2024-02-26T00:19:41Z,590000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,12,10,2024-02-26T00:19:41Z,600000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,in,[],1626204,,,1610612741,12,10,2024-02-26T00:19:41Z,610000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,in,[],1641722,,,1610612741,12,10,2024-02-26T00:19:41Z,620000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M14.00S,2024-02-26T00:19:24.5Z,1,REGULAR,substitution,in,[],1630678,,,1610612741,12,10,2024-02-26T00:19:41Z,630000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M12.00S,2024-02-26T00:20:02.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,12,10,2024-02-26T00:20:15Z,640000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,1626300.0,,,,,,,,,,
67,PT05M59.00S,2024-02-26T00:20:25.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,29.911300919842315,69.85294117647058,1610612740,15,10,2024-02-26T00:20:30Z,650000,False,-99.0,229.0,1,left,T. Murphy III 24' 3PT  (6 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.93,Made,6.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
69,PT05M45.00S,2024-02-26T00:20:40.0Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,15,10,2024-02-26T00:20:46Z,670000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1630530]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,,,
70,PT05M45.00S,2024-02-26T00:20:40.0Z,1,REGULAR,steal,,[],1630530,,,1610612740,15,10,2024-02-26T00:29:34Z,680000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M32.00S,2024-02-26T00:20:53.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,32.14520367936925,57.35294117647059,1610612740,18,10,2024-02-26T00:29:51Z,690000,False,-37.0,250.0,1,left,J. Hawkins 25' 3PT step back (3 PTS) (B. Ingram 3 AST),"[1641722, 1627742]",1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,25.24,Made,3.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,,
73,PT05M19.00S,2024-02-26T00:21:08.6Z,1,REGULAR,foul,personal,[],1626204,,,1610612741,18,10,2024-02-26T00:21:59Z,710000,False,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 202696]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,,,,,
75,PT05M12.00S,2024-02-26T00:21:28.8Z,1,REGULAR,3pt,Jump Shot,[],201942,91.80354796320631,4.411764705882353,1610612741,18,13,2024-02-26T00:21:32Z,730000,False,-228.0,25.0,1,right,D. DeRozan 3PT  (3 PTS) (A. Dosunmu 2 AST),"[201942, 1630245]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,22.92,Made,3.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
77,PT04M51.00S,2024-02-26T00:21:50.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,23.078186596583443,34.80392156862745,1610612740,18,13,2024-02-26T00:21:55Z,750000,False,76.0,164.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,18.11,Missed,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2024-02-26T00:21:53.1Z,1,REGULAR,rebound,defensive,[],1630678,,,1610612741,18,13,2024-02-26T00:21:55Z,760000,False,,,0,,T. Taylor REBOUND (Off:0 Def:1),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
79,PT04M41.00S,2024-02-26T00:22:00.0Z,1,REGULAR,2pt,Jump Shot,[],1629632,82.47371879106439,66.17647058823529,1610612741,18,13,2024-02-26T00:30:02Z,770000,False,81.0,112.0,1,right,MISS C. White 13' turnaround fadeaway Shot,[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Right,13.83,Missed,,,,,,,,,,,,,,,,,,
80,PT04M39.00S,2024-02-26T00:22:02.0Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,18,13,2024-02-26T00:22:04Z,780000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,79.0,4.0,4.0,0.0,,
81,PT04M18.00S,2024-02-26T00:22:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,6.389618922470433,39.950980392156865,1610612740,18,13,2024-02-26T00:22:31Z,790000,False,50.0,8.0,1,left,MISS J. Hawkins driving finger roll Layup,[1641722],1610612740.0,NOP,driving finger roll,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
82,PT04M15.00S,2024-02-26T00:22:26.7Z,1,REGULAR,rebound,defensive,[],1630678,,,1610612741,18,13,2024-02-26T00:22:31Z,800000,False,,,0,,T. Taylor REBOUND (Off:0 Def:2),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,
83,PT04M09.00S,2024-02-26T00:22:32.8Z,1,REGULAR,3pt,Jump Shot,[],1630245,96.7969776609724,95.83333333333334,1610612741,18,16,2024-02-26T00:22:37Z,810000,False,229.0,-22.0,1,right,A. Dosunmu 3PT  (7 PTS) (D. DeRozan 1 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.03,Made,7.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
85,PT03M49.00S,2024-02-26T00:22:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,32.670827858081466,49.754901960784316,1610612740,18,16,2024-02-26T00:22:57Z,830000,False,1.0,255.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
