actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
143,PT01M13.00S,2023-11-03T00:32:42.4Z,1,REGULAR,3pt,Jump Shot,[],1641722,28.203022339027594,85.04901960784314,1610612740,30,25,2023-11-03T00:33:32Z,1400000,False,-175.0,213.0,1,left,MISS J. Hawkins 27' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,27.55,Missed,,,,,,,,,,,,,,,,,,
144,PT01M10.00S,2023-11-03T00:32:45.1Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612740,30,25,2023-11-03T00:32:45Z,1410000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,143.0,4.0,3.0,1.0,,,,,,,,,,,,,,
145,PT01M10.00S,2023-11-03T00:32:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1626204,13.87976346911958,52.69607843137255,1610612740,32,25,2023-11-03T00:34:46Z,1420000,False,-13.0,78.0,1,left,L. Nance Jr. 7' Layup (2 PTS) (D. Daniels 3 AST),"[1626204, 1630700]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,,,2.0,D. Daniels,1630700.0,3.0,,,,,,,,
147,PT01M10.00S,2023-11-03T00:33:02.0Z,1,REGULAR,violation,defensive goaltending,[],1628963,,,1610612740,32,25,2023-11-03T00:34:18Z,1440000,False,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
148,PT00M56.40S,2023-11-03T00:33:16.7Z,1,REGULAR,turnover,lost ball,[],1641709,,,1610612765,32,25,2023-11-03T00:52:49Z,1450000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1630700]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2.0,,,,,,,,,Daniels,1630700.0,,
149,PT00M56.40S,2023-11-03T00:33:16.7Z,1,REGULAR,steal,,[],1630700,,,1610612740,32,25,2023-11-03T00:38:58Z,1460000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
150,PT00M45.50S,2023-11-03T00:33:30.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203925,,,1610612740,32,25,2023-11-03T00:33:37Z,1470000,False,,,0,,J. Harris personal FOUL (1 PF) (Hawkins 2 FT),"[203925, 1641722]",1610612765.0,DET,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,202056.0,,,,,,1.0,0.0,Hawkins,1641722.0,,,,
152,PT00M45.50S,2023-11-03T00:34:02.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641722,,,1610612740,33,25,2023-11-03T00:34:02Z,1490000,False,,,0,,J. Hawkins Free Throw 1 of 2 (1 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
153,PT00M45.50S,2023-11-03T00:34:17.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641722,,,1610612740,34,25,2023-11-03T00:34:17Z,1500000,False,,,0,,J. Hawkins Free Throw 2 of 2 (2 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
154,PT00M32.00S,2023-11-03T00:34:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,91.27792378449409,45.588235294117645,1610612765,34,25,2023-11-03T00:34:46Z,1510000,False,-22.0,29.0,1,right,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
155,PT00M27.60S,2023-11-03T00:34:38.9Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,34,25,2023-11-03T00:34:38Z,1520000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,154.0,3.0,1.0,2.0,,,,,,,,,,,,,,
156,PT00M27.60S,2023-11-03T00:34:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,34,25,2023-11-03T00:34:38Z,1530000,False,0.0,0.0,1,right,MISS M. Bagley III tip Layup,[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
157,PT00M25.60S,2023-11-03T00:34:41.0Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,34,25,2023-11-03T00:34:41Z,1540000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,156.0,4.0,1.0,3.0,,,,,,,,,,,,,,
158,PT00M25.60S,2023-11-03T00:34:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,34,27,2023-11-03T00:34:41Z,1550000,False,0.0,0.0,1,right,M. Bagley III tip Layup (2 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
159,PT00M19.20S,2023-11-03T00:34:50.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612740,34,27,2023-11-03T00:34:57Z,1560000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (McCollum 2 FT),"[1641709, 203468]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,1662.0,,,,,,1.0,0.0,McCollum,203468.0,,,,
161,PT00M19.20S,2023-11-03T00:35:17.0Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,35,27,2023-11-03T00:35:17Z,1580000,False,,,0,,C. McCollum Free Throw 1 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
162,PT00M19.20S,2023-11-03T00:35:18.0Z,1,REGULAR,substitution,out,[],1630184,,,1610612740,35,27,2023-11-03T00:35:23Z,1590000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M19.20S,2023-11-03T00:35:18.0Z,1,REGULAR,substitution,out,[],1641709,,,1610612740,35,27,2023-11-03T00:35:23Z,1600000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M19.20S,2023-11-03T00:35:18.0Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,35,27,2023-11-03T00:35:23Z,1610000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M19.20S,2023-11-03T00:35:18.0Z,1,REGULAR,substitution,in,[],1630595,,,1610612740,35,27,2023-11-03T00:35:23Z,1620000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M19.20S,2023-11-03T00:35:17.0Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,35,27,2023-11-03T00:35:43Z,1630000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT00M17.10S,2023-11-03T00:35:19.1Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,35,27,2023-11-03T00:35:43Z,1640000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,
168,PT00M01.70S,2023-11-03T00:35:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.81011826544021,51.470588235294116,1610612765,35,29,2023-11-03T00:36:22Z,1650000,False,7.0,71.0,1,right,C. Cunningham 7' driving floating bank Jump Shot (8 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,,,,,,,8.0,,,,,,,,,,,
169,PT00M00.00S,2023-11-03T00:36:07.1Z,1,REGULAR,3pt,Jump Shot,[],203468,48.30814717477004,82.59803921568627,1610612740,35,29,2023-11-03T00:36:19Z,1660000,False,-163.0,402.0,1,left,MISS C. McCollum 43' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,43.34,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2023-11-03T00:36:07.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,35,29,2023-11-03T00:36:19Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,169.0,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2023-11-03T00:36:41.3Z,1,REGULAR,period,end,[],0,,,1610612740,35,29,2023-11-03T00:36:41Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,35,29,2023-11-03T00:38:31Z,1690000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,35,29,2023-11-03T00:38:31Z,1700000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,out,['startperiod'],1641722,,,1610612740,35,29,2023-11-03T00:38:31Z,1710000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612740,35,29,2023-11-03T00:38:31Z,1720000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,in,['startperiod'],1630346,,,1610612740,35,29,2023-11-03T00:38:31Z,1730000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,in,['startperiod'],1631220,,,1610612740,35,29,2023-11-03T00:38:31Z,1740000,False,,,0,,SUB in: D. Seabron,[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,35,29,2023-11-03T00:38:31Z,1750000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-11-03T00:36:53.9Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612740,35,29,2023-11-03T00:38:31Z,1760000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-11-03T00:38:45.3Z,2,REGULAR,period,start,[],0,,,1610612765,35,29,2023-11-03T00:38:45Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M44.00S,2023-11-03T00:39:00.7Z,2,REGULAR,2pt,Jump Shot,[],1630595,76.95466491458606,52.69607843137255,1610612765,35,31,2023-11-03T00:39:49Z,1780000,False,13.0,164.0,1,right,C. Cunningham 16' step back Jump Shot (10 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,16.47,Made,,,,,,,10.0,,,,,,,,,,,
182,PT11M24.00S,2023-11-03T00:39:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,8.492115637319317,53.67647058823529,1610612740,37,31,2023-11-03T00:39:28Z,1790000,False,-18.0,27.0,1,left,C. McCollum cutting Layup (10 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,cutting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,10.0,J. Valanciunas,202685.0,3.0,,,,,,,,
184,PT11M07.00S,2023-11-03T00:39:37.2Z,2,REGULAR,turnover,bad pass,[],203925,,,1610612765,37,31,2023-11-03T00:39:41Z,1810000,False,,,0,,J. Harris bad pass TURNOVER (1 TO),"[203925, 1630529]",1610612765.0,DET,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Jones,1630529.0,,
185,PT11M07.00S,2023-11-03T00:39:37.2Z,2,REGULAR,steal,,[],1630529,,,1610612740,37,31,2023-11-03T00:39:39Z,1820000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT11M00.00S,2023-11-03T00:39:46.5Z,2,REGULAR,foul,personal,[],1630165,,,1610612740,37,31,2023-11-03T00:40:05Z,1830000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1630346]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,1628487.0,,,,,,1.0,0.0,Ryan,1630346.0,,,,
188,PT10M53.00S,2023-11-03T00:40:11.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,17.559132720105126,52.450980392156865,1610612740,39,31,2023-11-03T00:40:15Z,1850000,False,-12.0,113.0,1,left,C. McCollum 11' turnaround fadeaway Jump Shot (12 PTS) (D. Seabron 1 AST),"[203468, 1631220]",1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.33,Made,,,,,,,12.0,D. Seabron,1631220.0,1.0,,,,,,,,
190,PT10M35.00S,2023-11-03T00:40:29.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,80.76544021024968,67.40196078431373,1610612765,39,31,2023-11-03T00:40:39Z,1870000,False,87.0,128.0,1,right,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,15.5,Missed,,,,,,,,,,,,,,,,,,
191,PT10M33.00S,2023-11-03T00:40:31.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,39,31,2023-11-03T00:40:39Z,1880000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,190.0,3.0,3.0,0.0,,,,,,,,,,,,,,
192,PT10M25.00S,2023-11-03T00:40:42.0Z,2,REGULAR,turnover,traveling,[],1630346,,,1610612740,39,31,2023-11-03T00:41:27Z,1890000,False,,,0,,M. Ryan traveling TURNOVER (1 TO),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Right Center,,,,,,,1628487.0,1.0,,,,,,,,,,,,
193,PT10M17.00S,2023-11-03T00:41:05.8Z,2,REGULAR,foul,offensive,[],1630595,,,1610612765,39,31,2023-11-03T00:41:12Z,1900000,False,,,0,,C. Cunningham off-the-ball offensive FOUL (3 PF),"[1630595, 1630529]",1610612765.0,DET,off-the-ball,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,1628487.0,,,,,,3.0,0.0,Jones,1630529.0,,,,
195,PT10M17.00S,2023-11-03T00:41:05.8Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,39,31,2023-11-03T00:41:05Z,1920000,False,,,0,,C. Cunningham offensive foul TURNOVER (3 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,1628487.0,3.0,,,,,,,,,,,,
196,PT10M14.00S,2023-11-03T00:41:31.8Z,2,REGULAR,foul,personal,[],1631105,,,1610612740,39,31,2023-11-03T00:41:52Z,1930000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 202685]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628487.0,,,,,,1.0,0.0,Valanciunas,202685.0,,,,
198,PT10M14.00S,2023-11-03T00:41:40.6Z,2,REGULAR,substitution,out,[],1630595,,,1610612740,39,31,2023-11-03T00:41:45Z,1950000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M14.00S,2023-11-03T00:41:40.6Z,2,REGULAR,substitution,in,[],1631204,,,1610612740,39,31,2023-11-03T00:41:45Z,1960000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M09.00S,2023-11-03T00:42:09.1Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612740,39,31,2023-11-03T00:42:16Z,1990000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (McCollum 2 FT),"[1631093, 203468]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,,,,,2.0,0.0,McCollum,203468.0,,,,
204,PT10M09.00S,2023-11-03T00:42:31.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203468,,,1610612740,40,31,2023-11-03T00:42:31Z,2010000,False,,,0,,C. McCollum Free Throw 1 of 2 (13 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
205,PT10M09.00S,2023-11-03T00:42:32.5Z,2,REGULAR,substitution,out,[],203925,,,1610612740,40,31,2023-11-03T00:42:40Z,2020000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M09.00S,2023-11-03T00:42:32.5Z,2,REGULAR,substitution,in,[],1630191,,,1610612740,40,31,2023-11-03T00:42:40Z,2030000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M09.00S,2023-11-03T00:42:58.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203468,,,1610612740,41,31,2023-11-03T00:42:58Z,2040000,False,,,0,,C. McCollum Free Throw 2 of 2 (14 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
208,PT09M54.00S,2023-11-03T00:43:16.7Z,2,REGULAR,foul,personal,[],1631220,,,1610612765,41,31,2023-11-03T00:43:49Z,2050000,False,,,0,,D. Seabron personal FOUL (1 PF),"[1631220, 1630165]",1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,Mid-Range,16-24 Left Center,,,,,,,1628487.0,,,,,,1.0,0.0,Hayes,1630165.0,,,,
210,PT09M40.00S,2023-11-03T00:43:45.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,89.70105124835742,54.41176470588235,1610612765,41,31,2023-11-03T00:43:55Z,2070000,False,22.0,44.0,1,right,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
211,PT09M36.00S,2023-11-03T00:43:49.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,41,31,2023-11-03T00:43:55Z,2080000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,,,
212,PT09M33.00S,2023-11-03T00:43:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.203022339027594,80.63725490196079,1610612740,41,31,2023-11-03T00:44:24Z,2090000,False,-153.0,213.0,1,left,MISS C. McCollum 26' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
213,PT09M29.00S,2023-11-03T00:43:57.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,41,31,2023-11-03T00:44:00Z,2100000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,,
214,PT09M21.00S,2023-11-03T00:44:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630165,66.17936925098554,31.862745098039213,1610612765,41,31,2023-11-03T00:44:12Z,2110000,False,-91.0,265.0,1,right,MISS K. Hayes 28' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,28.05,Missed,,,,,,,,,,,,,,,,,,
215,PT09M18.00S,2023-11-03T00:44:08.4Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,41,31,2023-11-03T00:44:08Z,2120000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,214.0,3.0,1.0,2.0,,,,,,,,,,,,,,
216,PT09M18.00S,2023-11-03T00:44:10.4Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612765,41,31,2023-11-03T00:44:25Z,2130000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630529, 1631093]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,1.0,0.0,Ivey,1631093.0,,,,
218,PT09M18.00S,2023-11-03T00:44:37.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631093,,,1610612765,41,32,2023-11-03T00:44:37Z,2150000,False,,,0,,J. Ivey Free Throw 1 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
219,PT09M18.00S,2023-11-03T00:44:51.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631093,,,1610612765,41,33,2023-11-03T00:44:51Z,2160000,False,,,0,,J. Ivey Free Throw 2 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
220,PT08M59.00S,2023-11-03T00:45:12.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.828515111695138,49.754901960784316,1610612740,43,33,2023-11-03T00:45:15Z,2170000,False,1.0,68.0,1,left,J. Valanciunas 6' turnaround Hook (4 PTS) (M. Ryan 1 AST),"[202685, 1630346]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,4.0,M. Ryan,1630346.0,1.0,,,,,,,,
222,PT08M48.00S,2023-11-03T00:45:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630165,69.72733245729303,69.85294117647058,1610612765,43,36,2023-11-03T00:45:29Z,2190000,False,99.0,232.0,1,right,K. Hayes 25' 3PT  (3 PTS) (M. Sasser 1 AST),"[1630165, 1631204]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,,,3.0,M. Sasser,1631204.0,1.0,,,,,,,,
224,PT08M33.00S,2023-11-03T00:45:42.5Z,2,REGULAR,turnover,out-of-bounds,[],1630346,,,1610612740,43,36,2023-11-03T00:45:49Z,2210000,False,,,0,,M. Ryan step out-of-bounds TURNOVER (2 TO),[1630346],1610612740.0,NOP,step,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,,,,,,,1662.0,2.0,,,,,,,,,,,,
225,PT08M33.00S,2023-11-03T00:45:46.5Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,43,36,2023-11-03T00:45:51Z,2220000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M33.00S,2023-11-03T00:45:46.5Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,43,36,2023-11-03T00:45:51Z,2230000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2023-11-03T00:46:10.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631105,90.48948751642575,58.333333333333336,1610612765,43,38,2023-11-03T00:46:51Z,2240000,False,42.0,37.0,1,right,J. Duren driving Hook (8 PTS) (K. Hayes 3 AST),"[1631105, 1630165]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,,,8.0,K. Hayes,1630165.0,3.0,,,,,,,,
229,PT08M13.00S,2023-11-03T00:46:20.5Z,2,REGULAR,foul,personal,[],1630191,,,1610612740,43,38,2023-11-03T00:46:38Z,2260000,False,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 1630529]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,2.0,0.0,Jones,1630529.0,,,,
