actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-05T23:21:19.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-05T23:21:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-05T23:21:21.6Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612755,0,0,2023-02-05T23:21:21Z,40000,False,,,0,,Jump Ball J. Embiid vs. J. Sims: Tip to J. Harden,"[201935, 203954, 1630579]",1610612755.0,PHI,startperiod,J. Harden,201935.0,Harden,J. Harden,Embiid,203954.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-02-05T23:21:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,8.360709592641262,50.49019607843137,1610612755,0,0,2023-02-05T23:23:37Z,80000,False,-2.0,26.0,1,left,MISS J. Harden floating Shot,[201935],1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2023-02-05T23:21:56.2Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,0,0,2023-02-05T23:22:00Z,90000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M14.00S,2023-02-05T23:22:18.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,93.11760840998686,2.450980392156863,1610612752,0,0,2023-02-05T23:22:23Z,100000,False,-238.0,12.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
11,PT11M10.00S,2023-02-05T23:22:22.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2023-02-05T23:22:23Z,110000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M02.00S,2023-02-05T23:22:29.6Z,1,REGULAR,3pt,Jump Shot,[],202699,26.757555847568987,20.098039215686274,1610612755,0,0,2023-02-05T23:22:34Z,120000,False,150.0,199.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2023-02-05T23:22:33.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,0,0,2023-02-05T23:22:34Z,130000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M40.00S,2023-02-05T23:22:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612752,0,0,2023-02-05T23:23:07Z,140000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629001, 1628973]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,,1628172.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
16,PT10M40.00S,2023-02-05T23:23:22.8Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,1,0,2023-02-05T23:23:22Z,160000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
17,PT10M40.00S,2023-02-05T23:23:45.9Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,2,0,2023-02-05T23:23:45Z,170000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
18,PT10M29.00S,2023-02-05T23:24:01.3Z,1,REGULAR,foul,personal,[],1629656,,,1610612755,2,0,2023-02-05T23:24:07Z,180000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1629001]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,204058.0,1.0,0.0,Melton,1629001.0,,,,,,,,,
20,PT10M18.00S,2023-02-05T23:24:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,6.521024967148489,48.529411764705884,1610612755,2,2,2023-02-05T23:24:28Z,200000,False,7.0,9.0,1,left,P. Tucker cutting Layup (2 PTS) (J. Harden 1 AST),"[200782, 201935]",1610612755.0,PHI,cutting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,
22,PT09M55.00S,2023-02-05T23:24:46.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,81.2910643889619,75.24509803921569,1610612752,2,2,2023-02-05T23:25:09Z,220000,False,126.0,123.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,17.65,Missed,,,,,,,,,,,,,,,,,,
23,PT09M51.00S,2023-02-05T23:24:50.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,2,2023-02-05T23:24:52Z,230000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M48.00S,2023-02-05T23:24:56.7Z,1,REGULAR,foul,offensive,[],200782,,,1610612755,2,2,2023-02-05T23:25:05Z,240000,False,,,0,,P. Tucker offensive FOUL (1 PF),"[200782, 1628973]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left,,,,,,,1628172.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
26,PT09M48.00S,2023-02-05T23:24:56.7Z,1,REGULAR,turnover,offensive foul,[],200782,,,1610612755,2,2,2023-02-05T23:24:56Z,260000,False,,,0,,P. Tucker offensive foul TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left,,,,,,,1628172.0,,,,,,,,,1.0,,,,
27,PT09M33.00S,2023-02-05T23:25:22.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,86.41590013140605,4.411764705882353,1610612752,2,2,2023-02-05T23:25:29Z,270000,False,-228.0,75.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
28,PT09M30.00S,2023-02-05T23:25:25.0Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,2,2,2023-02-05T23:25:29Z,280000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
