actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
19,PT10M05.00S,2022-10-21T23:46:58.4Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,5,6,2022-10-21T23:47:02Z,190000,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 203095]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Fournier,203095.0,,,,,,,
20,PT10M05.00S,2022-10-21T23:46:58.4Z,1,REGULAR,steal,,[],203095,,,1610612752,5,6,2022-10-21T23:47:00Z,200000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2022-10-21T23:47:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,94.69448094612353,50.73529411764706,1610612752,7,6,2022-10-21T23:47:05Z,210000,4.0,-3.0,1,right,R. Barrett running Layup (2 PTS) (J. Brunson 1 AST),"[1629628, 1628973]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
23,PT09M48.00S,2022-10-21T23:47:17.9Z,1,REGULAR,foul,personal,[],203944,,,1610612765,7,6,2022-10-21T23:48:31Z,230000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1630180]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Bey,1630180.0,,
25,PT09M39.00S,2022-10-21T23:47:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.389618922470433,54.166666666666664,1610612765,7,6,2022-10-21T23:47:47Z,250000,-21.0,8.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1629011]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
26,PT09M39.00S,2022-10-21T23:47:43.2Z,1,REGULAR,block,,[],1629011,,,1610612765,7,6,2022-10-21T23:47:45Z,260000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2022-10-21T23:47:46.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,6,2022-10-22T00:12:36Z,270000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M27.00S,2022-10-21T23:47:55.1Z,1,REGULAR,2pt,Jump Shot,[],1629628,80.76544021024968,20.098039215686274,1610612752,7,6,2022-10-21T23:48:01Z,280000,-150.0,128.0,1,right,MISS R. Barrett 19' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,19.7,Missed,,,,,,,,,,,,,,,,,,
29,PT09M22.00S,2022-10-21T23:48:00.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,7,6,2022-10-21T23:48:01Z,290000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M05.00S,2022-10-21T23:48:40.2Z,1,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,7,6,2022-10-21T23:48:43Z,310000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (1 TO),[202711],1610612765.0,DET,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,1628485.0,,,,,,
32,PT08M48.00S,2022-10-21T23:49:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,93.51182654402102,47.05882352941176,1610612752,7,6,2022-10-22T00:12:46Z,320000,-15.0,8.0,1,right,MISS E. Fournier driving finger roll Layup,[203095],1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
33,PT08M44.00S,2022-10-21T23:49:04.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,6,2022-10-21T23:49:05Z,330000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,,
34,PT08M44.00S,2022-10-21T23:49:04.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,94.40999984741211,50.0,1610612752,9,6,2022-10-21T23:55:34Z,340000,0.0,0.0,1,right,M. Robinson tip Layup (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M35.00S,2022-10-21T23:49:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.360709592641262,49.01960784313725,1610612765,9,6,2022-10-21T23:49:18Z,350000,5.0,26.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,
37,PT08M31.00S,2022-10-21T23:49:18.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,9,6,2022-10-21T23:49:18Z,370000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M30.00S,2022-10-21T23:49:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,94.56307490144546,49.01960784313725,1610612752,11,6,2022-10-21T23:49:22Z,380000,-5.0,-1.0,1,right,J. Randle Layup (2 PTS) (R. Barrett 3 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
40,PT08M16.00S,2022-10-21T23:49:33.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,6.915243101182654,51.225490196078425,1610612765,11,8,2022-10-22T00:54:40Z,400000,-6.0,13.0,1,left,I. Stewart alley-oop DUNK (2 PTS) (J. Ivey 3 AST),"[1630191, 1631093]",1610612765.0,DET,alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
42,PT08M04.00S,2022-10-21T23:49:44.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.72733245729303,70.09803921568627,1610612752,11,8,2022-10-21T23:49:49Z,420000,100.0,232.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
43,PT08M01.00S,2022-10-21T23:49:47.9Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,11,8,2022-10-21T23:49:49Z,430000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT07M51.00S,2022-10-21T23:49:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,13.091327201051248,47.549019607843135,1610612765,11,8,2022-10-21T23:50:04Z,440000,12.0,71.0,1,left,MISS S. Bey 7' driving floating Shot,[1630180],1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2022-10-21T23:50:00.2Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,11,8,2022-10-21T23:50:00Z,450000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,44.0,3.0,2.0,1.0,,,,,,,,,,
46,PT07M46.00S,2022-10-21T23:50:02.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202711,30.17411300919842,70.58823529411765,1610612765,11,8,2022-10-21T23:50:07Z,460000,-103.0,231.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
47,PT07M43.00S,2022-10-21T23:50:05.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,11,8,2022-10-21T23:50:07Z,470000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M36.00S,2022-10-21T23:50:13.7Z,1,REGULAR,2pt,Jump Shot,[],203944,85.3646517739816,71.07843137254902,1610612752,11,8,2022-10-22T00:55:32Z,480000,105.0,85.0,1,right,MISS J. Randle 13' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.55,Missed,,,,,,,,,,,,,,,,,,
49,PT07M32.00S,2022-10-21T23:50:17.7Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,11,8,2022-10-21T23:50:17Z,490000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M29.00S,2022-10-21T23:50:20.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202711,6.915243101182654,49.01960784313725,1610612765,11,10,2022-10-22T00:56:22Z,500000,5.0,13.0,1,left,B. Bogdanovic running Layup (5 PTS),[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.34,Made,5.0,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2022-10-21T23:50:28.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,11,10,2022-10-21T23:50:28Z,510000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M12.00S,2022-10-21T23:53:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.30026281208936,47.05882352941176,1610612752,11,10,2022-10-21T23:53:42Z,520000,-15.0,1.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1630191]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
53,PT07M12.00S,2022-10-21T23:53:38.6Z,1,REGULAR,block,,[],1630191,,,1610612752,11,10,2022-10-21T23:53:41Z,530000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2022-10-21T23:53:40.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,11,10,2022-10-21T23:53:42Z,540000,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,
55,PT07M08.00S,2022-10-21T23:53:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,5.863994743758213,50.49019607843137,1610612765,11,12,2022-10-21T23:53:48Z,550000,-2.0,3.0,1,left,S. Bey running Layup (5 PTS) (J. Ivey 4 AST),"[1630180, 1631093]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.36,Made,5.0,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
57,PT06M50.00S,2022-10-21T23:54:00.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,79.58278580814718,89.95098039215686,1610612752,14,12,2022-10-21T23:54:04Z,570000,200.0,139.0,1,right,J. Brunson 24' 3PT step back (3 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.36,Made,3.0,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2022-10-21T23:54:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,29.6484888304862,73.52941176470588,1610612765,14,12,2022-10-21T23:54:41Z,580000,-118.0,226.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
59,PT06M30.00S,2022-10-21T23:54:30.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,14,12,2022-10-21T23:54:41Z,590000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,58.0,,,,,,,,,,,,,
60,PT06M30.00S,2022-10-21T23:54:38.7Z,1,REGULAR,foul,personal,[],1628973,,,1610612765,14,12,2022-10-21T23:54:52Z,600000,,,0,,J. Brunson loose ball personal FOUL (1 PF),"[1628973, 202711]",1610612752.0,NYK,loose ball,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Bogdanovic,202711.0,,
62,PT06M15.00S,2022-10-21T23:55:10.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202711,6.783837056504599,67.64705882352942,1610612765,14,14,2022-10-21T23:55:13Z,620000,-88.0,11.0,1,left,B. Bogdanovic 8' Jump Shot (7 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,8.89,Made,7.0,,,,,,,,,,,,,,,,,
63,PT05M53.00S,2022-10-21T23:55:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629628,88.51839684625493,93.87254901960785,1610612752,14,14,2022-10-21T23:55:36Z,630000,219.0,55.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.63,Missed,,,,,,,,,,,,,,,,,,
64,PT05M49.00S,2022-10-21T23:55:36.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,14,14,2022-10-21T23:55:36Z,640000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,63.0,2.0,0.0,2.0,,,,,,,,,,
65,PT05M48.00S,2022-10-21T23:55:37.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,68.9388961892247,70.83333333333334,1610612752,17,14,2022-10-21T23:55:41Z,650000,104.0,239.0,1,right,J. Randle 26' 3PT  (5 PTS) (M. Robinson 1 AST),"[203944, 1629011]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.12,Made,5.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
67,PT05M34.00S,2022-10-21T23:55:54.4Z,1,REGULAR,foul,personal,[],203944,,,1610612765,17,14,2022-10-21T23:56:01Z,670000,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1631093]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2882.0,2.0,0.0,Ivey,1631093.0,,
69,PT05M24.00S,2022-10-21T23:56:26.2Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612765,17,14,2022-10-21T23:56:32Z,690000,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1628973]",1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,
70,PT05M24.00S,2022-10-21T23:56:26.2Z,1,REGULAR,steal,,[],1628973,,,1610612752,17,14,2022-10-21T23:56:30Z,700000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT05M16.00S,2022-10-21T23:56:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,95.3515111695138,45.83333333333333,1610612752,19,14,2022-10-21T23:56:38Z,710000,-21.0,-9.0,1,right,R. Barrett running finger roll Layup (4 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.26,Made,4.0,,,,,,,,,,,,,,,,,
72,PT05M04.00S,2022-10-21T23:56:45.1Z,1,REGULAR,3pt,Jump Shot,[],1631093,24.392247043363994,84.55882352941177,1610612765,19,14,2022-10-22T00:57:44Z,720000,-173.0,177.0,1,left,MISS J. Ivey 24' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
73,PT05M04.00S,2022-10-21T23:56:45.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,19,14,2022-10-21T23:56:51Z,730000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,72.0,,,,,,,,,,,,,
75,PT04M44.00S,2022-10-21T23:57:26.1Z,1,REGULAR,turnover,3-second-violation,[],1629011,,,1610612752,19,14,2022-10-21T23:57:35Z,750000,,,0,,M. Robinson 3-second-violation TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,200833.0,,,,,,
76,PT04M44.00S,2022-10-21T23:57:26.2Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,19,14,2022-10-21T23:57:41Z,760000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M44.00S,2022-10-21T23:57:26.2Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,19,14,2022-10-21T23:57:41Z,770000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M44.00S,2022-10-21T23:57:26.2Z,1,REGULAR,substitution,in,[],1631105,,,1610612765,19,14,2022-10-21T23:57:41Z,780000,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M44.00S,2022-10-21T23:57:26.2Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,19,14,2022-10-21T23:57:41Z,790000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M34.00S,2022-10-21T23:57:59.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,18.478975032851512,63.725490196078425,1610612765,19,14,2022-10-21T23:58:02Z,800000,-69.0,121.0,1,left,MISS C. Cunningham 13' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
81,PT04M31.00S,2022-10-21T23:58:02.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,19,14,2022-10-21T23:58:02Z,810000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,80.0,3.0,3.0,0.0,,,,,,,,,,
82,PT04M28.00S,2022-10-21T23:58:09.1Z,1,REGULAR,foul,personal,[],1631105,,,1610612752,19,14,2022-10-21T23:58:16Z,820000,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1629011]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Robinson,1629011.0,,
84,PT04M28.00S,2022-10-21T23:58:09.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,19,14,2022-10-21T23:58:27Z,840000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2022-10-21T23:58:09.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,19,14,2022-10-21T23:58:27Z,850000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M28.00S,2022-10-21T23:58:09.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,19,14,2022-10-21T23:58:27Z,860000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M28.00S,2022-10-21T23:58:09.2Z,1,REGULAR,substitution,in,[],1629629,,,1610612752,19,14,2022-10-21T23:58:27Z,870000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
