actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
26,PT09M08.00S,2023-03-27T23:49:16.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.521024967148489,49.754901960784316,1610612745,8,9,2023-03-27T23:49:19Z,260000,False,1.0,9.0,1,left,K. Martin Jr. DUNK (2 PTS) (J. Smith Jr. 1 AST),"[1630231, 1631095]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,,,,,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
28,PT08M56.00S,2023-03-27T23:49:31.0Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,8,9,2023-03-27T23:49:38Z,280000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1204.0,,,,,1.0,,,,
29,PT08M46.00S,2023-03-27T23:49:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,7.440867279894875,52.20588235294118,1610612745,8,9,2023-03-27T23:49:52Z,290000,False,-11.0,17.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
30,PT08M45.00S,2023-03-27T23:49:49.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,8,9,2023-03-27T23:49:52Z,300000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M40.00S,2023-03-27T23:49:54.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,94.30026281208936,50.49019607843137,1610612752,10,9,2023-03-28T00:52:44Z,310000,False,2.0,1.0,1,right,J. Randle running Layup (5 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.27,Made,5.0,,,,,Q. Grimes,1629656.0,1.0,,,,,,,,,,
33,PT08M22.00S,2023-03-27T23:50:13.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,23.603810775295663,49.50980392156863,1610612745,10,11,2023-03-27T23:50:17Z,330000,False,2.0,169.0,1,left,J. Green 16' step back Jump Shot (5 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,16.94,Made,5.0,,,,,,,,,,,,,,,,,
34,PT08M07.00S,2023-03-27T23:50:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.49605781865965,49.754901960784316,1610612752,12,11,2023-03-27T23:50:33Z,340000,False,-1.0,84.0,1,right,J. Randle 8' driving floating Jump Shot (7 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,7.0,,,,,,,,,,,,,,,,,
35,PT08M07.00S,2023-03-27T23:50:32.9Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612752,12,11,2023-03-27T23:50:44Z,350000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Randle 1 FT),"[1630578, 203944]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1204.0,1.0,0.0,Randle,203944.0,,,,,
37,PT08M07.00S,2023-03-27T23:51:01.8Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,13,11,2023-03-27T23:51:01Z,370000,False,,,0,,J. Randle Free Throw 1 of 1 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
38,PT07M52.00S,2023-03-27T23:51:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.469776609724048,51.225490196078425,1610612745,13,13,2023-03-27T23:51:26Z,380000,False,-6.0,-1.0,1,left,A. Sengun driving Layup (2 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,,,,,,,,,,,,,,
39,PT07M52.00S,2023-03-27T23:51:25.5Z,1,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612745,13,13,2023-03-27T23:51:30Z,390000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629011, 1630578]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,1.0,0.0,Sengun,1630578.0,,,,,
41,PT07M52.00S,2023-03-27T23:51:55.3Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,13,13,2023-03-27T23:52:01Z,410000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2023-03-27T23:51:57.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,13,2023-03-27T23:52:01Z,420000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,
43,PT07M35.00S,2023-03-27T23:52:11.1Z,1,REGULAR,2pt,Jump Shot,[],1629656,84.57621550591328,30.637254901960787,1610612752,13,13,2023-03-27T23:52:19Z,430000,False,-97.0,92.0,1,right,MISS Q. Grimes 13' turnaround Shot,[1629656],1610612752.0,NYK,turnaround,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,13.39,Missed,,,,,,,,,,,,,,,,,,
44,PT07M33.00S,2023-03-27T23:52:13.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,13,13,2023-03-27T23:52:19Z,440000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,
45,PT07M14.00S,2023-03-27T23:52:32.4Z,1,REGULAR,3pt,Jump Shot,[],1631095,26.62614980289093,19.852941176470587,1610612745,13,13,2023-03-27T23:52:36Z,450000,False,151.0,198.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
46,PT07M12.00S,2023-03-27T23:52:34.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,13,13,2023-03-27T23:52:36Z,460000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,
47,PT07M02.00S,2023-03-27T23:52:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630193,72.7496714848883,81.37254901960785,1610612752,13,13,2023-03-27T23:52:51Z,470000,False,157.0,204.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
48,PT07M00.00S,2023-03-27T23:52:46.7Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,13,13,2023-03-27T23:52:51Z,480000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,
49,PT06M54.00S,2023-03-27T23:52:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,6.1268068331143235,52.94117647058824,1610612745,13,13,2023-03-27T23:53:01Z,490000,False,-15.0,5.0,1,left,MISS J. Green driving reverse Layup,[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
50,PT06M52.00S,2023-03-27T23:52:55.0Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,13,13,2023-03-27T23:53:08Z,500000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,
51,PT06M48.00S,2023-03-27T23:52:58.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,6.1268068331143235,51.71568627450981,1610612745,13,15,2023-03-27T23:58:54Z,510000,False,-9.0,5.0,1,left,K. Martin Jr. cutting Layup (4 PTS) (J. Smith Jr. 2 AST),"[1630231, 1631095]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,,,,,J. Smith Jr.,1631095.0,2.0,,,,,,,,,,
53,PT06M37.00S,2023-03-27T23:53:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.43166885676742,48.529411764705884,1610612752,13,15,2023-03-27T23:53:31Z,530000,False,-7.0,0.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
54,PT06M35.00S,2023-03-27T23:53:15.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,13,15,2023-03-27T23:53:31Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,53.0,,,,,,,,,,,,,,,,
55,PT06M35.00S,2023-03-27T23:53:26.5Z,1,REGULAR,foul,personal,[],1629011,,,1610612745,13,15,2023-03-27T23:53:34Z,550000,False,,,0,,M. Robinson loose ball personal FOUL (2 PF),"[1629011, 1630578]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,2.0,0.0,Sengun,1630578.0,,,,,
57,PT06M35.00S,2023-03-27T23:53:36.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,13,15,2023-03-27T23:53:36Z,570000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M35.00S,2023-03-27T23:53:36.9Z,1,REGULAR,substitution,out,[],1629011,,,1610612745,13,15,2023-03-27T23:55:58Z,580000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M35.00S,2023-03-27T23:53:36.9Z,1,REGULAR,substitution,in,[],1628392,,,1610612745,13,15,2023-03-27T23:55:58Z,590000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M18.00S,2023-03-27T23:56:24.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.040078843626807,54.166666666666664,1610612745,13,15,2023-03-27T23:56:30Z,600000,False,-21.0,61.0,1,left,MISS A. Sengun 6' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,,,,,,,,,,,
61,PT06M16.00S,2023-03-27T23:56:26.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,15,2023-03-27T23:56:30Z,610000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,
62,PT06M10.00S,2023-03-27T23:56:32.6Z,1,REGULAR,3pt,Jump Shot,[],1630193,68.15045992115637,49.26470588235294,1610612752,16,15,2023-03-27T23:56:38Z,620000,False,-4.0,247.0,1,right,I. Quickley 24' 3PT  (7 PTS) (J. Randle 1 AST),"[1630193, 203944]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,24.69,Made,7.0,,,,,J. Randle,203944.0,1.0,,,,,,,,,,
64,PT05M53.00S,2023-03-27T23:56:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630578,29.6484888304862,71.07843137254902,1610612745,16,18,2023-03-27T23:56:54Z,640000,False,-105.0,226.0,1,left,A. Sengun 24' 3PT  (5 PTS) (K. Porter Jr. 1 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,24.96,Made,5.0,,,,,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
66,PT05M35.00S,2023-03-27T23:57:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630193,73.01248357424441,18.137254901960784,1610612752,19,18,2023-03-27T23:57:10Z,660000,False,-159.0,201.0,1,right,I. Quickley 25' 3PT  (10 PTS) (Q. Grimes 2 AST),"[1630193, 1629656]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.66,Made,10.0,,,,,Q. Grimes,1629656.0,2.0,,,,,,,,,,
68,PT05M19.00S,2023-03-27T23:57:22.8Z,1,REGULAR,3pt,Jump Shot,[],1629645,29.517082785808146,72.79411764705883,1610612745,19,18,2023-03-27T23:57:27Z,680000,False,-114.0,225.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
69,PT05M17.00S,2023-03-27T23:57:24.8Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,19,18,2023-03-27T23:57:27Z,690000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,
70,PT05M08.00S,2023-03-27T23:57:34.8Z,1,REGULAR,2pt,Jump Shot,[],203944,97.05978975032852,68.87254901960785,1610612752,19,18,2023-03-27T23:57:44Z,700000,False,94.0,-25.0,1,right,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.76,Missed,,,,,,,,,,,,,,,,,,
71,PT05M06.00S,2023-03-27T23:57:36.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,19,18,2023-03-27T23:57:44Z,710000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,
72,PT05M01.00S,2023-03-27T23:57:41.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,6.389618922470433,47.05882352941176,1610612745,19,20,2023-03-28T00:01:20Z,720000,False,15.0,8.0,1,left,K. Martin Jr. running Layup (6 PTS) (J. Green 1 AST),"[1630231, 1630224]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.65,Made,6.0,,,,,J. Green,1630224.0,1.0,,,,,,,,,,
74,PT04M41.00S,2023-03-27T23:57:59.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,94.69448094612353,47.549019607843135,1610612752,21,20,2023-03-27T23:58:19Z,740000,False,-12.0,-3.0,1,right,R. Barrett driving DUNK (3 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.26,Made,3.0,,,,,J. Randle,203944.0,2.0,,,,,,,,,,
76,PT04M35.00S,2023-03-27T23:58:06.1Z,1,REGULAR,2pt,Jump Shot,[],1631095,16.770696452036795,29.166666666666668,1610612745,21,22,2023-03-28T00:01:55Z,760000,False,104.0,105.0,1,left,J. Smith Jr. 14' pullup Jump Shot (4 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,14.8,Made,4.0,,,,,,,,,,,,,,,,,
77,PT04M20.00S,2023-03-27T23:58:21.7Z,1,REGULAR,3pt,Jump Shot,[],203944,76.82325886990802,11.27450980392157,1610612752,21,22,2023-03-28T00:02:20Z,770000,False,-194.0,165.0,1,right,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
78,PT04M18.00S,2023-03-27T23:58:23.7Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,22,2023-03-27T23:58:30Z,780000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,
80,PT04M15.00S,2023-03-27T23:58:30.6Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,21,22,2023-03-27T23:59:31Z,800000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 203944]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Randle,203944.0,,
81,PT04M15.00S,2023-03-27T23:58:30.6Z,1,REGULAR,steal,,[],203944,,,1610612752,21,22,2023-03-27T23:58:33Z,810000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M13.00S,2023-03-27T23:58:33.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203944,93.24901445466492,50.0,1610612752,23,22,2023-03-27T23:59:41Z,820000,False,0.0,11.0,1,right,J. Randle cutting DUNK (10 PTS) (I. Hartenstein 1 AST),"[203944, 1628392]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.1,Made,10.0,,,,,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
84,PT04M02.00S,2023-03-27T23:58:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,26.49474375821288,82.84313725490196,1610612745,23,22,2023-03-27T23:58:44Z,840000,False,-164.0,197.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
85,PT04M00.00S,2023-03-27T23:58:41.8Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,23,22,2023-03-27T23:58:44Z,850000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,
