actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-03T00:42:09.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-03T00:42:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-02-03T00:42:37.9Z,1,REGULAR,jumpball,recovered,[],1629639,,,0,0,0,2023-02-03T00:42:37Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Sims: Tip to T. Herro,"[1629639, 1628389, 1630579]",1610612748.0,MIA,doubleviolation,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M30.00S,2023-02-03T00:43:01.4Z,1,REGULAR,2pt,Jump Shot,[],202710,10.85742444152431,31.61764705882353,1610612748,0,2,2023-02-03T00:43:33Z,70000,False,92.0,50.0,1,left,J. Butler 10' turnaround Jump Shot (2 PTS),[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,10.44,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M06.00S,2023-02-03T00:43:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,84.83902759526939,45.588235294117645,1610612752,2,2,2023-02-03T00:43:32Z,80000,False,-22.0,90.0,1,right,R. Barrett 9' floating Jump Shot (2 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
10,PT10M53.00S,2023-02-03T00:43:38.1Z,1,REGULAR,2pt,Jump Shot,[],1629639,24.78646517739816,30.14705882352941,1610612748,2,2,2023-02-03T00:44:13Z,100000,False,99.0,180.0,1,left,MISS T. Herro 20' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,20.6,Missed,,,,,,,,,,,,,,,,,,
11,PT10M51.00S,2023-02-03T00:43:40.1Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,2,2,2023-02-03T00:43:44Z,110000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M47.00S,2023-02-03T00:43:47.8Z,1,REGULAR,foul,personal,[],200768,,,1610612752,2,2,2023-02-03T00:43:58Z,120000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1629628]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1193.0,1.0,0.0,Barrett,1629628.0,,,,,
14,PT10M35.00S,2023-02-03T00:44:11.4Z,1,REGULAR,3pt,Jump Shot,[],203944,92.32917214191852,96.07843137254902,1610612752,5,2,2023-02-03T00:44:15Z,140000,False,230.0,20.0,1,right,J. Randle 3PT  (3 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.12,Made,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
16,PT10M14.00S,2023-02-03T00:44:31.5Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.158344283837057,46.568627450980394,1610612748,5,4,2023-02-03T00:44:35Z,160000,False,17.0,156.0,1,left,B. Adebayo 15' Jump Shot (2 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.67,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
18,PT09M51.00S,2023-02-03T00:44:54.7Z,1,REGULAR,3pt,Jump Shot,[],203944,72.09264126149803,80.88235294117648,1610612752,8,4,2023-02-03T00:44:59Z,180000,False,154.0,210.0,1,right,J. Randle 26' 3PT  (6 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.05,Made,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
20,PT09M34.00S,2023-02-03T00:45:12.6Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,8,4,2023-02-03T00:45:15Z,200000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 203944]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Randle,203944.0,,
