actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-29T23:42:06.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-29T23:42:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-29T23:42:10.3Z,1,REGULAR,jumpball,recovered,[],1628389,,,1610612748,0,0,2023-03-29T23:42:10Z,40000,False,,,0,,Jump Ball B. Adebayo vs. M. Robinson: Tip to B. Adebayo,"[1628389, 1628389, 1629011]",1610612748.0,MIA,startperiod,B. Adebayo,1628389.0,Adebayo,B. Adebayo,Adebayo,1628389.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-03-29T23:42:27.0Z,1,REGULAR,3pt,Jump Shot,[],201567,4.5499342969776615,3.9215686274509802,1610612748,0,0,2023-03-29T23:42:32Z,70000,False,230.0,-10.0,1,left,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2023-03-29T23:42:29.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,0,0,2023-03-29T23:42:32Z,80000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-03-29T23:42:41.1Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612752,0,0,2023-03-29T23:42:45Z,90000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1629216]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,
10,PT11M25.00S,2023-03-29T23:42:41.1Z,1,REGULAR,steal,,[],1629216,,,1610612748,0,0,2023-03-29T23:52:45Z,100000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M16.00S,2023-03-29T23:42:49.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,6.258212877792378,30.88235294117647,1610612748,0,0,2023-03-29T23:44:53Z,110000,False,96.0,6.0,1,left,MISS T. Herro 9' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,9.58,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2023-03-29T23:42:51.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,0,0,2023-03-29T23:42:54Z,120000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M06.00S,2023-03-29T23:42:59.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.77463863337714,49.754901960784316,1610612752,2,0,2023-03-29T23:43:02Z,130000,False,-1.0,6.0,1,right,M. Robinson DUNK (2 PTS) (Q. Grimes 1 AST),"[1629011, 1629656]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,2.0,Q. Grimes,1629656.0,1.0,,,,,,,
15,PT10M55.00S,2023-03-29T23:43:10.5Z,1,REGULAR,3pt,Jump Shot,[],201567,26.757555847568987,79.90196078431373,1610612748,2,0,2023-03-29T23:43:16Z,150000,False,-150.0,199.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2023-03-29T23:43:12.5Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,2,0,2023-03-29T23:43:16Z,160000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M46.00S,2023-03-29T23:43:19.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,74.45795006570303,16.911764705882355,1610612752,5,0,2023-03-29T23:43:26Z,170000,False,-165.0,188.0,1,right,Q. Grimes 25' 3PT  (3 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,3.0,J. Randle,203944.0,1.0,,,,,,,
19,PT10M33.00S,2023-03-29T23:43:33.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,30.962549277266753,36.029411764705884,1610612748,5,0,2023-03-29T23:45:51Z,190000,False,70.0,239.0,1,left,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
20,PT10M31.00S,2023-03-29T23:43:35.6Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,5,0,2023-03-29T23:43:39Z,200000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,19.0,3.0,3.0,0.0,,,,,,,,,,,,,,
21,PT10M21.00S,2023-03-29T23:43:44.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,77.87450722733246,88.23529411764706,1610612752,8,0,2023-03-29T23:43:47Z,210000,False,191.0,155.0,1,right,Q. Grimes 24' 3PT  (6 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.65,Made,,,,,,,,6.0,J. Brunson,1628973.0,1.0,,,,,,,
